,time,abs
0,       0.5,  0.005956
1,    0.6667,  0.008081
2,    0.8333,  0.008853
3,         1,   0.01169
4,     1.167,   0.01495
5,     1.333,   0.01505
6,       1.5,   0.02019
7,     1.667,   0.02078
8,     1.833,   0.02176
9,         2,   0.02186
10,     2.167,   0.02356
11,     2.333,   0.02685
12,       2.5,   0.02886
13,     2.667,   0.03032
14,     2.833,   0.03305
15,         3,   0.03579
16,     3.167,   0.03649
17,     3.333,   0.03867
18,       3.5,   0.04047
19,     3.667,   0.04152
20,     3.833,   0.04236
21,         4,   0.04595
22,     4.167,    0.0503
23,     4.333,   0.04896
24,       4.5,   0.05203
25,     4.667,   0.05012
26,     4.833,   0.05589
27,         5,   0.05777
28,     5.167,   0.05776
29,     5.333,    0.0602
30,       5.5,   0.06266
31,     5.667,   0.06309
32,     5.833,   0.06429
33,         6,   0.06692
34,     6.167,   0.06894
35,     6.333,   0.06997
36,       6.5,   0.07233
37,     6.667,   0.07581
38,     6.833,   0.07659
39,         7,   0.07814
40,     7.167,    0.0824
41,     7.333,   0.08188
42,       7.5,   0.08311
43,     7.667,   0.08389
44,     7.833,    0.0867
45,         8,   0.08804
46,     8.167,   0.08911
47,     8.333,   0.08948
48,       8.5,   0.09405
49,     8.667,   0.09614
50,     8.833,   0.09842
51,         9,   0.09863
52,     9.167,    0.1003
53,     9.333,    0.1035
54,       9.5,    0.1043
55,     9.667,    0.1047
56,     9.833,    0.1083
57,        10,    0.1104
58,     10.17,      0.11
59,     10.33,    0.1151
60,      10.5,    0.1155
61,     10.67,    0.1175
62,     10.83,    0.1172
63,        11,    0.1192
64,     11.17,    0.1219
65,     11.33,    0.1248
66,      11.5,    0.1229
67,     11.67,    0.1277
68,     11.83,    0.1281
69,        12,    0.1284
70,     12.17,    0.1323
71,     12.33,    0.1325
72,      12.5,     0.136
73,     12.67,    0.1354
74,     12.83,    0.1372
75,        13,    0.1411
76,     13.17,    0.1404
77,     13.33,    0.1418
78,      13.5,    0.1449
79,     13.67,    0.1468
80,     13.83,    0.1502
81,        14,    0.1488
82,     14.17,    0.1525
83,     14.33,    0.1528
84,      14.5,    0.1555
85,     14.67,     0.154
86,     14.83,    0.1588
87,        15,     0.159
88,     15.17,    0.1621
89,     15.33,    0.1621
90,      15.5,    0.1636
91,     15.67,    0.1648
92,     15.83,    0.1689
93,        16,    0.1687
94,     16.17,      0.17
95,     16.33,    0.1727
96,      16.5,    0.1731
97,     16.67,    0.1765
98,     16.83,    0.1741
99,        17,    0.1758
100,     17.17,    0.1791
101,     17.33,    0.1786
102,      17.5,    0.1834
103,     17.67,    0.1858
104,     17.83,    0.1854
105,        18,    0.1875
106,     18.17,    0.1885
107,     18.33,    0.1904
108,      18.5,    0.1919
109,     18.67,    0.1932
110,     18.83,    0.1949
111,        19,    0.1972
112,     19.17,    0.1985
113,     19.33,    0.2004
114,      19.5,    0.2016
115,     19.67,     0.204
116,     19.83,    0.2024
117,        20,    0.2033
118,     20.17,    0.2058
119,     20.33,    0.2084
120,      20.5,    0.2087
121,     20.67,    0.2101
122,     20.83,    0.2117
123,        21,    0.2129
124,     21.17,    0.2165
125,     21.33,    0.2152
126,      21.5,    0.2177
127,     21.67,    0.2172
128,     21.83,    0.2228
129,        22,    0.2231
130,     22.17,     0.222
131,     22.33,    0.2264
132,      22.5,     0.228
133,     22.67,    0.2278
134,     22.83,    0.2283
135,        23,    0.2342
136,     23.17,    0.2343
137,     23.33,    0.2347
138,      23.5,    0.2337
139,     23.67,    0.2351
140,     23.83,    0.2366
141,        24,    0.2397
142,     24.17,    0.2403
143,     24.33,    0.2436
144,      24.5,    0.2418
145,     24.67,    0.2445
146,     24.83,    0.2463
147,        25,    0.2462
148,     25.17,    0.2479
149,     25.33,    0.2478
150,      25.5,    0.2509
151,     25.67,    0.2524
152,     25.83,    0.2533
153,        26,    0.2556
154,     26.17,    0.2556
155,     26.33,    0.2564
156,      26.5,    0.2578
157,     26.67,    0.2583
158,     26.83,     0.261
159,        27,    0.2634
160,     27.17,    0.2624
161,     27.33,    0.2669
162,      27.5,    0.2657
163,     27.67,    0.2657
164,     27.83,     0.269
165,        28,    0.2705
166,     28.17,    0.2715
167,     28.33,    0.2719
168,      28.5,    0.2713
169,     28.67,    0.2735
170,     28.83,    0.2768
171,        29,    0.2795
172,     29.17,    0.2788
173,     29.33,    0.2799
174,      29.5,    0.2834
175,     29.67,    0.2821
176,     29.83,    0.2813
177,        30,    0.2841
178,     30.17,     0.286
179,     30.33,    0.2845
180,      30.5,    0.2887
181,     30.67,    0.2889
182,     30.83,    0.2896
183,        31,    0.2904
184,     31.17,    0.2921
185,     31.33,    0.2935
186,      31.5,    0.2947
187,     31.67,    0.2962
188,     31.83,    0.2975
189,        32,    0.2998
190,     32.17,    0.3007
191,     32.33,    0.3013
192,      32.5,    0.3031
193,     32.67,    0.3039
194,     32.83,    0.3031
195,        33,    0.3031
196,     33.17,    0.3081
197,     33.33,    0.3082
198,      33.5,    0.3057
199,     33.67,    0.3078
200,     33.83,    0.3104
201,        34,     0.311
202,     34.17,    0.3134
203,     34.33,    0.3166
204,      34.5,     0.312
205,     34.67,    0.3164
206,     34.83,    0.3159
207,        35,    0.3174
208,     35.17,    0.3179
209,     35.33,    0.3196
210,      35.5,    0.3215
211,     35.67,    0.3213
212,     35.83,    0.3238
213,        36,    0.3229
214,     36.17,    0.3252
215,     36.33,    0.3264
216,      36.5,    0.3293
217,     36.67,    0.3273
218,     36.83,    0.3261
219,        37,    0.3314
220,     37.17,    0.3293
221,     37.33,    0.3319
222,      37.5,     0.333
223,     37.67,    0.3343
224,     37.83,    0.3346
225,        38,    0.3367
226,     38.17,    0.3376
227,     38.33,    0.3397
228,      38.5,    0.3397
229,     38.67,    0.3393
230,     38.83,    0.3419
231,        39,    0.3422
232,     39.17,    0.3422
233,     39.33,    0.3462
234,      39.5,    0.3445
235,     39.67,    0.3462
236,     39.83,     0.348
237,        40,    0.3482
238,     40.17,    0.3467
239,     40.33,    0.3515
240,      40.5,    0.3498
241,     40.67,    0.3531
242,     40.83,    0.3512
243,        41,    0.3537
244,     41.17,    0.3524
245,     41.33,    0.3551
246,      41.5,    0.3565
247,     41.67,    0.3564
248,     41.83,    0.3584
249,        42,    0.3597
250,     42.17,    0.3588
251,     42.33,    0.3603
252,      42.5,    0.3617
253,     42.67,     0.361
254,     42.83,    0.3621
255,        43,     0.364
256,     43.17,     0.364
257,     43.33,    0.3672
258,      43.5,    0.3665
259,     43.67,    0.3655
260,     43.83,    0.3694
261,        44,    0.3681
262,     44.17,    0.3693
263,     44.33,    0.3688
264,      44.5,    0.3719
265,     44.67,    0.3719
266,     44.83,    0.3765
267,        45,    0.3726
268,     45.17,    0.3727
269,     45.33,    0.3721
270,      45.5,    0.3774
271,     45.67,    0.3779
272,     45.83,    0.3746
273,        46,    0.3782
274,     46.17,    0.3816
275,     46.33,    0.3793
276,      46.5,    0.3801
277,     46.67,    0.3811
278,     46.83,    0.3827
279,        47,    0.3823
280,     47.17,    0.3837
281,     47.33,    0.3838
282,      47.5,    0.3861
283,     47.67,    0.3864
284,     47.83,    0.3883
285,        48,    0.3868
286,     48.17,    0.3876
287,     48.33,    0.3883
288,      48.5,    0.3896
289,     48.67,    0.3915
290,     48.83,    0.3932
291,        49,    0.3898
292,     49.17,    0.3931
293,     49.33,    0.3907
294,      49.5,    0.3951
295,     49.67,    0.3925
296,     49.83,    0.3951
297,        50,    0.3957
298,     50.17,    0.3963
299,     50.33,    0.3959
300,      50.5,    0.3985
301,     50.67,    0.3989
302,     50.83,    0.3989
303,        51,    0.3986
304,     51.17,    0.3988
305,     51.33,    0.4038
306,      51.5,    0.4018
307,     51.67,    0.4038
308,     51.83,    0.4032
309,        52,    0.4021
310,     52.17,    0.4047
311,     52.33,    0.4037
312,      52.5,    0.4071
313,     52.67,    0.4074
314,     52.83,    0.4074
315,        53,     0.408
316,     53.17,    0.4085
317,     53.33,    0.4091
318,      53.5,     0.409
319,     53.67,    0.4107
320,     53.83,    0.4102
321,        54,      0.41
322,     54.17,    0.4106
323,     54.33,    0.4122
