,time,abs
0,       0.5,   0.02265
1,    0.6667,   0.03001
2,    0.8333,   0.03882
3,         1,   0.04696
4,     1.167,     0.055
5,     1.333,   0.06344
6,       1.5,   0.07293
7,     1.667,   0.07822
8,     1.833,   0.08889
9,         2,   0.09474
10,     2.167,    0.1002
11,     2.333,    0.1079
12,       2.5,    0.1182
13,     2.667,    0.1252
14,     2.833,     0.132
15,         3,    0.1404
16,     3.167,    0.1468
17,     3.333,    0.1547
18,       3.5,    0.1651
19,     3.667,    0.1715
20,     3.833,    0.1798
21,         4,    0.1879
22,     4.167,    0.1946
23,     4.333,     0.203
24,       4.5,    0.2107
25,     4.667,    0.2168
26,     4.833,    0.2256
27,         5,    0.2312
28,     5.167,    0.2408
29,     5.333,    0.2476
30,       5.5,    0.2556
31,     5.667,    0.2614
32,     5.833,    0.2696
33,         6,    0.2794
34,     6.167,    0.2866
35,     6.333,     0.295
36,       6.5,    0.3009
37,     6.667,    0.3073
38,     6.833,    0.3154
39,         7,    0.3229
40,     7.167,    0.3331
41,     7.333,    0.3405
42,       7.5,    0.3447
43,     7.667,    0.3564
44,     7.833,    0.3649
45,         8,    0.3678
46,     8.167,     0.378
47,     8.333,    0.3869
48,       8.5,    0.3919
49,     8.667,    0.4021
50,     8.833,    0.4096
51,         9,    0.4151
52,     9.167,    0.4211
53,     9.333,    0.4281
54,       9.5,    0.4386
55,     9.667,    0.4458
56,     9.833,    0.4519
57,        10,    0.4627
58,     10.17,     0.466
59,     10.33,    0.4731
60,      10.5,    0.4794
61,     10.67,    0.4894
62,     10.83,    0.4985
63,        11,    0.5037
64,     11.17,    0.5121
65,     11.33,    0.5151
66,      11.5,    0.5276
67,     11.67,    0.5338
68,     11.83,    0.5464
69,        12,     0.546
70,     12.17,     0.557
71,     12.33,    0.5632
72,      12.5,    0.5712
73,     12.67,    0.5798
74,     12.83,     0.589
75,        13,    0.5941
76,     13.17,     0.599
77,     13.33,    0.6089
78,      13.5,    0.6159
79,     13.67,    0.6218
80,     13.83,    0.6303
81,        14,    0.6367
82,     14.17,    0.6456
83,     14.33,    0.6502
84,      14.5,    0.6561
85,     14.67,    0.6651
86,     14.83,    0.6702
87,        15,    0.6778
88,     15.17,    0.6835
89,     15.33,    0.6941
90,      15.5,     0.701
91,     15.67,    0.7079
92,     15.83,    0.7138
93,        16,    0.7205
94,     16.17,    0.7329
95,     16.33,    0.7329
96,      16.5,    0.7419
97,     16.67,    0.7495
98,     16.83,    0.7583
99,        17,    0.7646
100,     17.17,    0.7686
101,     17.33,    0.7763
102,      17.5,    0.7871
103,     17.67,    0.7852
104,     17.83,    0.7993
105,        18,    0.8048
106,     18.17,     0.807
107,     18.33,    0.8232
108,      18.5,    0.8264
109,     18.67,    0.8346
110,     18.83,    0.8354
111,        19,      0.85
112,     19.17,    0.8547
113,     19.33,    0.8626
114,      19.5,    0.8623
115,     19.67,    0.8739
116,     19.83,    0.8771
117,        20,    0.8879
118,     20.17,    0.8955
119,     20.33,    0.9003
120,      20.5,    0.9136
121,     20.67,    0.9133
122,     20.83,    0.9267
123,        21,    0.9295
124,     21.17,    0.9387
125,     21.33,    0.9408
126,      21.5,    0.9427
127,     21.67,    0.9516
128,     21.83,    0.9619
129,        22,    0.9699
130,     22.17,    0.9677
131,     22.33,     0.977
132,      22.5,    0.9874
133,     22.67,    0.9936
134,     22.83,    0.9912
135,        23,     1.015
136,     23.17,     1.012
137,     23.33,      1.03
138,      23.5,     1.015
139,     23.67,      1.04
140,     23.83,     1.031
141,        24,     1.044
142,     24.17,      1.05
143,     24.33,     1.064
144,      24.5,     1.069
145,     24.67,     1.074
146,     24.83,     1.076
147,        25,     1.087
148,     25.17,     1.088
149,     25.33,     1.092
150,      25.5,     1.091
151,     25.67,     1.111
152,     25.83,     1.114
153,        26,     1.118
154,     26.17,      1.12
155,     26.33,     1.125
156,      26.5,     1.138
157,     26.67,     1.132
158,     26.83,     1.144
159,        27,     1.144
160,     27.17,     1.154
161,     27.33,     1.177
162,      27.5,     1.162
163,     27.67,     1.175
164,     27.83,     1.183
165,        28,     1.192
166,     28.17,     1.201
167,     28.33,     1.201
168,      28.5,     1.202
169,     28.67,     1.206
170,     28.83,      1.22
171,        29,     1.226
172,     29.17,     1.226
173,     29.33,     1.229
174,      29.5,     1.239
175,     29.67,      1.25
176,     29.83,     1.241
177,        30,     1.251
178,     30.17,     1.258
179,     30.33,     1.254
180,      30.5,     1.264
181,     30.67,     1.289
182,     30.83,     1.277
183,        31,     1.286
184,     31.17,     1.288
185,     31.33,     1.292
186,      31.5,     1.304
187,     31.67,     1.298
188,     31.83,     1.295
189,        32,      1.32
190,     32.17,     1.331
191,     32.33,     1.317
192,      32.5,     1.329
193,     32.67,     1.346
194,     32.83,     1.337
195,        33,     1.333
196,     33.17,     1.359
197,     33.33,     1.345
198,      33.5,     1.358
199,     33.67,     1.362
200,     33.83,     1.348
201,        34,     1.372
202,     34.17,     1.377
203,     34.33,     1.372
204,      34.5,     1.366
205,     34.67,     1.379
206,     34.83,     1.371
207,        35,     1.416
208,     35.17,     1.399
209,     35.33,     1.394
210,      35.5,     1.419
211,     35.67,     1.418
212,     35.83,     1.405
213,        36,      1.42
214,     36.17,     1.398
215,     36.33,     1.432
