,time,abs
0,       0.5,  0.006038
1,    0.6667,   0.01037
2,    0.8333,    0.0113
3,         1,   0.01669
4,     1.167,   0.02019
5,     1.333,   0.02087
6,       1.5,   0.02316
7,     1.667,   0.02498
8,     1.833,   0.02905
9,         2,   0.03055
10,     2.167,   0.03488
11,     2.333,   0.03784
12,       2.5,   0.03925
13,     2.667,   0.04186
14,     2.833,   0.04506
15,         3,   0.04921
16,     3.167,   0.05006
17,     3.333,   0.05364
18,       3.5,   0.05622
19,     3.667,   0.05703
20,     3.833,   0.05978
21,         4,   0.06345
22,     4.167,   0.06571
23,     4.333,    0.0672
24,       4.5,   0.06983
25,     4.667,   0.07224
26,     4.833,   0.07689
27,         5,   0.07918
28,     5.167,   0.07982
29,     5.333,   0.08261
30,       5.5,   0.08651
31,     5.667,   0.08492
32,     5.833,   0.09098
33,         6,    0.0936
34,     6.167,   0.09682
35,     6.333,   0.09999
36,       6.5,    0.1015
37,     6.667,    0.1055
38,     6.833,    0.1047
39,         7,    0.1074
40,     7.167,     0.111
41,     7.333,    0.1142
42,       7.5,    0.1175
43,     7.667,    0.1181
44,     7.833,    0.1205
45,         8,    0.1243
46,     8.167,    0.1257
47,     8.333,    0.1298
48,       8.5,    0.1322
49,     8.667,    0.1345
50,     8.833,    0.1372
51,         9,    0.1402
52,     9.167,    0.1436
53,     9.333,    0.1434
54,       9.5,    0.1461
55,     9.667,    0.1498
56,     9.833,    0.1512
57,        10,    0.1518
58,     10.17,    0.1542
59,     10.33,    0.1567
60,      10.5,    0.1609
61,     10.67,    0.1634
62,     10.83,     0.166
63,        11,    0.1663
64,     11.17,      0.17
65,     11.33,    0.1741
66,      11.5,    0.1751
67,     11.67,    0.1807
68,     11.83,    0.1813
69,        12,    0.1816
70,     12.17,    0.1838
71,     12.33,    0.1878
72,      12.5,    0.1901
73,     12.67,    0.1913
74,     12.83,    0.1966
75,        13,    0.1961
76,     13.17,     0.198
77,     13.33,    0.2019
78,      13.5,    0.2036
79,     13.67,    0.2066
80,     13.83,    0.2078
81,        14,    0.2109
82,     14.17,    0.2141
83,     14.33,    0.2168
84,      14.5,    0.2205
85,     14.67,    0.2224
86,     14.83,    0.2241
87,        15,    0.2262
88,     15.17,    0.2292
89,     15.33,    0.2291
90,      15.5,    0.2343
91,     15.67,    0.2365
92,     15.83,    0.2395
93,        16,    0.2406
94,     16.17,    0.2431
95,     16.33,    0.2453
96,      16.5,    0.2479
97,     16.67,    0.2507
98,     16.83,    0.2534
99,        17,    0.2546
100,     17.17,     0.256
101,     17.33,    0.2576
102,      17.5,    0.2597
103,     17.67,     0.264
104,     17.83,    0.2645
105,        18,    0.2668
106,     18.17,    0.2707
107,     18.33,     0.275
108,      18.5,    0.2755
109,     18.67,    0.2761
110,     18.83,    0.2797
111,        19,    0.2805
112,     19.17,    0.2822
113,     19.33,    0.2862
114,      19.5,    0.2864
115,     19.67,    0.2891
116,     19.83,    0.2969
117,        20,    0.2938
118,     20.17,    0.2972
119,     20.33,    0.2984
120,      20.5,    0.3032
121,     20.67,    0.3036
122,     20.83,    0.3064
123,        21,    0.3091
124,     21.17,    0.3113
125,     21.33,    0.3117
126,      21.5,    0.3138
127,     21.67,    0.3199
128,     21.83,    0.3173
129,        22,    0.3228
130,     22.17,    0.3233
131,     22.33,    0.3274
132,      22.5,    0.3319
133,     22.67,    0.3326
134,     22.83,    0.3323
135,        23,    0.3353
136,     23.17,    0.3377
137,     23.33,    0.3366
138,      23.5,    0.3421
139,     23.67,    0.3427
140,     23.83,    0.3463
141,        24,    0.3472
142,     24.17,    0.3508
143,     24.33,    0.3522
144,      24.5,    0.3545
145,     24.67,    0.3576
146,     24.83,    0.3609
147,        25,    0.3614
148,     25.17,    0.3623
149,     25.33,    0.3631
150,      25.5,    0.3664
151,     25.67,    0.3677
152,     25.83,    0.3722
153,        26,    0.3713
154,     26.17,     0.375
155,     26.33,     0.376
156,      26.5,    0.3802
157,     26.67,    0.3798
158,     26.83,    0.3832
159,        27,     0.388
160,     27.17,    0.3895
161,     27.33,    0.3882
162,      27.5,    0.3918
163,     27.67,    0.3941
164,     27.83,     0.396
165,        28,    0.3968
166,     28.17,    0.3987
167,     28.33,    0.4011
168,      28.5,    0.4047
169,     28.67,    0.4039
170,     28.83,    0.4099
171,        29,     0.409
172,     29.17,    0.4133
173,     29.33,    0.4138
174,      29.5,    0.4151
175,     29.67,    0.4162
176,     29.83,    0.4198
177,        30,    0.4238
178,     30.17,    0.4237
179,     30.33,    0.4239
180,      30.5,    0.4298
181,     30.67,    0.4278
182,     30.83,    0.4291
183,        31,    0.4358
184,     31.17,    0.4341
185,     31.33,    0.4353
186,      31.5,    0.4408
187,     31.67,    0.4396
188,     31.83,    0.4438
189,        32,     0.443
190,     32.17,    0.4501
191,     32.33,    0.4478
192,      32.5,    0.4493
193,     32.67,    0.4524
194,     32.83,     0.453
195,        33,    0.4552
196,     33.17,    0.4556
197,     33.33,    0.4586
198,      33.5,    0.4602
199,     33.67,    0.4632
200,     33.83,    0.4662
201,        34,    0.4679
202,     34.17,     0.469
203,     34.33,    0.4699
204,      34.5,    0.4721
205,     34.67,     0.474
206,     34.83,    0.4761
207,        35,    0.4806
208,     35.17,    0.4799
209,     35.33,    0.4812
210,      35.5,    0.4834
211,     35.67,    0.4862
212,     35.83,    0.4883
213,        36,     0.491
214,     36.17,    0.4888
215,     36.33,    0.4928
216,      36.5,    0.4908
217,     36.67,    0.4965
218,     36.83,    0.4988
219,        37,    0.4986
220,     37.17,    0.4993
221,     37.33,    0.5015
222,      37.5,    0.5039
223,     37.67,    0.5084
224,     37.83,     0.506
225,        38,    0.5094
226,     38.17,     0.512
227,     38.33,    0.5155
228,      38.5,    0.5173
229,     38.67,    0.5181
230,     38.83,    0.5201
231,        39,    0.5193
232,     39.17,    0.5179
233,     39.33,    0.5258
234,      39.5,    0.5275
235,     39.67,    0.5263
236,     39.83,    0.5254
237,        40,    0.5345
238,     40.17,     0.529
239,     40.33,    0.5355
240,      40.5,    0.5319
241,     40.67,    0.5367
242,     40.83,    0.5374
243,        41,    0.5415
244,     41.17,    0.5424
245,     41.33,    0.5464
246,      41.5,    0.5441
247,     41.67,    0.5462
248,     41.83,    0.5494
249,        42,    0.5498
250,     42.17,    0.5509
251,     42.33,    0.5534
252,      42.5,    0.5538
253,     42.67,    0.5528
254,     42.83,     0.556
255,        43,    0.5598
