,time,abs
0,       0.5,  0.003546
1,    0.6667,  0.004087
2,    0.8333,  0.007326
3,         1,  0.005018
4,     1.167,  0.009076
5,     1.333,  0.009008
6,       1.5,   0.01211
7,     1.667,   0.01291
8,     1.833,   0.01425
9,         2,   0.01651
10,     2.167,   0.01772
11,     2.333,   0.01777
12,       2.5,   0.01762
13,     2.667,      0.02
14,     2.833,   0.02133
15,         3,   0.02143
16,     3.167,   0.02469
17,     3.333,   0.02491
18,       3.5,   0.02826
19,     3.667,   0.02872
20,     3.833,    0.0293
21,         4,   0.03052
22,     4.167,   0.03165
23,     4.333,   0.03335
24,       4.5,   0.03291
25,     4.667,   0.03621
26,     4.833,   0.03736
27,         5,   0.03718
28,     5.167,   0.03796
29,     5.333,   0.04031
30,       5.5,    0.0412
31,     5.667,   0.04177
32,     5.833,   0.04404
33,         6,    0.0443
34,     6.167,   0.04698
35,     6.333,    0.0473
36,       6.5,   0.04693
37,     6.667,   0.05015
38,     6.833,   0.04869
39,         7,   0.05082
40,     7.167,   0.05193
41,     7.333,    0.0539
42,       7.5,   0.05603
43,     7.667,   0.05771
44,     7.833,    0.0575
45,         8,   0.05663
46,     8.167,   0.05908
47,     8.333,   0.05942
48,       8.5,   0.06126
49,     8.667,   0.06165
50,     8.833,   0.06532
51,         9,   0.06435
52,     9.167,   0.06343
53,     9.333,   0.06531
54,       9.5,   0.06815
55,     9.667,    0.0694
56,     9.833,   0.06915
57,        10,   0.07018
58,     10.17,   0.07209
59,     10.33,   0.07212
60,      10.5,    0.0745
61,     10.67,   0.07637
62,     10.83,   0.07751
63,        11,   0.07686
64,     11.17,   0.07934
65,     11.33,   0.08149
66,      11.5,   0.07947
67,     11.67,   0.08112
68,     11.83,   0.08217
69,        12,   0.08424
70,     12.17,   0.08393
71,     12.33,   0.08364
72,      12.5,   0.08632
73,     12.67,   0.08743
74,     12.83,   0.08707
75,        13,   0.08853
76,     13.17,   0.09006
77,     13.33,   0.08916
78,      13.5,   0.09262
79,     13.67,   0.09197
80,     13.83,   0.09401
81,        14,   0.09228
82,     14.17,   0.09539
83,     14.33,    0.0966
84,      14.5,   0.09825
85,     14.67,   0.09821
86,     14.83,    0.1007
87,        15,    0.1015
88,     15.17,    0.1017
89,     15.33,    0.1045
90,      15.5,    0.1022
91,     15.67,    0.1033
92,     15.83,    0.1048
93,        16,    0.1057
94,     16.17,    0.1078
95,     16.33,    0.1088
96,      16.5,    0.1067
97,     16.67,    0.1095
98,     16.83,    0.1125
99,        17,    0.1107
100,     17.17,    0.1118
101,     17.33,    0.1128
102,      17.5,    0.1147
103,     17.67,    0.1135
104,     17.83,    0.1164
105,        18,    0.1193
106,     18.17,    0.1178
107,     18.33,     0.117
108,      18.5,    0.1175
109,     18.67,    0.1198
110,     18.83,     0.121
111,        19,    0.1212
112,     19.17,    0.1212
113,     19.33,    0.1246
114,      19.5,     0.123
115,     19.67,    0.1255
116,     19.83,    0.1261
117,        20,     0.127
118,     20.17,    0.1254
119,     20.33,    0.1264
120,      20.5,    0.1283
121,     20.67,    0.1291
122,     20.83,    0.1288
123,        21,    0.1315
124,     21.17,    0.1292
125,     21.33,    0.1339
126,      21.5,    0.1318
127,     21.67,     0.135
128,     21.83,    0.1329
129,        22,    0.1341
130,     22.17,    0.1348
131,     22.33,    0.1381
132,      22.5,    0.1346
133,     22.67,    0.1365
134,     22.83,    0.1379
135,        23,    0.1384
136,     23.17,    0.1394
137,     23.33,    0.1412
138,      23.5,    0.1429
139,     23.67,    0.1427
140,     23.83,    0.1423
141,        24,    0.1447
142,     24.17,    0.1436
143,     24.33,    0.1444
144,      24.5,    0.1451
145,     24.67,    0.1451
146,     24.83,    0.1477
147,        25,    0.1487
148,     25.17,     0.149
149,     25.33,    0.1476
150,      25.5,    0.1475
151,     25.67,     0.151
152,     25.83,    0.1505
153,        26,    0.1528
154,     26.17,    0.1522
155,     26.33,    0.1501
156,      26.5,    0.1536
157,     26.67,    0.1529
158,     26.83,    0.1565
159,        27,     0.156
160,     27.17,    0.1541
161,     27.33,    0.1564
162,      27.5,    0.1551
163,     27.67,    0.1574
164,     27.83,    0.1593
165,        28,    0.1608
166,     28.17,    0.1561
167,     28.33,    0.1598
168,      28.5,    0.1631
169,     28.67,    0.1606
170,     28.83,    0.1628
171,        29,    0.1623
172,     29.17,     0.164
173,     29.33,    0.1659
174,      29.5,    0.1647
175,     29.67,    0.1654
176,     29.83,    0.1648
177,        30,    0.1636
178,     30.17,    0.1667
179,     30.33,     0.167
180,      30.5,    0.1684
181,     30.67,    0.1687
182,     30.83,    0.1694
183,        31,    0.1685
184,     31.17,    0.1687
185,     31.33,    0.1703
186,      31.5,    0.1696
187,     31.67,    0.1724
188,     31.83,    0.1731
189,        32,    0.1722
190,     32.17,    0.1727
191,     32.33,    0.1717
192,      32.5,     0.174
193,     32.67,     0.175
194,     32.83,    0.1762
195,        33,    0.1737
196,     33.17,     0.177
197,     33.33,    0.1762
198,      33.5,    0.1775
199,     33.67,    0.1775
200,     33.83,    0.1768
201,        34,    0.1807
202,     34.17,    0.1768
203,     34.33,    0.1774
204,      34.5,    0.1804
205,     34.67,    0.1799
206,     34.83,    0.1812
207,        35,    0.1835
208,     35.17,      0.18
209,     35.33,    0.1825
210,      35.5,    0.1807
211,     35.67,    0.1855
212,     35.83,    0.1836
213,        36,    0.1835
214,     36.17,    0.1849
