,time,abs
0,       0.5,  0.002932
1,    0.6667,  0.003273
2,    0.8333,   0.00603
3,         1,  0.004332
4,     1.167,   0.00643
5,     1.333,   0.01024
6,       1.5,   0.01007
7,     1.667,  0.009552
8,     1.833,   0.01379
9,         2,   0.01319
10,     2.167,   0.01371
11,     2.333,   0.01717
12,       2.5,   0.01794
13,     2.667,    0.0171
14,     2.833,   0.01845
15,         3,   0.02187
16,     3.167,   0.02074
17,     3.333,   0.02366
18,       3.5,   0.02485
19,     3.667,   0.02474
20,     3.833,   0.02635
21,         4,   0.02668
22,     4.167,   0.02659
23,     4.333,    0.0296
24,       4.5,   0.03045
25,     4.667,   0.03086
26,     4.833,   0.03422
27,         5,   0.03298
28,     5.167,   0.03744
29,     5.333,   0.03537
30,       5.5,   0.03793
31,     5.667,   0.03874
32,     5.833,   0.03958
33,         6,   0.04195
34,     6.167,   0.04237
35,     6.333,   0.04178
36,       6.5,   0.04403
37,     6.667,   0.04377
38,     6.833,   0.04283
39,         7,   0.04527
40,     7.167,   0.04903
41,     7.333,   0.04864
42,       7.5,    0.0507
43,     7.667,   0.05095
44,     7.833,   0.05261
45,         8,   0.05419
46,     8.167,   0.05523
47,     8.333,   0.05582
48,       8.5,   0.05638
49,     8.667,   0.05684
50,     8.833,   0.05914
51,         9,   0.05869
52,     9.167,   0.06005
53,     9.333,   0.06231
54,       9.5,   0.06287
55,     9.667,   0.06362
56,     9.833,   0.06753
57,        10,   0.06879
58,     10.17,   0.06989
59,     10.33,   0.06968
60,      10.5,    0.0694
61,     10.67,   0.07094
62,     10.83,   0.07043
63,        11,   0.07443
64,     11.17,   0.07245
65,     11.33,    0.0754
66,      11.5,   0.07733
67,     11.67,   0.07744
68,     11.83,   0.07863
69,        12,   0.07978
70,     12.17,   0.08024
71,     12.33,   0.08206
72,      12.5,   0.08128
73,     12.67,   0.08419
74,     12.83,   0.08496
75,        13,   0.08421
76,     13.17,   0.08599
77,     13.33,   0.08877
78,      13.5,   0.08995
79,     13.67,   0.09158
80,     13.83,   0.09197
81,        14,   0.09297
82,     14.17,   0.09338
83,     14.33,   0.09411
84,      14.5,   0.09417
85,     14.67,   0.09513
86,     14.83,   0.09649
87,        15,   0.09681
88,     15.17,   0.09969
89,     15.33,       0.1
90,      15.5,    0.1002
91,     15.67,    0.1039
92,     15.83,    0.1062
93,        16,    0.1081
94,     16.17,    0.1053
95,     16.33,    0.1063
96,      16.5,     0.108
97,     16.67,     0.109
98,     16.83,    0.1096
99,        17,    0.1134
100,     17.17,    0.1109
101,     17.33,    0.1131
102,      17.5,    0.1143
103,     17.67,    0.1142
104,     17.83,     0.117
105,        18,    0.1183
106,     18.17,     0.119
107,     18.33,    0.1199
108,      18.5,    0.1212
109,     18.67,    0.1219
110,     18.83,    0.1216
111,        19,    0.1248
112,     19.17,    0.1223
113,     19.33,    0.1251
114,      19.5,    0.1288
115,     19.67,    0.1279
116,     19.83,    0.1298
117,        20,    0.1306
118,     20.17,    0.1333
119,     20.33,    0.1326
120,      20.5,    0.1332
121,     20.67,     0.135
122,     20.83,    0.1342
123,        21,    0.1367
124,     21.17,     0.137
125,     21.33,     0.139
126,      21.5,    0.1397
127,     21.67,    0.1401
128,     21.83,    0.1402
129,        22,    0.1434
130,     22.17,    0.1426
131,     22.33,    0.1456
132,      22.5,    0.1444
133,     22.67,    0.1465
134,     22.83,     0.147
135,        23,    0.1488
136,     23.17,    0.1471
137,     23.33,    0.1501
138,      23.5,    0.1524
139,     23.67,    0.1526
140,     23.83,    0.1533
141,        24,    0.1557
142,     24.17,    0.1553
143,     24.33,    0.1544
144,      24.5,    0.1545
145,     24.67,    0.1582
146,     24.83,    0.1599
147,        25,    0.1604
148,     25.17,    0.1603
149,     25.33,    0.1619
150,      25.5,    0.1623
151,     25.67,    0.1649
152,     25.83,    0.1639
153,        26,    0.1653
154,     26.17,    0.1708
155,     26.33,      0.17
156,      26.5,    0.1687
157,     26.67,    0.1706
158,     26.83,    0.1723
159,        27,    0.1724
160,     27.17,    0.1715
161,     27.33,    0.1727
162,      27.5,    0.1759
163,     27.67,    0.1768
164,     27.83,    0.1774
165,        28,    0.1792
166,     28.17,    0.1799
167,     28.33,    0.1796
168,      28.5,    0.1825
169,     28.67,     0.181
170,     28.83,    0.1858
171,        29,     0.183
172,     29.17,    0.1855
173,     29.33,    0.1863
174,      29.5,    0.1874
175,     29.67,    0.1902
176,     29.83,    0.1892
177,        30,    0.1887
178,     30.17,    0.1899
179,     30.33,    0.1928
180,      30.5,    0.1915
181,     30.67,    0.1936
182,     30.83,     0.196
183,        31,    0.1971
184,     31.17,    0.1948
185,     31.33,    0.1981
186,      31.5,    0.2002
187,     31.67,    0.1991
188,     31.83,    0.1997
189,        32,    0.2009
190,     32.17,     0.204
191,     32.33,    0.2032
192,      32.5,    0.2055
193,     32.67,    0.2035
194,     32.83,    0.2072
195,        33,    0.2059
196,     33.17,    0.2098
197,     33.33,    0.2092
198,      33.5,    0.2113
199,     33.67,    0.2109
200,     33.83,    0.2112
201,        34,     0.214
202,     34.17,    0.2151
203,     34.33,    0.2144
204,      34.5,    0.2141
205,     34.67,    0.2168
206,     34.83,    0.2186
207,        35,    0.2179
208,     35.17,    0.2185
209,     35.33,      0.22
210,      35.5,    0.2186
211,     35.67,    0.2227
212,     35.83,    0.2238
213,        36,    0.2247
214,     36.17,    0.2259
215,     36.33,    0.2259
216,      36.5,    0.2251
217,     36.67,    0.2299
218,     36.83,    0.2266
219,        37,      0.23
220,     37.17,    0.2319
221,     37.33,    0.2323
222,      37.5,    0.2356
223,     37.67,    0.2333
224,     37.83,    0.2349
225,        38,    0.2369
226,     38.17,    0.2392
227,     38.33,    0.2357
228,      38.5,    0.2397
229,     38.67,    0.2408
230,     38.83,    0.2403
231,        39,    0.2399
232,     39.17,    0.2427
233,     39.33,    0.2431
234,      39.5,    0.2439
235,     39.67,    0.2445
236,     39.83,    0.2443
237,        40,    0.2474
238,     40.17,    0.2462
239,     40.33,    0.2498
240,      40.5,    0.2493
241,     40.67,    0.2523
242,     40.83,    0.2511
243,        41,     0.252
244,     41.17,     0.252
245,     41.33,    0.2543
246,      41.5,    0.2537
247,     41.67,    0.2571
248,     41.83,    0.2571
249,        42,    0.2591
250,     42.17,    0.2591
251,     42.33,    0.2589
252,      42.5,    0.2616
253,     42.67,    0.2609
254,     42.83,    0.2602
255,        43,    0.2629
256,     43.17,    0.2617
257,     43.33,    0.2653
258,      43.5,     0.266
259,     43.67,    0.2647
260,     43.83,    0.2678
261,        44,    0.2682
262,     44.17,    0.2689
263,     44.33,    0.2693
264,      44.5,    0.2728
265,     44.67,    0.2736
266,     44.83,    0.2759
267,        45,    0.2739
268,     45.17,    0.2771
269,     45.33,    0.2753
270,      45.5,    0.2773
271,     45.67,    0.2793
272,     45.83,    0.2757
273,        46,     0.279
274,     46.17,    0.2821
275,     46.33,    0.2796
276,      46.5,     0.281
277,     46.67,    0.2821
278,     46.83,    0.2838
279,        47,    0.2851
280,     47.17,    0.2841
281,     47.33,    0.2852
282,      47.5,    0.2862
283,     47.67,    0.2855
284,     47.83,    0.2889
285,        48,    0.2903
286,     48.17,    0.2883
287,     48.33,    0.2914
288,      48.5,    0.2916
289,     48.67,     0.292
290,     48.83,    0.2971
291,        49,    0.2956
292,     49.17,    0.2945
293,     49.33,    0.2975
294,      49.5,    0.2978
295,     49.67,    0.2993
296,     49.83,    0.2987
297,        50,    0.3006
298,     50.17,    0.3009
299,     50.33,     0.302
300,      50.5,    0.3017
301,     50.67,    0.3042
302,     50.83,    0.3033
303,        51,    0.3068
304,     51.17,    0.3061
305,     51.33,    0.3078
306,      51.5,    0.3113
307,     51.67,      0.31
308,     51.83,     0.309
309,        52,    0.3106
310,     52.17,    0.3094
311,     52.33,    0.3112
312,      52.5,    0.3151
313,     52.67,    0.3145
314,     52.83,    0.3154
315,        53,    0.3163
316,     53.17,    0.3188
317,     53.33,    0.3168
318,      53.5,    0.3209
319,     53.67,    0.3189
320,     53.83,    0.3213
321,        54,    0.3234
322,     54.17,    0.3192
323,     54.33,    0.3239
324,      54.5,    0.3239
325,     54.67,    0.3228
326,     54.83,    0.3244
327,        55,    0.3223
328,     55.17,    0.3263
329,     55.33,    0.3268
330,      55.5,    0.3291
331,     55.67,    0.3292
332,     55.83,    0.3325
333,        56,    0.3316
334,     56.17,    0.3322
335,     56.33,    0.3325
336,      56.5,    0.3325
337,     56.67,    0.3339
338,     56.83,    0.3352
339,        57,    0.3328
340,     57.17,    0.3354
341,     57.33,    0.3385
342,      57.5,    0.3373
343,     57.67,    0.3399
344,     57.83,    0.3386
345,        58,    0.3396
346,     58.17,    0.3417
347,     58.33,    0.3454
348,      58.5,    0.3432
349,     58.67,    0.3426
350,     58.83,    0.3421
351,        59,    0.3445
352,     59.17,    0.3472
353,     59.33,    0.3475
354,      59.5,    0.3477
355,     59.67,    0.3489
356,     59.83,    0.3507
357,        60,    0.3494
