,time,abs
0,       0.5, 0.0006402
1,    0.6667,  0.003182
2,    0.8333,  0.002614
3,         1,  0.002904
4,     1.167,  0.003286
5,     1.333,  0.006243
6,       1.5,  0.003506
7,     1.667,  0.006182
8,     1.833,  0.005835
9,         2,  0.005869
10,     2.167,  0.008011
11,     2.333,  0.009342
12,       2.5,   0.01062
13,     2.667,   0.01016
14,     2.833,   0.01118
15,         3,   0.01141
16,     3.167,   0.01225
17,     3.333,   0.01295
18,       3.5,   0.01564
19,     3.667,   0.01425
20,     3.833,   0.01414
21,         4,   0.01614
22,     4.167,   0.01504
23,     4.333,   0.01513
24,       4.5,   0.01655
25,     4.667,   0.01832
26,     4.833,   0.01782
27,         5,   0.01939
28,     5.167,   0.01857
29,     5.333,   0.01938
30,       5.5,   0.02074
31,     5.667,   0.02183
32,     5.833,    0.0219
33,         6,   0.02485
34,     6.167,   0.02423
35,     6.333,   0.02363
36,       6.5,   0.02577
37,     6.667,    0.0255
38,     6.833,   0.02529
39,         7,   0.02833
40,     7.167,   0.02767
41,     7.333,   0.02864
42,       7.5,   0.02963
43,     7.667,   0.02922
44,     7.833,   0.02929
45,         8,   0.03161
46,     8.167,    0.0304
47,     8.333,   0.03122
48,       8.5,   0.03309
49,     8.667,   0.03299
50,     8.833,   0.03655
51,         9,   0.03367
52,     9.167,    0.0349
53,     9.333,   0.03469
54,       9.5,   0.03693
55,     9.667,   0.03703
56,     9.833,   0.03805
57,        10,   0.04002
58,     10.17,   0.03897
59,     10.33,   0.04225
60,      10.5,   0.04036
61,     10.67,   0.04211
62,     10.83,   0.04068
63,        11,   0.04107
64,     11.17,   0.04426
65,     11.33,   0.04558
66,      11.5,   0.04521
67,     11.67,   0.04518
68,     11.83,   0.04374
69,        12,   0.04721
70,     12.17,   0.04885
71,     12.33,   0.04871
72,      12.5,   0.04807
73,     12.67,   0.04945
74,     12.83,   0.04882
75,        13,   0.05184
76,     13.17,   0.05016
77,     13.33,   0.05111
78,      13.5,    0.0519
79,     13.67,   0.05135
80,     13.83,   0.05417
81,        14,   0.05377
82,     14.17,   0.05716
83,     14.33,   0.05576
84,      14.5,   0.05787
85,     14.67,   0.05731
86,     14.83,   0.05771
87,        15,   0.05798
88,     15.17,   0.06005
89,     15.33,   0.06149
90,      15.5,   0.05814
91,     15.67,   0.06002
92,     15.83,   0.06255
93,        16,   0.06291
94,     16.17,   0.06287
95,     16.33,   0.06201
96,      16.5,   0.06543
97,     16.67,   0.06489
98,     16.83,   0.06587
99,        17,   0.06491
100,     17.17,   0.06765
101,     17.33,   0.06821
102,      17.5,   0.06668
103,     17.67,   0.06875
104,     17.83,   0.06904
105,        18,   0.06622
106,     18.17,   0.06911
107,     18.33,      0.07
108,      18.5,   0.07095
109,     18.67,   0.07416
110,     18.83,   0.07534
111,        19,   0.07293
112,     19.17,   0.07286
113,     19.33,   0.07529
114,      19.5,   0.07564
115,     19.67,   0.07903
116,     19.83,   0.07666
