,time,abs
0,       0.5,   0.01837
1,    0.6667,   0.02503
2,    0.8333,   0.03006
3,         1,    0.0374
4,     1.167,   0.04494
5,     1.333,   0.05177
6,       1.5,   0.05665
7,     1.667,   0.06489
8,     1.833,   0.06796
9,         2,    0.0747
10,     2.167,   0.08198
11,     2.333,   0.08673
12,       2.5,   0.09314
13,     2.667,   0.09923
14,     2.833,    0.1056
15,         3,    0.1112
16,     3.167,    0.1201
17,     3.333,    0.1254
18,       3.5,    0.1313
19,     3.667,    0.1384
20,     3.833,    0.1451
21,         4,    0.1487
22,     4.167,    0.1572
23,     4.333,    0.1617
24,       4.5,    0.1685
25,     4.667,    0.1751
26,     4.833,    0.1797
27,         5,    0.1866
28,     5.167,    0.1935
29,     5.333,    0.1976
30,       5.5,    0.2054
31,     5.667,    0.2115
32,     5.833,    0.2195
33,         6,    0.2252
34,     6.167,      0.23
35,     6.333,    0.2379
36,       6.5,    0.2403
37,     6.667,    0.2479
38,     6.833,    0.2567
39,         7,    0.2613
40,     7.167,    0.2672
41,     7.333,    0.2738
42,       7.5,    0.2787
43,     7.667,    0.2834
44,     7.833,     0.292
45,         8,    0.2977
46,     8.167,    0.3049
47,     8.333,    0.3116
48,       8.5,    0.3159
49,     8.667,    0.3206
50,     8.833,    0.3268
51,         9,    0.3349
52,     9.167,    0.3366
53,     9.333,    0.3452
54,       9.5,    0.3525
55,     9.667,     0.359
56,     9.833,    0.3645
57,        10,    0.3696
58,     10.17,    0.3739
59,     10.33,    0.3824
60,      10.5,    0.3879
61,     10.67,    0.3929
62,     10.83,    0.4005
63,        11,    0.4045
64,     11.17,    0.4128
65,     11.33,    0.4172
66,      11.5,    0.4223
67,     11.67,    0.4292
68,     11.83,    0.4376
69,        12,    0.4409
70,     12.17,    0.4461
71,     12.33,    0.4526
72,      12.5,    0.4591
73,     12.67,    0.4619
74,     12.83,    0.4719
75,        13,    0.4747
76,     13.17,    0.4795
77,     13.33,    0.4883
78,      13.5,    0.4939
79,     13.67,    0.4981
80,     13.83,    0.5016
81,        14,    0.5112
82,     14.17,    0.5153
83,     14.33,    0.5252
84,      14.5,    0.5279
85,     14.67,    0.5301
86,     14.83,    0.5383
87,        15,    0.5428
88,     15.17,    0.5497
89,     15.33,    0.5558
90,      15.5,    0.5642
91,     15.67,    0.5636
92,     15.83,    0.5724
93,        16,     0.578
94,     16.17,    0.5856
95,     16.33,    0.5899
96,      16.5,    0.5988
97,     16.67,    0.5985
98,     16.83,    0.6047
99,        17,    0.6123
100,     17.17,    0.6164
101,     17.33,    0.6223
102,      17.5,    0.6312
103,     17.67,    0.6346
104,     17.83,    0.6367
105,        18,    0.6463
106,     18.17,    0.6519
107,     18.33,    0.6565
108,      18.5,    0.6628
109,     18.67,    0.6708
110,     18.83,    0.6737
111,        19,    0.6797
112,     19.17,    0.6891
113,     19.33,    0.6898
114,      19.5,    0.6982
115,     19.67,    0.7008
116,     19.83,    0.7071
117,        20,     0.712
118,     20.17,    0.7185
119,     20.33,    0.7231
120,      20.5,    0.7285
121,     20.67,    0.7352
122,     20.83,    0.7419
123,        21,     0.743
124,     21.17,    0.7552
125,     21.33,    0.7585
126,      21.5,    0.7644
127,     21.67,    0.7631
128,     21.83,    0.7765
129,        22,    0.7803
130,     22.17,    0.7894
131,     22.33,    0.7865
132,      22.5,    0.7907
133,     22.67,    0.7967
134,     22.83,    0.8046
135,        23,    0.8078
136,     23.17,    0.8119
137,     23.33,    0.8205
138,      23.5,    0.8268
139,     23.67,    0.8298
140,     23.83,    0.8363
141,        24,    0.8446
142,     24.17,    0.8463
143,     24.33,    0.8559
144,      24.5,    0.8563
145,     24.67,    0.8542
146,     24.83,    0.8718
147,        25,    0.8696
148,     25.17,    0.8732
149,     25.33,    0.8809
150,      25.5,    0.8894
151,     25.67,    0.8935
152,     25.83,    0.8961
153,        26,    0.9032
154,     26.17,    0.9098
155,     26.33,    0.9116
156,      26.5,    0.9209
157,     26.67,    0.9247
158,     26.83,    0.9299
159,        27,    0.9344
160,     27.17,    0.9414
161,     27.33,    0.9431
162,      27.5,    0.9472
163,     27.67,    0.9525
164,     27.83,    0.9486
165,        28,    0.9637
166,     28.17,    0.9702
167,     28.33,    0.9682
168,      28.5,    0.9815
169,     28.67,    0.9833
170,     28.83,    0.9902
171,        29,    0.9908
172,     29.17,    0.9983
173,     29.33,     1.003
174,      29.5,     1.017
175,     29.67,     1.006
176,     29.83,     1.012
177,        30,     1.015
178,     30.17,     1.029
179,     30.33,      1.03
180,      30.5,     1.031
181,     30.67,     1.039
182,     30.83,     1.041
183,        31,     1.052
184,     31.17,     1.054
185,     31.33,     1.058
186,      31.5,      1.07
187,     31.67,     1.061
188,     31.83,     1.076
189,        32,     1.069
190,     32.17,      1.09
191,     32.33,     1.093
192,      32.5,     1.089
193,     32.67,     1.085
194,     32.83,     1.095
195,        33,     1.109
196,     33.17,     1.113
197,     33.33,     1.114
198,      33.5,     1.113
199,     33.67,     1.117
200,     33.83,      1.13
201,        34,     1.131
202,     34.17,     1.132
203,     34.33,     1.131
204,      34.5,     1.146
205,     34.67,     1.149
206,     34.83,      1.15
207,        35,     1.156
208,     35.17,     1.167
209,     35.33,     1.161
210,      35.5,     1.178
211,     35.67,     1.171
212,     35.83,     1.182
213,        36,      1.18
214,     36.17,     1.185
215,     36.33,     1.173
216,      36.5,     1.201
217,     36.67,     1.188
218,     36.83,     1.195
219,        37,     1.206
220,     37.17,      1.21
221,     37.33,     1.223
222,      37.5,      1.21
223,     37.67,     1.232
224,     37.83,     1.234
225,        38,      1.23
226,     38.17,     1.238
227,     38.33,     1.239
228,      38.5,     1.236
229,     38.67,      1.24
230,     38.83,     1.266
231,        39,     1.245
232,     39.17,     1.254
233,     39.33,     1.249
234,      39.5,      1.25
235,     39.67,      1.27
236,     39.83,     1.268
237,        40,      1.28
238,     40.17,     1.273
239,     40.33,     1.282
240,      40.5,      1.28
241,     40.67,     1.292
242,     40.83,     1.277
243,        41,     1.279
244,     41.17,     1.278
245,     41.33,     1.298
246,      41.5,     1.296
247,     41.67,      1.31
248,     41.83,     1.302
249,        42,     1.323
250,     42.17,     1.314
251,     42.33,     1.332
252,      42.5,      1.32
253,     42.67,     1.318
254,     42.83,     1.337
255,        43,     1.327
