,time,abs
0,       0.5,   0.01266
1,    0.6667,   0.01836
2,    0.8333,   0.02535
3,         1,   0.02847
4,     1.167,   0.03272
5,     1.333,   0.04081
6,       1.5,   0.04292
7,     1.667,   0.04644
8,     1.833,   0.05358
9,         2,   0.05752
10,     2.167,   0.06053
11,     2.333,     0.069
12,       2.5,   0.06859
13,     2.667,   0.07607
14,     2.833,   0.08037
15,         3,   0.08507
16,     3.167,   0.09169
17,     3.333,   0.09549
18,       3.5,   0.09942
19,     3.667,    0.1038
20,     3.833,    0.1085
21,         4,    0.1137
22,     4.167,     0.119
23,     4.333,    0.1228
24,       4.5,    0.1267
25,     4.667,    0.1309
26,     4.833,    0.1382
27,         5,    0.1425
28,     5.167,     0.145
29,     5.333,      0.15
30,       5.5,    0.1544
31,     5.667,    0.1599
32,     5.833,    0.1668
33,         6,    0.1689
34,     6.167,    0.1732
35,     6.333,    0.1779
36,       6.5,    0.1831
37,     6.667,    0.1882
38,     6.833,     0.191
39,         7,    0.1949
40,     7.167,    0.2003
41,     7.333,     0.205
42,       7.5,    0.2112
43,     7.667,    0.2134
44,     7.833,    0.2192
45,         8,    0.2233
46,     8.167,    0.2293
47,     8.333,    0.2339
48,       8.5,    0.2343
49,     8.667,    0.2421
50,     8.833,    0.2466
51,         9,    0.2486
52,     9.167,    0.2563
53,     9.333,    0.2609
54,       9.5,    0.2663
55,     9.667,    0.2695
56,     9.833,    0.2743
57,        10,    0.2794
58,     10.17,    0.2837
59,     10.33,    0.2895
60,      10.5,    0.2918
61,     10.67,    0.2984
62,     10.83,    0.2994
63,        11,    0.3063
64,     11.17,    0.3113
65,     11.33,     0.316
66,      11.5,    0.3202
67,     11.67,    0.3267
68,     11.83,    0.3298
69,        12,    0.3345
70,     12.17,     0.338
71,     12.33,    0.3423
72,      12.5,    0.3477
73,     12.67,    0.3506
74,     12.83,    0.3544
75,        13,     0.362
76,     13.17,    0.3641
77,     13.33,    0.3681
78,      13.5,    0.3757
79,     13.67,    0.3772
80,     13.83,     0.383
81,        14,    0.3876
82,     14.17,    0.3914
83,     14.33,    0.3967
84,      14.5,    0.4001
85,     14.67,    0.4041
86,     14.83,    0.4097
87,        15,    0.4162
88,     15.17,    0.4227
89,     15.33,    0.4261
90,      15.5,    0.4273
91,     15.67,    0.4331
92,     15.83,    0.4386
93,        16,    0.4403
94,     16.17,    0.4462
95,     16.33,    0.4471
96,      16.5,    0.4539
97,     16.67,    0.4611
98,     16.83,    0.4596
99,        17,    0.4676
100,     17.17,    0.4717
101,     17.33,    0.4775
102,      17.5,    0.4813
103,     17.67,    0.4845
104,     17.83,    0.4856
105,        18,    0.4978
106,     18.17,    0.5006
107,     18.33,    0.5026
108,      18.5,    0.5066
109,     18.67,    0.5118
110,     18.83,    0.5142
111,        19,    0.5209
112,     19.17,    0.5251
113,     19.33,    0.5314
114,      19.5,    0.5317
115,     19.67,    0.5368
116,     19.83,    0.5406
117,        20,    0.5448
118,     20.17,    0.5504
119,     20.33,    0.5534
120,      20.5,    0.5583
121,     20.67,    0.5641
122,     20.83,    0.5675
123,        21,    0.5729
124,     21.17,    0.5806
125,     21.33,    0.5806
126,      21.5,    0.5835
127,     21.67,     0.589
128,     21.83,    0.5958
129,        22,    0.5994
130,     22.17,    0.5969
131,     22.33,    0.6051
132,      22.5,    0.6115
133,     22.67,    0.6144
134,     22.83,    0.6171
135,        23,    0.6222
136,     23.17,    0.6242
137,     23.33,    0.6346
138,      23.5,    0.6331
139,     23.67,    0.6383
140,     23.83,    0.6417
141,        24,    0.6474
142,     24.17,    0.6517
143,     24.33,     0.657
144,      24.5,     0.662
145,     24.67,    0.6638
146,     24.83,    0.6696
147,        25,    0.6734
148,     25.17,    0.6793
149,     25.33,    0.6802
150,      25.5,    0.6848
151,     25.67,    0.6868
152,     25.83,    0.6926
153,        26,    0.6981
154,     26.17,    0.7029
155,     26.33,     0.706
156,      26.5,    0.7075
157,     26.67,    0.7172
158,     26.83,    0.7242
159,        27,    0.7184
160,     27.17,    0.7308
161,     27.33,    0.7293
162,      27.5,     0.732
163,     27.67,    0.7447
164,     27.83,     0.741
165,        28,    0.7442
166,     28.17,    0.7574
167,     28.33,    0.7575
168,      28.5,    0.7633
169,     28.67,    0.7643
170,     28.83,    0.7674
171,        29,     0.775
172,     29.17,    0.7842
173,     29.33,    0.7792
174,      29.5,    0.7852
175,     29.67,    0.7841
176,     29.83,    0.7959
177,        30,    0.7999
178,     30.17,    0.7989
179,     30.33,    0.8004
180,      30.5,    0.8073
181,     30.67,    0.8181
182,     30.83,    0.8131
183,        31,    0.8199
184,     31.17,    0.8263
185,     31.33,    0.8293
186,      31.5,    0.8325
187,     31.67,     0.835
188,     31.83,    0.8349
189,        32,    0.8435
190,     32.17,    0.8452
191,     32.33,     0.853
192,      32.5,    0.8559
193,     32.67,    0.8621
194,     32.83,    0.8613
195,        33,    0.8661
196,     33.17,    0.8693
197,     33.33,    0.8777
198,      33.5,     0.879
199,     33.67,    0.8776
200,     33.83,    0.8935
201,        34,    0.8884
202,     34.17,    0.8945
203,     34.33,       0.9
204,      34.5,     0.902
205,     34.67,    0.9006
206,     34.83,      0.91
207,        35,    0.9117
208,     35.17,    0.9159
209,     35.33,    0.9254
210,      35.5,    0.9258
211,     35.67,    0.9216
212,     35.83,    0.9363
213,        36,    0.9382
214,     36.17,    0.9357
215,     36.33,    0.9439
216,      36.5,    0.9444
217,     36.67,    0.9445
218,     36.83,    0.9569
219,        37,    0.9497
220,     37.17,    0.9591
221,     37.33,    0.9665
222,      37.5,    0.9753
223,     37.67,      0.98
224,     37.83,    0.9778
225,        38,    0.9707
226,     38.17,    0.9908
227,     38.33,    0.9894
228,      38.5,    0.9844
229,     38.67,    0.9965
230,     38.83,    0.9974
231,        39,    0.9987
232,     39.17,    0.9962
233,     39.33,     1.011
234,      39.5,     1.012
235,     39.67,     1.017
236,     39.83,     1.024
237,        40,     1.029
238,     40.17,     1.024
239,     40.33,      1.02
240,      40.5,     1.029
241,     40.67,     1.035
242,     40.83,     1.038
243,        41,     1.044
244,     41.17,     1.051
245,     41.33,     1.055
246,      41.5,     1.054
247,     41.67,     1.065
248,     41.83,     1.065
249,        42,     1.068
250,     42.17,     1.066
251,     42.33,     1.068
252,      42.5,     1.085
253,     42.67,     1.081
254,     42.83,     1.079
255,        43,     1.086
256,     43.17,     1.095
257,     43.33,     1.092
258,      43.5,     1.094
259,     43.67,     1.106
260,     43.83,     1.104
261,        44,     1.104
262,     44.17,     1.108
263,     44.33,     1.112
264,      44.5,     1.116
265,     44.67,     1.106
266,     44.83,     1.125
267,        45,     1.122
268,     45.17,     1.135
269,     45.33,     1.138
270,      45.5,     1.145
271,     45.67,     1.135
272,     45.83,     1.141
273,        46,     1.148
274,     46.17,     1.147
275,     46.33,      1.16
276,      46.5,      1.16
277,     46.67,     1.162
278,     46.83,     1.164
279,        47,     1.154
280,     47.17,     1.173
281,     47.33,      1.19
282,      47.5,     1.189
283,     47.67,     1.176
284,     47.83,      1.17
285,        48,     1.182
286,     48.17,     1.192
287,     48.33,     1.195
288,      48.5,     1.195
289,     48.67,     1.202
290,     48.83,     1.199
291,        49,     1.195
292,     49.17,     1.196
293,     49.33,      1.21
294,      49.5,     1.215
295,     49.67,      1.23
296,     49.83,     1.216
297,        50,     1.212
298,     50.17,     1.219
299,     50.33,     1.222
300,      50.5,     1.222
301,     50.67,     1.225
302,     50.83,     1.219
303,        51,     1.231
304,     51.17,     1.244
305,     51.33,     1.245
306,      51.5,     1.251
307,     51.67,     1.257
308,     51.83,     1.254
309,        52,     1.257
310,     52.17,     1.268
311,     52.33,     1.259
312,      52.5,     1.256
313,     52.67,     1.273
314,     52.83,     1.274
315,        53,     1.279
316,     53.17,     1.288
