,time,abs
0,       0.5,  0.006026
1,    0.6667,  0.006244
2,    0.8333,  0.005701
3,         1,  0.007729
4,     1.167,  0.007676
5,     1.333,   0.01051
6,       1.5,   0.01427
7,     1.667,   0.01159
8,     1.833,   0.01448
9,         2,   0.01821
10,     2.167,   0.01714
11,     2.333,   0.01801
12,       2.5,   0.02101
13,     2.667,   0.02184
14,     2.833,   0.02297
15,         3,   0.02418
16,     3.167,   0.02428
17,     3.333,   0.02697
18,       3.5,   0.02695
19,     3.667,   0.02928
20,     3.833,   0.03101
21,         4,   0.03021
22,     4.167,   0.03448
23,     4.333,   0.03517
24,       4.5,    0.0361
25,     4.667,    0.0382
26,     4.833,   0.03879
27,         5,   0.03997
28,     5.167,   0.04297
29,     5.333,    0.0401
30,       5.5,    0.0431
31,     5.667,    0.0467
32,     5.833,   0.04604
33,         6,   0.04894
34,     6.167,   0.05069
35,     6.333,   0.05054
36,       6.5,   0.05198
37,     6.667,   0.05299
38,     6.833,   0.05543
39,         7,   0.05816
40,     7.167,   0.05645
41,     7.333,   0.06039
42,       7.5,   0.06049
43,     7.667,   0.06252
44,     7.833,   0.06401
45,         8,   0.06191
46,     8.167,   0.06373
47,     8.333,   0.06754
48,       8.5,   0.06758
49,     8.667,   0.06909
50,     8.833,   0.07055
51,         9,   0.07179
52,     9.167,   0.07359
53,     9.333,   0.07296
54,       9.5,   0.07587
55,     9.667,   0.07565
56,     9.833,    0.0771
57,        10,   0.07855
58,     10.17,   0.08192
59,     10.33,   0.08296
60,      10.5,   0.08071
61,     10.67,   0.08432
62,     10.83,    0.0839
63,        11,   0.08733
64,     11.17,   0.08975
65,     11.33,   0.08985
66,      11.5,   0.09134
67,     11.67,   0.09212
68,     11.83,   0.09449
69,        12,   0.09275
70,     12.17,   0.09672
71,     12.33,   0.09816
72,      12.5,   0.09878
73,     12.67,    0.1005
74,     12.83,    0.1021
75,        13,    0.1048
76,     13.17,    0.1061
77,     13.33,    0.1043
78,      13.5,    0.1056
79,     13.67,    0.1079
80,     13.83,    0.1112
81,        14,    0.1084
82,     14.17,     0.115
83,     14.33,    0.1115
84,      14.5,    0.1158
85,     14.67,     0.116
86,     14.83,     0.118
87,        15,    0.1181
88,     15.17,    0.1189
89,     15.33,    0.1202
90,      15.5,    0.1249
91,     15.67,    0.1244
92,     15.83,    0.1246
93,        16,    0.1236
94,     16.17,    0.1269
95,     16.33,    0.1273
96,      16.5,     0.128
97,     16.67,    0.1309
98,     16.83,    0.1335
99,        17,    0.1312
100,     17.17,     0.134
101,     17.33,    0.1341
102,      17.5,    0.1362
103,     17.67,    0.1375
104,     17.83,     0.138
105,        18,    0.1399
106,     18.17,    0.1438
107,     18.33,    0.1448
108,      18.5,    0.1457
109,     18.67,    0.1455
110,     18.83,    0.1469
111,        19,    0.1494
112,     19.17,     0.149
113,     19.33,    0.1524
114,      19.5,    0.1527
115,     19.67,    0.1533
116,     19.83,    0.1534
117,        20,    0.1545
118,     20.17,    0.1571
119,     20.33,    0.1584
120,      20.5,    0.1604
121,     20.67,    0.1611
122,     20.83,     0.164
123,        21,    0.1653
124,     21.17,    0.1659
125,     21.33,    0.1679
126,      21.5,    0.1696
127,     21.67,    0.1711
128,     21.83,    0.1706
129,        22,    0.1717
130,     22.17,    0.1725
131,     22.33,    0.1752
132,      22.5,    0.1754
133,     22.67,    0.1756
134,     22.83,    0.1782
135,        23,    0.1823
136,     23.17,    0.1803
137,     23.33,    0.1817
138,      23.5,    0.1826
139,     23.67,    0.1846
140,     23.83,    0.1862
141,        24,    0.1883
142,     24.17,    0.1883
143,     24.33,    0.1898
144,      24.5,    0.1907
145,     24.67,    0.1906
146,     24.83,    0.1934
147,        25,    0.1939
148,     25.17,    0.1966
149,     25.33,    0.1975
150,      25.5,    0.1988
151,     25.67,    0.1995
152,     25.83,    0.1997
153,        26,    0.2041
154,     26.17,    0.2032
155,     26.33,    0.2049
156,      26.5,    0.2053
157,     26.67,    0.2062
158,     26.83,    0.2078
159,        27,    0.2105
160,     27.17,    0.2111
161,     27.33,    0.2136
162,      27.5,     0.214
163,     27.67,    0.2151
164,     27.83,    0.2172
165,        28,    0.2175
166,     28.17,    0.2186
167,     28.33,     0.221
168,      28.5,    0.2218
169,     28.67,    0.2209
170,     28.83,    0.2224
171,        29,    0.2225
172,     29.17,    0.2254
173,     29.33,    0.2258
174,      29.5,    0.2283
175,     29.67,    0.2294
176,     29.83,    0.2304
177,        30,    0.2321
178,     30.17,    0.2336
179,     30.33,    0.2344
180,      30.5,    0.2356
181,     30.67,    0.2359
182,     30.83,    0.2373
183,        31,    0.2399
184,     31.17,      0.24
185,     31.33,    0.2391
186,      31.5,    0.2429
187,     31.67,    0.2452
188,     31.83,    0.2473
189,        32,    0.2476
190,     32.17,    0.2468
191,     32.33,    0.2491
192,      32.5,    0.2504
193,     32.67,    0.2496
194,     32.83,      0.25
195,        33,    0.2533
196,     33.17,    0.2546
197,     33.33,    0.2575
198,      33.5,     0.256
199,     33.67,    0.2579
200,     33.83,    0.2617
201,        34,    0.2606
202,     34.17,    0.2614
203,     34.33,    0.2636
204,      34.5,    0.2666
205,     34.67,    0.2642
206,     34.83,    0.2667
207,        35,    0.2671
208,     35.17,    0.2716
209,     35.33,    0.2716
210,      35.5,    0.2706
211,     35.67,    0.2743
212,     35.83,    0.2734
213,        36,    0.2738
214,     36.17,    0.2771
215,     36.33,    0.2803
216,      36.5,    0.2787
217,     36.67,    0.2813
218,     36.83,    0.2802
219,        37,    0.2849
220,     37.17,    0.2823
221,     37.33,    0.2874
222,      37.5,    0.2873
223,     37.67,    0.2882
224,     37.83,    0.2896
225,        38,      0.29
226,     38.17,    0.2935
227,     38.33,     0.292
228,      38.5,    0.2954
229,     38.67,    0.2932
230,     38.83,    0.2938
231,        39,    0.2985
232,     39.17,     0.297
233,     39.33,    0.2993
234,      39.5,    0.2995
235,     39.67,    0.3007
236,     39.83,    0.3043
237,        40,    0.3057
238,     40.17,    0.3036
239,     40.33,    0.3066
240,      40.5,    0.3086
241,     40.67,    0.3101
242,     40.83,    0.3127
243,        41,    0.3135
244,     41.17,    0.3125
245,     41.33,    0.3118
246,      41.5,    0.3174
247,     41.67,    0.3161
248,     41.83,    0.3175
249,        42,    0.3184
250,     42.17,    0.3193
251,     42.33,    0.3219
252,      42.5,    0.3242
253,     42.67,    0.3223
254,     42.83,    0.3255
255,        43,    0.3257
256,     43.17,    0.3294
257,     43.33,    0.3279
258,      43.5,    0.3327
259,     43.67,    0.3311
260,     43.83,    0.3302
261,        44,    0.3317
262,     44.17,    0.3352
263,     44.33,    0.3351
264,      44.5,    0.3332
265,     44.67,    0.3399
266,     44.83,    0.3398
267,        45,    0.3403
268,     45.17,    0.3401
269,     45.33,    0.3418
270,      45.5,    0.3418
271,     45.67,    0.3451
272,     45.83,     0.346
273,        46,     0.346
274,     46.17,     0.349
275,     46.33,    0.3474
276,      46.5,    0.3514
277,     46.67,     0.351
278,     46.83,    0.3528
279,        47,    0.3527
280,     47.17,    0.3574
281,     47.33,    0.3555
282,      47.5,    0.3577
283,     47.67,     0.358
284,     47.83,    0.3602
285,        48,    0.3615
286,     48.17,    0.3641
287,     48.33,    0.3637
288,      48.5,    0.3646
289,     48.67,    0.3668
290,     48.83,    0.3668
291,        49,    0.3692
292,     49.17,    0.3687
293,     49.33,    0.3722
294,      49.5,     0.371
295,     49.67,    0.3703
296,     49.83,    0.3751
297,        50,    0.3751
298,     50.17,    0.3778
299,     50.33,    0.3753
300,      50.5,    0.3804
301,     50.67,    0.3791
302,     50.83,    0.3822
303,        51,    0.3824
304,     51.17,     0.384
305,     51.33,     0.383
306,      51.5,    0.3862
307,     51.67,    0.3868
308,     51.83,    0.3853
309,        52,    0.3889
310,     52.17,    0.3885
311,     52.33,    0.3948
312,      52.5,    0.3936
313,     52.67,    0.3933
