,time,abs
0,       0.5,   0.02448
1,    0.6667,   0.03082
2,    0.8333,   0.03827
3,         1,   0.04706
4,     1.167,   0.05598
5,     1.333,   0.06325
6,       1.5,   0.06992
7,     1.667,   0.07905
8,     1.833,   0.08556
9,         2,   0.09538
10,     2.167,     0.101
11,     2.333,    0.1103
12,       2.5,    0.1183
13,     2.667,    0.1247
14,     2.833,    0.1313
15,         3,    0.1412
16,     3.167,    0.1461
17,     3.333,    0.1583
18,       3.5,    0.1645
19,     3.667,    0.1708
20,     3.833,      0.18
21,         4,    0.1859
22,     4.167,    0.1924
23,     4.333,    0.2018
24,       4.5,    0.2089
25,     4.667,    0.2171
26,     4.833,    0.2276
27,         5,    0.2308
28,     5.167,    0.2408
29,     5.333,    0.2496
30,       5.5,    0.2569
31,     5.667,    0.2621
32,     5.833,    0.2699
33,         6,    0.2792
34,     6.167,    0.2861
35,     6.333,     0.295
36,       6.5,    0.3035
37,     6.667,    0.3093
38,     6.833,    0.3173
39,         7,     0.326
40,     7.167,    0.3307
41,     7.333,      0.34
42,       7.5,    0.3463
43,     7.667,    0.3568
44,     7.833,    0.3622
45,         8,    0.3701
46,     8.167,    0.3768
47,     8.333,    0.3833
48,       8.5,    0.3947
49,     8.667,    0.3998
50,     8.833,    0.4046
51,         9,    0.4147
52,     9.167,    0.4217
53,     9.333,    0.4285
54,       9.5,    0.4375
55,     9.667,    0.4455
56,     9.833,    0.4506
57,        10,    0.4598
58,     10.17,     0.465
59,     10.33,     0.476
60,      10.5,    0.4818
61,     10.67,    0.4883
62,     10.83,    0.4961
63,        11,    0.5042
64,     11.17,    0.5121
65,     11.33,    0.5204
66,      11.5,    0.5252
67,     11.67,    0.5351
68,     11.83,    0.5405
69,        12,    0.5449
70,     12.17,    0.5551
71,     12.33,    0.5626
72,      12.5,    0.5732
73,     12.67,      0.58
74,     12.83,    0.5839
75,        13,    0.5899
76,     13.17,     0.597
77,     13.33,    0.6094
78,      13.5,     0.613
79,     13.67,    0.6241
80,     13.83,    0.6263
81,        14,    0.6346
82,     14.17,     0.647
83,     14.33,    0.6472
84,      14.5,    0.6576
85,     14.67,    0.6661
86,     14.83,    0.6756
87,        15,     0.684
88,     15.17,     0.685
89,     15.33,    0.6892
90,      15.5,    0.7001
91,     15.67,    0.7104
92,     15.83,    0.7152
93,        16,    0.7246
94,     16.17,    0.7313
95,     16.33,    0.7377
96,      16.5,    0.7463
97,     16.67,    0.7452
98,     16.83,    0.7519
99,        17,    0.7615
100,     17.17,    0.7701
101,     17.33,    0.7789
102,      17.5,    0.7842
103,     17.67,    0.7868
104,     17.83,    0.8056
105,        18,    0.8043
106,     18.17,    0.8132
107,     18.33,    0.8229
108,      18.5,    0.8272
109,     18.67,    0.8324
110,     18.83,    0.8408
111,        19,    0.8477
112,     19.17,    0.8532
113,     19.33,    0.8593
114,      19.5,    0.8629
115,     19.67,    0.8747
116,     19.83,    0.8787
117,        20,    0.8903
118,     20.17,    0.9004
119,     20.33,    0.8975
120,      20.5,    0.9063
121,     20.67,    0.9192
122,     20.83,    0.9159
123,        21,    0.9252
124,     21.17,    0.9317
125,     21.33,    0.9369
126,      21.5,    0.9598
127,     21.67,    0.9441
128,     21.83,    0.9624
129,        22,    0.9631
130,     22.17,    0.9717
131,     22.33,    0.9791
132,      22.5,    0.9863
133,     22.67,    0.9963
134,     22.83,    0.9985
135,        23,     1.012
136,     23.17,     1.019
137,     23.33,     1.019
138,      23.5,     1.024
139,     23.67,     1.033
140,     23.83,     1.032
141,        24,      1.04
142,     24.17,     1.052
143,     24.33,     1.055
144,      24.5,     1.067
145,     24.67,     1.069
146,     24.83,     1.077
147,        25,      1.08
148,     25.17,     1.088
149,     25.33,      1.09
150,      25.5,     1.102
151,     25.67,     1.111
152,     25.83,     1.109
153,        26,     1.119
154,     26.17,     1.119
155,     26.33,     1.127
156,      26.5,      1.13
157,     26.67,     1.137
158,     26.83,     1.147
159,        27,     1.154
160,     27.17,     1.154
161,     27.33,     1.163
162,      27.5,     1.163
163,     27.67,     1.184
164,     27.83,     1.179
165,        28,     1.173
166,     28.17,     1.195
167,     28.33,     1.202
168,      28.5,     1.206
169,     28.67,     1.202
170,     28.83,      1.23
171,        29,     1.214
172,     29.17,     1.243
173,     29.33,      1.23
174,      29.5,     1.219
175,     29.67,     1.257
176,     29.83,     1.237
177,        30,     1.262
178,     30.17,     1.254
179,     30.33,     1.263
180,      30.5,     1.273
181,     30.67,     1.286
182,     30.83,     1.281
183,        31,     1.275
184,     31.17,     1.293
185,     31.33,     1.297
186,      31.5,     1.303
187,     31.67,      1.31
188,     31.83,     1.325
189,        32,     1.311
190,     32.17,     1.324
191,     32.33,     1.323
192,      32.5,     1.333
193,     32.67,     1.327
194,     32.83,     1.335
195,        33,     1.321
196,     33.17,     1.361
197,     33.33,     1.368
198,      33.5,     1.363
199,     33.67,     1.374
200,     33.83,     1.369
201,        34,     1.352
202,     34.17,     1.373
203,     34.33,     1.365
204,      34.5,     1.383
205,     34.67,     1.406
206,     34.83,     1.378
207,        35,     1.396
208,     35.17,     1.383
209,     35.33,     1.402
210,      35.5,     1.418
211,     35.67,     1.423
212,     35.83,      1.43
213,        36,     1.416
214,     36.17,     1.423
215,     36.33,      1.44
216,      36.5,     1.425
217,     36.67,      1.44
218,     36.83,     1.452
219,        37,     1.427
220,     37.17,     1.425
221,     37.33,     1.444
222,      37.5,     1.441
223,     37.67,     1.446
224,     37.83,     1.481
225,        38,     1.454
226,     38.17,      1.47
227,     38.33,     1.468
228,      38.5,     1.462
229,     38.67,     1.491
230,     38.83,     1.482
231,        39,     1.481
232,     39.17,     1.476
233,     39.33,     1.497
234,      39.5,     1.507
235,     39.67,     1.489
236,     39.83,     1.477
237,        40,     1.471
238,     40.17,     1.505
239,     40.33,     1.507
240,      40.5,     1.515
241,     40.67,     1.499
242,     40.83,     1.486
243,        41,     1.524
244,     41.17,     1.518
245,     41.33,     1.523
246,      41.5,     1.523
247,     41.67,      1.52
248,     41.83,     1.511
249,        42,      1.53
250,     42.17,     1.501
251,     42.33,     1.512
252,      42.5,     1.548
253,     42.67,     1.515
254,     42.83,     1.566
255,        43,     1.513
256,     43.17,     1.536
257,     43.33,     1.531
258,      43.5,     1.535
259,     43.67,     1.542
260,     43.83,     1.536
261,        44,      1.52
262,     44.17,     1.572
263,     44.33,     1.551
264,      44.5,     1.543
265,     44.67,     1.545
266,     44.83,     1.562
267,        45,     1.535
268,     45.17,     1.552
269,     45.33,     1.532
270,      45.5,     1.546
271,     45.67,     1.566
272,     45.83,      1.55
273,        46,     1.551
274,     46.17,     1.583
275,     46.33,     1.566
276,      46.5,     1.577
277,     46.67,     1.558
278,     46.83,      1.56
279,        47,     1.566
280,     47.17,     1.555
281,     47.33,     1.542
282,      47.5,     1.577
283,     47.67,      1.55
284,     47.83,     1.583
285,        48,      1.55
286,     48.17,     1.581
287,     48.33,     1.578
288,      48.5,      1.59
289,     48.67,      1.57
290,     48.83,     1.601
291,        49,     1.559
292,     49.17,     1.556
293,     49.33,     1.585
294,      49.5,     1.576
295,     49.67,     1.564
296,     49.83,     1.574
297,        50,     1.573
298,     50.17,     1.562
299,     50.33,     1.597
300,      50.5,     1.597
301,     50.67,     1.611
302,     50.83,     1.591
303,        51,     1.599
304,     51.17,     1.584
305,     51.33,     1.579
306,      51.5,     1.577
307,     51.67,     1.589
308,     51.83,     1.616
309,        52,     1.567
310,     52.17,     1.587
311,     52.33,     1.586
312,      52.5,     1.585
313,     52.67,     1.586
314,     52.83,     1.568
315,        53,     1.585
316,     53.17,     1.605
317,     53.33,     1.561
318,      53.5,     1.582
319,     53.67,     1.607
320,     53.83,     1.574
321,        54,     1.627
322,     54.17,     1.565
323,     54.33,     1.601
324,      54.5,       1.6
325,     54.67,     1.612
326,     54.83,       1.6
327,        55,      1.59
328,     55.17,     1.586
329,     55.33,     1.586
330,      55.5,     1.607
331,     55.67,     1.615
332,     55.83,     1.596
333,        56,     1.579
334,     56.17,     1.601
335,     56.33,     1.597
336,      56.5,     1.591
337,     56.67,     1.625
338,     56.83,     1.647
339,        57,     1.608
340,     57.17,     1.619
341,     57.33,     1.602
342,      57.5,     1.618
343,     57.67,     1.596
344,     57.83,     1.619
345,        58,     1.604
346,     58.17,     1.634
347,     58.33,     1.568
348,      58.5,     1.596
349,     58.67,     1.593
350,     58.83,     1.567
351,        59,     1.628
352,     59.17,     1.611
353,     59.33,     1.612
354,      59.5,     1.591
355,     59.67,     1.602
356,     59.83,     1.621
357,        60,      1.62
