,time,abs
0,       0.5,  0.007694
1,    0.6667,  0.009101
2,    0.8333,   0.01531
3,         1,    0.0185
4,     1.167,   0.01992
5,     1.333,   0.02356
6,       1.5,   0.02498
7,     1.667,   0.02837
8,     1.833,   0.03188
9,         2,   0.03345
10,     2.167,   0.03767
11,     2.333,    0.0434
12,       2.5,    0.0449
13,     2.667,   0.04617
14,     2.833,   0.04898
15,         3,   0.05305
16,     3.167,   0.05671
17,     3.333,    0.0595
18,       3.5,   0.06199
19,     3.667,   0.06537
20,     3.833,   0.06742
21,         4,   0.07281
22,     4.167,   0.07341
23,     4.333,   0.07875
24,       4.5,   0.08046
25,     4.667,   0.08254
26,     4.833,   0.08597
27,         5,   0.09063
28,     5.167,   0.09267
29,     5.333,   0.09637
30,       5.5,    0.0964
31,     5.667,   0.09905
32,     5.833,    0.1027
33,         6,    0.1064
34,     6.167,    0.1085
35,     6.333,    0.1117
36,       6.5,    0.1141
37,     6.667,    0.1167
38,     6.833,    0.1218
39,         7,    0.1247
40,     7.167,    0.1274
41,     7.333,    0.1306
42,       7.5,    0.1333
43,     7.667,    0.1368
44,     7.833,     0.138
45,         8,    0.1399
46,     8.167,    0.1447
47,     8.333,    0.1462
48,       8.5,    0.1494
49,     8.667,    0.1545
50,     8.833,    0.1563
51,         9,     0.157
52,     9.167,    0.1601
53,     9.333,    0.1638
54,       9.5,    0.1667
55,     9.667,    0.1693
56,     9.833,    0.1737
57,        10,    0.1743
58,     10.17,    0.1779
59,     10.33,    0.1816
60,      10.5,    0.1854
61,     10.67,    0.1866
62,     10.83,    0.1901
63,        11,    0.1946
64,     11.17,    0.1952
65,     11.33,    0.1975
66,      11.5,    0.2013
67,     11.67,    0.2034
68,     11.83,    0.2078
69,        12,    0.2083
70,     12.17,    0.2149
71,     12.33,    0.2144
72,      12.5,    0.2166
73,     12.67,    0.2215
74,     12.83,    0.2249
75,        13,    0.2275
76,     13.17,    0.2298
77,     13.33,    0.2337
78,      13.5,    0.2349
79,     13.67,    0.2387
80,     13.83,    0.2433
81,        14,    0.2433
82,     14.17,    0.2471
83,     14.33,    0.2524
84,      14.5,    0.2513
85,     14.67,    0.2577
86,     14.83,    0.2582
87,        15,     0.259
88,     15.17,    0.2646
89,     15.33,    0.2664
90,      15.5,    0.2705
91,     15.67,    0.2727
92,     15.83,    0.2766
93,        16,    0.2777
94,     16.17,    0.2815
95,     16.33,    0.2832
96,      16.5,    0.2866
97,     16.67,    0.2879
98,     16.83,    0.2915
99,        17,    0.2952
100,     17.17,    0.2986
101,     17.33,    0.3001
102,      17.5,    0.3019
103,     17.67,    0.3063
104,     17.83,    0.3102
105,        18,    0.3124
106,     18.17,    0.3128
107,     18.33,    0.3174
108,      18.5,    0.3237
109,     18.67,    0.3234
110,     18.83,    0.3264
111,        19,    0.3284
112,     19.17,    0.3318
113,     19.33,     0.335
114,      19.5,    0.3345
115,     19.67,    0.3372
116,     19.83,    0.3392
117,        20,    0.3445
118,     20.17,    0.3493
119,     20.33,    0.3517
120,      20.5,    0.3524
121,     20.67,    0.3529
122,     20.83,    0.3571
123,        21,    0.3591
124,     21.17,    0.3632
125,     21.33,     0.367
126,      21.5,      0.37
127,     21.67,    0.3715
128,     21.83,    0.3763
129,        22,    0.3773
130,     22.17,    0.3784
131,     22.33,    0.3824
132,      22.5,     0.387
133,     22.67,    0.3895
134,     22.83,    0.3904
135,        23,    0.3966
136,     23.17,    0.3972
137,     23.33,    0.4005
138,      23.5,    0.4027
139,     23.67,    0.4049
140,     23.83,    0.4083
141,        24,    0.4111
142,     24.17,    0.4138
143,     24.33,    0.4188
144,      24.5,    0.4169
145,     24.67,    0.4198
146,     24.83,    0.4239
147,        25,    0.4263
148,     25.17,    0.4287
149,     25.33,    0.4301
150,      25.5,    0.4357
151,     25.67,    0.4383
152,     25.83,    0.4385
153,        26,     0.444
154,     26.17,    0.4459
155,     26.33,    0.4477
156,      26.5,    0.4503
157,     26.67,    0.4541
158,     26.83,     0.458
159,        27,    0.4573
160,     27.17,    0.4652
161,     27.33,     0.469
162,      27.5,    0.4646
163,     27.67,    0.4671
164,     27.83,    0.4724
165,        28,    0.4756
166,     28.17,     0.479
167,     28.33,    0.4822
168,      28.5,    0.4824
169,     28.67,    0.4844
170,     28.83,    0.4897
171,        29,    0.4919
172,     29.17,    0.4951
173,     29.33,    0.4976
174,      29.5,    0.4972
175,     29.67,    0.5024
176,     29.83,    0.5018
177,        30,    0.5078
178,     30.17,    0.5088
179,     30.33,    0.5139
180,      30.5,    0.5152
181,     30.67,    0.5203
182,     30.83,    0.5207
183,        31,    0.5242
184,     31.17,    0.5224
185,     31.33,     0.527
186,      31.5,     0.533
187,     31.67,    0.5359
188,     31.83,    0.5369
189,        32,    0.5377
190,     32.17,    0.5405
191,     32.33,    0.5423
192,      32.5,    0.5479
193,     32.67,    0.5479
194,     32.83,      0.55
195,        33,    0.5545
196,     33.17,    0.5536
197,     33.33,    0.5606
198,      33.5,    0.5604
199,     33.67,     0.565
200,     33.83,    0.5637
201,        34,    0.5739
202,     34.17,    0.5711
203,     34.33,    0.5732
204,      34.5,    0.5781
205,     34.67,    0.5787
206,     34.83,    0.5847
207,        35,    0.5809
208,     35.17,    0.5864
209,     35.33,    0.5917
210,      35.5,    0.5908
211,     35.67,    0.5953
212,     35.83,    0.5971
213,        36,    0.6018
214,     36.17,    0.6012
215,     36.33,    0.6059
216,      36.5,    0.6094
217,     36.67,      0.61
218,     36.83,    0.6124
219,        37,    0.6185
220,     37.17,    0.6183
221,     37.33,    0.6177
222,      37.5,    0.6214
223,     37.67,    0.6258
224,     37.83,    0.6316
225,        38,    0.6333
226,     38.17,    0.6362
227,     38.33,    0.6343
228,      38.5,    0.6395
229,     38.67,    0.6376
230,     38.83,    0.6435
231,        39,    0.6476
232,     39.17,    0.6499
233,     39.33,    0.6534
234,      39.5,    0.6526
235,     39.67,    0.6566
236,     39.83,    0.6579
237,        40,     0.659
238,     40.17,    0.6645
239,     40.33,    0.6677
240,      40.5,     0.673
241,     40.67,    0.6689
242,     40.83,    0.6744
243,        41,    0.6753
244,     41.17,    0.6781
245,     41.33,    0.6778
246,      41.5,    0.6823
247,     41.67,     0.687
248,     41.83,    0.6869
249,        42,     0.688
250,     42.17,    0.6887
251,     42.33,    0.6942
252,      42.5,    0.6957
253,     42.67,    0.7003
254,     42.83,    0.7025
255,        43,    0.7011
256,     43.17,    0.7065
257,     43.33,    0.7107
258,      43.5,    0.7124
259,     43.67,    0.7141
260,     43.83,    0.7202
261,        44,    0.7191
262,     44.17,    0.7236
263,     44.33,    0.7232
264,      44.5,    0.7284
265,     44.67,    0.7277
266,     44.83,     0.733
267,        45,    0.7315
268,     45.17,    0.7371
269,     45.33,    0.7428
270,      45.5,    0.7439
271,     45.67,    0.7459
272,     45.83,    0.7483
273,        46,    0.7497
274,     46.17,    0.7478
275,     46.33,    0.7537
276,      46.5,    0.7521
277,     46.67,    0.7595
278,     46.83,    0.7649
279,        47,    0.7618
280,     47.17,    0.7649
281,     47.33,    0.7647
282,      47.5,    0.7719
283,     47.67,    0.7772
284,     47.83,    0.7724
285,        48,    0.7689
286,     48.17,    0.7838
287,     48.33,    0.7803
288,      48.5,    0.7877
289,     48.67,     0.789
290,     48.83,    0.7918
291,        49,    0.7909
292,     49.17,     0.794
293,     49.33,    0.7963
294,      49.5,    0.7952
295,     49.67,    0.8005
296,     49.83,    0.8023
297,        50,    0.8041
298,     50.17,    0.8049
299,     50.33,      0.81
300,      50.5,    0.8113
301,     50.67,    0.8122
302,     50.83,    0.8159
303,        51,     0.821
304,     51.17,    0.8221
305,     51.33,    0.8201
306,      51.5,     0.829
307,     51.67,    0.8246
308,     51.83,    0.8316
309,        52,    0.8297
310,     52.17,    0.8305
311,     52.33,      0.84
312,      52.5,    0.8384
313,     52.67,    0.8385
314,     52.83,    0.8402
315,        53,    0.8488
316,     53.17,    0.8496
317,     53.33,    0.8489
318,      53.5,    0.8576
319,     53.67,    0.8568
320,     53.83,    0.8564
321,        54,    0.8596
322,     54.17,      0.86
323,     54.33,    0.8679
324,      54.5,    0.8731
325,     54.67,    0.8746
326,     54.83,     0.873
327,        55,    0.8714
328,     55.17,    0.8731
329,     55.33,    0.8739
330,      55.5,    0.8817
331,     55.67,    0.8831
332,     55.83,    0.8802
333,        56,     0.889
334,     56.17,    0.8986
335,     56.33,    0.8902
336,      56.5,    0.8979
337,     56.67,    0.8942
338,     56.83,    0.9016
339,        57,    0.8988
340,     57.17,    0.9048
341,     57.33,    0.9035
342,      57.5,    0.9048
343,     57.67,    0.9112
344,     57.83,    0.9119
345,        58,    0.9148
346,     58.17,    0.9189
347,     58.33,    0.9186
348,      58.5,    0.9183
349,     58.67,    0.9201
350,     58.83,    0.9237
351,        59,    0.9186
352,     59.17,    0.9318
353,     59.33,    0.9363
354,      59.5,    0.9287
355,     59.67,    0.9363
356,     59.83,    0.9393
357,        60,    0.9397
