,time,abs
0,       0.5,   0.01068
1,    0.6667,   0.01527
2,    0.8333,   0.01933
3,         1,   0.02321
4,     1.167,   0.02487
5,     1.333,   0.03102
6,       1.5,   0.03443
7,     1.667,   0.03713
8,     1.833,   0.04053
9,         2,   0.04584
10,     2.167,   0.04961
11,     2.333,   0.05226
12,       2.5,   0.05681
13,     2.667,   0.06051
14,     2.833,   0.06318
15,         3,   0.06576
16,     3.167,   0.07122
17,     3.333,   0.07395
18,       3.5,   0.07688
19,     3.667,    0.0818
20,     3.833,   0.08526
21,         4,   0.08717
22,     4.167,   0.09172
23,     4.333,   0.09697
24,       4.5,   0.09981
25,     4.667,    0.1054
26,     4.833,     0.109
27,         5,    0.1112
28,     5.167,    0.1154
29,     5.333,    0.1153
30,       5.5,    0.1241
31,     5.667,    0.1263
32,     5.833,    0.1306
33,         6,    0.1318
34,     6.167,    0.1368
35,     6.333,    0.1382
36,       6.5,    0.1434
37,     6.667,    0.1469
38,     6.833,    0.1515
39,         7,    0.1532
40,     7.167,    0.1587
41,     7.333,    0.1606
42,       7.5,    0.1662
43,     7.667,    0.1702
44,     7.833,    0.1712
45,         8,    0.1757
46,     8.167,    0.1784
47,     8.333,    0.1822
48,       8.5,    0.1864
49,     8.667,    0.1857
50,     8.833,    0.1937
51,         9,    0.1978
52,     9.167,    0.2007
53,     9.333,    0.2033
54,       9.5,    0.2085
55,     9.667,     0.212
56,     9.833,    0.2148
57,        10,    0.2188
58,     10.17,    0.2218
59,     10.33,    0.2239
60,      10.5,    0.2293
61,     10.67,    0.2317
62,     10.83,    0.2352
63,        11,    0.2408
64,     11.17,    0.2427
65,     11.33,    0.2447
66,      11.5,      0.25
67,     11.67,    0.2535
68,     11.83,    0.2563
69,        12,    0.2628
70,     12.17,    0.2631
71,     12.33,    0.2662
72,      12.5,    0.2688
73,     12.67,    0.2742
74,     12.83,    0.2792
75,        13,    0.2804
76,     13.17,     0.282
77,     13.33,    0.2879
78,      13.5,    0.2895
79,     13.67,    0.2928
80,     13.83,    0.2982
81,        14,    0.2981
82,     14.17,    0.3036
83,     14.33,    0.3038
84,      14.5,    0.3099
85,     14.67,    0.3128
86,     14.83,    0.3189
87,        15,    0.3211
88,     15.17,    0.3228
89,     15.33,    0.3265
90,      15.5,    0.3317
91,     15.67,    0.3326
92,     15.83,    0.3373
93,        16,    0.3404
94,     16.17,    0.3444
95,     16.33,    0.3482
96,      16.5,    0.3493
97,     16.67,    0.3541
98,     16.83,    0.3556
99,        17,    0.3598
100,     17.17,    0.3635
101,     17.33,    0.3657
102,      17.5,    0.3723
103,     17.67,    0.3731
104,     17.83,    0.3782
105,        18,    0.3789
106,     18.17,    0.3812
107,     18.33,    0.3854
108,      18.5,    0.3887
109,     18.67,    0.3943
110,     18.83,    0.3939
111,        19,    0.3995
112,     19.17,    0.4046
113,     19.33,     0.404
