,time,abs
0,       0.5,   0.01357
1,    0.6667,    0.0167
2,    0.8333,   0.02064
3,         1,   0.02352
4,     1.167,   0.02952
5,     1.333,   0.03145
6,       1.5,   0.03438
7,     1.667,   0.04106
8,     1.833,   0.04364
9,         2,   0.04823
10,     2.167,   0.05308
11,     2.333,   0.05576
12,       2.5,   0.06108
13,     2.667,   0.06545
14,     2.833,   0.06945
15,         3,   0.07032
16,     3.167,   0.07723
17,     3.333,   0.08107
18,       3.5,   0.08424
19,     3.667,   0.08835
20,     3.833,   0.09393
21,         4,   0.09599
22,     4.167,    0.1032
23,     4.333,    0.1034
24,       4.5,    0.1087
25,     4.667,    0.1114
26,     4.833,    0.1148
27,         5,    0.1214
28,     5.167,     0.123
29,     5.333,    0.1273
30,       5.5,    0.1327
31,     5.667,    0.1385
32,     5.833,    0.1385
33,         6,     0.144
34,     6.167,     0.147
35,     6.333,    0.1534
36,       6.5,    0.1567
37,     6.667,    0.1608
38,     6.833,    0.1658
39,         7,     0.169
40,     7.167,    0.1723
41,     7.333,    0.1757
42,       7.5,    0.1791
43,     7.667,    0.1841
44,     7.833,    0.1868
45,         8,    0.1911
46,     8.167,    0.1956
47,     8.333,    0.1972
48,       8.5,    0.2018
49,     8.667,    0.2046
50,     8.833,    0.2102
51,         9,    0.2135
52,     9.167,    0.2164
53,     9.333,    0.2211
54,       9.5,    0.2247
55,     9.667,    0.2306
56,     9.833,    0.2295
57,        10,     0.235
58,     10.17,    0.2389
59,     10.33,    0.2454
60,      10.5,    0.2475
61,     10.67,    0.2514
62,     10.83,     0.255
63,        11,    0.2604
64,     11.17,    0.2609
65,     11.33,    0.2649
66,      11.5,     0.271
67,     11.67,    0.2761
68,     11.83,    0.2787
69,        12,    0.2817
70,     12.17,    0.2859
71,     12.33,     0.287
72,      12.5,    0.2914
73,     12.67,    0.2967
74,     12.83,    0.2986
75,        13,    0.3021
76,     13.17,    0.3044
77,     13.33,    0.3096
78,      13.5,     0.316
79,     13.67,    0.3202
80,     13.83,    0.3231
81,        14,    0.3243
82,     14.17,    0.3303
83,     14.33,    0.3328
84,      14.5,    0.3361
85,     14.67,    0.3417
86,     14.83,    0.3432
87,        15,    0.3496
88,     15.17,    0.3527
89,     15.33,    0.3523
90,      15.5,     0.358
91,     15.67,    0.3625
92,     15.83,    0.3626
93,        16,    0.3701
94,     16.17,    0.3731
95,     16.33,    0.3748
96,      16.5,    0.3834
97,     16.67,    0.3839
98,     16.83,    0.3873
99,        17,    0.3888
100,     17.17,    0.3929
101,     17.33,    0.3971
102,      17.5,    0.4032
103,     17.67,    0.4046
104,     17.83,    0.4088
105,        18,    0.4148
106,     18.17,    0.4157
107,     18.33,    0.4181
108,      18.5,    0.4229
109,     18.67,    0.4252
110,     18.83,    0.4284
111,        19,    0.4322
112,     19.17,    0.4369
113,     19.33,    0.4407
114,      19.5,    0.4442
115,     19.67,    0.4468
116,     19.83,      0.45
117,        20,    0.4536
118,     20.17,    0.4575
119,     20.33,    0.4603
120,      20.5,    0.4652
121,     20.67,    0.4645
122,     20.83,    0.4702
123,        21,    0.4741
124,     21.17,    0.4791
