,time,abs
0,       0.5,  0.003056
1,    0.6667,  0.002292
2,    0.8333,  0.004319
3,         1,  0.004886
4,     1.167,  0.006126
5,     1.333,  0.007051
6,       1.5,  0.008893
7,     1.667,  0.007086
8,     1.833,  0.007591
9,         2,      0.01
10,     2.167,   0.01161
11,     2.333,  0.008758
12,       2.5,   0.01136
13,     2.667,   0.01108
14,     2.833,   0.01524
15,         3,   0.01423
16,     3.167,   0.01354
17,     3.333,   0.01542
18,       3.5,   0.01495
19,     3.667,   0.01604
20,     3.833,    0.0154
21,         4,   0.01855
22,     4.167,   0.02065
23,     4.333,   0.02064
24,       4.5,    0.0227
25,     4.667,   0.02083
26,     4.833,   0.02289
27,         5,   0.02256
28,     5.167,   0.02549
29,     5.333,   0.02401
30,       5.5,   0.02677
31,     5.667,   0.02536
32,     5.833,   0.02748
33,         6,    0.0279
34,     6.167,   0.02957
35,     6.333,   0.03124
36,       6.5,   0.02923
37,     6.667,   0.03263
38,     6.833,    0.0322
39,         7,   0.03244
40,     7.167,   0.03373
41,     7.333,   0.03401
42,       7.5,   0.03472
43,     7.667,   0.03678
44,     7.833,   0.03691
45,         8,    0.0389
46,     8.167,   0.03777
47,     8.333,   0.03743
48,       8.5,   0.04037
49,     8.667,   0.03949
50,     8.833,   0.04105
51,         9,    0.0436
52,     9.167,   0.04363
53,     9.333,   0.04348
54,       9.5,   0.04351
55,     9.667,   0.04447
56,     9.833,   0.04447
57,        10,   0.04622
58,     10.17,   0.04872
59,     10.33,   0.04876
60,      10.5,   0.05001
61,     10.67,   0.04835
62,     10.83,   0.05096
63,        11,   0.05231
64,     11.17,   0.05273
65,     11.33,   0.05291
66,      11.5,   0.05423
67,     11.67,   0.05388
68,     11.83,   0.05659
69,        12,   0.05579
70,     12.17,   0.05547
71,     12.33,   0.05925
72,      12.5,   0.05938
73,     12.67,   0.05967
74,     12.83,   0.06089
75,        13,   0.06098
76,     13.17,   0.06201
77,     13.33,   0.06319
78,      13.5,   0.06547
79,     13.67,   0.06535
80,     13.83,   0.06414
81,        14,   0.06567
82,     14.17,    0.0648
83,     14.33,   0.06751
84,      14.5,   0.06926
85,     14.67,   0.07035
86,     14.83,   0.06987
87,        15,   0.06959
88,     15.17,   0.07105
89,     15.33,   0.07111
90,      15.5,   0.07172
91,     15.67,   0.07532
92,     15.83,   0.07574
93,        16,    0.0748
94,     16.17,   0.07451
95,     16.33,   0.07661
96,      16.5,   0.07655
97,     16.67,   0.07644
98,     16.83,   0.07871
99,        17,   0.07955
100,     17.17,   0.08193
101,     17.33,   0.07984
102,      17.5,   0.08055
103,     17.67,   0.08299
104,     17.83,   0.08334
105,        18,    0.0847
106,     18.17,   0.08515
107,     18.33,   0.08503
108,      18.5,   0.08675
109,     18.67,    0.0871
110,     18.83,   0.08769
111,        19,   0.08755
112,     19.17,   0.08982
113,     19.33,   0.09061
114,      19.5,   0.09061
115,     19.67,   0.09145
116,     19.83,   0.09289
117,        20,   0.09395
118,     20.17,   0.09588
119,     20.33,   0.09523
120,      20.5,   0.09538
121,     20.67,   0.09705
122,     20.83,   0.09972
123,        21,   0.09937
124,     21.17,   0.09977
125,     21.33,    0.1003
126,      21.5,    0.1002
127,     21.67,   0.09956
128,     21.83,    0.1008
129,        22,    0.1018
130,     22.17,     0.103
131,     22.33,     0.104
132,      22.5,    0.1068
133,     22.67,    0.1051
134,     22.83,    0.1069
135,        23,    0.1084
136,     23.17,    0.1081
137,     23.33,      0.11
138,      23.5,    0.1103
139,     23.67,    0.1088
140,     23.83,    0.1111
141,        24,    0.1113
142,     24.17,    0.1139
143,     24.33,    0.1123
144,      24.5,    0.1144
145,     24.67,    0.1136
146,     24.83,    0.1156
147,        25,    0.1167
148,     25.17,     0.116
149,     25.33,    0.1176
150,      25.5,    0.1187
151,     25.67,    0.1191
152,     25.83,    0.1193
153,        26,    0.1215
154,     26.17,    0.1227
155,     26.33,    0.1225
156,      26.5,    0.1242
157,     26.67,     0.124
