,time,abs
0,       0.5,  0.003864
1,    0.6667,   0.00637
2,    0.8333,  0.006504
3,         1,  0.009771
4,     1.167,   0.01109
5,     1.333,   0.01162
6,       1.5,   0.01298
7,     1.667,   0.01433
8,     1.833,   0.01559
9,         2,   0.01796
10,     2.167,   0.02141
11,     2.333,   0.02199
12,       2.5,   0.02403
13,     2.667,   0.02729
14,     2.833,   0.02722
15,         3,   0.02878
16,     3.167,   0.02942
17,     3.333,    0.0318
18,       3.5,   0.03241
19,     3.667,   0.03657
20,     3.833,   0.03768
21,         4,   0.03819
22,     4.167,    0.0393
23,     4.333,   0.04017
24,       4.5,   0.04348
25,     4.667,   0.04376
26,     4.833,   0.04562
27,         5,   0.04635
28,     5.167,   0.04999
29,     5.333,   0.04873
30,       5.5,   0.05153
31,     5.667,   0.05227
32,     5.833,   0.05364
33,         6,   0.05728
34,     6.167,   0.05769
35,     6.333,   0.05857
36,       6.5,   0.06213
37,     6.667,   0.06194
38,     6.833,   0.06528
39,         7,   0.06523
40,     7.167,   0.06653
41,     7.333,   0.06989
42,       7.5,   0.06997
43,     7.667,   0.07229
44,     7.833,   0.07271
45,         8,   0.07529
46,     8.167,   0.07589
47,     8.333,   0.08057
48,       8.5,   0.07876
49,     8.667,   0.07974
50,     8.833,   0.08026
51,         9,   0.08464
52,     9.167,   0.08504
53,     9.333,   0.08855
54,       9.5,   0.08979
55,     9.667,   0.09106
56,     9.833,   0.09191
57,        10,   0.09183
58,     10.17,   0.09277
59,     10.33,   0.09746
60,      10.5,   0.09861
61,     10.67,    0.1008
62,     10.83,    0.1002
63,        11,    0.1024
64,     11.17,    0.1034
65,     11.33,    0.1045
66,      11.5,    0.1043
67,     11.67,    0.1073
68,     11.83,    0.1106
69,        12,    0.1112
70,     12.17,    0.1133
71,     12.33,    0.1151
72,      12.5,    0.1157
73,     12.67,    0.1179
74,     12.83,     0.118
75,        13,    0.1233
76,     13.17,    0.1242
77,     13.33,     0.125
78,      13.5,    0.1256
79,     13.67,    0.1268
80,     13.83,    0.1289
81,        14,    0.1302
82,     14.17,    0.1297
83,     14.33,    0.1314
