,time,abs
0,       0.5,  0.008859
1,    0.6667,  0.008308
2,    0.8333,   0.01177
3,         1,   0.01366
4,     1.167,   0.01434
5,     1.333,   0.01796
6,       1.5,   0.01919
7,     1.667,   0.02355
8,     1.833,   0.02327
9,         2,    0.0273
10,     2.167,   0.02759
11,     2.333,   0.02983
12,       2.5,   0.03074
13,     2.667,    0.0351
14,     2.833,   0.03699
15,         3,   0.03701
16,     3.167,   0.04254
17,     3.333,   0.04576
18,       3.5,   0.04637
19,     3.667,   0.05169
20,     3.833,   0.04916
21,         4,   0.05113
22,     4.167,   0.05383
23,     4.333,   0.05622
24,       4.5,   0.05813
25,     4.667,   0.06139
26,     4.833,   0.06345
27,         5,   0.06457
28,     5.167,   0.06948
29,     5.333,   0.06848
30,       5.5,   0.07199
31,     5.667,   0.07488
32,     5.833,    0.0758
33,         6,   0.07715
34,     6.167,   0.08071
35,     6.333,   0.08297
36,       6.5,   0.08408
37,     6.667,   0.08816
38,     6.833,   0.08979
39,         7,   0.09084
40,     7.167,   0.09324
41,     7.333,   0.09451
42,       7.5,   0.09609
43,     7.667,   0.09677
44,     7.833,    0.1018
45,         8,    0.1037
46,     8.167,    0.1048
47,     8.333,    0.1094
48,       8.5,    0.1091
49,     8.667,    0.1109
50,     8.833,    0.1138
51,         9,    0.1175
52,     9.167,    0.1197
53,     9.333,    0.1191
54,       9.5,    0.1201
55,     9.667,    0.1246
56,     9.833,    0.1256
57,        10,    0.1285
58,     10.17,    0.1315
59,     10.33,    0.1327
60,      10.5,    0.1359
61,     10.67,    0.1367
62,     10.83,    0.1418
63,        11,    0.1407
64,     11.17,    0.1442
65,     11.33,    0.1451
66,      11.5,    0.1459
67,     11.67,    0.1474
68,     11.83,    0.1516
69,        12,    0.1529
70,     12.17,    0.1561
71,     12.33,     0.156
72,      12.5,    0.1584
73,     12.67,    0.1592
74,     12.83,    0.1631
75,        13,    0.1674
76,     13.17,      0.17
77,     13.33,    0.1714
78,      13.5,    0.1713
79,     13.67,    0.1756
80,     13.83,    0.1771
81,        14,    0.1775
82,     14.17,    0.1812
83,     14.33,    0.1814
84,      14.5,    0.1837
85,     14.67,    0.1876
86,     14.83,    0.1883
87,        15,    0.1905
88,     15.17,    0.1889
89,     15.33,    0.1932
90,      15.5,    0.1951
91,     15.67,    0.1989
92,     15.83,    0.2012
93,        16,    0.2025
94,     16.17,    0.2044
95,     16.33,    0.2075
96,      16.5,     0.208
97,     16.67,    0.2114
98,     16.83,    0.2135
99,        17,    0.2153
100,     17.17,    0.2165
101,     17.33,    0.2178
102,      17.5,    0.2198
103,     17.67,    0.2222
104,     17.83,    0.2256
105,        18,    0.2254
106,     18.17,    0.2302
107,     18.33,    0.2297
108,      18.5,    0.2316
109,     18.67,    0.2349
110,     18.83,    0.2357
111,        19,    0.2406
112,     19.17,    0.2418
113,     19.33,    0.2401
114,      19.5,    0.2451
115,     19.67,    0.2448
116,     19.83,    0.2497
117,        20,    0.2509
118,     20.17,    0.2538
119,     20.33,    0.2543
120,      20.5,    0.2576
121,     20.67,    0.2593
122,     20.83,    0.2615
123,        21,    0.2652
124,     21.17,    0.2664
125,     21.33,    0.2683
126,      21.5,     0.268
127,     21.67,    0.2692
128,     21.83,    0.2748
129,        22,    0.2723
130,     22.17,    0.2764
131,     22.33,    0.2786
132,      22.5,    0.2796
133,     22.67,    0.2812
134,     22.83,    0.2853
135,        23,    0.2855
136,     23.17,    0.2884
137,     23.33,    0.2932
138,      23.5,    0.2939
139,     23.67,    0.2958
140,     23.83,    0.2973
141,        24,    0.2966
142,     24.17,    0.3037
143,     24.33,    0.2997
144,      24.5,    0.3031
145,     24.67,    0.3061
146,     24.83,    0.3095
147,        25,    0.3077
