,time,abs
0,       0.5,   0.00402
1,    0.6667,  0.008931
2,    0.8333,  0.007873
3,         1,   0.01022
4,     1.167,   0.01021
5,     1.333,   0.01257
6,       1.5,    0.0148
7,     1.667,   0.01753
8,     1.833,   0.01941
9,         2,   0.01995
10,     2.167,   0.02166
11,     2.333,   0.02172
12,       2.5,    0.0233
13,     2.667,   0.02703
14,     2.833,   0.02803
15,         3,   0.02933
16,     3.167,   0.03135
17,     3.333,    0.0334
18,       3.5,    0.0356
19,     3.667,   0.03462
20,     3.833,   0.03931
21,         4,   0.04009
22,     4.167,   0.04103
23,     4.333,   0.04291
24,       4.5,   0.04402
25,     4.667,   0.04525
26,     4.833,    0.0467
27,         5,   0.04704
28,     5.167,   0.05113
29,     5.333,   0.05283
30,       5.5,   0.05297
31,     5.667,   0.05707
32,     5.833,   0.05919
33,         6,   0.05775
34,     6.167,   0.06045
35,     6.333,   0.06251
36,       6.5,   0.06354
37,     6.667,    0.0642
38,     6.833,   0.06638
39,         7,   0.06839
40,     7.167,   0.07047
41,     7.333,   0.07093
42,       7.5,   0.07194
43,     7.667,   0.07284
44,     7.833,    0.0786
45,         8,   0.07676
46,     8.167,   0.07814
47,     8.333,   0.08107
48,       8.5,    0.0817
49,     8.667,   0.08483
50,     8.833,   0.08622
51,         9,   0.08735
52,     9.167,   0.08749
53,     9.333,   0.09014
54,       9.5,   0.09409
55,     9.667,   0.09492
56,     9.833,   0.09448
57,        10,   0.09989
58,     10.17,   0.09902
59,     10.33,   0.09928
60,      10.5,    0.1004
61,     10.67,    0.1046
62,     10.83,    0.1029
63,        11,    0.1088
64,     11.17,    0.1085
65,     11.33,    0.1092
66,      11.5,    0.1106
67,     11.67,    0.1128
68,     11.83,    0.1141
69,        12,    0.1168
70,     12.17,    0.1162
71,     12.33,    0.1189
72,      12.5,    0.1197
73,     12.67,    0.1221
74,     12.83,    0.1239
75,        13,    0.1253
76,     13.17,    0.1263
77,     13.33,    0.1315
78,      13.5,    0.1305
79,     13.67,    0.1327
80,     13.83,    0.1346
81,        14,    0.1347
82,     14.17,    0.1356
83,     14.33,     0.139
84,      14.5,    0.1396
85,     14.67,    0.1414
86,     14.83,    0.1421
87,        15,     0.143
88,     15.17,    0.1439
89,     15.33,    0.1489
90,      15.5,    0.1487
91,     15.67,    0.1522
92,     15.83,    0.1529
93,        16,    0.1534
94,     16.17,    0.1559
95,     16.33,    0.1577
96,      16.5,    0.1584
97,     16.67,    0.1616
98,     16.83,    0.1609
99,        17,    0.1613
100,     17.17,    0.1643
101,     17.33,    0.1648
102,      17.5,    0.1662
103,     17.67,    0.1683
104,     17.83,    0.1698
105,        18,     0.174
106,     18.17,    0.1726
107,     18.33,    0.1746
108,      18.5,    0.1772
109,     18.67,    0.1783
