,time,abs
0,       0.5,  0.006988
1,    0.6667,    0.0104
2,    0.8333,   0.01315
3,         1,   0.01369
4,     1.167,   0.01772
5,     1.333,   0.01959
6,       1.5,     0.023
7,     1.667,   0.02466
8,     1.833,   0.02785
9,         2,   0.03069
10,     2.167,   0.03163
11,     2.333,   0.03421
12,       2.5,   0.03917
13,     2.667,   0.03896
14,     2.833,   0.04147
15,         3,   0.04438
16,     3.167,   0.04673
17,     3.333,   0.05111
18,       3.5,   0.05199
19,     3.667,   0.05559
20,     3.833,   0.05835
21,         4,   0.06145
22,     4.167,   0.06114
23,     4.333,   0.06303
24,       4.5,   0.06664
25,     4.667,   0.06981
26,     4.833,   0.07274
27,         5,   0.07638
28,     5.167,   0.07732
29,     5.333,   0.07868
30,       5.5,   0.08167
31,     5.667,   0.08521
32,     5.833,   0.08687
33,         6,   0.08987
34,     6.167,   0.09049
35,     6.333,   0.09309
36,       6.5,   0.09873
37,     6.667,   0.09955
38,     6.833,    0.1037
39,         7,    0.1061
40,     7.167,    0.1066
41,     7.333,    0.1089
42,       7.5,    0.1142
43,     7.667,    0.1148
44,     7.833,    0.1157
45,         8,    0.1185
46,     8.167,    0.1207
47,     8.333,    0.1237
48,       8.5,    0.1257
49,     8.667,    0.1292
50,     8.833,    0.1329
51,         9,    0.1337
52,     9.167,    0.1391
53,     9.333,    0.1394
54,       9.5,    0.1392
55,     9.667,    0.1447
56,     9.833,    0.1489
57,        10,    0.1482
58,     10.17,    0.1505
59,     10.33,    0.1552
60,      10.5,    0.1559
61,     10.67,    0.1587
62,     10.83,    0.1631
63,        11,    0.1639
64,     11.17,    0.1665
65,     11.33,    0.1698
66,      11.5,    0.1722
67,     11.67,    0.1718
68,     11.83,    0.1763
69,        12,    0.1783
70,     12.17,    0.1815
71,     12.33,    0.1836
72,      12.5,    0.1851
73,     12.67,    0.1894
74,     12.83,    0.1918
75,        13,    0.1928
76,     13.17,    0.1988
77,     13.33,    0.1977
78,      13.5,    0.1992
79,     13.67,    0.2039
80,     13.83,    0.2072
81,        14,    0.2102
82,     14.17,    0.2108
83,     14.33,    0.2136
84,      14.5,    0.2149
85,     14.67,    0.2188
86,     14.83,    0.2228
87,        15,    0.2254
88,     15.17,    0.2255
89,     15.33,     0.229
90,      15.5,    0.2272
91,     15.67,    0.2324
92,     15.83,    0.2376
93,        16,    0.2389
94,     16.17,    0.2405
95,     16.33,    0.2418
96,      16.5,    0.2445
97,     16.67,    0.2453
98,     16.83,    0.2491
99,        17,     0.253
100,     17.17,    0.2543
101,     17.33,    0.2555
102,      17.5,    0.2608
103,     17.67,    0.2625
104,     17.83,    0.2645
105,        18,    0.2669
106,     18.17,    0.2725
107,     18.33,     0.274
108,      18.5,    0.2754
109,     18.67,    0.2775
110,     18.83,    0.2842
111,        19,    0.2821
112,     19.17,    0.2847
113,     19.33,    0.2875
114,      19.5,    0.2899
115,     19.67,    0.2938
116,     19.83,     0.297
117,        20,    0.2978
118,     20.17,    0.2989
119,     20.33,    0.3032
120,      20.5,    0.3062
121,     20.67,    0.3064
122,     20.83,    0.3101
123,        21,    0.3144
124,     21.17,     0.313
125,     21.33,    0.3174
126,      21.5,    0.3185
127,     21.67,    0.3199
128,     21.83,     0.325
129,        22,    0.3249
130,     22.17,    0.3281
131,     22.33,     0.331
132,      22.5,    0.3354
133,     22.67,    0.3346
134,     22.83,    0.3407
135,        23,    0.3415
136,     23.17,     0.345
137,     23.33,    0.3474
138,      23.5,    0.3517
139,     23.67,    0.3499
140,     23.83,    0.3531
141,        24,    0.3576
142,     24.17,    0.3556
143,     24.33,    0.3618
144,      24.5,     0.363
145,     24.67,    0.3658
146,     24.83,    0.3679
147,        25,    0.3695
148,     25.17,    0.3763
149,     25.33,    0.3753
150,      25.5,    0.3812
151,     25.67,    0.3804
152,     25.83,    0.3849
153,        26,    0.3845
154,     26.17,    0.3872
155,     26.33,    0.3919
156,      26.5,    0.3909
157,     26.67,    0.3979
158,     26.83,    0.3979
159,        27,    0.4031
160,     27.17,    0.4015
161,     27.33,    0.4046
162,      27.5,    0.4083
163,     27.67,    0.4113
164,     27.83,    0.4142
165,        28,    0.4141
166,     28.17,    0.4159
167,     28.33,    0.4206
168,      28.5,    0.4216
169,     28.67,    0.4269
170,     28.83,    0.4296
171,        29,     0.431
172,     29.17,    0.4314
173,     29.33,    0.4351
174,      29.5,    0.4377
175,     29.67,     0.442
176,     29.83,    0.4447
177,        30,     0.447
178,     30.17,    0.4489
179,     30.33,    0.4518
180,      30.5,    0.4522
181,     30.67,    0.4567
182,     30.83,    0.4574
183,        31,    0.4577
184,     31.17,    0.4612
185,     31.33,    0.4634
186,      31.5,    0.4644
187,     31.67,    0.4701
188,     31.83,    0.4719
189,        32,    0.4736
190,     32.17,    0.4778
191,     32.33,    0.4794
192,      32.5,    0.4815
193,     32.67,    0.4843
194,     32.83,    0.4899
195,        33,    0.4883
196,     33.17,    0.4902
197,     33.33,    0.4925
198,      33.5,    0.4962
199,     33.67,    0.4979
200,     33.83,     0.503
201,        34,     0.501
202,     34.17,    0.5059
203,     34.33,    0.5083
204,      34.5,    0.5118
205,     34.67,    0.5105
206,     34.83,    0.5121
207,        35,    0.5186
208,     35.17,    0.5211
209,     35.33,     0.523
210,      35.5,    0.5224
211,     35.67,    0.5244
212,     35.83,    0.5278
213,        36,    0.5353
214,     36.17,    0.5334
215,     36.33,    0.5381
216,      36.5,    0.5401
217,     36.67,    0.5401
218,     36.83,    0.5434
219,        37,    0.5462
220,     37.17,    0.5515
221,     37.33,    0.5535
222,      37.5,    0.5541
223,     37.67,     0.556
224,     37.83,    0.5596
225,        38,    0.5639
226,     38.17,    0.5675
227,     38.33,    0.5655
228,      38.5,    0.5651
229,     38.67,    0.5715
230,     38.83,    0.5742
231,        39,    0.5783
232,     39.17,     0.577
233,     39.33,    0.5817
234,      39.5,    0.5796
235,     39.67,     0.587
236,     39.83,    0.5891
237,        40,    0.5902
238,     40.17,    0.5918
239,     40.33,    0.5977
240,      40.5,    0.5992
241,     40.67,    0.6027
242,     40.83,    0.6052
243,        41,    0.6042
244,     41.17,    0.6085
245,     41.33,      0.61
246,      41.5,    0.6147
247,     41.67,    0.6162
248,     41.83,    0.6137
249,        42,    0.6182
250,     42.17,    0.6183
251,     42.33,    0.6248
252,      42.5,    0.6268
253,     42.67,    0.6252
254,     42.83,    0.6295
255,        43,    0.6364
256,     43.17,    0.6352
257,     43.33,    0.6391
258,      43.5,    0.6431
259,     43.67,    0.6471
260,     43.83,    0.6481
261,        44,    0.6452
262,     44.17,    0.6524
263,     44.33,    0.6546
264,      44.5,    0.6583
265,     44.67,    0.6588
266,     44.83,    0.6626
267,        45,    0.6621
268,     45.17,    0.6724
269,     45.33,    0.6684
270,      45.5,    0.6704
271,     45.67,     0.673
272,     45.83,    0.6768
273,        46,    0.6774
274,     46.17,    0.6819
275,     46.33,    0.6844
276,      46.5,    0.6833
277,     46.67,    0.6871
278,     46.83,    0.6922
279,        47,    0.6965
280,     47.17,    0.6931
281,     47.33,    0.6975
282,      47.5,     0.702
283,     47.67,    0.7024
284,     47.83,    0.7024
285,        48,    0.7115
286,     48.17,    0.7097
287,     48.33,    0.7119
288,      48.5,    0.7142
289,     48.67,    0.7179
290,     48.83,    0.7218
291,        49,    0.7217
292,     49.17,    0.7257
293,     49.33,     0.726
294,      49.5,    0.7278
295,     49.67,    0.7343
296,     49.83,    0.7321
297,        50,    0.7362
298,     50.17,    0.7389
299,     50.33,    0.7381
300,      50.5,    0.7449
301,     50.67,    0.7443
302,     50.83,    0.7467
303,        51,    0.7515
304,     51.17,    0.7505
305,     51.33,    0.7543
306,      51.5,    0.7528
307,     51.67,     0.759
308,     51.83,     0.763
309,        52,    0.7672
310,     52.17,    0.7667
311,     52.33,    0.7675
312,      52.5,    0.7714
313,     52.67,    0.7778
314,     52.83,    0.7752
315,        53,     0.776
316,     53.17,    0.7824
317,     53.33,    0.7839
318,      53.5,    0.7817
319,     53.67,    0.7886
320,     53.83,     0.788
321,        54,    0.7982
322,     54.17,    0.7933
323,     54.33,    0.8022
324,      54.5,    0.8018
325,     54.67,    0.8037
326,     54.83,    0.7998
327,        55,    0.8078
328,     55.17,    0.8129
329,     55.33,    0.8116
330,      55.5,    0.8174
331,     55.67,    0.8187
332,     55.83,    0.8172
333,        56,    0.8215
334,     56.17,    0.8238
335,     56.33,    0.8316
336,      56.5,    0.8284
337,     56.67,    0.8353
338,     56.83,    0.8299
339,        57,    0.8393
340,     57.17,    0.8415
341,     57.33,    0.8417
342,      57.5,    0.8442
343,     57.67,    0.8468
344,     57.83,    0.8473
345,        58,    0.8509
346,     58.17,    0.8523
347,     58.33,     0.855
348,      58.5,    0.8559
349,     58.67,    0.8572
