,time,abs
0,       0.5,  0.002215
1,    0.6667,  0.003933
2,    0.8333,  0.003603
3,         1,  0.007154
4,     1.167,  0.005091
5,     1.333,  0.007436
6,       1.5,   0.01016
7,     1.667,  0.009166
8,     1.833,  0.009414
9,         2,    0.0118
10,     2.167,   0.01367
11,     2.333,   0.01514
12,       2.5,   0.01598
13,     2.667,   0.01644
14,     2.833,    0.0164
15,         3,   0.01804
16,     3.167,   0.01872
17,     3.333,   0.01982
18,       3.5,   0.02027
19,     3.667,   0.02163
20,     3.833,   0.02344
21,         4,   0.02445
22,     4.167,   0.02262
23,     4.333,   0.02413
24,       4.5,    0.0276
25,     4.667,   0.02869
26,     4.833,   0.02852
27,         5,   0.02973
28,     5.167,   0.02955
29,     5.333,   0.03004
30,       5.5,   0.03205
31,     5.667,   0.03213
32,     5.833,   0.03464
33,         6,   0.03609
34,     6.167,   0.03606
35,     6.333,   0.03601
36,       6.5,   0.03711
37,     6.667,   0.03892
38,     6.833,   0.04061
39,         7,   0.04042
40,     7.167,   0.04124
41,     7.333,   0.04327
42,       7.5,   0.04368
43,     7.667,   0.04324
44,     7.833,   0.04499
45,         8,   0.04836
46,     8.167,    0.0473
47,     8.333,   0.04796
48,       8.5,   0.04925
49,     8.667,   0.04942
50,     8.833,   0.05166
51,         9,   0.05264
52,     9.167,   0.05213
53,     9.333,   0.05184
54,       9.5,   0.05639
55,     9.667,   0.05594
56,     9.833,   0.05859
57,        10,   0.05782
58,     10.17,   0.06038
59,     10.33,    0.0614
60,      10.5,   0.06091
61,     10.67,   0.06361
62,     10.83,   0.06157
63,        11,    0.0639
64,     11.17,   0.06387
65,     11.33,   0.06494
66,      11.5,   0.06773
67,     11.67,   0.06838
68,     11.83,    0.0677
69,        12,   0.07083
70,     12.17,   0.07127
71,     12.33,   0.07175
72,      12.5,   0.07225
73,     12.67,   0.07169
74,     12.83,   0.07404
75,        13,   0.07643
76,     13.17,   0.07652
77,     13.33,   0.07531
78,      13.5,   0.07762
79,     13.67,   0.07848
80,     13.83,   0.07811
81,        14,    0.0811
82,     14.17,   0.08136
83,     14.33,   0.08185
84,      14.5,   0.08457
85,     14.67,    0.0854
86,     14.83,   0.08617
87,        15,    0.0867
88,     15.17,   0.09025
89,     15.33,   0.08997
90,      15.5,   0.08847
91,     15.67,    0.0889
92,     15.83,   0.09152
93,        16,   0.09238
94,     16.17,   0.09459
95,     16.33,   0.09345
96,      16.5,   0.09296
97,     16.67,   0.09655
98,     16.83,   0.09732
99,        17,   0.09725
100,     17.17,   0.09776
101,     17.33,   0.09965
102,      17.5,    0.1022
103,     17.67,    0.1033
104,     17.83,    0.1032
105,        18,    0.1036
106,     18.17,    0.1048
107,     18.33,    0.1061
108,      18.5,    0.1073
109,     18.67,    0.1086
110,     18.83,    0.1099
111,        19,    0.1091
112,     19.17,    0.1095
113,     19.33,    0.1118
114,      19.5,    0.1132
115,     19.67,    0.1123
116,     19.83,    0.1148
117,        20,    0.1154
118,     20.17,    0.1166
119,     20.33,    0.1171
120,      20.5,    0.1188
121,     20.67,    0.1179
122,     20.83,    0.1202
123,        21,    0.1229
124,     21.17,    0.1218
125,     21.33,     0.123
126,      21.5,    0.1239
127,     21.67,    0.1262
128,     21.83,    0.1266
129,        22,    0.1258
130,     22.17,    0.1283
131,     22.33,     0.129
132,      22.5,    0.1283
133,     22.67,    0.1308
134,     22.83,    0.1309
135,        23,     0.132
136,     23.17,    0.1341
137,     23.33,    0.1369
138,      23.5,    0.1338
139,     23.67,    0.1347
140,     23.83,    0.1365
141,        24,    0.1367
142,     24.17,     0.138
143,     24.33,    0.1394
144,      24.5,    0.1401
145,     24.67,    0.1415
146,     24.83,    0.1423
147,        25,    0.1414
148,     25.17,    0.1429
149,     25.33,    0.1459
150,      25.5,    0.1462
151,     25.67,    0.1493
152,     25.83,     0.149
153,        26,    0.1492
154,     26.17,    0.1494
155,     26.33,    0.1503
156,      26.5,    0.1501
157,     26.67,    0.1527
158,     26.83,    0.1562
159,        27,     0.155
160,     27.17,    0.1538
161,     27.33,    0.1558
162,      27.5,    0.1587
163,     27.67,    0.1594
164,     27.83,    0.1605
165,        28,    0.1621
166,     28.17,    0.1629
167,     28.33,    0.1622
168,      28.5,    0.1629
169,     28.67,    0.1624
170,     28.83,    0.1663
171,        29,     0.166
172,     29.17,    0.1668
173,     29.33,    0.1672
174,      29.5,     0.168
175,     29.67,    0.1693
176,     29.83,    0.1698
177,        30,    0.1717
178,     30.17,    0.1729
179,     30.33,    0.1729
180,      30.5,    0.1724
181,     30.67,    0.1753
182,     30.83,    0.1772
183,        31,    0.1778
184,     31.17,    0.1785
185,     31.33,    0.1788
186,      31.5,    0.1805
187,     31.67,     0.181
188,     31.83,     0.181
189,        32,    0.1826
190,     32.17,     0.186
191,     32.33,    0.1857
192,      32.5,    0.1841
193,     32.67,     0.186
194,     32.83,    0.1873
195,        33,    0.1877
196,     33.17,    0.1898
197,     33.33,    0.1879
198,      33.5,     0.192
199,     33.67,    0.1905
200,     33.83,     0.193
201,        34,    0.1905
202,     34.17,    0.1933
203,     34.33,     0.197
204,      34.5,    0.1983
205,     34.67,     0.197
206,     34.83,    0.1979
207,        35,    0.1984
208,     35.17,    0.1997
209,     35.33,    0.2007
210,      35.5,    0.2021
211,     35.67,    0.2016
212,     35.83,    0.2041
213,        36,    0.2035
214,     36.17,    0.2071
215,     36.33,    0.2046
216,      36.5,    0.2041
217,     36.67,    0.2085
218,     36.83,    0.2096
219,        37,    0.2078
220,     37.17,      0.21
221,     37.33,    0.2128
222,      37.5,    0.2126
223,     37.67,    0.2147
224,     37.83,    0.2155
225,        38,    0.2158
226,     38.17,    0.2147
227,     38.33,    0.2167
228,      38.5,    0.2202
229,     38.67,    0.2199
230,     38.83,    0.2189
231,        39,    0.2202
232,     39.17,    0.2206
233,     39.33,    0.2205
234,      39.5,    0.2246
235,     39.67,    0.2243
236,     39.83,    0.2238
237,        40,    0.2263
238,     40.17,    0.2269
239,     40.33,    0.2263
240,      40.5,    0.2301
241,     40.67,    0.2306
242,     40.83,    0.2301
243,        41,    0.2311
244,     41.17,    0.2302
245,     41.33,    0.2348
246,      41.5,    0.2338
247,     41.67,     0.235
248,     41.83,    0.2355
249,        42,    0.2354
250,     42.17,    0.2364
251,     42.33,    0.2397
252,      42.5,    0.2378
253,     42.67,    0.2395
254,     42.83,    0.2408
255,        43,    0.2439
256,     43.17,    0.2436
257,     43.33,     0.245
258,      43.5,    0.2451
259,     43.67,    0.2457
260,     43.83,    0.2462
261,        44,    0.2503
262,     44.17,    0.2473
263,     44.33,    0.2499
264,      44.5,    0.2494
265,     44.67,    0.2507
266,     44.83,      0.25
267,        45,    0.2525
268,     45.17,    0.2555
269,     45.33,    0.2537
270,      45.5,    0.2549
271,     45.67,    0.2575
272,     45.83,     0.256
273,        46,    0.2572
274,     46.17,    0.2582
275,     46.33,    0.2613
276,      46.5,     0.261
277,     46.67,    0.2623
278,     46.83,    0.2646
279,        47,    0.2658
280,     47.17,    0.2659
281,     47.33,    0.2677
282,      47.5,    0.2684
283,     47.67,    0.2703
284,     47.83,    0.2684
285,        48,    0.2676
286,     48.17,    0.2712
287,     48.33,    0.2715
288,      48.5,    0.2708
289,     48.67,    0.2718
290,     48.83,    0.2734
291,        49,    0.2752
292,     49.17,    0.2757
293,     49.33,    0.2758
294,      49.5,    0.2753
295,     49.67,    0.2776
296,     49.83,    0.2782
297,        50,    0.2809
298,     50.17,    0.2824
299,     50.33,    0.2814
