,time,abs
0,       0.5,  0.006453
1,    0.6667,  0.008341
2,    0.8333,     0.011
3,         1,   0.01041
4,     1.167,   0.01329
5,     1.333,   0.01608
6,       1.5,   0.01449
7,     1.667,   0.01891
8,     1.833,   0.02168
9,         2,   0.02197
10,     2.167,   0.02371
11,     2.333,   0.02619
12,       2.5,    0.0262
13,     2.667,     0.031
14,     2.833,   0.03027
15,         3,   0.03382
16,     3.167,   0.03469
17,     3.333,   0.03788
18,       3.5,   0.03905
19,     3.667,   0.04259
20,     3.833,   0.04051
21,         4,   0.04493
22,     4.167,   0.04575
23,     4.333,   0.04799
24,       4.5,   0.04763
25,     4.667,   0.05265
26,     4.833,   0.05259
27,         5,   0.05385
28,     5.167,   0.05829
29,     5.333,   0.05974
30,       5.5,   0.05996
31,     5.667,    0.0626
32,     5.833,   0.06244
33,         6,   0.06473
34,     6.167,   0.06678
35,     6.333,   0.07218
36,       6.5,   0.07126
37,     6.667,   0.07223
38,     6.833,    0.0757
39,         7,   0.07778
40,     7.167,   0.07864
41,     7.333,   0.07973
42,       7.5,   0.08128
43,     7.667,     0.084
44,     7.833,   0.08553
45,         8,   0.08884
46,     8.167,   0.08869
47,     8.333,   0.09349
48,       8.5,   0.09273
49,     8.667,   0.09219
50,     8.833,    0.0957
51,         9,   0.09865
52,     9.167,       0.1
53,     9.333,    0.1002
54,       9.5,    0.1019
55,     9.667,    0.1044
56,     9.833,    0.1067
57,        10,    0.1102
58,     10.17,    0.1113
59,     10.33,    0.1126
60,      10.5,    0.1144
61,     10.67,    0.1158
62,     10.83,    0.1174
63,        11,    0.1177
64,     11.17,     0.121
65,     11.33,    0.1231
66,      11.5,    0.1261
67,     11.67,    0.1272
68,     11.83,    0.1272
69,        12,    0.1302
70,     12.17,     0.132
71,     12.33,    0.1341
72,      12.5,    0.1351
73,     12.67,    0.1378
74,     12.83,    0.1396
75,        13,    0.1417
76,     13.17,    0.1426
77,     13.33,    0.1459
78,      13.5,    0.1457
79,     13.67,    0.1469
80,     13.83,    0.1495
81,        14,     0.154
82,     14.17,    0.1532
83,     14.33,    0.1545
84,      14.5,    0.1575
85,     14.67,    0.1593
86,     14.83,    0.1619
87,        15,    0.1629
88,     15.17,    0.1631
89,     15.33,    0.1651
90,      15.5,    0.1674
91,     15.67,    0.1696
92,     15.83,    0.1681
93,        16,    0.1736
94,     16.17,    0.1741
95,     16.33,    0.1759
96,      16.5,    0.1764
97,     16.67,    0.1801
98,     16.83,    0.1818
99,        17,    0.1829
100,     17.17,    0.1869
101,     17.33,    0.1863
102,      17.5,    0.1896
103,     17.67,    0.1889
104,     17.83,    0.1908
105,        18,    0.1941
106,     18.17,    0.1944
107,     18.33,    0.1977
108,      18.5,    0.1996
109,     18.67,    0.2007
110,     18.83,    0.2025
111,        19,    0.2059
112,     19.17,    0.2071
113,     19.33,    0.2081
114,      19.5,    0.2063
115,     19.67,    0.2114
116,     19.83,    0.2139
117,        20,    0.2137
118,     20.17,    0.2173
119,     20.33,     0.218
120,      20.5,    0.2226
121,     20.67,    0.2209
122,     20.83,     0.224
123,        21,    0.2239
124,     21.17,    0.2262
125,     21.33,    0.2282
126,      21.5,    0.2317
127,     21.67,    0.2321
128,     21.83,    0.2325
129,        22,    0.2375
130,     22.17,    0.2375
131,     22.33,    0.2374
132,      22.5,    0.2411
133,     22.67,    0.2429
134,     22.83,    0.2429
135,        23,    0.2437
136,     23.17,    0.2503
137,     23.33,    0.2498
138,      23.5,      0.25
139,     23.67,    0.2514
140,     23.83,    0.2537
141,        24,     0.257
142,     24.17,    0.2577
143,     24.33,    0.2593
144,      24.5,    0.2614
145,     24.67,    0.2637
146,     24.83,     0.265
147,        25,    0.2664
148,     25.17,    0.2679
149,     25.33,    0.2699
150,      25.5,    0.2725
151,     25.67,    0.2714
152,     25.83,     0.274
153,        26,    0.2782
154,     26.17,    0.2781
155,     26.33,    0.2815
156,      26.5,    0.2841
157,     26.67,     0.284
158,     26.83,    0.2874
159,        27,    0.2862
160,     27.17,    0.2889
161,     27.33,    0.2896
162,      27.5,    0.2938
163,     27.67,    0.2931
164,     27.83,    0.2956
165,        28,    0.2989
166,     28.17,    0.2975
