,time,abs
0,       0.5,  0.008021
1,    0.6667,   0.01234
2,    0.8333,   0.01322
3,         1,   0.01588
4,     1.167,   0.01948
5,     1.333,   0.02394
6,       1.5,   0.02526
7,     1.667,   0.02863
8,     1.833,   0.03173
9,         2,    0.0329
10,     2.167,   0.03663
11,     2.333,   0.03915
12,       2.5,   0.04211
13,     2.667,   0.04526
14,     2.833,   0.04893
15,         3,   0.05135
16,     3.167,   0.05273
17,     3.333,   0.05819
18,       3.5,   0.06064
19,     3.667,   0.06238
20,     3.833,   0.06553
21,         4,   0.06747
22,     4.167,   0.07098
23,     4.333,   0.07351
24,       4.5,   0.07902
25,     4.667,   0.07878
26,     4.833,   0.08158
27,         5,   0.08488
28,     5.167,   0.08626
29,     5.333,   0.09164
30,       5.5,   0.09352
31,     5.667,   0.09812
32,     5.833,   0.09832
33,         6,    0.1044
34,     6.167,     0.104
35,     6.333,    0.1075
36,       6.5,    0.1126
37,     6.667,    0.1149
38,     6.833,    0.1164
39,         7,    0.1167
40,     7.167,    0.1216
41,     7.333,    0.1249
42,       7.5,    0.1277
43,     7.667,    0.1307
44,     7.833,    0.1324
45,         8,    0.1345
46,     8.167,    0.1375
47,     8.333,    0.1409
48,       8.5,     0.143
49,     8.667,    0.1462
50,     8.833,    0.1487
51,         9,    0.1531
52,     9.167,     0.156
53,     9.333,    0.1568
54,       9.5,    0.1618
55,     9.667,    0.1636
56,     9.833,    0.1649
57,        10,    0.1696
58,     10.17,    0.1739
59,     10.33,    0.1772
60,      10.5,    0.1779
61,     10.67,    0.1798
62,     10.83,    0.1846
63,        11,    0.1862
64,     11.17,    0.1887
65,     11.33,    0.1926
66,      11.5,    0.1948
67,     11.67,    0.1971
68,     11.83,    0.2017
69,        12,    0.2037
70,     12.17,    0.2051
71,     12.33,    0.2084
72,      12.5,    0.2126
73,     12.67,    0.2159
74,     12.83,    0.2175
75,        13,    0.2199
76,     13.17,    0.2202
77,     13.33,     0.227
78,      13.5,    0.2279
79,     13.67,     0.231
80,     13.83,    0.2347
81,        14,    0.2364
82,     14.17,    0.2399
83,     14.33,    0.2413
84,      14.5,    0.2453
85,     14.67,    0.2476
86,     14.83,    0.2483
87,        15,    0.2564
88,     15.17,    0.2565
89,     15.33,     0.261
90,      15.5,    0.2626
91,     15.67,    0.2632
92,     15.83,    0.2674
93,        16,    0.2708
94,     16.17,    0.2699
95,     16.33,    0.2735
96,      16.5,    0.2802
97,     16.67,    0.2826
98,     16.83,    0.2837
99,        17,     0.288
100,     17.17,    0.2891
101,     17.33,    0.2921
102,      17.5,    0.2978
103,     17.67,    0.2993
104,     17.83,    0.2996
105,        18,    0.3051
106,     18.17,     0.306
107,     18.33,    0.3087
108,      18.5,    0.3111
109,     18.67,    0.3127
110,     18.83,    0.3197
111,        19,    0.3216
112,     19.17,    0.3237
113,     19.33,    0.3269
114,      19.5,    0.3303
115,     19.67,    0.3327
116,     19.83,    0.3364
117,        20,    0.3375
118,     20.17,    0.3395
119,     20.33,    0.3456
120,      20.5,    0.3469
121,     20.67,    0.3497
122,     20.83,    0.3494
123,        21,    0.3526
124,     21.17,    0.3575
125,     21.33,    0.3586
126,      21.5,    0.3623
127,     21.67,    0.3641
128,     21.83,    0.3683
129,        22,    0.3707
130,     22.17,    0.3707
131,     22.33,    0.3755
132,      22.5,     0.379
133,     22.67,    0.3833
134,     22.83,    0.3839
135,        23,     0.386
136,     23.17,    0.3916
137,     23.33,    0.3892
138,      23.5,    0.3914
139,     23.67,    0.3993
140,     23.83,    0.3994
141,        24,     0.407
142,     24.17,     0.409
143,     24.33,    0.4074
144,      24.5,    0.4104
145,     24.67,    0.4147
146,     24.83,    0.4142
147,        25,     0.419
148,     25.17,    0.4231
149,     25.33,    0.4273
150,      25.5,    0.4285
151,     25.67,    0.4296
152,     25.83,    0.4337
153,        26,    0.4356
154,     26.17,    0.4376
155,     26.33,    0.4412
156,      26.5,    0.4451
157,     26.67,    0.4466
158,     26.83,    0.4502
159,        27,    0.4572
160,     27.17,    0.4577
161,     27.33,    0.4605
162,      27.5,    0.4624
163,     27.67,    0.4641
164,     27.83,    0.4646
165,        28,    0.4685
166,     28.17,     0.473
167,     28.33,    0.4765
168,      28.5,     0.479
169,     28.67,    0.4817
170,     28.83,    0.4824
171,        29,    0.4853
172,     29.17,    0.4863
173,     29.33,     0.493
174,      29.5,    0.4943
175,     29.67,     0.499
176,     29.83,    0.5001
177,        30,     0.502
178,     30.17,    0.5024
179,     30.33,    0.5092
180,      30.5,    0.5104
181,     30.67,    0.5164
182,     30.83,    0.5168
183,        31,    0.5154
184,     31.17,    0.5207
185,     31.33,    0.5238
186,      31.5,    0.5277
187,     31.67,    0.5294
188,     31.83,    0.5332
189,        32,    0.5346
190,     32.17,    0.5393
191,     32.33,     0.541
192,      32.5,     0.544
193,     32.67,    0.5461
194,     32.83,    0.5499
195,        33,    0.5506
196,     33.17,    0.5572
197,     33.33,    0.5557
198,      33.5,      0.56
199,     33.67,    0.5649
200,     33.83,    0.5701
201,        34,    0.5698
202,     34.17,    0.5703
203,     34.33,    0.5758
204,      34.5,    0.5763
205,     34.67,    0.5769
206,     34.83,    0.5819
207,        35,    0.5853
208,     35.17,    0.5879
209,     35.33,    0.5911
210,      35.5,    0.5959
211,     35.67,    0.5962
212,     35.83,    0.5985
