,time,abs
0,       0.5,   0.00906
1,    0.6667,   0.01212
2,    0.8333,   0.01512
3,         1,    0.0188
4,     1.167,   0.02156
5,     1.333,   0.02516
6,       1.5,   0.02526
7,     1.667,   0.02911
8,     1.833,   0.03418
9,         2,   0.03635
10,     2.167,   0.03638
11,     2.333,   0.04104
12,       2.5,   0.04265
13,     2.667,   0.04857
14,     2.833,   0.05203
15,         3,   0.05262
16,     3.167,   0.05518
17,     3.333,   0.05915
18,       3.5,   0.06216
19,     3.667,   0.06627
20,     3.833,   0.06923
21,         4,   0.07106
22,     4.167,   0.07494
23,     4.333,   0.07758
24,       4.5,   0.08215
25,     4.667,   0.08577
26,     4.833,   0.08706
27,         5,   0.08699
28,     5.167,   0.09074
29,     5.333,   0.09435
30,       5.5,    0.1014
31,     5.667,    0.1001
32,     5.833,    0.1033
33,         6,    0.1094
34,     6.167,    0.1089
35,     6.333,    0.1142
36,       6.5,    0.1145
37,     6.667,     0.119
38,     6.833,     0.122
39,         7,    0.1241
40,     7.167,    0.1291
41,     7.333,    0.1295
42,       7.5,    0.1308
43,     7.667,    0.1368
44,     7.833,    0.1384
45,         8,    0.1411
46,     8.167,    0.1453
47,     8.333,    0.1493
48,       8.5,    0.1515
49,     8.667,    0.1536
50,     8.833,    0.1552
51,         9,    0.1599
52,     9.167,    0.1621
53,     9.333,    0.1666
54,       9.5,    0.1684
55,     9.667,    0.1727
56,     9.833,    0.1748
57,        10,    0.1779
58,     10.17,    0.1803
59,     10.33,    0.1864
60,      10.5,    0.1884
61,     10.67,     0.189
62,     10.83,    0.1914
63,        11,    0.1927
64,     11.17,    0.1978
65,     11.33,    0.1994
66,      11.5,    0.2036
67,     11.67,    0.2063
68,     11.83,    0.2092
69,        12,    0.2129
70,     12.17,    0.2172
71,     12.33,    0.2171
72,      12.5,    0.2199
73,     12.67,    0.2253
74,     12.83,    0.2274
75,        13,    0.2297
76,     13.17,    0.2336
77,     13.33,    0.2362
78,      13.5,    0.2397
79,     13.67,      0.24
80,     13.83,     0.242
