,time,abs
0,       0.5,   0.01933
1,    0.6667,   0.02388
2,    0.8333,   0.03022
3,         1,   0.03728
4,     1.167,   0.04206
5,     1.333,   0.04723
6,       1.5,    0.0526
7,     1.667,   0.06239
8,     1.833,   0.06693
9,         2,   0.07256
10,     2.167,   0.07883
11,     2.333,   0.08387
12,       2.5,   0.09085
13,     2.667,   0.09507
14,     2.833,    0.1028
15,         3,     0.109
16,     3.167,     0.112
17,     3.333,    0.1214
18,       3.5,     0.127
19,     3.667,    0.1333
20,     3.833,    0.1401
21,         4,    0.1438
22,     4.167,    0.1483
23,     4.333,    0.1578
24,       4.5,     0.162
25,     4.667,    0.1662
26,     4.833,    0.1741
27,         5,    0.1793
28,     5.167,    0.1857
29,     5.333,    0.1911
30,       5.5,    0.1956
31,     5.667,    0.2026
32,     5.833,    0.2089
33,         6,    0.2146
34,     6.167,    0.2219
35,     6.333,    0.2297
36,       6.5,     0.232
37,     6.667,    0.2373
38,     6.833,     0.243
39,         7,    0.2484
40,     7.167,    0.2535
41,     7.333,     0.262
42,       7.5,    0.2671
43,     7.667,    0.2725
44,     7.833,    0.2787
45,         8,    0.2855
46,     8.167,    0.2891
47,     8.333,    0.2956
48,       8.5,    0.3006
49,     8.667,    0.3067
50,     8.833,     0.312
51,         9,    0.3193
52,     9.167,    0.3215
53,     9.333,    0.3293
54,       9.5,    0.3344
55,     9.667,    0.3389
56,     9.833,    0.3456
57,        10,    0.3506
58,     10.17,     0.359
59,     10.33,    0.3617
60,      10.5,    0.3701
61,     10.67,    0.3725
62,     10.83,    0.3802
63,        11,    0.3847
64,     11.17,    0.3926
65,     11.33,    0.3953
66,      11.5,    0.4017
67,     11.67,    0.4073
68,     11.83,    0.4129
69,        12,     0.416
70,     12.17,    0.4259
71,     12.33,    0.4317
72,      12.5,    0.4347
73,     12.67,     0.439
74,     12.83,    0.4478
75,        13,    0.4529
76,     13.17,    0.4557
77,     13.33,    0.4637
78,      13.5,    0.4691
79,     13.67,    0.4709
80,     13.83,     0.477
81,        14,     0.485
82,     14.17,    0.4887
83,     14.33,    0.4965
84,      14.5,    0.5002
85,     14.67,    0.5069
86,     14.83,    0.5117
87,        15,    0.5162
88,     15.17,    0.5205
89,     15.33,    0.5273
90,      15.5,    0.5341
91,     15.67,    0.5355
92,     15.83,    0.5396
93,        16,    0.5502
94,     16.17,    0.5527
95,     16.33,     0.559
96,      16.5,    0.5631
97,     16.67,    0.5731
98,     16.83,    0.5776
99,        17,    0.5797
100,     17.17,    0.5856
101,     17.33,    0.5931
102,      17.5,    0.5993
103,     17.67,    0.6024
104,     17.83,    0.6093
105,        18,    0.6129
106,     18.17,    0.6183
107,     18.33,    0.6256
108,      18.5,    0.6254
109,     18.67,    0.6315
110,     18.83,    0.6401
111,        19,    0.6441
112,     19.17,    0.6477
113,     19.33,    0.6558
114,      19.5,    0.6567
115,     19.67,    0.6636
116,     19.83,    0.6656
117,        20,    0.6764
118,     20.17,    0.6763
119,     20.33,    0.6803
120,      20.5,    0.6872
121,     20.67,    0.6934
122,     20.83,    0.6977
123,        21,    0.7026
124,     21.17,    0.7089
125,     21.33,    0.7125
126,      21.5,    0.7197
127,     21.67,    0.7243
128,     21.83,    0.7309
129,        22,    0.7249
130,     22.17,    0.7405
