,time,abs
0,       0.5,   0.01793
1,    0.6667,   0.02574
2,    0.8333,   0.03302
3,         1,   0.03921
4,     1.167,   0.04459
5,     1.333,   0.05005
6,       1.5,   0.06007
7,     1.667,    0.0633
8,     1.833,   0.07154
9,         2,   0.07789
10,     2.167,     0.082
11,     2.333,    0.0897
12,       2.5,   0.09637
13,     2.667,    0.1026
14,     2.833,    0.1089
15,         3,    0.1156
16,     3.167,    0.1209
17,     3.333,    0.1261
18,       3.5,    0.1353
19,     3.667,    0.1403
20,     3.833,     0.145
21,         4,    0.1534
22,     4.167,    0.1611
23,     4.333,    0.1631
24,       4.5,    0.1704
25,     4.667,     0.179
26,     4.833,    0.1822
27,         5,    0.1908
28,     5.167,    0.1968
29,     5.333,    0.2023
30,       5.5,      0.21
31,     5.667,    0.2136
32,     5.833,    0.2214
33,         6,    0.2263
34,     6.167,    0.2345
35,     6.333,    0.2421
36,       6.5,    0.2481
37,     6.667,    0.2531
38,     6.833,    0.2582
39,         7,    0.2649
40,     7.167,    0.2722
41,     7.333,    0.2779
42,       7.5,    0.2824
43,     7.667,    0.2893
44,     7.833,    0.2953
45,         8,    0.3001
46,     8.167,    0.3076
47,     8.333,    0.3106
48,       8.5,    0.3174
49,     8.667,    0.3255
50,     8.833,    0.3329
51,         9,    0.3367
52,     9.167,    0.3433
53,     9.333,    0.3469
54,       9.5,    0.3577
55,     9.667,    0.3615
56,     9.833,    0.3675
57,        10,    0.3743
58,     10.17,    0.3792
59,     10.33,    0.3855
60,      10.5,    0.3904
61,     10.67,    0.3948
62,     10.83,    0.4028
63,        11,    0.4094
64,     11.17,    0.4176
65,     11.33,    0.4203
66,      11.5,    0.4252
67,     11.67,    0.4349
68,     11.83,    0.4365
69,        12,    0.4418
70,     12.17,    0.4497
71,     12.33,    0.4548
72,      12.5,    0.4587
73,     12.67,    0.4652
74,     12.83,    0.4745
75,        13,    0.4782
76,     13.17,    0.4826
77,     13.33,    0.4882
78,      13.5,    0.4949
79,     13.67,    0.5006
80,     13.83,    0.5052
81,        14,    0.5085
82,     14.17,    0.5195
83,     14.33,     0.527
84,      14.5,    0.5266
85,     14.67,    0.5383
86,     14.83,    0.5457
87,        15,    0.5466
88,     15.17,    0.5518
89,     15.33,    0.5581
90,      15.5,    0.5632
91,     15.67,    0.5677
92,     15.83,    0.5753
93,        16,    0.5832
94,     16.17,     0.584
95,     16.33,    0.5933
96,      16.5,    0.5957
97,     16.67,     0.604
98,     16.83,     0.605
99,        17,    0.6137
100,     17.17,    0.6173
101,     17.33,    0.6225
102,      17.5,    0.6287
103,     17.67,    0.6381
104,     17.83,    0.6394
105,        18,    0.6432
106,     18.17,    0.6522
107,     18.33,    0.6603
108,      18.5,    0.6642
109,     18.67,    0.6667
110,     18.83,    0.6716
111,        19,    0.6819
112,     19.17,    0.6811
113,     19.33,    0.6915
114,      19.5,    0.6959
115,     19.67,    0.7011
116,     19.83,    0.7053
117,        20,    0.7078
118,     20.17,    0.7153
119,     20.33,    0.7211
120,      20.5,    0.7261
121,     20.67,    0.7258
122,     20.83,     0.734
123,        21,    0.7439
124,     21.17,     0.749
125,     21.33,    0.7547
126,      21.5,    0.7543
127,     21.67,    0.7645
128,     21.83,    0.7688
129,        22,    0.7705
130,     22.17,    0.7773
131,     22.33,    0.7854
132,      22.5,     0.792
133,     22.67,     0.794
134,     22.83,    0.7984
135,        23,    0.7995
136,     23.17,     0.812
137,     23.33,    0.8189
138,      23.5,    0.8223
139,     23.67,    0.8179
140,     23.83,    0.8307
141,        24,    0.8346
142,     24.17,     0.835
143,     24.33,    0.8423
144,      24.5,    0.8432
145,     24.67,    0.8546
146,     24.83,    0.8559
147,        25,     0.868
148,     25.17,    0.8667
149,     25.33,    0.8709
150,      25.5,    0.8829
151,     25.67,    0.8847
152,     25.83,    0.8837
153,        26,    0.8942
154,     26.17,     0.898
155,     26.33,    0.8992
156,      26.5,    0.9043
157,     26.67,    0.9176
158,     26.83,    0.9151
159,        27,    0.9138
160,     27.17,    0.9202
161,     27.33,     0.932
162,      27.5,     0.935
163,     27.67,    0.9342
164,     27.83,    0.9467
165,        28,     0.955
166,     28.17,    0.9376
167,     28.33,    0.9558
168,      28.5,     0.962
169,     28.67,     0.972
170,     28.83,    0.9673
171,        29,    0.9721
172,     29.17,    0.9794
173,     29.33,    0.9882
174,      29.5,    0.9871
175,     29.67,    0.9925
176,     29.83,    0.9993
177,        30,     1.004
178,     30.17,     1.007
179,     30.33,      1.01
180,      30.5,     1.014
181,     30.67,      1.03
182,     30.83,     1.024
183,        31,     1.029
184,     31.17,     1.035
185,     31.33,     1.035
186,      31.5,     1.042
187,     31.67,     1.038
188,     31.83,     1.049
189,        32,     1.058
190,     32.17,     1.061
191,     32.33,     1.066
192,      32.5,     1.068
193,     32.67,     1.065
194,     32.83,     1.082
195,        33,     1.082
196,     33.17,     1.073
197,     33.33,     1.089
198,      33.5,     1.087
199,     33.67,     1.098
200,     33.83,     1.097
201,        34,     1.106
202,     34.17,     1.101
203,     34.33,     1.117
204,      34.5,     1.107
205,     34.67,     1.115
206,     34.83,     1.125
207,        35,     1.131
208,     35.17,     1.134
209,     35.33,     1.135
210,      35.5,     1.139
211,     35.67,     1.145
212,     35.83,     1.137
213,        36,     1.157
214,     36.17,     1.149
215,     36.33,      1.16
216,      36.5,     1.165
217,     36.67,     1.173
218,     36.83,     1.167
219,        37,      1.17
220,     37.17,     1.177
221,     37.33,     1.192
222,      37.5,     1.194
223,     37.67,      1.18
224,     37.83,     1.192
225,        38,     1.192
226,     38.17,     1.205
227,     38.33,     1.206
228,      38.5,     1.199
229,     38.67,      1.21
230,     38.83,     1.225
231,        39,     1.217
232,     39.17,     1.211
233,     39.33,     1.228
234,      39.5,     1.234
235,     39.67,     1.231
236,     39.83,     1.232
237,        40,     1.238
238,     40.17,     1.227
239,     40.33,     1.255
240,      40.5,      1.24
241,     40.67,     1.243
242,     40.83,     1.246
243,        41,     1.253
244,     41.17,     1.252
245,     41.33,     1.273
246,      41.5,      1.27
247,     41.67,     1.272
248,     41.83,     1.283
249,        42,     1.278
250,     42.17,     1.283
251,     42.33,      1.28
252,      42.5,      1.28
253,     42.67,     1.284
254,     42.83,     1.299
255,        43,     1.282
256,     43.17,     1.298
257,     43.33,     1.306
258,      43.5,       1.3
259,     43.67,     1.292
260,     43.83,       1.3
261,        44,     1.308
262,     44.17,     1.309
263,     44.33,     1.312
264,      44.5,     1.307
