,time,abs
0,       0.5,  0.005115
1,    0.6667,  0.007134
2,    0.8333,  0.006844
3,         1,  0.006089
4,     1.167,   0.01034
5,     1.333,   0.01089
6,       1.5,   0.01146
7,     1.667,   0.01302
8,     1.833,   0.01384
9,         2,   0.01541
10,     2.167,   0.01768
11,     2.333,     0.017
12,       2.5,   0.01926
13,     2.667,   0.02062
14,     2.833,   0.02192
15,         3,    0.0227
16,     3.167,   0.02406
17,     3.333,   0.02441
18,       3.5,   0.02636
19,     3.667,   0.02774
20,     3.833,   0.02933
21,         4,   0.03111
22,     4.167,   0.03159
23,     4.333,   0.03303
24,       4.5,   0.03347
25,     4.667,   0.03623
26,     4.833,   0.03651
27,         5,   0.03858
28,     5.167,   0.03741
29,     5.333,   0.03989
30,       5.5,   0.04198
31,     5.667,   0.04187
32,     5.833,   0.04324
33,         6,   0.04493
34,     6.167,   0.04612
35,     6.333,   0.04759
36,       6.5,   0.04621
37,     6.667,   0.04918
38,     6.833,   0.05007
39,         7,   0.05159
40,     7.167,   0.05173
41,     7.333,   0.05416
42,       7.5,   0.05471
43,     7.667,    0.0562
44,     7.833,   0.05658
45,         8,   0.05827
46,     8.167,   0.05932
47,     8.333,   0.06151
48,       8.5,   0.06142
49,     8.667,   0.06182
50,     8.833,   0.06294
51,         9,   0.06498
52,     9.167,   0.06636
53,     9.333,    0.0678
54,       9.5,   0.06689
55,     9.667,   0.06766
56,     9.833,   0.07127
57,        10,   0.07118
58,     10.17,   0.07339
59,     10.33,   0.07233
60,      10.5,    0.0753
61,     10.67,   0.07597
62,     10.83,   0.07669
63,        11,    0.0773
64,     11.17,   0.07724
65,     11.33,   0.07677
66,      11.5,   0.08111
67,     11.67,   0.08291
68,     11.83,   0.08305
69,        12,   0.08325
70,     12.17,   0.08343
71,     12.33,   0.08461
72,      12.5,   0.08444
73,     12.67,   0.08682
74,     12.83,   0.08859
75,        13,   0.08806
76,     13.17,   0.08945
77,     13.33,   0.09163
78,      13.5,   0.09218
79,     13.67,   0.09341
80,     13.83,   0.09042
81,        14,   0.09447
82,     14.17,   0.09605
83,     14.33,   0.09756
84,      14.5,   0.09765
85,     14.67,   0.09755
86,     14.83,   0.09863
87,        15,     0.102
88,     15.17,    0.1013
89,     15.33,    0.1033
90,      15.5,     0.102
91,     15.67,    0.1038
92,     15.83,    0.1038
93,        16,    0.1061
94,     16.17,    0.1075
95,     16.33,    0.1054
96,      16.5,    0.1086
97,     16.67,    0.1099
98,     16.83,    0.1096
99,        17,    0.1115
100,     17.17,    0.1117
101,     17.33,    0.1147
102,      17.5,    0.1123
103,     17.67,    0.1126
104,     17.83,    0.1151
105,        18,    0.1156
106,     18.17,    0.1159
107,     18.33,    0.1162
108,      18.5,    0.1196
109,     18.67,    0.1177
110,     18.83,    0.1187
111,        19,    0.1196
112,     19.17,    0.1223
113,     19.33,    0.1218
114,      19.5,    0.1228
115,     19.67,    0.1246
116,     19.83,    0.1265
117,        20,    0.1254
118,     20.17,    0.1265
119,     20.33,    0.1279
120,      20.5,     0.127
121,     20.67,     0.126
122,     20.83,    0.1301
123,        21,    0.1303
124,     21.17,    0.1301
125,     21.33,    0.1313
126,      21.5,    0.1347
127,     21.67,     0.135
128,     21.83,    0.1349
129,        22,    0.1365
130,     22.17,    0.1346
131,     22.33,    0.1354
132,      22.5,    0.1365
133,     22.67,    0.1386
134,     22.83,    0.1364
135,        23,    0.1377
136,     23.17,    0.1399
137,     23.33,    0.1403
138,      23.5,    0.1422
139,     23.67,    0.1414
140,     23.83,    0.1425
141,        24,     0.142
142,     24.17,     0.144
143,     24.33,    0.1466
144,      24.5,    0.1447
145,     24.67,    0.1455
146,     24.83,    0.1452
147,        25,    0.1457
148,     25.17,    0.1479
149,     25.33,    0.1494
150,      25.5,    0.1491
151,     25.67,    0.1506
152,     25.83,    0.1501
153,        26,    0.1514
154,     26.17,    0.1536
155,     26.33,    0.1506
156,      26.5,    0.1537
157,     26.67,    0.1552
158,     26.83,    0.1569
159,        27,    0.1547
160,     27.17,    0.1555
161,     27.33,    0.1556
162,      27.5,    0.1558
163,     27.67,    0.1587
164,     27.83,     0.157
165,        28,    0.1576
166,     28.17,    0.1592
167,     28.33,    0.1591
168,      28.5,    0.1601
169,     28.67,    0.1604
170,     28.83,     0.161
171,        29,    0.1617
172,     29.17,     0.163
173,     29.33,    0.1626
174,      29.5,    0.1629
175,     29.67,    0.1646
