,time,abs
0,       0.5,   0.02013
1,    0.6667,   0.02687
2,    0.8333,   0.03186
3,         1,   0.03751
4,     1.167,   0.04485
5,     1.333,   0.05013
6,       1.5,   0.05588
7,     1.667,   0.06299
8,     1.833,   0.06854
9,         2,   0.07523
10,     2.167,   0.08367
11,     2.333,   0.08744
12,       2.5,   0.09533
13,     2.667,    0.1022
14,     2.833,    0.1062
15,         3,    0.1146
16,     3.167,    0.1179
17,     3.333,    0.1244
18,       3.5,    0.1337
19,     3.667,    0.1372
20,     3.833,    0.1442
21,         4,    0.1508
22,     4.167,    0.1543
23,     4.333,    0.1631
24,       4.5,    0.1697
25,     4.667,    0.1744
26,     4.833,    0.1827
27,         5,     0.187
28,     5.167,    0.1948
29,     5.333,    0.1985
30,       5.5,    0.2066
31,     5.667,     0.212
32,     5.833,    0.2167
33,         6,    0.2253
34,     6.167,    0.2329
35,     6.333,    0.2363
36,       6.5,    0.2432
37,     6.667,    0.2484
38,     6.833,    0.2565
39,         7,    0.2602
40,     7.167,     0.264
41,     7.333,     0.275
42,       7.5,    0.2792
43,     7.667,    0.2838
44,     7.833,    0.2916
45,         8,    0.3003
46,     8.167,    0.3032
47,     8.333,    0.3103
48,       8.5,    0.3165
49,     8.667,    0.3218
50,     8.833,    0.3262
51,         9,    0.3356
52,     9.167,    0.3392
53,     9.333,    0.3461
54,       9.5,    0.3491
55,     9.667,    0.3572
56,     9.833,    0.3652
57,        10,    0.3689
58,     10.17,    0.3742
59,     10.33,    0.3805
60,      10.5,    0.3872
61,     10.67,    0.3912
62,     10.83,    0.4014
63,        11,     0.404
64,     11.17,    0.4109
65,     11.33,    0.4139
66,      11.5,    0.4258
67,     11.67,    0.4316
68,     11.83,    0.4325
69,        12,     0.442
70,     12.17,     0.446
71,     12.33,    0.4531
72,      12.5,    0.4564
73,     12.67,     0.464
74,     12.83,     0.469
75,        13,    0.4759
76,     13.17,    0.4802
77,     13.33,    0.4884
78,      13.5,    0.4923
79,     13.67,    0.4952
80,     13.83,    0.5057
81,        14,    0.5139
82,     14.17,    0.5174
83,     14.33,    0.5184
84,      14.5,    0.5282
85,     14.67,    0.5334
86,     14.83,    0.5388
87,        15,    0.5436
88,     15.17,    0.5501
89,     15.33,    0.5564
90,      15.5,    0.5641
91,     15.67,    0.5695
92,     15.83,    0.5727
93,        16,    0.5776
94,     16.17,    0.5861
95,     16.33,     0.591
96,      16.5,    0.5969
97,     16.67,    0.6042
98,     16.83,    0.6082
99,        17,    0.6142
100,     17.17,    0.6188
101,     17.33,    0.6253
102,      17.5,    0.6328
103,     17.67,    0.6355
104,     17.83,    0.6451
105,        18,     0.645
106,     18.17,    0.6529
107,     18.33,    0.6591
108,      18.5,    0.6682
109,     18.67,    0.6709
110,     18.83,    0.6734
111,        19,    0.6812
112,     19.17,    0.6852
113,     19.33,    0.6916
114,      19.5,    0.6945
115,     19.67,    0.7027
116,     19.83,    0.7061
117,        20,    0.7138
118,     20.17,    0.7174
119,     20.33,     0.724
120,      20.5,    0.7326
121,     20.67,    0.7371
122,     20.83,    0.7422
123,        21,     0.746
124,     21.17,    0.7538
125,     21.33,    0.7546
126,      21.5,    0.7614
127,     21.67,      0.77
128,     21.83,    0.7712
129,        22,    0.7777
130,     22.17,    0.7834
131,     22.33,    0.7869
132,      22.5,    0.7964
133,     22.67,    0.7946
134,     22.83,     0.802
135,        23,    0.8074
136,     23.17,     0.812
137,     23.33,      0.82
138,      23.5,    0.8224
139,     23.67,    0.8282
140,     23.83,    0.8412
141,        24,    0.8376
142,     24.17,    0.8506
143,     24.33,    0.8498
144,      24.5,    0.8566
145,     24.67,    0.8698
146,     24.83,    0.8629
147,        25,    0.8732
148,     25.17,    0.8792
149,     25.33,    0.8833
150,      25.5,    0.8857
151,     25.67,    0.8969
152,     25.83,     0.904
153,        26,    0.9048
154,     26.17,    0.9085
155,     26.33,    0.9077
156,      26.5,    0.9217
157,     26.67,    0.9208
158,     26.83,    0.9249
159,        27,     0.928
160,     27.17,    0.9336
161,     27.33,    0.9403
162,      27.5,    0.9524
163,     27.67,    0.9517
164,     27.83,    0.9601
165,        28,    0.9619
166,     28.17,    0.9685
167,     28.33,    0.9719
168,      28.5,    0.9715
169,     28.67,    0.9811
170,     28.83,    0.9865
171,        29,    0.9868
172,     29.17,         1
173,     29.33,    0.9996
174,      29.5,     1.002
175,     29.67,     1.015
176,     29.83,      1.02
177,        30,     1.023
178,     30.17,     1.024
179,     30.33,     1.022
180,      30.5,     1.033
181,     30.67,     1.038
182,     30.83,     1.045
183,        31,     1.046
184,     31.17,     1.053
185,     31.33,     1.061
186,      31.5,     1.069
187,     31.67,     1.068
188,     31.83,     1.077
189,        32,     1.071
190,     32.17,     1.073
191,     32.33,     1.089
192,      32.5,     1.092
193,     32.67,       1.1
194,     32.83,     1.099
195,        33,     1.092
196,     33.17,     1.112
197,     33.33,     1.116
198,      33.5,     1.111
199,     33.67,     1.131
200,     33.83,      1.13
201,        34,     1.125
202,     34.17,     1.131
203,     34.33,     1.144
204,      34.5,     1.144
205,     34.67,      1.15
206,     34.83,     1.153
207,        35,     1.142
208,     35.17,     1.165
209,     35.33,     1.154
210,      35.5,     1.169
211,     35.67,     1.174
212,     35.83,     1.166
213,        36,     1.171
214,     36.17,     1.182
215,     36.33,       1.2
216,      36.5,     1.186
217,     36.67,     1.196
218,     36.83,     1.192
219,        37,     1.206
220,     37.17,     1.203
221,     37.33,     1.221
222,      37.5,     1.222
223,     37.67,     1.217
224,     37.83,     1.234
225,        38,     1.238
226,     38.17,     1.237
227,     38.33,     1.238
228,      38.5,     1.235
229,     38.67,     1.239
230,     38.83,     1.249
231,        39,     1.245
232,     39.17,     1.258
233,     39.33,     1.262
234,      39.5,     1.273
235,     39.67,     1.275
236,     39.83,     1.273
237,        40,     1.264
238,     40.17,     1.261
239,     40.33,     1.277
240,      40.5,     1.288
241,     40.67,      1.29
242,     40.83,      1.29
243,        41,     1.288
