,time,abs
0,       0.5,    0.0145
1,    0.6667,   0.01842
2,    0.8333,   0.02461
3,         1,   0.02885
4,     1.167,   0.03399
5,     1.333,   0.03667
6,       1.5,   0.04339
7,     1.667,   0.04893
8,     1.833,   0.05242
9,         2,   0.05665
10,     2.167,   0.06114
11,     2.333,   0.06812
12,       2.5,   0.07077
13,     2.667,   0.07552
14,     2.833,   0.08099
15,         3,   0.08569
16,     3.167,   0.08977
17,     3.333,   0.09476
18,       3.5,    0.1003
19,     3.667,    0.1039
20,     3.833,    0.1094
21,         4,    0.1135
22,     4.167,      0.12
23,     4.333,    0.1253
24,       4.5,    0.1307
25,     4.667,    0.1326
26,     4.833,    0.1395
27,         5,     0.143
28,     5.167,    0.1456
29,     5.333,     0.152
30,       5.5,    0.1558
31,     5.667,    0.1614
32,     5.833,    0.1679
33,         6,    0.1684
34,     6.167,    0.1757
35,     6.333,    0.1818
36,       6.5,    0.1851
37,     6.667,    0.1902
38,     6.833,    0.1942
39,         7,    0.1987
40,     7.167,    0.2042
41,     7.333,    0.2074
42,       7.5,    0.2134
43,     7.667,    0.2177
44,     7.833,    0.2216
45,         8,    0.2274
46,     8.167,    0.2292
47,     8.333,    0.2345
48,       8.5,    0.2413
49,     8.667,    0.2452
50,     8.833,    0.2528
51,         9,    0.2557
52,     9.167,    0.2599
53,     9.333,    0.2629
54,       9.5,    0.2694
55,     9.667,    0.2735
56,     9.833,    0.2781
57,        10,    0.2848
58,     10.17,     0.287
59,     10.33,    0.2927
60,      10.5,    0.2979
61,     10.67,    0.3024
62,     10.83,    0.3032
63,        11,     0.311
64,     11.17,    0.3168
65,     11.33,    0.3191
66,      11.5,    0.3211
67,     11.67,    0.3256
68,     11.83,    0.3349
69,        12,    0.3386
70,     12.17,    0.3413
71,     12.33,    0.3482
72,      12.5,    0.3532
73,     12.67,    0.3561
74,     12.83,      0.36
75,        13,    0.3661
76,     13.17,    0.3707
77,     13.33,     0.375
78,      13.5,    0.3803
79,     13.67,    0.3816
80,     13.83,    0.3893
81,        14,    0.3939
82,     14.17,    0.3951
83,     14.33,    0.4014
84,      14.5,    0.4052
85,     14.67,    0.4127
86,     14.83,    0.4153
87,        15,    0.4212
88,     15.17,    0.4247
89,     15.33,    0.4289
90,      15.5,    0.4323
91,     15.67,    0.4366
92,     15.83,    0.4404
93,        16,    0.4459
94,     16.17,    0.4525
95,     16.33,    0.4546
96,      16.5,    0.4606
97,     16.67,    0.4596
98,     16.83,    0.4672
99,        17,    0.4727
100,     17.17,    0.4745
101,     17.33,    0.4866
102,      17.5,    0.4902
103,     17.67,    0.4914
104,     17.83,    0.4986
105,        18,     0.501
106,     18.17,    0.5072
107,     18.33,     0.508
