,time,abs
0,       0.5,  0.003751
1,    0.6667,  0.004217
2,    0.8333,  0.008201
3,         1,   0.01097
4,     1.167,   0.01181
5,     1.333,   0.01392
6,       1.5,   0.01653
7,     1.667,   0.01767
8,     1.833,   0.01861
9,         2,   0.02235
10,     2.167,   0.02352
11,     2.333,     0.026
12,       2.5,   0.02605
13,     2.667,    0.0291
14,     2.833,   0.03001
15,         3,   0.03227
16,     3.167,   0.03138
17,     3.333,   0.03579
18,       3.5,   0.03741
19,     3.667,   0.03818
20,     3.833,   0.04068
21,         4,   0.04142
22,     4.167,   0.04477
23,     4.333,   0.04732
24,       4.5,    0.0484
25,     4.667,   0.04933
26,     4.833,   0.05029
27,         5,   0.05341
28,     5.167,   0.05443
29,     5.333,   0.05545
30,       5.5,   0.05823
31,     5.667,   0.05979
32,     5.833,   0.06151
33,         6,   0.06137
34,     6.167,   0.06573
35,     6.333,   0.06739
36,       6.5,   0.06613
37,     6.667,   0.07005
38,     6.833,   0.06904
39,         7,   0.07477
40,     7.167,   0.07422
41,     7.333,   0.07585
42,       7.5,   0.08007
43,     7.667,   0.08129
44,     7.833,   0.08182
45,         8,    0.0857
46,     8.167,   0.08577
47,     8.333,   0.08588
48,       8.5,   0.08983
49,     8.667,   0.08962
50,     8.833,   0.09376
51,         9,   0.09363
52,     9.167,   0.09428
53,     9.333,   0.09869
54,       9.5,    0.1003
55,     9.667,    0.1023
56,     9.833,    0.1014
57,        10,    0.1054
58,     10.17,    0.1058
59,     10.33,    0.1074
60,      10.5,    0.1096
61,     10.67,    0.1106
62,     10.83,    0.1122
63,        11,    0.1128
64,     11.17,    0.1172
65,     11.33,    0.1178
66,      11.5,    0.1229
67,     11.67,    0.1214
68,     11.83,    0.1238
69,        12,     0.126
70,     12.17,    0.1273
71,     12.33,    0.1278
72,      12.5,    0.1301
73,     12.67,    0.1313
74,     12.83,    0.1349
75,        13,    0.1363
76,     13.17,    0.1373
77,     13.33,     0.138
78,      13.5,    0.1415
79,     13.67,    0.1418
80,     13.83,    0.1436
81,        14,    0.1478
82,     14.17,    0.1474
83,     14.33,    0.1484
84,      14.5,    0.1498
85,     14.67,    0.1519
86,     14.83,    0.1541
87,        15,    0.1549
88,     15.17,     0.156
89,     15.33,      0.16
90,      15.5,    0.1601
91,     15.67,    0.1621
92,     15.83,    0.1632
93,        16,    0.1665
94,     16.17,    0.1668
95,     16.33,    0.1678
96,      16.5,    0.1703
97,     16.67,    0.1742
98,     16.83,     0.176
99,        17,    0.1766
100,     17.17,    0.1785
101,     17.33,    0.1806
102,      17.5,    0.1813
103,     17.67,     0.184
104,     17.83,    0.1865
105,        18,    0.1882
106,     18.17,    0.1908
107,     18.33,    0.1891
108,      18.5,    0.1903
109,     18.67,    0.1938
110,     18.83,    0.1938
111,        19,    0.1966
112,     19.17,    0.1959
113,     19.33,    0.2003
114,      19.5,    0.2021
115,     19.67,    0.2019
116,     19.83,    0.2045
117,        20,    0.2083
118,     20.17,    0.2081
119,     20.33,    0.2091
120,      20.5,    0.2127
121,     20.67,    0.2136
122,     20.83,    0.2141
123,        21,    0.2153
124,     21.17,    0.2191
125,     21.33,    0.2188
126,      21.5,    0.2228
127,     21.67,     0.223
128,     21.83,    0.2262
129,        22,    0.2257
130,     22.17,    0.2274
131,     22.33,    0.2301
132,      22.5,    0.2296
133,     22.67,    0.2322
134,     22.83,    0.2353
135,        23,    0.2369
136,     23.17,     0.237
137,     23.33,    0.2424
138,      23.5,     0.243
139,     23.67,    0.2439
140,     23.83,    0.2422
141,        24,    0.2466
142,     24.17,     0.251
143,     24.33,    0.2471
144,      24.5,    0.2537
145,     24.67,    0.2538
146,     24.83,    0.2558
147,        25,    0.2558
148,     25.17,    0.2597
149,     25.33,    0.2584
150,      25.5,    0.2616
151,     25.67,    0.2619
152,     25.83,     0.264
153,        26,    0.2661
154,     26.17,    0.2668
155,     26.33,    0.2693
156,      26.5,    0.2699
157,     26.67,    0.2728
158,     26.83,    0.2732
159,        27,    0.2748
160,     27.17,    0.2767
161,     27.33,    0.2795
162,      27.5,    0.2819
163,     27.67,    0.2812
164,     27.83,    0.2844
165,        28,    0.2868
166,     28.17,    0.2872
167,     28.33,    0.2883
168,      28.5,    0.2901
169,     28.67,    0.2921
170,     28.83,    0.2929
171,        29,    0.2957
172,     29.17,    0.2949
173,     29.33,    0.2994
174,      29.5,    0.3012
175,     29.67,    0.3018
176,     29.83,    0.3039
177,        30,    0.3076
178,     30.17,    0.3051
179,     30.33,    0.3107
180,      30.5,      0.31
181,     30.67,     0.311
182,     30.83,    0.3096
183,        31,    0.3174
184,     31.17,    0.3184
185,     31.33,    0.3159
186,      31.5,      0.32
187,     31.67,    0.3219
188,     31.83,    0.3218
189,        32,    0.3247
190,     32.17,    0.3257
191,     32.33,    0.3295
192,      32.5,    0.3313
193,     32.67,    0.3316
194,     32.83,    0.3311
195,        33,    0.3335
196,     33.17,    0.3367
197,     33.33,    0.3393
198,      33.5,    0.3404
199,     33.67,    0.3386
200,     33.83,    0.3394
201,        34,     0.343
202,     34.17,    0.3453
203,     34.33,    0.3467
204,      34.5,    0.3462
205,     34.67,     0.351
206,     34.83,    0.3534
207,        35,    0.3529
208,     35.17,    0.3551
209,     35.33,    0.3566
210,      35.5,    0.3574
211,     35.67,    0.3579
212,     35.83,    0.3605
213,        36,    0.3638
214,     36.17,    0.3642
215,     36.33,    0.3662
216,      36.5,     0.369
217,     36.67,    0.3699
218,     36.83,    0.3706
219,        37,    0.3718
220,     37.17,    0.3736
221,     37.33,    0.3741
222,      37.5,    0.3743
223,     37.67,    0.3797
224,     37.83,    0.3803
225,        38,    0.3825
226,     38.17,    0.3854
227,     38.33,    0.3859
228,      38.5,    0.3876
229,     38.67,    0.3887
230,     38.83,    0.3871
231,        39,    0.3873
232,     39.17,    0.3931
233,     39.33,    0.3942
234,      39.5,    0.3954
235,     39.67,    0.3979
236,     39.83,    0.3986
237,        40,    0.4015
238,     40.17,    0.4037
239,     40.33,    0.4049
240,      40.5,    0.4062
241,     40.67,    0.4066
242,     40.83,     0.408
243,        41,    0.4087
244,     41.17,    0.4104
245,     41.33,    0.4135
246,      41.5,    0.4144
247,     41.67,    0.4144
248,     41.83,    0.4186
249,        42,    0.4196
250,     42.17,    0.4237
251,     42.33,    0.4233
252,      42.5,    0.4253
253,     42.67,    0.4242
254,     42.83,    0.4283
255,        43,    0.4275
256,     43.17,    0.4314
257,     43.33,    0.4321
258,      43.5,    0.4331
259,     43.67,    0.4344
260,     43.83,    0.4354
261,        44,     0.438
262,     44.17,    0.4406
263,     44.33,    0.4432
264,      44.5,    0.4389
265,     44.67,    0.4464
266,     44.83,    0.4465
267,        45,    0.4482
268,     45.17,     0.449
269,     45.33,    0.4513
270,      45.5,    0.4525
271,     45.67,    0.4541
272,     45.83,    0.4544
273,        46,    0.4544
274,     46.17,    0.4609
275,     46.33,    0.4589
276,      46.5,    0.4603
277,     46.67,    0.4631
278,     46.83,     0.466
279,        47,    0.4626
280,     47.17,    0.4697
281,     47.33,    0.4678
282,      47.5,    0.4688
283,     47.67,     0.472
284,     47.83,    0.4704
285,        48,    0.4734
286,     48.17,    0.4796
287,     48.33,    0.4801
288,      48.5,    0.4826
289,     48.67,    0.4826
290,     48.83,     0.484
291,        49,    0.4845
292,     49.17,    0.4852
293,     49.33,    0.4859
294,      49.5,    0.4869
295,     49.67,    0.4882
296,     49.83,    0.4937
297,        50,    0.4936
298,     50.17,    0.4938
299,     50.33,     0.496
300,      50.5,    0.4964
301,     50.67,    0.4985
302,     50.83,    0.5001
303,        51,    0.5019
304,     51.17,    0.5045
305,     51.33,    0.5029
306,      51.5,    0.5069
307,     51.67,     0.511
308,     51.83,    0.5124
309,        52,    0.5126
310,     52.17,    0.5155
311,     52.33,     0.513
312,      52.5,    0.5174
313,     52.67,    0.5179
314,     52.83,    0.5184
315,        53,    0.5171
316,     53.17,     0.523
317,     53.33,    0.5204
318,      53.5,    0.5242
319,     53.67,    0.5293
320,     53.83,    0.5246
321,        54,    0.5261
322,     54.17,    0.5317
323,     54.33,    0.5327
324,      54.5,    0.5364
325,     54.67,    0.5355
326,     54.83,    0.5367
327,        55,     0.536
328,     55.17,     0.542
329,     55.33,    0.5411
330,      55.5,    0.5444
331,     55.67,    0.5407
332,     55.83,    0.5465
333,        56,    0.5463
334,     56.17,    0.5511
335,     56.33,    0.5498
336,      56.5,    0.5516
337,     56.67,    0.5531
338,     56.83,    0.5531
339,        57,    0.5546
340,     57.17,    0.5558
341,     57.33,    0.5586
342,      57.5,    0.5622
343,     57.67,    0.5599
344,     57.83,    0.5635
345,        58,    0.5629
346,     58.17,    0.5653
347,     58.33,    0.5712
348,      58.5,    0.5704
349,     58.67,    0.5722
350,     58.83,    0.5732
351,        59,    0.5736
352,     59.17,    0.5748
353,     59.33,    0.5763
354,      59.5,    0.5774
355,     59.67,    0.5794
356,     59.83,    0.5799
357,        60,    0.5844
