,time,abs
0,       0.5, 0.0004782
1,    0.6667,  0.002219
2,    0.8333,  0.001628
3,         1,  0.003146
4,     1.167,  0.003515
5,     1.333,  0.004956
6,       1.5,  0.003664
7,     1.667,  0.004846
8,     1.833,  0.006682
9,         2,  0.006525
10,     2.167,  0.006833
11,     2.333,  0.005811
12,       2.5,  0.005075
13,     2.667,  0.007506
14,     2.833,  0.007807
15,         3,  0.007068
16,     3.167,  0.009462
17,     3.333,    0.0095
18,       3.5,  0.009712
19,     3.667,   0.01262
20,     3.833,   0.01132
21,         4,   0.01212
22,     4.167,   0.00818
23,     4.333,   0.01158
24,       4.5,   0.01309
25,     4.667,   0.01289
26,     4.833,   0.01398
27,         5,   0.01379
28,     5.167,   0.01544
29,     5.333,    0.0139
30,       5.5,   0.01438
31,     5.667,   0.01482
32,     5.833,   0.01231
33,         6,   0.01583
34,     6.167,   0.01378
35,     6.333,   0.01552
36,       6.5,   0.01542
37,     6.667,   0.01557
38,     6.833,   0.01663
39,         7,   0.01547
40,     7.167,   0.01654
41,     7.333,   0.01927
42,       7.5,    0.0188
43,     7.667,   0.01963
44,     7.833,   0.01758
45,         8,   0.01827
46,     8.167,   0.01856
47,     8.333,   0.01822
48,       8.5,   0.01895
49,     8.667,   0.02034
50,     8.833,   0.01863
51,         9,   0.02254
52,     9.167,    0.0197
53,     9.333,   0.02153
54,       9.5,   0.02238
55,     9.667,   0.02269
56,     9.833,   0.02358
57,        10,   0.02092
58,     10.17,   0.02196
59,     10.33,   0.02394
60,      10.5,   0.02212
61,     10.67,    0.0239
62,     10.83,   0.02276
63,        11,    0.0247
64,     11.17,   0.02318
65,     11.33,   0.02207
66,      11.5,   0.02526
67,     11.67,    0.0237
68,     11.83,    0.0258
69,        12,   0.02494
70,     12.17,   0.02387
71,     12.33,    0.0239
72,      12.5,   0.02325
73,     12.67,   0.02376
74,     12.83,   0.02457
75,        13,   0.02478
76,     13.17,   0.02489
77,     13.33,    0.0266
78,      13.5,   0.02506
79,     13.67,   0.02674
80,     13.83,   0.02813
81,        14,   0.02616
82,     14.17,   0.02458
83,     14.33,   0.02563
84,      14.5,   0.02699
85,     14.67,   0.02674
86,     14.83,    0.0283
87,        15,   0.02782
88,     15.17,   0.03001
89,     15.33,   0.02772
90,      15.5,   0.02965
91,     15.67,   0.02767
92,     15.83,   0.02876
93,        16,   0.02997
94,     16.17,   0.02794
95,     16.33,   0.03146
96,      16.5,   0.02856
97,     16.67,   0.03047
98,     16.83,   0.02925
99,        17,   0.02966
100,     17.17,   0.02991
101,     17.33,   0.02962
102,      17.5,   0.02836
103,     17.67,   0.02953
104,     17.83,   0.02917
105,        18,   0.02984
106,     18.17,   0.02795
107,     18.33,   0.02964
108,      18.5,   0.03147
109,     18.67,   0.03097
110,     18.83,   0.03115
111,        19,   0.03063
112,     19.17,   0.03109
113,     19.33,   0.03112
114,      19.5,   0.03126
115,     19.67,   0.03339
116,     19.83,   0.03156
117,        20,   0.03467
118,     20.17,   0.03099
119,     20.33,   0.03282
120,      20.5,   0.03284
121,     20.67,   0.03469
122,     20.83,   0.03158
123,        21,   0.03284
124,     21.17,   0.03007
125,     21.33,   0.03179
126,      21.5,   0.03325
127,     21.67,    0.0317
128,     21.83,   0.03341
129,        22,   0.03301
130,     22.17,    0.0321
131,     22.33,   0.03308
132,      22.5,   0.03349
133,     22.67,    0.0327
134,     22.83,   0.03616
135,        23,   0.03501
136,     23.17,   0.03501
137,     23.33,   0.03576
138,      23.5,   0.03466
139,     23.67,   0.03347
140,     23.83,   0.03415
141,        24,   0.03375
142,     24.17,   0.03117
143,     24.33,   0.03479
144,      24.5,   0.03369
145,     24.67,   0.03382
146,     24.83,   0.03531
147,        25,   0.03467
148,     25.17,   0.03566
149,     25.33,     0.036
150,      25.5,   0.03465
151,     25.67,   0.03364
152,     25.83,    0.0336
153,        26,   0.03489
154,     26.17,   0.03483
155,     26.33,   0.03392
156,      26.5,   0.03394
157,     26.67,     0.034
158,     26.83,   0.03521
159,        27,   0.03591
160,     27.17,    0.0379
161,     27.33,   0.03419
162,      27.5,   0.03603
163,     27.67,   0.03447
164,     27.83,   0.03682
165,        28,    0.0349
166,     28.17,   0.03586
167,     28.33,   0.03415
168,      28.5,    0.0372
169,     28.67,    0.0351
170,     28.83,   0.03675
171,        29,   0.03561
172,     29.17,   0.03619
173,     29.33,   0.03528
174,      29.5,   0.03685
175,     29.67,   0.03752
176,     29.83,   0.03784
177,        30,   0.03704
178,     30.17,   0.03732
179,     30.33,   0.03502
180,      30.5,   0.03627
181,     30.67,   0.03782
182,     30.83,   0.03551
183,        31,   0.03736
184,     31.17,   0.03662
185,     31.33,   0.03717
186,      31.5,   0.03721
187,     31.67,   0.03675
188,     31.83,   0.03584
189,        32,   0.03785
190,     32.17,   0.03832
191,     32.33,   0.03691
192,      32.5,   0.03754
193,     32.67,   0.03708
194,     32.83,   0.03551
195,        33,   0.03613
196,     33.17,   0.03583
