,time,abs
0,       0.5,  0.009432
1,    0.6667,    0.0124
2,    0.8333,   0.01717
3,         1,   0.02042
4,     1.167,   0.02332
5,     1.333,   0.02629
6,       1.5,   0.03103
7,     1.667,   0.03231
8,     1.833,   0.03603
9,         2,   0.03666
10,     2.167,   0.04161
11,     2.333,   0.04632
12,       2.5,   0.05059
13,     2.667,   0.05382
14,     2.833,   0.05691
15,         3,     0.059
16,     3.167,   0.06228
17,     3.333,   0.06337
18,       3.5,   0.06941
19,     3.667,   0.07203
20,     3.833,   0.07547
21,         4,    0.0794
22,     4.167,   0.07983
23,     4.333,    0.0838
24,       4.5,   0.08629
25,     4.667,   0.09254
26,     4.833,   0.09612
27,         5,   0.09805
28,     5.167,    0.1006
29,     5.333,     0.105
30,       5.5,    0.1064
31,     5.667,     0.111
32,     5.833,    0.1153
33,         6,    0.1175
34,     6.167,    0.1218
35,     6.333,    0.1249
36,       6.5,    0.1253
37,     6.667,    0.1283
38,     6.833,     0.133
39,         7,    0.1361
40,     7.167,     0.143
41,     7.333,    0.1424
42,       7.5,    0.1473
43,     7.667,    0.1493
44,     7.833,    0.1536
45,         8,    0.1553
46,     8.167,    0.1606
47,     8.333,    0.1611
48,       8.5,    0.1666
49,     8.667,    0.1691
50,     8.833,    0.1727
51,         9,    0.1756
52,     9.167,    0.1782
53,     9.333,    0.1809
54,       9.5,    0.1853
55,     9.667,    0.1868
56,     9.833,    0.1922
57,        10,     0.194
58,     10.17,    0.1988
59,     10.33,    0.2004
60,      10.5,    0.2031
61,     10.67,    0.2098
62,     10.83,    0.2101
63,        11,    0.2136
64,     11.17,    0.2174
65,     11.33,    0.2207
66,      11.5,     0.224
67,     11.67,    0.2283
68,     11.83,    0.2295
69,        12,    0.2337
70,     12.17,    0.2368
71,     12.33,    0.2395
72,      12.5,    0.2421
73,     12.67,     0.245
74,     12.83,    0.2501
75,        13,    0.2509
76,     13.17,    0.2531
77,     13.33,    0.2588
78,      13.5,    0.2627
79,     13.67,    0.2666
80,     13.83,    0.2697
81,        14,    0.2722
82,     14.17,    0.2736
83,     14.33,    0.2786
84,      14.5,    0.2788
85,     14.67,    0.2854
86,     14.83,    0.2882
87,        15,    0.2896
88,     15.17,    0.2944
89,     15.33,     0.297
90,      15.5,    0.2974
91,     15.67,    0.3013
92,     15.83,     0.308
93,        16,    0.3101
94,     16.17,    0.3124
95,     16.33,    0.3164
96,      16.5,    0.3181
97,     16.67,    0.3213
98,     16.83,    0.3245
99,        17,    0.3266
100,     17.17,    0.3312
101,     17.33,     0.331
102,      17.5,    0.3366
103,     17.67,    0.3399
104,     17.83,    0.3418
105,        18,    0.3467
106,     18.17,    0.3495
107,     18.33,    0.3532
108,      18.5,    0.3575
109,     18.67,    0.3582
110,     18.83,    0.3617
111,        19,    0.3668
112,     19.17,    0.3683
113,     19.33,    0.3699
114,      19.5,    0.3759
115,     19.67,    0.3775
116,     19.83,    0.3818
117,        20,    0.3858
118,     20.17,    0.3879
119,     20.33,    0.3909
120,      20.5,    0.3926
121,     20.67,    0.3971
122,     20.83,    0.4004
123,        21,    0.4055
124,     21.17,    0.4029
125,     21.33,    0.4088
126,      21.5,     0.413
127,     21.67,    0.4136
128,     21.83,    0.4211
129,        22,    0.4214
130,     22.17,    0.4252
131,     22.33,    0.4286
132,      22.5,    0.4334
133,     22.67,    0.4357
134,     22.83,    0.4386
135,        23,    0.4372
136,     23.17,     0.442
137,     23.33,    0.4459
138,      23.5,    0.4519
139,     23.67,    0.4511
140,     23.83,    0.4539
141,        24,    0.4587
142,     24.17,     0.463
143,     24.33,    0.4633
144,      24.5,     0.464
145,     24.67,    0.4721
146,     24.83,    0.4725
147,        25,    0.4767
148,     25.17,    0.4805
149,     25.33,    0.4849
150,      25.5,    0.4848
151,     25.67,    0.4881
152,     25.83,    0.4931
153,        26,    0.4991
154,     26.17,     0.497
155,     26.33,     0.503
156,      26.5,    0.5039
157,     26.67,    0.5054
158,     26.83,     0.509
159,        27,    0.5126
160,     27.17,    0.5166
161,     27.33,    0.5176
162,      27.5,    0.5239
163,     27.67,    0.5265
164,     27.83,    0.5293
165,        28,    0.5319
166,     28.17,    0.5363
167,     28.33,    0.5343
168,      28.5,    0.5398
169,     28.67,    0.5425
170,     28.83,    0.5451
171,        29,    0.5485
172,     29.17,    0.5541
173,     29.33,    0.5556
174,      29.5,    0.5564
175,     29.67,    0.5624
176,     29.83,    0.5634
177,        30,    0.5633
178,     30.17,    0.5724
179,     30.33,    0.5735
180,      30.5,    0.5787
181,     30.67,    0.5785
182,     30.83,    0.5817
183,        31,    0.5829
184,     31.17,    0.5867
185,     31.33,     0.595
186,      31.5,    0.5915
187,     31.67,    0.5963
188,     31.83,    0.5942
189,        32,    0.6038
190,     32.17,    0.6074
191,     32.33,    0.6085
192,      32.5,    0.6095
193,     32.67,    0.6167
194,     32.83,    0.6177
195,        33,    0.6196
196,     33.17,    0.6236
197,     33.33,    0.6238
198,      33.5,    0.6331
199,     33.67,    0.6349
200,     33.83,    0.6381
201,        34,     0.639
202,     34.17,    0.6458
203,     34.33,    0.6437
204,      34.5,    0.6456
205,     34.67,    0.6506
206,     34.83,     0.659
207,        35,    0.6587
208,     35.17,    0.6563
209,     35.33,    0.6626
210,      35.5,    0.6665
211,     35.67,    0.6687
212,     35.83,    0.6672
213,        36,    0.6738
214,     36.17,    0.6748
215,     36.33,    0.6821
216,      36.5,    0.6804
217,     36.67,     0.684
218,     36.83,    0.6878
219,        37,    0.6859
220,     37.17,    0.6912
221,     37.33,    0.6951
222,      37.5,    0.6992
223,     37.67,    0.7023
224,     37.83,    0.7061
225,        38,    0.7072
226,     38.17,    0.7068
227,     38.33,    0.7145
228,      38.5,    0.7136
229,     38.67,    0.7196
230,     38.83,    0.7269
231,        39,    0.7233
232,     39.17,    0.7315
233,     39.33,     0.729
234,      39.5,    0.7317
235,     39.67,    0.7381
236,     39.83,     0.738
237,        40,    0.7455
238,     40.17,    0.7441
239,     40.33,    0.7494
240,      40.5,    0.7509
241,     40.67,    0.7504
242,     40.83,    0.7597
243,        41,    0.7615
244,     41.17,    0.7561
245,     41.33,    0.7683
246,      41.5,    0.7659
247,     41.67,    0.7699
248,     41.83,    0.7789
249,        42,     0.774
250,     42.17,    0.7808
251,     42.33,     0.786
252,      42.5,    0.7854
253,     42.67,     0.788
254,     42.83,     0.794
255,        43,    0.7842
256,     43.17,    0.7997
257,     43.33,    0.7991
258,      43.5,     0.804
259,     43.67,    0.8075
260,     43.83,    0.8107
261,        44,    0.8125
262,     44.17,    0.8112
263,     44.33,    0.8134
264,      44.5,    0.8229
265,     44.67,    0.8197
266,     44.83,    0.8266
267,        45,    0.8203
268,     45.17,     0.827
269,     45.33,    0.8307
270,      45.5,    0.8413
271,     45.67,    0.8344
272,     45.83,    0.8393
273,        46,     0.842
274,     46.17,    0.8487
275,     46.33,    0.8532
276,      46.5,    0.8543
277,     46.67,    0.8538
278,     46.83,    0.8569
279,        47,    0.8599
280,     47.17,     0.863
281,     47.33,    0.8687
282,      47.5,    0.8661
283,     47.67,    0.8755
284,     47.83,    0.8739
285,        48,    0.8755
286,     48.17,    0.8792
287,     48.33,     0.886
288,      48.5,    0.8768
289,     48.67,    0.8871
290,     48.83,    0.8889
291,        49,    0.8893
292,     49.17,    0.8966
293,     49.33,    0.8918
294,      49.5,    0.8975
295,     49.67,    0.9032
296,     49.83,    0.9066
297,        50,    0.9129
298,     50.17,    0.9138
299,     50.33,    0.9159
300,      50.5,    0.9166
301,     50.67,    0.9203
302,     50.83,    0.9247
303,        51,    0.9255
304,     51.17,     0.924
305,     51.33,    0.9304
306,      51.5,    0.9303
307,     51.67,    0.9359
308,     51.83,     0.937
309,        52,    0.9475
310,     52.17,    0.9454
311,     52.33,    0.9455
312,      52.5,    0.9483
313,     52.67,    0.9554
314,     52.83,    0.9541
315,        53,    0.9556
316,     53.17,    0.9596
317,     53.33,    0.9618
318,      53.5,    0.9593
319,     53.67,    0.9705
320,     53.83,    0.9756
321,        54,    0.9675
322,     54.17,    0.9731
323,     54.33,    0.9748
324,      54.5,    0.9862
325,     54.67,    0.9842
326,     54.83,    0.9855
327,        55,    0.9849
328,     55.17,    0.9932
329,     55.33,    0.9902
330,      55.5,         1
331,     55.67,     1.002
332,     55.83,     1.008
333,        56,     1.007
334,     56.17,     1.009
335,     56.33,     1.013
336,      56.5,     1.022
337,     56.67,     1.017
338,     56.83,     1.018
339,        57,     1.019
340,     57.17,     1.022
341,     57.33,     1.028
342,      57.5,     1.024
343,     57.67,     1.032
344,     57.83,     1.028
345,        58,      1.03
346,     58.17,     1.043
347,     58.33,     1.042
348,      58.5,     1.046
349,     58.67,     1.052
350,     58.83,     1.051
351,        59,     1.047
352,     59.17,     1.045
353,     59.33,     1.053
354,      59.5,     1.054
355,     59.67,     1.067
356,     59.83,     1.066
357,        60,     1.064
