,time,abs
0,       0.5,  0.006581
1,    0.6667,  0.005342
2,    0.8333,  0.007324
3,         1,    0.0127
4,     1.167,   0.01204
5,     1.333,   0.01505
6,       1.5,   0.01714
7,     1.667,    0.0171
8,     1.833,   0.02236
9,         2,   0.02183
10,     2.167,   0.02331
11,     2.333,   0.02329
12,       2.5,   0.02705
13,     2.667,   0.02781
14,     2.833,   0.02985
15,         3,   0.03097
16,     3.167,   0.03479
17,     3.333,   0.03445
18,       3.5,     0.036
19,     3.667,   0.03846
20,     3.833,   0.04021
21,         4,   0.04127
22,     4.167,   0.04392
23,     4.333,   0.04491
24,       4.5,   0.04783
25,     4.667,   0.04981
26,     4.833,   0.05125
27,         5,   0.05348
28,     5.167,   0.05465
29,     5.333,   0.05517
30,       5.5,   0.05759
31,     5.667,   0.06062
32,     5.833,   0.06241
33,         6,   0.06438
34,     6.167,   0.06499
35,     6.333,   0.06703
36,       6.5,   0.06928
37,     6.667,   0.07091
38,     6.833,   0.07149
39,         7,    0.0737
40,     7.167,   0.07492
41,     7.333,   0.07535
42,       7.5,   0.08131
43,     7.667,   0.08047
44,     7.833,    0.0825
45,         8,   0.08361
46,     8.167,   0.08671
47,     8.333,   0.08775
48,       8.5,    0.0891
49,     8.667,    0.0885
50,     8.833,   0.09327
51,         9,   0.09388
52,     9.167,   0.09774
53,     9.333,    0.1002
54,       9.5,   0.09793
55,     9.667,    0.1028
56,     9.833,    0.1016
57,        10,    0.1053
58,     10.17,    0.1065
59,     10.33,    0.1098
60,      10.5,     0.112
61,     10.67,    0.1122
62,     10.83,    0.1137
63,        11,    0.1167
64,     11.17,    0.1183
65,     11.33,    0.1199
66,      11.5,    0.1215
67,     11.67,    0.1232
68,     11.83,    0.1254
69,        12,    0.1269
70,     12.17,     0.128
71,     12.33,    0.1291
72,      12.5,    0.1319
73,     12.67,    0.1323
74,     12.83,    0.1359
75,        13,    0.1378
76,     13.17,    0.1377
77,     13.33,     0.139
78,      13.5,    0.1398
79,     13.67,    0.1434
80,     13.83,    0.1461
81,        14,     0.149
82,     14.17,    0.1488
83,     14.33,    0.1508
84,      14.5,    0.1544
85,     14.67,    0.1547
86,     14.83,    0.1568
87,        15,    0.1586
88,     15.17,    0.1583
89,     15.33,    0.1592
90,      15.5,     0.163
91,     15.67,    0.1645
92,     15.83,    0.1665
93,        16,    0.1669
94,     16.17,    0.1713
95,     16.33,    0.1728
96,      16.5,     0.173
97,     16.67,    0.1769
98,     16.83,    0.1779
99,        17,    0.1771
100,     17.17,    0.1808
101,     17.33,    0.1832
102,      17.5,    0.1835
103,     17.67,    0.1864
104,     17.83,    0.1884
105,        18,    0.1897
106,     18.17,    0.1914
107,     18.33,    0.1935
108,      18.5,    0.1946
109,     18.67,    0.1952
110,     18.83,    0.1987
111,        19,    0.2009
112,     19.17,    0.2029
113,     19.33,    0.2031
114,      19.5,    0.2063
115,     19.67,    0.2042
116,     19.83,    0.2056
117,        20,    0.2095
118,     20.17,    0.2101
119,     20.33,    0.2132
120,      20.5,    0.2171
121,     20.67,    0.2168
122,     20.83,    0.2176
123,        21,     0.222
124,     21.17,    0.2207
125,     21.33,    0.2241
126,      21.5,    0.2264
127,     21.67,    0.2282
128,     21.83,    0.2317
129,        22,    0.2311
130,     22.17,    0.2326
131,     22.33,    0.2311
132,      22.5,    0.2358
133,     22.67,     0.238
134,     22.83,    0.2407
135,        23,    0.2396
136,     23.17,    0.2411
137,     23.33,    0.2455
138,      23.5,    0.2449
139,     23.67,    0.2469
140,     23.83,    0.2463
141,        24,    0.2522
142,     24.17,    0.2524
143,     24.33,    0.2577
144,      24.5,    0.2563
145,     24.67,    0.2574
146,     24.83,    0.2599
147,        25,    0.2619
148,     25.17,    0.2637
149,     25.33,     0.265
150,      25.5,    0.2672
151,     25.67,    0.2646
152,     25.83,    0.2685
153,        26,    0.2712
154,     26.17,    0.2742
155,     26.33,    0.2757
156,      26.5,    0.2776
157,     26.67,    0.2784
158,     26.83,    0.2805
159,        27,    0.2808
160,     27.17,    0.2808
161,     27.33,    0.2852
162,      27.5,    0.2859
163,     27.67,    0.2899
164,     27.83,    0.2924
165,        28,     0.291
166,     28.17,    0.2937
167,     28.33,    0.2946
168,      28.5,    0.2984
169,     28.67,    0.2971
170,     28.83,    0.3021
171,        29,    0.3018
172,     29.17,    0.3036
173,     29.33,    0.3053
174,      29.5,    0.3084
175,     29.67,    0.3088
176,     29.83,    0.3115
177,        30,    0.3124
178,     30.17,    0.3128
179,     30.33,    0.3176
180,      30.5,     0.318
181,     30.67,    0.3214
182,     30.83,     0.322
183,        31,    0.3225
184,     31.17,    0.3255
185,     31.33,    0.3259
186,      31.5,    0.3252
187,     31.67,    0.3293
188,     31.83,    0.3307
189,        32,    0.3333
190,     32.17,    0.3329
191,     32.33,    0.3324
192,      32.5,    0.3381
193,     32.67,    0.3408
194,     32.83,    0.3423
195,        33,    0.3436
196,     33.17,    0.3437
197,     33.33,    0.3463
198,      33.5,    0.3468
199,     33.67,    0.3515
200,     33.83,    0.3505
201,        34,    0.3535
202,     34.17,    0.3514
203,     34.33,    0.3586
204,      34.5,    0.3581
205,     34.67,    0.3612
206,     34.83,    0.3645
207,        35,    0.3631
208,     35.17,    0.3641
209,     35.33,    0.3668
210,      35.5,    0.3696
211,     35.67,    0.3732
212,     35.83,    0.3726
213,        36,    0.3718
214,     36.17,     0.375
215,     36.33,    0.3776
216,      36.5,    0.3785
217,     36.67,    0.3767
218,     36.83,    0.3816
219,        37,    0.3831
220,     37.17,    0.3875
221,     37.33,    0.3881
222,      37.5,    0.3896
223,     37.67,    0.3899
224,     37.83,    0.3919
225,        38,    0.3945
226,     38.17,    0.3912
227,     38.33,     0.395
228,      38.5,    0.3984
229,     38.67,    0.4011
230,     38.83,    0.4004
231,        39,     0.405
232,     39.17,    0.4039
233,     39.33,    0.4066
234,      39.5,     0.411
235,     39.67,    0.4116
236,     39.83,    0.4143
237,        40,     0.414
238,     40.17,    0.4156
239,     40.33,    0.4176
240,      40.5,    0.4193
241,     40.67,    0.4202
242,     40.83,    0.4223
243,        41,    0.4248
244,     41.17,    0.4257
245,     41.33,    0.4288
246,      41.5,    0.4298
247,     41.67,    0.4316
248,     41.83,    0.4308
249,        42,     0.432
250,     42.17,    0.4348
251,     42.33,    0.4366
252,      42.5,    0.4401
253,     42.67,    0.4396
254,     42.83,    0.4413
255,        43,    0.4446
256,     43.17,    0.4405
257,     43.33,    0.4467
258,      43.5,     0.448
259,     43.67,    0.4491
260,     43.83,    0.4526
261,        44,    0.4527
262,     44.17,    0.4548
263,     44.33,    0.4551
264,      44.5,    0.4601
265,     44.67,    0.4618
266,     44.83,    0.4654
267,        45,    0.4651
268,     45.17,    0.4656
269,     45.33,    0.4682
270,      45.5,    0.4672
271,     45.67,    0.4745
272,     45.83,    0.4742
273,        46,    0.4757
274,     46.17,    0.4773
275,     46.33,    0.4772
276,      46.5,     0.478
277,     46.67,    0.4831
278,     46.83,    0.4783
279,        47,    0.4846
280,     47.17,    0.4833
