,time,abs
0,       0.5, 0.0002571
1,    0.6667,  0.002565
2,    0.8333,  0.000971
3,         1,  0.002507
4,     1.167,  0.004316
5,     1.333,  0.003651
6,       1.5,  0.005977
7,     1.667,   0.00592
8,     1.833,  0.006483
9,         2,  0.008448
10,     2.167,  0.007637
11,     2.333,   0.01021
12,       2.5,  0.008299
13,     2.667,   0.01151
14,     2.833,  0.009461
15,         3,   0.01134
16,     3.167,   0.01374
17,     3.333,   0.01075
18,       3.5,   0.01264
19,     3.667,   0.01362
20,     3.833,   0.01504
21,         4,    0.0157
22,     4.167,   0.01394
23,     4.333,   0.01686
24,       4.5,   0.01782
25,     4.667,    0.0169
26,     4.833,    0.0181
27,         5,   0.01773
28,     5.167,   0.01905
29,     5.333,    0.0209
30,       5.5,   0.01927
31,     5.667,     0.021
32,     5.833,    0.0203
33,         6,   0.02103
34,     6.167,    0.0246
35,     6.333,   0.02148
36,       6.5,   0.02123
37,     6.667,   0.02475
38,     6.833,   0.02604
39,         7,   0.02685
40,     7.167,   0.02567
41,     7.333,   0.02606
42,       7.5,   0.02694
43,     7.667,   0.02681
44,     7.833,   0.03316
45,         8,   0.02873
46,     8.167,   0.03094
47,     8.333,   0.03098
48,       8.5,   0.03117
49,     8.667,   0.03239
50,     8.833,   0.03301
51,         9,   0.03513
52,     9.167,   0.03292
53,     9.333,   0.03378
54,       9.5,   0.03314
55,     9.667,   0.03488
56,     9.833,   0.03728
57,        10,   0.03724
58,     10.17,   0.03743
59,     10.33,   0.03801
60,      10.5,   0.03907
61,     10.67,   0.03998
62,     10.83,   0.04152
63,        11,   0.04156
64,     11.17,   0.04014
65,     11.33,   0.04308
66,      11.5,   0.04094
67,     11.67,   0.04236
68,     11.83,   0.04187
69,        12,   0.04234
70,     12.17,   0.04333
71,     12.33,   0.04552
72,      12.5,   0.04761
73,     12.67,   0.04507
74,     12.83,   0.04721
75,        13,   0.04914
76,     13.17,    0.0481
77,     13.33,   0.04845
78,      13.5,   0.04981
79,     13.67,   0.05007
80,     13.83,   0.05027
81,        14,   0.05091
82,     14.17,    0.0525
83,     14.33,    0.0522
84,      14.5,   0.05325
85,     14.67,   0.05212
86,     14.83,   0.05454
87,        15,   0.05491
88,     15.17,   0.05746
89,     15.33,   0.05567
90,      15.5,   0.05578
91,     15.67,   0.05842
92,     15.83,   0.05671
93,        16,   0.05709
94,     16.17,   0.05699
95,     16.33,   0.05791
96,      16.5,   0.05887
97,     16.67,   0.06185
98,     16.83,   0.06068
99,        17,   0.06167
100,     17.17,   0.06373
101,     17.33,   0.06251
102,      17.5,   0.06234
103,     17.67,   0.06285
104,     17.83,   0.06648
105,        18,   0.06523
106,     18.17,   0.06476
107,     18.33,   0.06402
108,      18.5,   0.06521
109,     18.67,   0.06981
110,     18.83,   0.07019
111,        19,   0.06895
112,     19.17,   0.06965
113,     19.33,   0.07128
114,      19.5,   0.07023
115,     19.67,   0.06964
116,     19.83,   0.07263
117,        20,   0.07281
118,     20.17,    0.0732
119,     20.33,   0.07272
120,      20.5,   0.07372
121,     20.67,   0.07261
122,     20.83,   0.07606
123,        21,   0.07496
124,     21.17,   0.07704
125,     21.33,   0.07743
126,      21.5,   0.07634
127,     21.67,   0.07834
128,     21.83,   0.07884
129,        22,   0.07861
130,     22.17,   0.08115
131,     22.33,   0.08069
132,      22.5,   0.08047
133,     22.67,   0.08427
134,     22.83,   0.08376
135,        23,   0.08259
136,     23.17,   0.08556
137,     23.33,   0.08353
138,      23.5,   0.08666
139,     23.67,   0.08326
140,     23.83,   0.08548
141,        24,   0.08826
142,     24.17,   0.08615
143,     24.33,   0.08773
144,      24.5,   0.08865
145,     24.67,   0.08893
146,     24.83,   0.09096
147,        25,   0.08979
148,     25.17,   0.08982
149,     25.33,   0.09137
150,      25.5,   0.09057
151,     25.67,   0.09311
152,     25.83,   0.09426
153,        26,   0.09356
154,     26.17,   0.09728
155,     26.33,   0.09585
156,      26.5,   0.09728
157,     26.67,   0.09785
158,     26.83,   0.09864
159,        27,   0.09631
160,     27.17,   0.09813
161,     27.33,    0.1001
162,      27.5,   0.09884
163,     27.67,    0.1001
164,     27.83,    0.0989
165,        28,    0.1029
166,     28.17,    0.1016
167,     28.33,    0.1021
168,      28.5,    0.1048
169,     28.67,    0.1032
170,     28.83,    0.1033
171,        29,    0.1043
172,     29.17,    0.1064
173,     29.33,    0.1044
174,      29.5,     0.108
175,     29.67,    0.1083
176,     29.83,    0.1077
177,        30,    0.1084
178,     30.17,    0.1102
179,     30.33,    0.1076
180,      30.5,    0.1128
181,     30.67,    0.1097
182,     30.83,    0.1088
183,        31,    0.1135
184,     31.17,    0.1127
185,     31.33,    0.1142
186,      31.5,    0.1124
187,     31.67,    0.1158
188,     31.83,     0.115
189,        32,    0.1168
190,     32.17,    0.1142
191,     32.33,    0.1151
192,      32.5,    0.1167
193,     32.67,      0.12
194,     32.83,    0.1195
195,        33,    0.1194
196,     33.17,    0.1226
197,     33.33,    0.1197
198,      33.5,    0.1225
199,     33.67,    0.1216
200,     33.83,    0.1243
201,        34,    0.1223
202,     34.17,    0.1238
203,     34.33,    0.1236
204,      34.5,    0.1254
205,     34.67,    0.1226
206,     34.83,    0.1259
207,        35,    0.1271
208,     35.17,    0.1261
209,     35.33,    0.1275
210,      35.5,    0.1289
211,     35.67,    0.1272
212,     35.83,    0.1309
213,        36,    0.1279
214,     36.17,    0.1298
215,     36.33,    0.1313
216,      36.5,    0.1324
217,     36.67,    0.1325
218,     36.83,     0.134
219,        37,    0.1339
220,     37.17,    0.1347
221,     37.33,    0.1346
222,      37.5,    0.1327
223,     37.67,    0.1352
224,     37.83,    0.1369
225,        38,     0.136
226,     38.17,    0.1369
227,     38.33,    0.1394
228,      38.5,    0.1392
229,     38.67,    0.1381
230,     38.83,    0.1396
231,        39,    0.1408
232,     39.17,    0.1415
233,     39.33,    0.1413
234,      39.5,    0.1441
235,     39.67,    0.1436
236,     39.83,    0.1434
237,        40,    0.1411
238,     40.17,    0.1442
239,     40.33,    0.1466
240,      40.5,    0.1452
241,     40.67,    0.1451
242,     40.83,     0.145
243,        41,    0.1499
244,     41.17,    0.1487
245,     41.33,    0.1469
246,      41.5,    0.1495
247,     41.67,    0.1484
248,     41.83,    0.1499
249,        42,    0.1497
250,     42.17,    0.1513
251,     42.33,     0.154
252,      42.5,    0.1517
253,     42.67,    0.1536
254,     42.83,    0.1547
255,        43,    0.1548
256,     43.17,    0.1542
257,     43.33,    0.1535
258,      43.5,    0.1568
259,     43.67,    0.1571
260,     43.83,     0.159
261,        44,    0.1572
262,     44.17,    0.1592
263,     44.33,    0.1589
264,      44.5,    0.1596
265,     44.67,    0.1609
266,     44.83,    0.1609
267,        45,    0.1628
268,     45.17,    0.1619
269,     45.33,    0.1641
270,      45.5,    0.1647
271,     45.67,    0.1637
272,     45.83,    0.1651
273,        46,    0.1654
274,     46.17,    0.1649
275,     46.33,    0.1661
276,      46.5,    0.1647
277,     46.67,    0.1666
278,     46.83,    0.1706
279,        47,    0.1692
280,     47.17,    0.1683
281,     47.33,    0.1712
282,      47.5,     0.171
283,     47.67,    0.1702
284,     47.83,      0.17
285,        48,    0.1731
286,     48.17,     0.172
287,     48.33,    0.1725
288,      48.5,    0.1734
289,     48.67,    0.1752
290,     48.83,    0.1736
291,        49,    0.1765
292,     49.17,    0.1743
293,     49.33,    0.1757
294,      49.5,     0.179
295,     49.67,    0.1776
296,     49.83,    0.1762
297,        50,    0.1767
298,     50.17,    0.1802
299,     50.33,    0.1788
300,      50.5,     0.179
301,     50.67,    0.1792
302,     50.83,    0.1822
303,        51,    0.1814
304,     51.17,    0.1828
305,     51.33,    0.1834
306,      51.5,    0.1836
307,     51.67,     0.185
308,     51.83,    0.1854
309,        52,    0.1854
310,     52.17,    0.1856
311,     52.33,    0.1869
312,      52.5,    0.1879
313,     52.67,    0.1866
314,     52.83,    0.1899
315,        53,     0.192
316,     53.17,    0.1878
317,     53.33,    0.1884
318,      53.5,    0.1903
319,     53.67,    0.1899
320,     53.83,    0.1932
321,        54,    0.1925
322,     54.17,    0.1926
323,     54.33,    0.1944
324,      54.5,    0.1944
325,     54.67,    0.1938
326,     54.83,    0.1954
327,        55,    0.1952
328,     55.17,    0.1975
329,     55.33,    0.1973
330,      55.5,    0.1968
331,     55.67,    0.1946
332,     55.83,    0.1988
333,        56,    0.1994
334,     56.17,    0.2021
335,     56.33,    0.2009
336,      56.5,     0.202
337,     56.67,     0.202
338,     56.83,    0.2043
339,        57,    0.2019
340,     57.17,    0.2029
341,     57.33,    0.2058
342,      57.5,    0.2044
343,     57.67,    0.2046
344,     57.83,    0.2038
