,time,abs
0,       0.5,   0.01108
1,    0.6667,   0.01318
2,    0.8333,   0.01786
3,         1,   0.01985
4,     1.167,   0.02368
5,     1.333,   0.02345
6,       1.5,   0.03033
7,     1.667,   0.03222
8,     1.833,   0.03597
9,         2,   0.03928
10,     2.167,   0.04095
11,     2.333,   0.04581
12,       2.5,   0.05076
13,     2.667,    0.0517
14,     2.833,   0.05341
15,         3,   0.05884
16,     3.167,   0.06358
17,     3.333,   0.06393
18,       3.5,   0.06811
19,     3.667,   0.07408
20,     3.833,   0.07383
21,         4,   0.07902
22,     4.167,    0.0838
23,     4.333,   0.08519
24,       4.5,     0.089
25,     4.667,   0.09158
26,     4.833,   0.09513
27,         5,    0.0972
28,     5.167,    0.1019
29,     5.333,    0.1041
30,       5.5,    0.1085
31,     5.667,    0.1096
32,     5.833,    0.1137
33,         6,    0.1178
34,     6.167,    0.1205
35,     6.333,    0.1237
36,       6.5,    0.1272
37,     6.667,    0.1305
38,     6.833,    0.1337
39,         7,    0.1362
40,     7.167,    0.1392
41,     7.333,    0.1442
42,       7.5,    0.1447
43,     7.667,    0.1503
44,     7.833,    0.1539
45,         8,    0.1542
46,     8.167,     0.159
47,     8.333,    0.1632
48,       8.5,    0.1635
49,     8.667,    0.1701
50,     8.833,    0.1739
51,         9,    0.1752
52,     9.167,    0.1818
53,     9.333,    0.1811
54,       9.5,    0.1842
55,     9.667,    0.1896
56,     9.833,    0.1898
57,        10,    0.1956
58,     10.17,    0.1987
59,     10.33,    0.1996
60,      10.5,     0.205
61,     10.67,    0.2065
62,     10.83,    0.2129
63,        11,     0.213
64,     11.17,    0.2191
65,     11.33,    0.2209
66,      11.5,    0.2232
67,     11.67,    0.2277
68,     11.83,    0.2285
69,        12,    0.2341
70,     12.17,    0.2368
71,     12.33,    0.2413
72,      12.5,    0.2406
73,     12.67,    0.2461
74,     12.83,    0.2488
75,        13,    0.2518
76,     13.17,    0.2545
77,     13.33,    0.2566
78,      13.5,    0.2633
79,     13.67,    0.2642
80,     13.83,    0.2687
81,        14,    0.2707
82,     14.17,    0.2741
83,     14.33,    0.2786
84,      14.5,    0.2829
85,     14.67,    0.2842
86,     14.83,    0.2871
87,        15,    0.2909
88,     15.17,    0.2943
89,     15.33,     0.297
90,      15.5,    0.3002
91,     15.67,    0.3009
92,     15.83,    0.3069
93,        16,     0.308
94,     16.17,    0.3121
95,     16.33,    0.3163
96,      16.5,    0.3184
97,     16.67,    0.3232
98,     16.83,    0.3252
99,        17,    0.3282
100,     17.17,    0.3296
101,     17.33,     0.335
102,      17.5,    0.3371
103,     17.67,     0.342
104,     17.83,    0.3426
105,        18,    0.3477
106,     18.17,    0.3521
107,     18.33,    0.3558
108,      18.5,    0.3548
109,     18.67,    0.3593
110,     18.83,    0.3606
111,        19,    0.3634
112,     19.17,    0.3685
113,     19.33,    0.3714
114,      19.5,    0.3734
115,     19.67,    0.3768
116,     19.83,     0.383
117,        20,    0.3859
118,     20.17,    0.3872
119,     20.33,     0.387
120,      20.5,    0.3944
121,     20.67,    0.3977
122,     20.83,    0.3975
123,        21,    0.4048
124,     21.17,    0.4036
125,     21.33,    0.4077
126,      21.5,    0.4131
127,     21.67,    0.4153
128,     21.83,    0.4167
129,        22,    0.4183
130,     22.17,    0.4263
131,     22.33,    0.4292
132,      22.5,    0.4295
133,     22.67,    0.4349
134,     22.83,    0.4372
135,        23,    0.4415
136,     23.17,    0.4444
137,     23.33,    0.4462
138,      23.5,    0.4503
139,     23.67,    0.4474
140,     23.83,    0.4574
141,        24,    0.4597
142,     24.17,    0.4619
143,     24.33,    0.4619
144,      24.5,    0.4682
145,     24.67,    0.4693
146,     24.83,     0.475
147,        25,    0.4774
148,     25.17,    0.4789
149,     25.33,    0.4842
150,      25.5,     0.484
151,     25.67,    0.4886
152,     25.83,    0.4918
153,        26,    0.4972
154,     26.17,     0.499
155,     26.33,    0.5026
156,      26.5,    0.5087
157,     26.67,    0.5088
158,     26.83,    0.5108
159,        27,    0.5137
160,     27.17,    0.5172
161,     27.33,    0.5202
162,      27.5,    0.5193
163,     27.67,    0.5245
164,     27.83,    0.5323
165,        28,    0.5315
166,     28.17,    0.5316
167,     28.33,    0.5375
168,      28.5,    0.5376
169,     28.67,    0.5421
170,     28.83,    0.5479
171,        29,    0.5481
172,     29.17,    0.5522
173,     29.33,    0.5543
174,      29.5,    0.5583
175,     29.67,    0.5636
176,     29.83,    0.5662
177,        30,    0.5697
178,     30.17,    0.5708
179,     30.33,    0.5722
180,      30.5,    0.5748
181,     30.67,      0.58
182,     30.83,    0.5827
183,        31,    0.5867
184,     31.17,    0.5868
185,     31.33,    0.5881
186,      31.5,    0.5938
187,     31.67,    0.5984
188,     31.83,    0.5964
189,        32,    0.6066
190,     32.17,    0.6026
191,     32.33,    0.6079
192,      32.5,    0.6132
193,     32.67,    0.6134
194,     32.83,    0.6201
195,        33,     0.618
196,     33.17,    0.6243
197,     33.33,    0.6286
198,      33.5,    0.6309
199,     33.67,    0.6343
200,     33.83,    0.6349
