,time,abs
0,       0.5,  0.009561
1,    0.6667,   0.01505
2,    0.8333,   0.01827
3,         1,    0.0197
4,     1.167,   0.02212
5,     1.333,   0.02565
6,       1.5,   0.02927
7,     1.667,   0.03419
8,     1.833,   0.03605
9,         2,   0.04016
10,     2.167,   0.04171
11,     2.333,   0.04517
12,       2.5,   0.04942
13,     2.667,   0.05166
14,     2.833,   0.05626
15,         3,   0.06023
16,     3.167,   0.06168
17,     3.333,   0.06329
18,       3.5,    0.0661
19,     3.667,   0.07262
20,     3.833,   0.07346
21,         4,   0.07803
22,     4.167,   0.08214
23,     4.333,   0.08475
24,       4.5,   0.08783
25,     4.667,   0.09076
26,     4.833,   0.09459
27,         5,   0.09737
28,     5.167,    0.1011
29,     5.333,    0.1051
30,       5.5,      0.11
31,     5.667,    0.1129
32,     5.833,    0.1141
33,         6,    0.1176
34,     6.167,    0.1206
35,     6.333,    0.1256
36,       6.5,    0.1291
37,     6.667,    0.1323
38,     6.833,    0.1341
39,         7,    0.1372
40,     7.167,    0.1412
41,     7.333,    0.1435
42,       7.5,    0.1486
43,     7.667,      0.15
44,     7.833,    0.1539
45,         8,     0.157
46,     8.167,    0.1577
47,     8.333,    0.1617
48,       8.5,    0.1653
49,     8.667,    0.1677
50,     8.833,    0.1705
51,         9,    0.1743
52,     9.167,    0.1774
53,     9.333,    0.1806
54,       9.5,    0.1858
55,     9.667,    0.1897
56,     9.833,    0.1911
57,        10,    0.1939
58,     10.17,    0.1976
59,     10.33,    0.2011
60,      10.5,    0.2035
61,     10.67,    0.2058
62,     10.83,    0.2101
63,        11,    0.2134
64,     11.17,     0.216
65,     11.33,     0.219
66,      11.5,    0.2224
67,     11.67,    0.2289
68,     11.83,    0.2314
69,        12,    0.2342
70,     12.17,    0.2369
71,     12.33,    0.2392
72,      12.5,    0.2419
73,     12.67,    0.2474
74,     12.83,    0.2488
75,        13,    0.2525
76,     13.17,    0.2541
77,     13.33,     0.257
78,      13.5,    0.2601
79,     13.67,    0.2657
80,     13.83,    0.2666
81,        14,    0.2715
82,     14.17,    0.2759
83,     14.33,    0.2779
84,      14.5,    0.2819
85,     14.67,    0.2842
86,     14.83,     0.285
87,        15,    0.2935
88,     15.17,    0.2917
89,     15.33,    0.2979
90,      15.5,     0.301
91,     15.67,    0.3035
92,     15.83,    0.3053
93,        16,    0.3091
94,     16.17,    0.3122
95,     16.33,    0.3156
96,      16.5,    0.3178
97,     16.67,    0.3216
98,     16.83,     0.325
99,        17,    0.3261
100,     17.17,    0.3317
101,     17.33,    0.3347
102,      17.5,    0.3378
103,     17.67,    0.3413
104,     17.83,    0.3446
105,        18,    0.3459
106,     18.17,    0.3501
107,     18.33,    0.3536
108,      18.5,    0.3565
109,     18.67,    0.3599
110,     18.83,     0.362
111,        19,    0.3681
112,     19.17,    0.3688
113,     19.33,    0.3716
114,      19.5,    0.3749
115,     19.67,    0.3774
116,     19.83,    0.3826
117,        20,     0.385
118,     20.17,    0.3876
119,     20.33,    0.3916
120,      20.5,    0.3938
121,     20.67,    0.3963
122,     20.83,       0.4
123,        21,    0.4016
124,     21.17,    0.4065
125,     21.33,      0.41
126,      21.5,    0.4124
127,     21.67,    0.4141
128,     21.83,     0.418
129,        22,    0.4228
130,     22.17,     0.424
131,     22.33,    0.4257
132,      22.5,    0.4284
133,     22.67,    0.4327
134,     22.83,    0.4359
135,        23,    0.4405
136,     23.17,    0.4428
137,     23.33,    0.4488
138,      23.5,    0.4482
139,     23.67,    0.4492
140,     23.83,     0.458
141,        24,    0.4568
142,     24.17,    0.4632
143,     24.33,    0.4625
144,      24.5,    0.4666
145,     24.67,    0.4708
146,     24.83,    0.4721
147,        25,    0.4784
148,     25.17,    0.4806
149,     25.33,    0.4823
150,      25.5,    0.4852
151,     25.67,    0.4927
152,     25.83,    0.4908
153,        26,    0.4983
154,     26.17,    0.4965
155,     26.33,    0.5019
156,      26.5,    0.5062
157,     26.67,    0.5052
158,     26.83,    0.5086
159,        27,    0.5121
160,     27.17,    0.5151
161,     27.33,    0.5189
162,      27.5,    0.5217
163,     27.67,    0.5265
164,     27.83,    0.5313
165,        28,    0.5295
166,     28.17,    0.5337
167,     28.33,    0.5366
168,      28.5,    0.5424
169,     28.67,    0.5477
170,     28.83,    0.5452
171,        29,    0.5479
172,     29.17,    0.5512
173,     29.33,    0.5564
174,      29.5,    0.5638
175,     29.67,    0.5606
176,     29.83,    0.5648
177,        30,    0.5678
178,     30.17,    0.5706
179,     30.33,    0.5728
180,      30.5,    0.5809
181,     30.67,    0.5768
182,     30.83,     0.586
183,        31,    0.5861
184,     31.17,    0.5836
185,     31.33,    0.5936
186,      31.5,    0.5923
187,     31.67,    0.5974
188,     31.83,     0.603
189,        32,    0.6014
190,     32.17,    0.6037
191,     32.33,    0.6075
192,      32.5,    0.6107
