,time,abs
0,       0.5,  0.000604
1,    0.6667,  0.002343
2,    0.8333, 0.0003741
3,         1,  0.003476
4,     1.167,  0.003148
5,     1.333,  0.004279
6,       1.5,  0.004887
7,     1.667,  0.004779
8,     1.833,  0.004761
9,         2,   0.00763
10,     2.167,  0.005043
11,     2.333,  0.007751
12,       2.5,  0.008337
13,     2.667,  0.007272
14,     2.833,  0.008786
15,         3,  0.008925
16,     3.167,  0.007412
17,     3.333,  0.008356
18,       3.5,   0.01323
19,     3.667,   0.01074
20,     3.833,   0.01181
21,         4,   0.01087
22,     4.167,   0.01362
23,     4.333,   0.01464
24,       4.5,   0.01252
25,     4.667,   0.01613
26,     4.833,   0.01531
27,         5,   0.01515
28,     5.167,   0.01456
29,     5.333,   0.01459
30,       5.5,   0.01496
31,     5.667,   0.01601
32,     5.833,   0.01875
33,         6,   0.01904
34,     6.167,   0.01873
35,     6.333,   0.01923
36,       6.5,   0.02019
37,     6.667,   0.02015
38,     6.833,   0.02027
39,         7,   0.02074
40,     7.167,   0.02225
41,     7.333,   0.02094
42,       7.5,   0.02321
43,     7.667,   0.02173
44,     7.833,   0.02368
45,         8,   0.02491
46,     8.167,   0.02285
47,     8.333,   0.02388
48,       8.5,   0.02418
49,     8.667,   0.02937
50,     8.833,   0.02709
51,         9,   0.02551
52,     9.167,   0.02873
53,     9.333,   0.02924
54,       9.5,   0.02781
55,     9.667,   0.02962
56,     9.833,   0.02819
57,        10,    0.0297
58,     10.17,    0.0293
59,     10.33,   0.03157
60,      10.5,   0.03058
61,     10.67,   0.03137
62,     10.83,   0.03354
63,        11,   0.03242
64,     11.17,   0.03287
65,     11.33,   0.03347
66,      11.5,   0.03439
67,     11.67,   0.03568
68,     11.83,   0.03587
69,        12,     0.035
70,     12.17,   0.03639
71,     12.33,   0.03505
72,      12.5,   0.03866
73,     12.67,   0.03671
74,     12.83,   0.03935
75,        13,    0.0381
76,     13.17,   0.03832
77,     13.33,   0.04042
78,      13.5,   0.03915
79,     13.67,   0.04128
80,     13.83,   0.04078
81,        14,   0.04158
82,     14.17,   0.04024
83,     14.33,   0.04235
84,      14.5,   0.04478
85,     14.67,    0.0433
86,     14.83,   0.04533
87,        15,   0.04228
88,     15.17,   0.04647
89,     15.33,   0.04663
90,      15.5,   0.04552
91,     15.67,   0.04693
92,     15.83,   0.04698
93,        16,   0.04846
94,     16.17,   0.04742
95,     16.33,   0.04813
96,      16.5,   0.04791
97,     16.67,   0.04873
98,     16.83,   0.05298
99,        17,   0.05116
100,     17.17,   0.05142
101,     17.33,   0.05269
102,      17.5,   0.05292
103,     17.67,   0.05315
104,     17.83,   0.05079
105,        18,   0.05339
106,     18.17,   0.05417
107,     18.33,   0.05409
108,      18.5,   0.05575
109,     18.67,   0.05557
110,     18.83,     0.055
111,        19,   0.05646
112,     19.17,   0.05571
113,     19.33,   0.05541
114,      19.5,   0.05789
115,     19.67,   0.05723
116,     19.83,   0.05794
117,        20,   0.05757
118,     20.17,   0.05887
119,     20.33,   0.06239
120,      20.5,   0.06179
121,     20.67,   0.06101
122,     20.83,   0.06125
123,        21,   0.06241
124,     21.17,   0.06198
125,     21.33,   0.06291
126,      21.5,   0.06482
127,     21.67,   0.06283
128,     21.83,   0.06599
129,        22,   0.06612
130,     22.17,   0.06692
131,     22.33,   0.06447
132,      22.5,   0.06788
133,     22.67,   0.06697
134,     22.83,   0.06739
135,        23,   0.06594
136,     23.17,   0.06854
137,     23.33,   0.06813
138,      23.5,   0.07048
139,     23.67,   0.07071
140,     23.83,   0.07041
141,        24,   0.07233
142,     24.17,   0.07085
143,     24.33,   0.07207
144,      24.5,   0.07186
145,     24.67,   0.07403
146,     24.83,   0.07378
147,        25,   0.07485
148,     25.17,   0.07419
149,     25.33,   0.07597
150,      25.5,   0.07452
151,     25.67,   0.07592
152,     25.83,   0.07714
153,        26,    0.0753
154,     26.17,    0.0764
155,     26.33,   0.07637
156,      26.5,    0.0776
157,     26.67,   0.07878
158,     26.83,   0.07876
159,        27,   0.08092
160,     27.17,   0.08022
161,     27.33,   0.08232
162,      27.5,   0.08291
163,     27.67,     0.082
164,     27.83,   0.08312
165,        28,   0.08214
166,     28.17,   0.08417
167,     28.33,   0.08309
168,      28.5,   0.08385
169,     28.67,   0.08634
170,     28.83,   0.08617
171,        29,   0.08582
172,     29.17,   0.08625
173,     29.33,   0.08706
174,      29.5,   0.08792
175,     29.67,   0.08704
176,     29.83,   0.08886
177,        30,   0.08854
178,     30.17,   0.08887
179,     30.33,   0.08903
180,      30.5,   0.09178
181,     30.67,   0.09263
182,     30.83,    0.0914
183,        31,   0.09191
184,     31.17,   0.09209
185,     31.33,    0.0936
186,      31.5,   0.09335
187,     31.67,    0.0929
188,     31.83,   0.09604
189,        32,   0.09338
190,     32.17,   0.09532
191,     32.33,   0.09881
192,      32.5,   0.09532
193,     32.67,   0.09363
194,     32.83,   0.09739
195,        33,   0.09584
196,     33.17,   0.09845
197,     33.33,    0.0966
198,      33.5,   0.09903
199,     33.67,    0.1004
200,     33.83,   0.09742
201,        34,    0.1015
202,     34.17,    0.1001
203,     34.33,    0.1013
204,      34.5,    0.1014
205,     34.67,    0.1002
206,     34.83,    0.1037
207,        35,    0.1035
208,     35.17,    0.1053
209,     35.33,    0.1037
210,      35.5,     0.105
211,     35.67,    0.1036
212,     35.83,    0.1068
213,        36,    0.1068
214,     36.17,    0.1079
215,     36.33,    0.1065
216,      36.5,    0.1072
217,     36.67,    0.1058
218,     36.83,    0.1072
219,        37,     0.108
220,     37.17,    0.1119
221,     37.33,      0.11
222,      37.5,    0.1102
223,     37.67,    0.1116
224,     37.83,    0.1109
225,        38,    0.1114
226,     38.17,    0.1129
227,     38.33,    0.1134
228,      38.5,    0.1122
229,     38.67,    0.1125
230,     38.83,    0.1154
231,        39,    0.1139
232,     39.17,    0.1162
233,     39.33,    0.1157
234,      39.5,    0.1175
235,     39.67,    0.1159
236,     39.83,    0.1166
237,        40,    0.1175
238,     40.17,    0.1175
239,     40.33,    0.1183
240,      40.5,    0.1197
241,     40.67,    0.1196
242,     40.83,    0.1201
243,        41,    0.1197
244,     41.17,    0.1233
245,     41.33,    0.1208
246,      41.5,    0.1223
247,     41.67,    0.1229
248,     41.83,    0.1239
249,        42,    0.1226
250,     42.17,    0.1252
251,     42.33,    0.1242
252,      42.5,    0.1232
253,     42.67,    0.1271
254,     42.83,    0.1251
255,        43,    0.1279
256,     43.17,    0.1274
257,     43.33,    0.1269
258,      43.5,    0.1273
259,     43.67,    0.1282
260,     43.83,    0.1287
261,        44,    0.1291
262,     44.17,    0.1288
263,     44.33,    0.1309
264,      44.5,     0.129
265,     44.67,    0.1299
266,     44.83,    0.1306
267,        45,    0.1292
268,     45.17,    0.1323
269,     45.33,    0.1328
270,      45.5,    0.1334
271,     45.67,    0.1347
272,     45.83,    0.1334
273,        46,    0.1339
274,     46.17,    0.1354
275,     46.33,    0.1363
276,      46.5,    0.1358
277,     46.67,     0.135
278,     46.83,    0.1373
279,        47,    0.1384
280,     47.17,    0.1391
281,     47.33,    0.1397
282,      47.5,    0.1404
283,     47.67,    0.1399
284,     47.83,    0.1404
285,        48,    0.1398
286,     48.17,    0.1418
287,     48.33,    0.1413
288,      48.5,    0.1419
289,     48.67,    0.1429
290,     48.83,    0.1426
291,        49,    0.1437
292,     49.17,    0.1447
293,     49.33,     0.144
294,      49.5,    0.1443
295,     49.67,    0.1449
296,     49.83,    0.1463
297,        50,    0.1453
298,     50.17,    0.1469
299,     50.33,    0.1458
300,      50.5,    0.1494
301,     50.67,    0.1491
302,     50.83,     0.149
303,        51,    0.1475
304,     51.17,    0.1499
305,     51.33,    0.1522
306,      51.5,    0.1501
307,     51.67,    0.1508
308,     51.83,     0.152
309,        52,     0.153
310,     52.17,     0.155
311,     52.33,    0.1536
312,      52.5,    0.1537
313,     52.67,    0.1526
314,     52.83,    0.1552
315,        53,     0.154
316,     53.17,    0.1557
317,     53.33,    0.1554
318,      53.5,    0.1548
319,     53.67,    0.1588
320,     53.83,    0.1583
321,        54,    0.1581
322,     54.17,    0.1591
323,     54.33,    0.1586
324,      54.5,    0.1607
325,     54.67,    0.1583
326,     54.83,    0.1607
327,        55,    0.1636
328,     55.17,     0.162
329,     55.33,    0.1624
330,      55.5,    0.1629
331,     55.67,     0.164
332,     55.83,    0.1627
333,        56,    0.1624
334,     56.17,    0.1657
335,     56.33,    0.1648
336,      56.5,    0.1654
337,     56.67,    0.1664
338,     56.83,    0.1661
339,        57,    0.1686
340,     57.17,     0.168
341,     57.33,    0.1672
342,      57.5,    0.1671
343,     57.67,    0.1693
344,     57.83,    0.1674
345,        58,    0.1693
346,     58.17,    0.1688
347,     58.33,     0.171
348,      58.5,     0.172
349,     58.67,    0.1715
350,     58.83,     0.171
351,        59,     0.173
352,     59.17,    0.1742
353,     59.33,    0.1724
354,      59.5,    0.1726
355,     59.67,    0.1739
356,     59.83,    0.1754
357,        60,    0.1729
