,time,abs
0,       0.5,  0.005482
1,    0.6667,  0.006793
2,    0.8333,  0.005384
3,         1,  0.007772
4,     1.167,  0.008512
5,     1.333,   0.01094
6,       1.5,   0.01274
7,     1.667,   0.01298
8,     1.833,   0.01477
9,         2,   0.01554
10,     2.167,    0.0157
11,     2.333,   0.01691
12,       2.5,   0.02054
13,     2.667,   0.02206
14,     2.833,   0.02346
15,         3,   0.02417
16,     3.167,   0.02436
17,     3.333,   0.02573
18,       3.5,   0.02853
19,     3.667,    0.0254
20,     3.833,    0.0304
21,         4,   0.03192
22,     4.167,   0.03376
23,     4.333,   0.03575
24,       4.5,   0.03519
25,     4.667,   0.03537
26,     4.833,   0.03799
27,         5,   0.03813
28,     5.167,    0.0401
29,     5.333,   0.04111
30,       5.5,   0.04235
31,     5.667,   0.04428
32,     5.833,   0.04274
33,         6,   0.04662
34,     6.167,   0.04902
35,     6.333,   0.05033
36,       6.5,   0.04923
37,     6.667,   0.05034
38,     6.833,   0.05222
39,         7,   0.05432
40,     7.167,   0.05645
41,     7.333,   0.05792
42,       7.5,   0.05811
43,     7.667,    0.0585
44,     7.833,    0.0593
45,         8,   0.06255
46,     8.167,    0.0644
47,     8.333,   0.06649
48,       8.5,   0.06443
49,     8.667,   0.06755
50,     8.833,   0.06732
51,         9,    0.0677
52,     9.167,   0.07161
53,     9.333,    0.0733
54,       9.5,   0.07236
55,     9.667,   0.07591
56,     9.833,   0.07763
57,        10,   0.07774
58,     10.17,   0.07879
59,     10.33,   0.07903
60,      10.5,    0.0828
61,     10.67,   0.08488
62,     10.83,   0.08177
63,        11,   0.08556
64,     11.17,   0.08661
65,     11.33,   0.08813
66,      11.5,   0.08991
67,     11.67,   0.09072
68,     11.83,   0.09136
69,        12,   0.09382
70,     12.17,   0.09474
71,     12.33,   0.09688
72,      12.5,    0.0947
73,     12.67,   0.09668
74,     12.83,    0.0985
75,        13,    0.1001
76,     13.17,   0.09977
77,     13.33,    0.1048
78,      13.5,    0.1056
79,     13.67,    0.1042
80,     13.83,    0.1061
81,        14,    0.1076
82,     14.17,    0.1109
83,     14.33,     0.111
84,      14.5,    0.1135
85,     14.67,    0.1122
86,     14.83,    0.1158
87,        15,    0.1138
88,     15.17,    0.1179
89,     15.33,    0.1165
90,      15.5,    0.1172
91,     15.67,    0.1202
92,     15.83,     0.122
93,        16,    0.1218
94,     16.17,    0.1236
95,     16.33,    0.1254
96,      16.5,     0.127
97,     16.67,    0.1266
98,     16.83,    0.1291
99,        17,    0.1317
100,     17.17,     0.132
101,     17.33,    0.1337
102,      17.5,    0.1348
103,     17.67,    0.1375
104,     17.83,    0.1358
105,        18,    0.1353
106,     18.17,    0.1394
107,     18.33,    0.1398
108,      18.5,    0.1422
109,     18.67,    0.1418
110,     18.83,    0.1449
111,        19,    0.1449
112,     19.17,    0.1474
113,     19.33,    0.1465
114,      19.5,    0.1495
115,     19.67,     0.151
116,     19.83,    0.1521
117,        20,    0.1508
118,     20.17,    0.1529
119,     20.33,     0.156
120,      20.5,    0.1555
121,     20.67,    0.1596
122,     20.83,    0.1607
123,        21,    0.1619
124,     21.17,    0.1612
125,     21.33,    0.1655
126,      21.5,    0.1633
127,     21.67,    0.1641
128,     21.83,    0.1669
129,        22,    0.1676
130,     22.17,    0.1705
131,     22.33,    0.1702
132,      22.5,    0.1727
133,     22.67,    0.1732
134,     22.83,    0.1748
135,        23,    0.1738
136,     23.17,    0.1769
137,     23.33,     0.177
138,      23.5,    0.1788
139,     23.67,    0.1797
140,     23.83,    0.1834
141,        24,     0.183
142,     24.17,    0.1834
143,     24.33,    0.1838
144,      24.5,    0.1866
145,     24.67,    0.1898
146,     24.83,    0.1908
147,        25,    0.1914
148,     25.17,    0.1899
149,     25.33,    0.1932
150,      25.5,    0.1955
151,     25.67,     0.196
152,     25.83,    0.1946
153,        26,    0.1965
154,     26.17,    0.1982
155,     26.33,    0.1972
156,      26.5,    0.2015
157,     26.67,    0.2018
158,     26.83,    0.2038
159,        27,    0.2045
160,     27.17,    0.2066
161,     27.33,    0.2058
162,      27.5,      0.21
163,     27.67,    0.2092
164,     27.83,    0.2106
165,        28,    0.2124
166,     28.17,    0.2137
167,     28.33,    0.2124
168,      28.5,    0.2156
169,     28.67,    0.2164
170,     28.83,    0.2162
171,        29,    0.2183
172,     29.17,    0.2188
173,     29.33,    0.2218
174,      29.5,    0.2224
175,     29.67,    0.2233
176,     29.83,    0.2248
177,        30,     0.224
178,     30.17,    0.2269
179,     30.33,    0.2305
180,      30.5,    0.2304
181,     30.67,    0.2322
182,     30.83,    0.2327
183,        31,    0.2333
184,     31.17,    0.2343
185,     31.33,    0.2364
186,      31.5,    0.2364
187,     31.67,    0.2408
188,     31.83,    0.2438
189,        32,    0.2391
190,     32.17,    0.2425
191,     32.33,    0.2426
192,      32.5,    0.2428
193,     32.67,    0.2443
194,     32.83,    0.2493
195,        33,    0.2479
196,     33.17,    0.2519
197,     33.33,    0.2519
198,      33.5,    0.2534
199,     33.67,    0.2536
200,     33.83,    0.2527
201,        34,    0.2542
202,     34.17,    0.2573
203,     34.33,    0.2576
204,      34.5,    0.2595
205,     34.67,     0.261
206,     34.83,    0.2621
207,        35,    0.2606
208,     35.17,     0.262
209,     35.33,    0.2651
210,      35.5,    0.2681
211,     35.67,    0.2692
212,     35.83,    0.2695
213,        36,    0.2687
214,     36.17,    0.2679
215,     36.33,    0.2719
216,      36.5,    0.2734
217,     36.67,    0.2752
218,     36.83,    0.2756
219,        37,    0.2768
220,     37.17,    0.2787
221,     37.33,    0.2793
222,      37.5,    0.2803
223,     37.67,    0.2801
224,     37.83,    0.2828
225,        38,    0.2832
226,     38.17,    0.2846
227,     38.33,    0.2862
228,      38.5,    0.2852
229,     38.67,    0.2908
230,     38.83,    0.2895
231,        39,    0.2917
232,     39.17,    0.2929
233,     39.33,    0.2931
234,      39.5,    0.2949
235,     39.67,    0.2927
236,     39.83,    0.2944
237,        40,    0.3005
238,     40.17,    0.3005
239,     40.33,    0.2999
240,      40.5,    0.2983
241,     40.67,    0.3042
242,     40.83,    0.3064
243,        41,    0.3046
244,     41.17,    0.3032
245,     41.33,    0.3088
246,      41.5,    0.3066
247,     41.67,    0.3088
248,     41.83,    0.3093
249,        42,     0.312
250,     42.17,    0.3146
251,     42.33,     0.314
252,      42.5,    0.3153
253,     42.67,    0.3191
254,     42.83,    0.3193
255,        43,    0.3193
256,     43.17,    0.3186
257,     43.33,    0.3221
258,      43.5,    0.3208
259,     43.67,    0.3221
260,     43.83,    0.3269
261,        44,    0.3282
262,     44.17,    0.3287
263,     44.33,    0.3275
264,      44.5,    0.3302
265,     44.67,    0.3301
266,     44.83,    0.3293
267,        45,    0.3327
268,     45.17,    0.3344
269,     45.33,    0.3305
270,      45.5,     0.337
271,     45.67,    0.3371
272,     45.83,      0.34
273,        46,    0.3385
274,     46.17,    0.3424
275,     46.33,    0.3446
276,      46.5,    0.3444
277,     46.67,    0.3463
278,     46.83,    0.3456
279,        47,    0.3459
280,     47.17,    0.3453
281,     47.33,    0.3512
282,      47.5,    0.3487
283,     47.67,    0.3506
284,     47.83,    0.3535
285,        48,    0.3528
286,     48.17,    0.3546
