,time,abs
0,       0.5,   0.01079
1,    0.6667,   0.01313
2,    0.8333,   0.01603
3,         1,    0.0188
4,     1.167,   0.02256
5,     1.333,   0.02763
6,       1.5,   0.03048
7,     1.667,    0.0332
8,     1.833,   0.03662
9,         2,   0.03836
10,     2.167,   0.04299
11,     2.333,   0.04666
12,       2.5,   0.04906
13,     2.667,    0.0533
14,     2.833,   0.05569
15,         3,   0.05693
16,     3.167,   0.06143
17,     3.333,   0.06374
18,       3.5,   0.06674
19,     3.667,   0.07081
20,     3.833,   0.07548
21,         4,    0.0799
22,     4.167,   0.08177
23,     4.333,   0.08453
24,       4.5,   0.08701
25,     4.667,   0.09181
26,     4.833,   0.09457
27,         5,   0.09799
28,     5.167,   0.09982
29,     5.333,    0.1044
30,       5.5,    0.1082
31,     5.667,    0.1091
32,     5.833,    0.1149
33,         6,    0.1193
34,     6.167,    0.1223
35,     6.333,    0.1268
36,       6.5,    0.1263
37,     6.667,    0.1319
38,     6.833,    0.1343
39,         7,     0.137
40,     7.167,    0.1406
41,     7.333,    0.1441
42,       7.5,    0.1469
43,     7.667,    0.1485
44,     7.833,    0.1551
45,         8,    0.1559
46,     8.167,    0.1588
47,     8.333,    0.1642
48,       8.5,    0.1666
49,     8.667,    0.1691
50,     8.833,    0.1723
51,         9,    0.1753
52,     9.167,    0.1781
53,     9.333,    0.1791
54,       9.5,    0.1832
55,     9.667,    0.1883
56,     9.833,    0.1916
57,        10,    0.1948
58,     10.17,    0.1979
59,     10.33,    0.2022
60,      10.5,    0.2029
61,     10.67,    0.2071
62,     10.83,    0.2109
63,        11,    0.2135
64,     11.17,    0.2184
65,     11.33,    0.2209
66,      11.5,    0.2231
67,     11.67,    0.2271
68,     11.83,    0.2291
69,        12,    0.2312
70,     12.17,    0.2351
71,     12.33,    0.2405
72,      12.5,     0.243
73,     12.67,    0.2439
74,     12.83,    0.2489
75,        13,     0.253
76,     13.17,    0.2559
77,     13.33,    0.2607
78,      13.5,    0.2606
79,     13.67,    0.2653
80,     13.83,    0.2689
81,        14,    0.2704
82,     14.17,    0.2739
83,     14.33,    0.2778
84,      14.5,    0.2791
85,     14.67,    0.2834
86,     14.83,    0.2871
87,        15,    0.2928
88,     15.17,    0.2929
89,     15.33,    0.2958
90,      15.5,    0.3016
91,     15.67,    0.3028
92,     15.83,    0.3047
93,        16,    0.3096
94,     16.17,    0.3121
95,     16.33,    0.3173
96,      16.5,    0.3172
97,     16.67,    0.3204
98,     16.83,    0.3254
99,        17,    0.3305
100,     17.17,    0.3336
101,     17.33,    0.3329
102,      17.5,     0.338
103,     17.67,    0.3397
104,     17.83,    0.3404
105,        18,    0.3447
106,     18.17,    0.3524
107,     18.33,    0.3551
108,      18.5,    0.3563
109,     18.67,    0.3615
110,     18.83,    0.3648
111,        19,    0.3666
112,     19.17,    0.3717
113,     19.33,    0.3721
114,      19.5,    0.3748
115,     19.67,    0.3781
116,     19.83,    0.3822
117,        20,    0.3837
118,     20.17,    0.3868
119,     20.33,    0.3905
120,      20.5,    0.3934
121,     20.67,    0.3976
122,     20.83,    0.4005
123,        21,    0.4015
124,     21.17,    0.4052
125,     21.33,    0.4081
126,      21.5,    0.4139
127,     21.67,    0.4147
128,     21.83,     0.417
129,        22,    0.4207
130,     22.17,    0.4272
131,     22.33,      0.43
132,      22.5,    0.4295
133,     22.67,    0.4302
134,     22.83,     0.437
135,        23,    0.4404
136,     23.17,     0.443
137,     23.33,    0.4461
138,      23.5,    0.4479
139,     23.67,    0.4533
140,     23.83,    0.4578
141,        24,    0.4586
142,     24.17,    0.4609
143,     24.33,    0.4651
144,      24.5,    0.4689
145,     24.67,    0.4707
146,     24.83,    0.4725
147,        25,     0.478
148,     25.17,    0.4792
149,     25.33,    0.4825
150,      25.5,    0.4861
151,     25.67,    0.4896
152,     25.83,    0.4915
153,        26,    0.4949
154,     26.17,    0.4986
155,     26.33,    0.5028
156,      26.5,    0.5035
157,     26.67,    0.5057
158,     26.83,    0.5103
159,        27,    0.5146
160,     27.17,    0.5176
161,     27.33,    0.5207
162,      27.5,    0.5204
163,     27.67,    0.5227
164,     27.83,    0.5292
165,        28,    0.5312
166,     28.17,    0.5331
167,     28.33,    0.5378
168,      28.5,    0.5392
169,     28.67,     0.544
170,     28.83,    0.5488
171,        29,    0.5504
172,     29.17,    0.5547
173,     29.33,    0.5559
174,      29.5,    0.5585
175,     29.67,    0.5622
176,     29.83,    0.5639
177,        30,    0.5669
178,     30.17,    0.5676
179,     30.33,    0.5715
180,      30.5,    0.5767
181,     30.67,    0.5766
182,     30.83,    0.5799
183,        31,    0.5843
184,     31.17,    0.5857
185,     31.33,    0.5907
186,      31.5,    0.5925
187,     31.67,    0.6016
188,     31.83,    0.6003
189,        32,    0.6053
190,     32.17,    0.6035
191,     32.33,    0.6128
192,      32.5,     0.611
193,     32.67,    0.6188
194,     32.83,    0.6202
195,        33,    0.6221
196,     33.17,    0.6244
197,     33.33,    0.6266
198,      33.5,    0.6264
199,     33.67,    0.6298
200,     33.83,    0.6356
201,        34,    0.6409
202,     34.17,    0.6401
203,     34.33,    0.6436
204,      34.5,    0.6456
205,     34.67,    0.6528
206,     34.83,    0.6564
207,        35,    0.6565
208,     35.17,    0.6578
209,     35.33,    0.6583
210,      35.5,    0.6634
211,     35.67,     0.667
212,     35.83,    0.6692
213,        36,    0.6734
214,     36.17,    0.6755
215,     36.33,    0.6811
216,      36.5,    0.6792
217,     36.67,    0.6875
218,     36.83,     0.687
219,        37,    0.6934
220,     37.17,    0.6979
221,     37.33,    0.6955
222,      37.5,    0.7037
223,     37.67,    0.7019
224,     37.83,    0.7049
225,        38,    0.7112
226,     38.17,    0.7072
227,     38.33,    0.7144
228,      38.5,    0.7088
229,     38.67,    0.7159
230,     38.83,    0.7208
231,        39,    0.7275
232,     39.17,    0.7256
233,     39.33,    0.7321
234,      39.5,    0.7356
235,     39.67,    0.7372
236,     39.83,    0.7384
237,        40,    0.7462
238,     40.17,    0.7472
239,     40.33,    0.7502
240,      40.5,    0.7484
241,     40.67,    0.7486
242,     40.83,    0.7572
243,        41,    0.7617
244,     41.17,    0.7661
245,     41.33,    0.7634
246,      41.5,    0.7677
247,     41.67,     0.772
248,     41.83,     0.773
249,        42,    0.7748
250,     42.17,    0.7779
251,     42.33,    0.7811
252,      42.5,    0.7874
253,     42.67,     0.792
254,     42.83,    0.7875
255,        43,    0.7924
256,     43.17,    0.7993
257,     43.33,    0.8025
258,      43.5,    0.8037
259,     43.67,    0.8042
260,     43.83,    0.8064
261,        44,    0.8131
262,     44.17,    0.8149
263,     44.33,    0.8145
264,      44.5,    0.8197
265,     44.67,    0.8218
266,     44.83,    0.8192
267,        45,    0.8276
268,     45.17,    0.8332
269,     45.33,    0.8335
270,      45.5,    0.8431
271,     45.67,    0.8329
272,     45.83,    0.8482
273,        46,     0.848
274,     46.17,    0.8443
275,     46.33,    0.8491
276,      46.5,    0.8537
277,     46.67,    0.8486
278,     46.83,    0.8533
279,        47,    0.8613
280,     47.17,    0.8632
281,     47.33,    0.8598
282,      47.5,    0.8728
283,     47.67,    0.8724
284,     47.83,    0.8814
285,        48,    0.8728
286,     48.17,    0.8797
287,     48.33,    0.8832
288,      48.5,    0.8853
289,     48.67,    0.8937
290,     48.83,    0.8954
291,        49,    0.8933
292,     49.17,    0.8968
293,     49.33,    0.8943
294,      49.5,    0.8951
295,     49.67,    0.9016
296,     49.83,    0.9016
297,        50,    0.9089
298,     50.17,    0.9106
299,     50.33,    0.9083
300,      50.5,    0.9139
301,     50.67,    0.9194
302,     50.83,    0.9242
303,        51,    0.9254
304,     51.17,    0.9247
305,     51.33,    0.9311
306,      51.5,    0.9305
