,time,abs
0,       0.5,  0.006845
1,    0.6667,  0.007096
2,    0.8333,   0.00973
3,         1,   0.01118
4,     1.167,   0.01273
5,     1.333,   0.01138
6,       1.5,   0.01533
7,     1.667,   0.01871
8,     1.833,   0.02056
9,         2,   0.02168
10,     2.167,   0.02472
11,     2.333,   0.02549
12,       2.5,   0.02716
13,     2.667,   0.02835
14,     2.833,   0.03018
15,         3,   0.03096
16,     3.167,   0.03381
17,     3.333,   0.03396
18,       3.5,   0.03721
19,     3.667,   0.03942
20,     3.833,   0.04266
21,         4,   0.04048
22,     4.167,   0.04703
23,     4.333,   0.04749
24,       4.5,   0.04792
25,     4.667,   0.05058
26,     4.833,   0.05186
27,         5,    0.0519
28,     5.167,   0.05416
29,     5.333,   0.05711
30,       5.5,   0.05851
31,     5.667,   0.05814
32,     5.833,   0.06265
33,         6,   0.06323
34,     6.167,   0.06482
35,     6.333,   0.06783
36,       6.5,   0.06873
37,     6.667,   0.07038
38,     6.833,   0.07455
39,         7,   0.07568
40,     7.167,   0.07667
41,     7.333,   0.07676
42,       7.5,   0.07843
43,     7.667,   0.08088
44,     7.833,   0.08296
45,         8,   0.08437
46,     8.167,   0.08419
47,     8.333,   0.08743
48,       8.5,   0.08901
49,     8.667,    0.0931
50,     8.833,   0.09355
51,         9,   0.09539
52,     9.167,   0.09718
53,     9.333,   0.09927
54,       9.5,   0.09982
55,     9.667,    0.1014
56,     9.833,     0.102
57,        10,    0.1046
58,     10.17,    0.1062
59,     10.33,    0.1091
60,      10.5,    0.1102
61,     10.67,     0.111
62,     10.83,    0.1139
63,        11,    0.1157
64,     11.17,    0.1164
65,     11.33,    0.1179
66,      11.5,    0.1211
67,     11.67,    0.1226
68,     11.83,    0.1236
69,        12,    0.1241
70,     12.17,    0.1273
71,     12.33,    0.1292
72,      12.5,    0.1316
73,     12.67,    0.1322
74,     12.83,    0.1344
75,        13,     0.135
76,     13.17,    0.1386
77,     13.33,      0.14
78,      13.5,    0.1396
79,     13.67,    0.1412
80,     13.83,    0.1411
81,        14,    0.1451
82,     14.17,    0.1454
83,     14.33,    0.1483
84,      14.5,    0.1528
85,     14.67,    0.1521
86,     14.83,    0.1555
87,        15,    0.1563
88,     15.17,    0.1581
89,     15.33,    0.1584
90,      15.5,    0.1611
91,     15.67,     0.161
92,     15.83,    0.1655
93,        16,    0.1652
94,     16.17,    0.1669
95,     16.33,    0.1703
96,      16.5,    0.1714
97,     16.67,    0.1744
98,     16.83,    0.1721
99,        17,    0.1746
100,     17.17,    0.1799
101,     17.33,    0.1758
102,      17.5,    0.1815
103,     17.67,     0.182
104,     17.83,    0.1823
105,        18,    0.1851
106,     18.17,    0.1888
107,     18.33,    0.1898
108,      18.5,    0.1897
109,     18.67,    0.1922
110,     18.83,    0.1968
111,        19,    0.1968
112,     19.17,    0.1978
113,     19.33,    0.1981
114,      19.5,    0.2004
115,     19.67,    0.2019
116,     19.83,     0.204
117,        20,    0.2033
118,     20.17,    0.2082
119,     20.33,    0.2071
120,      20.5,    0.2101
121,     20.67,    0.2128
122,     20.83,      0.21
123,        21,    0.2145
124,     21.17,    0.2176
125,     21.33,    0.2203
126,      21.5,    0.2203
127,     21.67,    0.2236
128,     21.83,    0.2232
129,        22,    0.2245
130,     22.17,    0.2249
131,     22.33,    0.2291
132,      22.5,    0.2303
133,     22.67,    0.2323
134,     22.83,    0.2326
135,        23,    0.2339
136,     23.17,    0.2355
137,     23.33,    0.2405
138,      23.5,    0.2399
139,     23.67,    0.2396
140,     23.83,    0.2413
141,        24,    0.2446
142,     24.17,    0.2444
143,     24.33,    0.2501
144,      24.5,    0.2481
145,     24.67,    0.2508
146,     24.83,    0.2495
147,        25,    0.2519
148,     25.17,    0.2561
149,     25.33,     0.256
150,      25.5,    0.2568
151,     25.67,    0.2578
152,     25.83,     0.263
153,        26,    0.2626
154,     26.17,    0.2648
155,     26.33,    0.2663
156,      26.5,    0.2697
157,     26.67,    0.2677
158,     26.83,    0.2731
159,        27,     0.273
160,     27.17,    0.2745
161,     27.33,    0.2761
162,      27.5,    0.2798
163,     27.67,    0.2794
164,     27.83,    0.2837
165,        28,    0.2808
166,     28.17,    0.2831
167,     28.33,    0.2854
168,      28.5,    0.2874
169,     28.67,    0.2904
170,     28.83,    0.2898
171,        29,    0.2932
172,     29.17,    0.2937
173,     29.33,    0.2941
174,      29.5,    0.2963
175,     29.67,    0.2973
176,     29.83,    0.2989
177,        30,    0.3038
178,     30.17,     0.302
179,     30.33,    0.3066
180,      30.5,    0.3051
181,     30.67,    0.3095
182,     30.83,    0.3078
183,        31,    0.3104
184,     31.17,    0.3113
185,     31.33,    0.3121
186,      31.5,    0.3128
187,     31.67,    0.3176
188,     31.83,    0.3176
189,        32,    0.3211
190,     32.17,    0.3254
191,     32.33,    0.3237
192,      32.5,    0.3247
193,     32.67,    0.3261
194,     32.83,    0.3275
195,        33,    0.3279
196,     33.17,    0.3332
197,     33.33,      0.33
198,      33.5,    0.3362
199,     33.67,     0.336
200,     33.83,    0.3357
201,        34,    0.3375
202,     34.17,    0.3413
203,     34.33,    0.3426
204,      34.5,    0.3418
205,     34.67,    0.3427
206,     34.83,    0.3488
207,        35,    0.3485
208,     35.17,    0.3466
209,     35.33,    0.3515
210,      35.5,    0.3516
211,     35.67,    0.3525
212,     35.83,    0.3546
213,        36,    0.3568
214,     36.17,    0.3583
215,     36.33,     0.361
216,      36.5,    0.3606
217,     36.67,    0.3629
218,     36.83,    0.3634
219,        37,    0.3651
220,     37.17,    0.3646
221,     37.33,    0.3672
222,      37.5,    0.3685
223,     37.67,     0.371
224,     37.83,    0.3722
225,        38,     0.375
226,     38.17,    0.3748
227,     38.33,    0.3769
228,      38.5,    0.3788
229,     38.67,    0.3814
230,     38.83,    0.3829
231,        39,    0.3865
232,     39.17,    0.3837
233,     39.33,    0.3856
234,      39.5,    0.3899
235,     39.67,    0.3894
236,     39.83,    0.3923
237,        40,    0.3937
238,     40.17,    0.3946
239,     40.33,    0.3942
240,      40.5,     0.397
241,     40.67,    0.3985
242,     40.83,    0.3997
243,        41,    0.3999
244,     41.17,    0.4039
245,     41.33,     0.405
