,time,abs
0,       0.5,  0.001888
1,    0.6667,  0.001187
2,    0.8333,   0.00392
3,         1,  0.004016
4,     1.167,  0.002922
5,     1.333,  0.003186
6,       1.5,  0.005764
7,     1.667,  0.006463
8,     1.833,  0.006181
9,         2,  0.007942
10,     2.167,  0.007722
11,     2.333,   0.01052
12,       2.5,   0.01047
13,     2.667,   0.01072
14,     2.833,   0.01124
15,         3,   0.01085
16,     3.167,   0.01279
17,     3.333,   0.01273
18,       3.5,   0.01305
19,     3.667,   0.01333
20,     3.833,   0.01424
21,         4,   0.01507
22,     4.167,   0.01433
23,     4.333,   0.01491
24,       4.5,   0.01734
25,     4.667,   0.01723
26,     4.833,    0.0177
27,         5,   0.01966
28,     5.167,   0.02117
29,     5.333,   0.01932
30,       5.5,   0.02117
31,     5.667,   0.02127
32,     5.833,   0.02148
33,         6,   0.02384
34,     6.167,   0.02385
35,     6.333,   0.02394
36,       6.5,   0.02307
37,     6.667,   0.02558
38,     6.833,   0.02457
39,         7,    0.0242
40,     7.167,   0.02837
41,     7.333,   0.02609
42,       7.5,    0.0282
43,     7.667,   0.02929
44,     7.833,    0.0313
45,         8,   0.02987
46,     8.167,   0.03098
47,     8.333,   0.03124
48,       8.5,   0.02995
49,     8.667,   0.03262
50,     8.833,   0.03431
51,         9,   0.03565
52,     9.167,   0.03394
53,     9.333,   0.03547
54,       9.5,   0.03764
55,     9.667,   0.03641
56,     9.833,   0.03713
57,        10,   0.03867
58,     10.17,   0.03963
59,     10.33,     0.038
60,      10.5,   0.03971
61,     10.67,   0.03869
62,     10.83,   0.03995
63,        11,   0.04124
64,     11.17,   0.04203
65,     11.33,   0.04347
66,      11.5,   0.04289
67,     11.67,   0.04281
68,     11.83,   0.04524
69,        12,   0.04729
70,     12.17,   0.04608
71,     12.33,   0.04608
72,      12.5,   0.04617
73,     12.67,   0.04886
74,     12.83,    0.0469
75,        13,   0.04745
76,     13.17,   0.05037
77,     13.33,   0.05124
78,      13.5,    0.0515
79,     13.67,   0.05121
80,     13.83,   0.05299
81,        14,   0.05307
82,     14.17,   0.05443
83,     14.33,   0.05387
84,      14.5,   0.05477
85,     14.67,   0.05563
86,     14.83,   0.05792
87,        15,   0.05904
88,     15.17,   0.05756
89,     15.33,     0.059
90,      15.5,   0.05822
91,     15.67,    0.0604
92,     15.83,   0.06048
93,        16,   0.05997
94,     16.17,   0.06189
95,     16.33,   0.06247
96,      16.5,   0.06052
97,     16.67,   0.06116
98,     16.83,   0.06358
99,        17,   0.06227
100,     17.17,    0.0657
101,     17.33,   0.06472
102,      17.5,   0.06609
103,     17.67,   0.06548
104,     17.83,   0.06696
105,        18,   0.06848
106,     18.17,   0.06818
107,     18.33,   0.06816
108,      18.5,   0.07005
109,     18.67,   0.06903
110,     18.83,   0.06962
111,        19,   0.07098
112,     19.17,   0.07265
113,     19.33,   0.07217
114,      19.5,   0.07324
115,     19.67,   0.07492
116,     19.83,   0.07563
117,        20,    0.0755
118,     20.17,    0.0756
119,     20.33,   0.07489
120,      20.5,   0.07695
121,     20.67,   0.07837
122,     20.83,   0.07719
123,        21,   0.07938
124,     21.17,   0.07952
125,     21.33,   0.07923
126,      21.5,   0.08155
127,     21.67,   0.07994
128,     21.83,   0.08149
129,        22,   0.08308
130,     22.17,   0.08254
131,     22.33,   0.08332
132,      22.5,   0.08463
133,     22.67,   0.08662
134,     22.83,   0.08658
135,        23,   0.08662
136,     23.17,   0.08859
137,     23.33,   0.08768
138,      23.5,   0.08825
139,     23.67,   0.08968
140,     23.83,   0.08909
141,        24,    0.0892
142,     24.17,   0.09043
143,     24.33,    0.0919
144,      24.5,   0.09394
145,     24.67,   0.09254
146,     24.83,   0.09278
147,        25,    0.0924
148,     25.17,   0.09319
149,     25.33,   0.09374
150,      25.5,   0.09758
151,     25.67,   0.09713
152,     25.83,   0.09756
153,        26,   0.09646
154,     26.17,    0.1003
155,     26.33,   0.09761
156,      26.5,    0.0991
157,     26.67,   0.09852
158,     26.83,    0.1009
159,        27,    0.1018
160,     27.17,    0.1021
161,     27.33,    0.1022
162,      27.5,    0.1008
163,     27.67,    0.1032
164,     27.83,    0.1049
165,        28,    0.1062
166,     28.17,    0.1059
167,     28.33,    0.1068
168,      28.5,    0.1057
169,     28.67,    0.1051
170,     28.83,    0.1092
171,        29,      0.11
172,     29.17,    0.1088
173,     29.33,    0.1088
174,      29.5,    0.1098
175,     29.67,    0.1099
176,     29.83,     0.111
177,        30,    0.1111
