,time,abs
0,       0.5,   0.01564
1,    0.6667,   0.01783
2,    0.8333,   0.02719
3,         1,   0.02987
4,     1.167,   0.03607
5,     1.333,   0.03779
6,       1.5,   0.04049
7,     1.667,   0.04832
8,     1.833,   0.05305
9,         2,    0.0569
10,     2.167,   0.06029
11,     2.333,   0.06745
12,       2.5,   0.07251
13,     2.667,   0.07632
14,     2.833,   0.08207
15,         3,   0.08607
16,     3.167,   0.09006
17,     3.333,   0.09412
18,       3.5,    0.1003
19,     3.667,     0.106
20,     3.833,    0.1081
21,         4,    0.1165
22,     4.167,    0.1188
23,     4.333,    0.1254
24,       4.5,    0.1292
25,     4.667,    0.1372
26,     4.833,    0.1408
27,         5,    0.1416
28,     5.167,    0.1481
29,     5.333,    0.1528
30,       5.5,    0.1564
31,     5.667,    0.1634
32,     5.833,    0.1663
33,         6,    0.1689
34,     6.167,    0.1751
35,     6.333,    0.1805
36,       6.5,    0.1847
37,     6.667,    0.1881
38,     6.833,     0.195
39,         7,    0.2008
40,     7.167,    0.2034
41,     7.333,    0.2084
42,       7.5,    0.2141
43,     7.667,    0.2196
44,     7.833,      0.22
45,         8,    0.2259
46,     8.167,    0.2319
47,     8.333,    0.2373
48,       8.5,    0.2426
49,     8.667,    0.2449
50,     8.833,    0.2484
51,         9,    0.2538
52,     9.167,    0.2607
53,     9.333,    0.2652
54,       9.5,    0.2696
55,     9.667,    0.2747
56,     9.833,    0.2777
57,        10,    0.2824
58,     10.17,    0.2852
59,     10.33,    0.2903
60,      10.5,    0.2959
61,     10.67,    0.2993
62,     10.83,    0.3061
63,        11,    0.3096
64,     11.17,    0.3153
65,     11.33,    0.3194
66,      11.5,    0.3242
67,     11.67,    0.3284
68,     11.83,    0.3354
69,        12,    0.3393
70,     12.17,    0.3408
71,     12.33,    0.3457
72,      12.5,    0.3508
73,     12.67,    0.3581
74,     12.83,    0.3608
75,        13,    0.3648
76,     13.17,    0.3706
77,     13.33,    0.3736
78,      13.5,    0.3779
79,     13.67,    0.3846
80,     13.83,    0.3889
81,        14,     0.392
82,     14.17,    0.3961
83,     14.33,    0.4019
84,      14.5,     0.405
85,     14.67,    0.4093
86,     14.83,    0.4157
87,        15,    0.4171
88,     15.17,    0.4257
89,     15.33,    0.4283
90,      15.5,    0.4281
91,     15.67,    0.4384
92,     15.83,    0.4415
93,        16,    0.4466
94,     16.17,    0.4494
95,     16.33,    0.4551
96,      16.5,    0.4593
97,     16.67,    0.4663
98,     16.83,    0.4713
99,        17,    0.4735
100,     17.17,    0.4775
101,     17.33,    0.4823
102,      17.5,    0.4863
103,     17.67,    0.4908
104,     17.83,     0.496
105,        18,    0.5013
106,     18.17,    0.5027
107,     18.33,    0.5086
108,      18.5,    0.5133
109,     18.67,    0.5195
110,     18.83,    0.5222
111,        19,    0.5273
112,     19.17,    0.5328
113,     19.33,    0.5392
114,      19.5,    0.5398
115,     19.67,     0.542
116,     19.83,    0.5474
117,        20,    0.5498
118,     20.17,    0.5546
119,     20.33,    0.5599
120,      20.5,    0.5672
121,     20.67,    0.5691
122,     20.83,    0.5729
123,        21,    0.5795
124,     21.17,    0.5848
125,     21.33,    0.5883
126,      21.5,    0.5942
127,     21.67,    0.5961
128,     21.83,    0.6006
129,        22,    0.6057
130,     22.17,    0.6074
131,     22.33,    0.6153
132,      22.5,    0.6186
133,     22.67,    0.6198
134,     22.83,    0.6272
135,        23,    0.6325
136,     23.17,    0.6305
137,     23.33,    0.6399
138,      23.5,     0.646
139,     23.67,    0.6455
140,     23.83,    0.6511
141,        24,    0.6553
142,     24.17,    0.6606
143,     24.33,     0.665
144,      24.5,     0.669
145,     24.67,     0.675
146,     24.83,    0.6765
147,        25,    0.6828
148,     25.17,    0.6873
149,     25.33,    0.6961
150,      25.5,    0.6986
151,     25.67,     0.702
152,     25.83,    0.6999
153,        26,    0.7127
154,     26.17,    0.7077
155,     26.33,    0.7175
156,      26.5,    0.7242
157,     26.67,    0.7197
158,     26.83,    0.7264
159,        27,    0.7283
160,     27.17,    0.7396
161,     27.33,    0.7388
162,      27.5,    0.7427
163,     27.67,    0.7468
164,     27.83,     0.751
165,        28,    0.7552
166,     28.17,    0.7584
167,     28.33,     0.764
168,      28.5,    0.7693
169,     28.67,     0.772
170,     28.83,    0.7759
171,        29,    0.7754
172,     29.17,    0.7847
173,     29.33,    0.7907
174,      29.5,     0.792
175,     29.67,    0.7948
176,     29.83,    0.8019
177,        30,    0.8037
178,     30.17,    0.8077
179,     30.33,    0.8125
180,      30.5,    0.8171
181,     30.67,    0.8259
182,     30.83,    0.8205
183,        31,    0.8277
184,     31.17,    0.8345
185,     31.33,    0.8362
186,      31.5,    0.8411
187,     31.67,    0.8468
188,     31.83,    0.8483
189,        32,    0.8504
190,     32.17,    0.8558
191,     32.33,    0.8666
192,      32.5,    0.8686
193,     32.67,    0.8694
194,     32.83,    0.8691
195,        33,    0.8747
196,     33.17,    0.8757
197,     33.33,    0.8862
198,      33.5,    0.8894
199,     33.67,    0.8924
200,     33.83,     0.897
201,        34,    0.9032
202,     34.17,    0.9032
203,     34.33,    0.9009
204,      34.5,    0.9081
205,     34.67,    0.9193
206,     34.83,    0.9183
207,        35,    0.9182
208,     35.17,     0.918
209,     35.33,    0.9319
210,      35.5,    0.9405
211,     35.67,    0.9406
212,     35.83,    0.9453
213,        36,     0.951
214,     36.17,    0.9489
215,     36.33,    0.9591
216,      36.5,    0.9485
217,     36.67,    0.9558
218,     36.83,    0.9704
219,        37,    0.9629
220,     37.17,    0.9743
221,     37.33,    0.9762
222,      37.5,     0.979
223,     37.67,    0.9813
224,     37.83,    0.9849
225,        38,    0.9975
226,     38.17,    0.9905
227,     38.33,    0.9952
228,      38.5,    0.9981
229,     38.67,     1.003
230,     38.83,     1.012
231,        39,     1.012
232,     39.17,     1.019
233,     39.33,     1.015
234,      39.5,     1.023
235,     39.67,     1.021
236,     39.83,     1.029
237,        40,     1.039
238,     40.17,     1.034
239,     40.33,     1.044
240,      40.5,     1.039
241,     40.67,     1.042
242,     40.83,     1.046
243,        41,     1.056
244,     41.17,     1.055
245,     41.33,      1.06
246,      41.5,      1.07
247,     41.67,     1.078
248,     41.83,     1.075
249,        42,     1.077
250,     42.17,     1.083
251,     42.33,      1.09
252,      42.5,     1.087
253,     42.67,     1.099
254,     42.83,     1.102
255,        43,     1.106
256,     43.17,     1.099
257,     43.33,     1.097
258,      43.5,     1.107
259,     43.67,     1.114
260,     43.83,     1.118
261,        44,     1.115
262,     44.17,     1.131
263,     44.33,     1.117
264,      44.5,     1.122
265,     44.67,     1.136
266,     44.83,     1.131
267,        45,     1.133
268,     45.17,     1.132
269,     45.33,     1.143
270,      45.5,     1.142
271,     45.67,      1.15
272,     45.83,     1.153
273,        46,     1.162
274,     46.17,     1.166
275,     46.33,     1.159
276,      46.5,     1.174
277,     46.67,     1.177
278,     46.83,     1.183
279,        47,     1.178
280,     47.17,     1.185
281,     47.33,     1.181
282,      47.5,     1.186
283,     47.67,     1.187
284,     47.83,     1.186
285,        48,     1.202
286,     48.17,     1.211
287,     48.33,     1.214
288,      48.5,      1.21
289,     48.67,     1.213
290,     48.83,     1.208
291,        49,     1.212
292,     49.17,     1.229
293,     49.33,     1.217
294,      49.5,     1.224
295,     49.67,     1.232
296,     49.83,     1.228
297,        50,     1.237
298,     50.17,     1.253
299,     50.33,     1.231
300,      50.5,     1.231
301,     50.67,     1.243
302,     50.83,     1.243
303,        51,     1.257
304,     51.17,      1.26
305,     51.33,     1.254
306,      51.5,     1.268
307,     51.67,      1.27
308,     51.83,     1.274
309,        52,     1.257
310,     52.17,     1.274
311,     52.33,     1.283
312,      52.5,      1.28
313,     52.67,     1.283
314,     52.83,     1.303
315,        53,      1.29
316,     53.17,     1.271
317,     53.33,     1.293
318,      53.5,     1.293
319,     53.67,     1.291
320,     53.83,     1.298
321,        54,     1.302
322,     54.17,     1.307
323,     54.33,     1.311
324,      54.5,     1.304
325,     54.67,     1.312
326,     54.83,     1.318
327,        55,     1.328
328,     55.17,     1.332
329,     55.33,     1.337
330,      55.5,     1.322
331,     55.67,     1.326
332,     55.83,     1.324
333,        56,     1.327
334,     56.17,     1.329
335,     56.33,     1.371
336,      56.5,     1.344
337,     56.67,     1.356
338,     56.83,     1.333
339,        57,     1.362
340,     57.17,     1.343
341,     57.33,     1.344
342,      57.5,     1.358
343,     57.67,     1.344
344,     57.83,     1.378
345,        58,     1.364
346,     58.17,     1.392
347,     58.33,     1.337
348,      58.5,     1.369
349,     58.67,     1.387
350,     58.83,     1.373
351,        59,     1.379
352,     59.17,     1.386
353,     59.33,     1.378
354,      59.5,     1.383
355,     59.67,     1.381
356,     59.83,     1.384
357,        60,     1.395
