,time,abs
0,       0.5,  0.005737
1,    0.6667,  0.008697
2,    0.8333,   0.01035
3,         1,   0.01004
4,     1.167,   0.01167
5,     1.333,   0.01388
6,       1.5,   0.01447
7,     1.667,   0.01676
8,     1.833,   0.02019
9,         2,   0.01875
10,     2.167,   0.02195
11,     2.333,   0.02385
12,       2.5,   0.02568
13,     2.667,   0.02828
14,     2.833,   0.02891
15,         3,   0.03154
16,     3.167,   0.03196
17,     3.333,   0.03525
18,       3.5,   0.03442
19,     3.667,   0.03917
20,     3.833,   0.04042
21,         4,   0.04064
22,     4.167,   0.04258
23,     4.333,   0.04548
24,       4.5,   0.04671
25,     4.667,   0.04875
26,     4.833,   0.04852
27,         5,   0.05147
28,     5.167,    0.0536
29,     5.333,   0.05628
30,       5.5,   0.05612
31,     5.667,   0.05847
32,     5.833,   0.05912
33,         6,   0.06303
34,     6.167,   0.06333
35,     6.333,    0.0666
36,       6.5,   0.06579
37,     6.667,   0.06802
38,     6.833,   0.06974
39,         7,    0.0712
40,     7.167,   0.07399
41,     7.333,   0.07521
42,       7.5,   0.07617
43,     7.667,   0.08038
44,     7.833,   0.07976
45,         8,   0.08048
46,     8.167,   0.08172
47,     8.333,   0.08399
48,       8.5,   0.08609
49,     8.667,   0.08747
50,     8.833,   0.09126
51,         9,   0.09189
52,     9.167,   0.09522
53,     9.333,   0.09443
54,       9.5,   0.09745
55,     9.667,   0.09817
56,     9.833,   0.09945
57,        10,    0.1033
58,     10.17,    0.1039
59,     10.33,    0.1061
60,      10.5,    0.1069
61,     10.67,    0.1079
62,     10.83,    0.1113
63,        11,    0.1145
64,     11.17,    0.1129
65,     11.33,    0.1146
66,      11.5,    0.1184
67,     11.67,    0.1201
68,     11.83,    0.1203
69,        12,    0.1212
70,     12.17,    0.1235
71,     12.33,    0.1249
72,      12.5,    0.1278
73,     12.67,    0.1296
74,     12.83,    0.1291
75,        13,    0.1321
76,     13.17,    0.1329
77,     13.33,    0.1363
78,      13.5,    0.1358
79,     13.67,    0.1404
80,     13.83,    0.1398
81,        14,    0.1427
82,     14.17,    0.1442
83,     14.33,     0.144
84,      14.5,    0.1466
85,     14.67,    0.1507
86,     14.83,    0.1512
87,        15,    0.1519
88,     15.17,    0.1546
89,     15.33,    0.1557
90,      15.5,    0.1583
91,     15.67,    0.1588
92,     15.83,    0.1602
93,        16,     0.162
94,     16.17,    0.1656
95,     16.33,    0.1656
96,      16.5,    0.1687
97,     16.67,    0.1706
98,     16.83,    0.1725
99,        17,     0.172
100,     17.17,    0.1747
101,     17.33,    0.1768
102,      17.5,    0.1782
103,     17.67,     0.177
104,     17.83,    0.1811
105,        18,    0.1846
106,     18.17,    0.1843
107,     18.33,    0.1872
108,      18.5,    0.1867
109,     18.67,    0.1893
110,     18.83,    0.1928
111,        19,    0.1919
112,     19.17,     0.195
113,     19.33,    0.1958
114,      19.5,    0.1988
115,     19.67,    0.2012
116,     19.83,    0.2011
117,        20,    0.2032
118,     20.17,    0.2044
119,     20.33,    0.2059
120,      20.5,    0.2085
121,     20.67,     0.211
122,     20.83,    0.2102
123,        21,    0.2126
124,     21.17,     0.215
125,     21.33,    0.2155
126,      21.5,    0.2206
127,     21.67,    0.2188
128,     21.83,    0.2192
129,        22,    0.2217
130,     22.17,    0.2256
131,     22.33,    0.2237
132,      22.5,     0.228
133,     22.67,    0.2295
134,     22.83,    0.2322
135,        23,    0.2302
136,     23.17,     0.233
137,     23.33,    0.2364
138,      23.5,     0.237
139,     23.67,    0.2377
140,     23.83,    0.2377
141,        24,    0.2445
142,     24.17,    0.2444
143,     24.33,    0.2463
144,      24.5,     0.249
145,     24.67,    0.2494
146,     24.83,    0.2538
147,        25,    0.2517
148,     25.17,    0.2544
149,     25.33,    0.2548
150,      25.5,    0.2557
151,     25.67,    0.2591
152,     25.83,    0.2596
153,        26,      0.26
154,     26.17,    0.2628
155,     26.33,    0.2651
156,      26.5,    0.2663
157,     26.67,    0.2706
158,     26.83,      0.27
159,        27,    0.2717
160,     27.17,    0.2737
161,     27.33,    0.2753
162,      27.5,    0.2758
163,     27.67,    0.2773
164,     27.83,    0.2819
165,        28,    0.2801
166,     28.17,    0.2846
167,     28.33,    0.2853
168,      28.5,    0.2883
169,     28.67,    0.2909
170,     28.83,    0.2894
171,        29,    0.2922
172,     29.17,    0.2931
173,     29.33,    0.2922
174,      29.5,    0.2961
175,     29.67,    0.2992
176,     29.83,    0.2987
177,        30,    0.3003
178,     30.17,    0.3033
179,     30.33,    0.3052
180,      30.5,    0.3055
181,     30.67,    0.3097
182,     30.83,     0.309
183,        31,    0.3105
184,     31.17,    0.3116
185,     31.33,    0.3141
186,      31.5,    0.3164
187,     31.67,    0.3191
188,     31.83,    0.3204
189,        32,     0.322
190,     32.17,    0.3229
191,     32.33,     0.324
192,      32.5,    0.3272
193,     32.67,    0.3287
194,     32.83,     0.329
195,        33,     0.331
196,     33.17,    0.3337
197,     33.33,    0.3344
198,      33.5,    0.3364
199,     33.67,    0.3365
200,     33.83,    0.3408
201,        34,      0.34
202,     34.17,    0.3434
203,     34.33,     0.342
204,      34.5,    0.3461
205,     34.67,    0.3463
206,     34.83,    0.3496
207,        35,    0.3518
208,     35.17,     0.354
209,     35.33,    0.3542
210,      35.5,    0.3544
211,     35.67,    0.3556
212,     35.83,     0.361
213,        36,    0.3599
214,     36.17,    0.3631
215,     36.33,    0.3608
216,      36.5,    0.3641
217,     36.67,    0.3649
218,     36.83,    0.3688
219,        37,    0.3714
220,     37.17,    0.3737
221,     37.33,    0.3719
222,      37.5,    0.3718
223,     37.67,    0.3734
224,     37.83,    0.3782
225,        38,    0.3801
226,     38.17,     0.381
227,     38.33,    0.3837
228,      38.5,    0.3827
229,     38.67,    0.3855
230,     38.83,    0.3885
231,        39,    0.3874
232,     39.17,    0.3925
233,     39.33,    0.3937
234,      39.5,    0.3922
