,time,abs
0,       0.5,-7.769e-05
1,    0.6667,  0.001087
2,    0.8333,  0.001006
3,         1,  0.003034
4,     1.167,  0.001855
5,     1.333,  0.001824
6,       1.5,  0.002115
7,     1.667,  0.002392
8,     1.833,  0.001329
9,         2,  0.002836
10,     2.167,  0.003113
11,     2.333,  0.005063
12,       2.5,  0.005085
13,     2.667,   0.00325
14,     2.833,  0.003785
15,         3,  0.004696
16,     3.167,  0.005061
17,     3.333,  0.007468
18,       3.5,   0.00567
19,     3.667,  0.004611
20,     3.833,  0.006024
21,         4,  0.006338
22,     4.167,  0.007306
23,     4.333,  0.006315
24,       4.5,  0.005293
25,     4.667,  0.006872
26,     4.833,  0.008145
27,         5,  0.009332
28,     5.167,  0.007309
29,     5.333,  0.008329
30,       5.5,  0.007584
31,     5.667,  0.009731
32,     5.833,   0.00802
33,         6,  0.008494
34,     6.167,  0.008823
35,     6.333,   0.01001
36,       6.5,  0.009389
37,     6.667,  0.009586
38,     6.833,  0.009342
39,         7,  0.008979
40,     7.167,   0.01114
41,     7.333,   0.01168
42,       7.5,   0.01008
43,     7.667,   0.01053
44,     7.833,   0.01234
45,         8,   0.01126
46,     8.167,   0.01132
47,     8.333,   0.01334
48,       8.5,   0.01321
49,     8.667,   0.01339
50,     8.833,   0.01306
51,         9,    0.0144
52,     9.167,   0.01455
53,     9.333,   0.01469
54,       9.5,   0.01161
55,     9.667,   0.01616
56,     9.833,   0.01505
57,        10,   0.01224
58,     10.17,   0.01434
59,     10.33,   0.01622
60,      10.5,   0.01551
61,     10.67,   0.01623
62,     10.83,   0.01591
63,        11,   0.01426
64,     11.17,   0.01666
65,     11.33,   0.01793
66,      11.5,   0.01547
67,     11.67,   0.01701
68,     11.83,   0.01768
69,        12,   0.01916
70,     12.17,   0.02023
71,     12.33,   0.01982
72,      12.5,   0.01747
73,     12.67,   0.01995
74,     12.83,   0.02084
75,        13,   0.01902
76,     13.17,   0.02191
77,     13.33,   0.01893
78,      13.5,   0.01951
79,     13.67,   0.01892
80,     13.83,   0.01997
81,        14,   0.02147
82,     14.17,   0.02117
83,     14.33,    0.0221
84,      14.5,   0.02022
85,     14.67,   0.02329
86,     14.83,   0.02096
87,        15,   0.02195
88,     15.17,   0.02386
89,     15.33,   0.02367
90,      15.5,   0.02367
91,     15.67,   0.02401
92,     15.83,   0.02322
93,        16,   0.02508
94,     16.17,   0.02504
95,     16.33,   0.02384
96,      16.5,   0.02397
97,     16.67,   0.02632
98,     16.83,   0.02457
99,        17,   0.02503
100,     17.17,   0.02585
101,     17.33,   0.02617
102,      17.5,    0.0269
103,     17.67,   0.02596
104,     17.83,   0.02754
105,        18,   0.02637
106,     18.17,   0.02835
107,     18.33,   0.02811
108,      18.5,   0.02776
109,     18.67,   0.03022
110,     18.83,   0.03002
111,        19,   0.03042
112,     19.17,   0.02893
113,     19.33,   0.02729
114,      19.5,   0.03209
115,     19.67,   0.03088
116,     19.83,   0.03065
117,        20,   0.02968
118,     20.17,    0.0292
119,     20.33,     0.028
120,      20.5,   0.02961
121,     20.67,   0.03238
122,     20.83,   0.03216
123,        21,   0.03254
124,     21.17,   0.03214
125,     21.33,   0.03101
126,      21.5,   0.03346
127,     21.67,   0.03188
128,     21.83,   0.03484
129,        22,   0.03376
130,     22.17,   0.03199
131,     22.33,    0.0343
132,      22.5,   0.03359
133,     22.67,   0.03477
134,     22.83,   0.03387
135,        23,    0.0345
136,     23.17,   0.03484
137,     23.33,   0.03473
138,      23.5,   0.03431
139,     23.67,   0.03535
140,     23.83,   0.03613
141,        24,   0.03771
142,     24.17,   0.03368
143,     24.33,   0.03606
144,      24.5,   0.03516
145,     24.67,   0.03876
146,     24.83,   0.03636
147,        25,   0.03745
148,     25.17,   0.03627
149,     25.33,    0.0387
150,      25.5,   0.03723
151,     25.67,    0.0389
152,     25.83,   0.03897
153,        26,   0.03942
154,     26.17,   0.04008
155,     26.33,   0.04135
156,      26.5,   0.03893
157,     26.67,   0.04016
158,     26.83,   0.03905
159,        27,   0.04153
160,     27.17,   0.03904
161,     27.33,   0.04193
162,      27.5,    0.0376
163,     27.67,   0.04253
164,     27.83,   0.04154
165,        28,     0.043
166,     28.17,   0.04261
167,     28.33,   0.04089
168,      28.5,   0.04254
169,     28.67,   0.04242
170,     28.83,   0.04341
171,        29,   0.04435
172,     29.17,   0.04246
173,     29.33,    0.0427
174,      29.5,   0.04317
175,     29.67,   0.04438
176,     29.83,   0.04664
177,        30,   0.04524
178,     30.17,   0.04411
179,     30.33,   0.04529
180,      30.5,   0.04447
181,     30.67,   0.04581
182,     30.83,   0.04463
183,        31,   0.04855
184,     31.17,   0.04648
185,     31.33,   0.04687
186,      31.5,   0.04703
187,     31.67,    0.0459
188,     31.83,   0.04722
189,        32,   0.04673
190,     32.17,   0.04777
191,     32.33,   0.04726
192,      32.5,   0.04869
193,     32.67,   0.04882
194,     32.83,   0.04949
195,        33,   0.04815
196,     33.17,   0.05074
197,     33.33,   0.05015
198,      33.5,    0.0499
199,     33.67,   0.05305
200,     33.83,   0.05043
201,        34,   0.05201
202,     34.17,   0.05075
203,     34.33,   0.05016
204,      34.5,    0.0512
205,     34.67,   0.05168
206,     34.83,   0.05237
207,        35,   0.05197
208,     35.17,   0.05154
209,     35.33,   0.05264
210,      35.5,   0.05326
211,     35.67,   0.05217
212,     35.83,   0.05257
213,        36,   0.05199
214,     36.17,   0.05428
215,     36.33,   0.05379
216,      36.5,    0.0538
217,     36.67,   0.05416
218,     36.83,    0.0551
219,        37,   0.05319
220,     37.17,   0.05605
221,     37.33,   0.05775
222,      37.5,   0.05539
223,     37.67,   0.05576
224,     37.83,   0.05473
225,        38,   0.05632
226,     38.17,   0.05516
227,     38.33,   0.05768
228,      38.5,   0.05684
229,     38.67,   0.05797
230,     38.83,   0.05861
231,        39,   0.05702
232,     39.17,   0.05809
233,     39.33,   0.06224
234,      39.5,   0.05842
235,     39.67,   0.05872
236,     39.83,    0.0598
237,        40,   0.06059
238,     40.17,   0.05759
239,     40.33,   0.05953
240,      40.5,   0.05981
241,     40.67,    0.0575
242,     40.83,   0.05893
243,        41,   0.06118
244,     41.17,   0.06119
245,     41.33,   0.06019
246,      41.5,   0.06162
247,     41.67,   0.06232
248,     41.83,   0.06176
249,        42,   0.06323
250,     42.17,   0.06542
251,     42.33,   0.06425
252,      42.5,   0.06348
253,     42.67,    0.0628
254,     42.83,   0.06525
255,        43,   0.06259
256,     43.17,   0.06347
257,     43.33,   0.06493
258,      43.5,   0.06403
259,     43.67,    0.0639
260,     43.83,    0.0647
261,        44,   0.06484
262,     44.17,   0.06468
263,     44.33,   0.06677
264,      44.5,    0.0653
265,     44.67,   0.06624
266,     44.83,   0.06645
267,        45,   0.06563
268,     45.17,   0.06591
269,     45.33,   0.06657
270,      45.5,    0.0676
271,     45.67,   0.06883
272,     45.83,   0.06681
273,        46,   0.06678
274,     46.17,   0.07022
275,     46.33,   0.06834
276,      46.5,   0.06903
277,     46.67,   0.06723
278,     46.83,   0.07019
279,        47,   0.06889
280,     47.17,   0.06947
281,     47.33,   0.07314
282,      47.5,    0.0706
283,     47.67,   0.07102
284,     47.83,   0.06956
285,        48,   0.06845
286,     48.17,   0.07157
287,     48.33,   0.07194
288,      48.5,   0.07049
289,     48.67,   0.07178
290,     48.83,    0.0729
291,        49,   0.07234
292,     49.17,   0.07321
293,     49.33,   0.07222
294,      49.5,   0.07387
295,     49.67,   0.07393
296,     49.83,   0.07242
297,        50,   0.07313
298,     50.17,   0.07348
299,     50.33,   0.07244
300,      50.5,   0.07438
301,     50.67,    0.0749
302,     50.83,   0.07425
303,        51,   0.07585
304,     51.17,   0.07464
305,     51.33,   0.07628
306,      51.5,   0.07625
307,     51.67,   0.07563
308,     51.83,   0.07732
309,        52,   0.07761
310,     52.17,   0.07773
311,     52.33,   0.07884
312,      52.5,   0.07774
313,     52.67,   0.07828
314,     52.83,   0.07885
315,        53,   0.07751
316,     53.17,   0.07876
317,     53.33,   0.07836
318,      53.5,   0.07855
319,     53.67,   0.07943
320,     53.83,   0.07825
321,        54,   0.07913
322,     54.17,   0.08171
323,     54.33,    0.0782
324,      54.5,   0.08193
325,     54.67,   0.08102
326,     54.83,   0.08165
327,        55,    0.0824
328,     55.17,   0.08328
329,     55.33,   0.08156
330,      55.5,   0.08142
331,     55.67,   0.08382
332,     55.83,   0.08217
333,        56,   0.08167
334,     56.17,   0.08284
335,     56.33,    0.0829
336,      56.5,     0.083
337,     56.67,   0.08417
338,     56.83,   0.08461
339,        57,   0.08292
340,     57.17,   0.08236
341,     57.33,   0.08369
342,      57.5,   0.08321
343,     57.67,   0.08456
344,     57.83,   0.08553
345,        58,   0.08313
346,     58.17,   0.08565
347,     58.33,   0.08715
348,      58.5,   0.08515
349,     58.67,   0.08804
350,     58.83,   0.08674
351,        59,   0.08777
352,     59.17,   0.08734
353,     59.33,   0.08815
354,      59.5,   0.08641
355,     59.67,   0.08925
356,     59.83,   0.08833
357,        60,   0.08822
