,time,abs
0,       0.5,  0.002867
1,    0.6667,  0.004947
2,    0.8333,   0.00882
3,         1,  0.006622
4,     1.167,  0.009514
5,     1.333,   0.01056
6,       1.5,   0.01126
7,     1.667,     0.013
8,     1.833,    0.0135
9,         2,   0.01437
10,     2.167,   0.01767
11,     2.333,    0.0174
12,       2.5,   0.01825
13,     2.667,   0.01989
14,     2.833,   0.01985
15,         3,   0.02373
16,     3.167,   0.02379
17,     3.333,   0.02308
18,       3.5,   0.02487
19,     3.667,   0.02789
20,     3.833,   0.02776
21,         4,    0.0299
22,     4.167,   0.03022
23,     4.333,   0.03343
24,       4.5,   0.03083
25,     4.667,    0.0342
26,     4.833,   0.03565
27,         5,    0.0381
28,     5.167,   0.03785
29,     5.333,   0.04042
30,       5.5,   0.03987
31,     5.667,   0.04157
32,     5.833,    0.0407
33,         6,   0.04374
34,     6.167,   0.04694
35,     6.333,   0.04801
36,       6.5,   0.04742
37,     6.667,   0.04926
38,     6.833,   0.04941
39,         7,   0.05104
40,     7.167,   0.05119
41,     7.333,   0.05542
42,       7.5,   0.05508
43,     7.667,   0.05484
44,     7.833,   0.05536
45,         8,   0.05888
46,     8.167,   0.05906
47,     8.333,   0.06072
48,       8.5,   0.06305
49,     8.667,   0.06491
50,     8.833,   0.06295
51,         9,     0.065
52,     9.167,   0.06471
53,     9.333,     0.068
54,       9.5,   0.07013
55,     9.667,   0.06871
56,     9.833,   0.07118
57,        10,   0.07193
58,     10.17,   0.07311
59,     10.33,   0.07736
60,      10.5,   0.07535
61,     10.67,    0.0773
62,     10.83,   0.07953
63,        11,   0.07949
64,     11.17,   0.08151
65,     11.33,   0.08328
66,      11.5,   0.08461
67,     11.67,    0.0851
68,     11.83,   0.08545
69,        12,   0.08923
70,     12.17,   0.08806
71,     12.33,   0.09103
72,      12.5,   0.09075
73,     12.67,   0.09248
74,     12.83,   0.09467
75,        13,   0.09397
76,     13.17,   0.09648
77,     13.33,   0.09875
78,      13.5,   0.09755
79,     13.67,    0.0988
80,     13.83,    0.1008
81,        14,    0.1021
82,     14.17,    0.1049
83,     14.33,    0.1056
84,      14.5,    0.1083
85,     14.67,    0.1071
86,     14.83,    0.1084
87,        15,    0.1099
88,     15.17,    0.1097
89,     15.33,    0.1108
90,      15.5,    0.1156
91,     15.67,    0.1153
92,     15.83,    0.1133
93,        16,    0.1174
94,     16.17,    0.1173
95,     16.33,    0.1212
96,      16.5,    0.1187
97,     16.67,    0.1212
98,     16.83,    0.1206
99,        17,    0.1245
100,     17.17,    0.1249
101,     17.33,    0.1269
102,      17.5,    0.1282
103,     17.67,    0.1299
104,     17.83,    0.1287
105,        18,    0.1313
106,     18.17,    0.1306
107,     18.33,    0.1332
108,      18.5,    0.1345
109,     18.67,    0.1357
110,     18.83,    0.1381
111,        19,    0.1391
112,     19.17,    0.1406
113,     19.33,    0.1395
114,      19.5,    0.1436
115,     19.67,     0.142
116,     19.83,    0.1453
117,        20,    0.1452
118,     20.17,    0.1482
119,     20.33,    0.1461
120,      20.5,    0.1482
121,     20.67,    0.1516
122,     20.83,    0.1539
123,        21,    0.1515
124,     21.17,    0.1541
125,     21.33,    0.1566
126,      21.5,    0.1574
127,     21.67,    0.1569
128,     21.83,    0.1602
129,        22,    0.1594
130,     22.17,    0.1615
131,     22.33,    0.1632
132,      22.5,    0.1654
133,     22.67,    0.1644
134,     22.83,    0.1664
135,        23,    0.1669
136,     23.17,    0.1691
137,     23.33,    0.1717
138,      23.5,    0.1702
139,     23.67,    0.1714
140,     23.83,    0.1727
141,        24,    0.1763
142,     24.17,    0.1745
143,     24.33,    0.1754
144,      24.5,    0.1768
145,     24.67,    0.1779
146,     24.83,    0.1796
147,        25,    0.1826
148,     25.17,     0.184
149,     25.33,    0.1823
150,      25.5,    0.1832
151,     25.67,    0.1856
152,     25.83,    0.1864
153,        26,    0.1892
154,     26.17,    0.1903
155,     26.33,     0.189
156,      26.5,    0.1929
157,     26.67,    0.1934
158,     26.83,    0.1988
159,        27,    0.1972
160,     27.17,    0.1991
161,     27.33,    0.1969
162,      27.5,    0.1996
163,     27.67,       0.2
164,     27.83,    0.2026
165,        28,    0.2026
166,     28.17,    0.2032
167,     28.33,     0.207
168,      28.5,    0.2058
169,     28.67,     0.208
170,     28.83,    0.2082
171,        29,    0.2115
172,     29.17,    0.2128
173,     29.33,    0.2115
174,      29.5,     0.213
175,     29.67,    0.2159
