,time,abs
0,       0.5,  0.006305
1,    0.6667,  0.008031
2,    0.8333,   0.01195
3,         1,   0.01417
4,     1.167,   0.01576
5,     1.333,   0.01918
6,       1.5,   0.01921
7,     1.667,   0.02209
8,     1.833,   0.02647
9,         2,   0.02645
10,     2.167,   0.03018
11,     2.333,   0.03031
12,       2.5,   0.03245
13,     2.667,   0.03702
14,     2.833,   0.04078
15,         3,   0.03889
16,     3.167,   0.04276
17,     3.333,   0.04546
18,       3.5,   0.04646
19,     3.667,   0.05073
20,     3.833,   0.05141
21,         4,   0.05242
22,     4.167,   0.05889
23,     4.333,   0.05936
24,       4.5,   0.06241
25,     4.667,   0.06118
26,     4.833,    0.0658
27,         5,   0.06541
28,     5.167,   0.06867
29,     5.333,   0.07194
30,       5.5,   0.07553
31,     5.667,   0.07622
32,     5.833,   0.07942
33,         6,   0.07869
34,     6.167,    0.0814
35,     6.333,   0.08738
36,       6.5,   0.08475
37,     6.667,   0.08842
38,     6.833,   0.09341
39,         7,   0.09414
40,     7.167,   0.09642
41,     7.333,    0.0982
42,       7.5,    0.1007
43,     7.667,    0.1043
44,     7.833,    0.1053
45,         8,    0.1076
46,     8.167,    0.1102
47,     8.333,     0.112
48,       8.5,    0.1116
49,     8.667,    0.1135
50,     8.833,    0.1181
51,         9,    0.1196
52,     9.167,    0.1228
53,     9.333,    0.1263
54,       9.5,    0.1282
55,     9.667,    0.1296
56,     9.833,    0.1304
57,        10,    0.1336
58,     10.17,    0.1379
59,     10.33,    0.1374
60,      10.5,     0.138
61,     10.67,    0.1399
62,     10.83,    0.1436
63,        11,    0.1471
64,     11.17,    0.1512
65,     11.33,    0.1507
66,      11.5,    0.1546
67,     11.67,    0.1524
68,     11.83,    0.1572
69,        12,    0.1565
70,     12.17,    0.1605
71,     12.33,    0.1641
72,      12.5,    0.1654
73,     12.67,    0.1687
74,     12.83,    0.1705
75,        13,    0.1746
76,     13.17,    0.1747
77,     13.33,    0.1733
78,      13.5,    0.1787
79,     13.67,    0.1814
80,     13.83,     0.184
81,        14,    0.1879
82,     14.17,    0.1853
83,     14.33,    0.1891
84,      14.5,    0.1889
85,     14.67,    0.1923
86,     14.83,    0.1957
87,        15,    0.1979
88,     15.17,    0.1985
89,     15.33,    0.2018
90,      15.5,    0.2046
91,     15.67,    0.2083
92,     15.83,    0.2069
93,        16,    0.2102
94,     16.17,     0.212
95,     16.33,    0.2179
96,      16.5,    0.2153
97,     16.67,     0.219
98,     16.83,    0.2216
99,        17,    0.2222
100,     17.17,    0.2247
101,     17.33,    0.2284
102,      17.5,    0.2304
103,     17.67,    0.2318
104,     17.83,    0.2321
105,        18,    0.2339
106,     18.17,    0.2364
107,     18.33,    0.2378
108,      18.5,    0.2411
109,     18.67,     0.244
110,     18.83,    0.2472
111,        19,    0.2486
112,     19.17,    0.2501
113,     19.33,    0.2547
114,      19.5,    0.2533
115,     19.67,    0.2574
116,     19.83,    0.2582
117,        20,    0.2607
118,     20.17,    0.2631
119,     20.33,    0.2669
120,      20.5,    0.2677
121,     20.67,    0.2694
122,     20.83,    0.2695
123,        21,    0.2732
124,     21.17,    0.2753
125,     21.33,    0.2777
126,      21.5,    0.2785
127,     21.67,    0.2809
128,     21.83,    0.2847
129,        22,    0.2855
130,     22.17,    0.2861
131,     22.33,    0.2865
132,      22.5,    0.2919
133,     22.67,    0.2923
134,     22.83,    0.2957
135,        23,    0.2966
136,     23.17,    0.3015
137,     23.33,    0.3017
138,      23.5,    0.3044
139,     23.67,    0.3047
140,     23.83,    0.3079
141,        24,    0.3095
142,     24.17,    0.3125
143,     24.33,    0.3143
144,      24.5,    0.3132
145,     24.67,    0.3199
146,     24.83,    0.3188
147,        25,    0.3239
148,     25.17,     0.324
149,     25.33,    0.3272
150,      25.5,    0.3238
151,     25.67,    0.3305
152,     25.83,    0.3308
153,        26,    0.3324
154,     26.17,    0.3351
155,     26.33,    0.3392
156,      26.5,    0.3395
157,     26.67,    0.3435
158,     26.83,    0.3423
159,        27,    0.3484
160,     27.17,    0.3477
161,     27.33,    0.3513
162,      27.5,    0.3548
163,     27.67,    0.3552
164,     27.83,    0.3573
165,        28,    0.3547
166,     28.17,    0.3607
