,time,abs
0,       0.5,-0.0008249
1,    0.6667, 0.0008537
2,    0.8333,  0.003456
3,         1,  0.003437
4,     1.167,  0.005987
5,     1.333,  0.004741
6,       1.5,  0.004369
7,     1.667,  0.006943
8,     1.833,  0.008656
9,         2,  0.008604
10,     2.167,  0.007875
11,     2.333,   0.01009
12,       2.5,   0.01203
13,     2.667,   0.01104
14,     2.833,   0.01332
15,         3,   0.01254
16,     3.167,    0.0126
17,     3.333,   0.01378
18,       3.5,   0.01382
19,     3.667,   0.01538
20,     3.833,   0.01664
21,         4,   0.01726
22,     4.167,   0.01649
23,     4.333,   0.01732
24,       4.5,   0.01936
25,     4.667,   0.02006
26,     4.833,   0.01877
27,         5,   0.01987
28,     5.167,    0.0222
29,     5.333,   0.02231
30,       5.5,   0.02279
31,     5.667,   0.02315
32,     5.833,    0.0256
33,         6,   0.02497
34,     6.167,   0.02492
35,     6.333,   0.02715
36,       6.5,   0.02795
37,     6.667,   0.02686
38,     6.833,   0.02934
39,         7,   0.03009
40,     7.167,   0.03043
41,     7.333,   0.03161
42,       7.5,   0.03313
43,     7.667,   0.03266
44,     7.833,   0.03344
45,         8,   0.03333
46,     8.167,    0.0331
47,     8.333,   0.03608
48,       8.5,   0.03613
49,     8.667,   0.03705
50,     8.833,     0.039
51,         9,   0.03833
52,     9.167,   0.04087
53,     9.333,   0.03974
54,       9.5,   0.03917
55,     9.667,   0.04204
56,     9.833,   0.04071
57,        10,   0.04177
58,     10.17,   0.04361
59,     10.33,   0.04333
60,      10.5,   0.04295
61,     10.67,   0.04711
62,     10.83,   0.04652
63,        11,   0.04636
64,     11.17,   0.04794
65,     11.33,   0.04518
66,      11.5,   0.04883
67,     11.67,   0.05062
68,     11.83,   0.05137
69,        12,   0.05071
70,     12.17,   0.05157
71,     12.33,   0.05183
72,      12.5,   0.05293
73,     12.67,   0.05217
74,     12.83,   0.05441
75,        13,   0.05336
76,     13.17,   0.05628
77,     13.33,   0.05565
78,      13.5,   0.05736
79,     13.67,   0.05814
80,     13.83,   0.05999
81,        14,   0.05803
82,     14.17,   0.05951
83,     14.33,   0.06084
84,      14.5,   0.06033
85,     14.67,   0.06202
86,     14.83,   0.06419
87,        15,   0.06376
88,     15.17,   0.06495
89,     15.33,   0.06466
90,      15.5,   0.06531
91,     15.67,    0.0663
92,     15.83,   0.06693
93,        16,   0.06709
94,     16.17,    0.0679
95,     16.33,   0.07009
96,      16.5,   0.07038
97,     16.67,    0.0687
98,     16.83,    0.0721
99,        17,   0.07075
100,     17.17,   0.07365
101,     17.33,    0.0732
102,      17.5,    0.0742
103,     17.67,   0.07478
104,     17.83,   0.07569
105,        18,   0.07631
106,     18.17,   0.07789
107,     18.33,   0.07691
108,      18.5,   0.07683
109,     18.67,   0.07789
110,     18.83,   0.07809
111,        19,   0.07889
112,     19.17,   0.08057
113,     19.33,    0.0813
114,      19.5,   0.08061
115,     19.67,   0.08059
116,     19.83,   0.08395
117,        20,   0.08487
118,     20.17,   0.08361
119,     20.33,   0.08396
120,      20.5,   0.08726
121,     20.67,   0.08626
122,     20.83,   0.08836
123,        21,   0.08996
124,     21.17,   0.08934
125,     21.33,   0.09055
126,      21.5,   0.08995
127,     21.67,     0.093
128,     21.83,   0.09047
129,        22,   0.09282
130,     22.17,    0.0935
131,     22.33,   0.09425
132,      22.5,   0.09672
133,     22.67,   0.09481
134,     22.83,   0.09746
135,        23,   0.09525
136,     23.17,   0.09842
137,     23.33,   0.09762
138,      23.5,   0.09887
139,     23.67,   0.09766
140,     23.83,   0.09956
141,        24,     0.101
142,     24.17,    0.1012
143,     24.33,    0.1016
144,      24.5,    0.1028
145,     24.67,    0.1031
146,     24.83,    0.1043
147,        25,    0.1051
148,     25.17,    0.1093
149,     25.33,    0.1059
150,      25.5,    0.1077
151,     25.67,    0.1096
152,     25.83,    0.1086
153,        26,    0.1095
154,     26.17,    0.1102
155,     26.33,    0.1114
156,      26.5,    0.1118
157,     26.67,    0.1137
158,     26.83,    0.1112
