,time,abs
0,       0.5,  0.003685
1,    0.6667,  0.004732
2,    0.8333,  0.004698
3,         1,  0.005847
4,     1.167,  0.006344
5,     1.333,   0.00751
6,       1.5,   0.00862
7,     1.667,   0.01123
8,     1.833,    0.0114
9,         2,   0.01387
10,     2.167,   0.01133
11,     2.333,   0.01455
12,       2.5,   0.01556
13,     2.667,   0.01712
14,     2.833,   0.01591
15,         3,   0.01781
16,     3.167,   0.01746
17,     3.333,    0.0186
18,       3.5,   0.02141
19,     3.667,    0.0236
20,     3.833,     0.023
21,         4,   0.02363
22,     4.167,   0.02426
23,     4.333,    0.0269
24,       4.5,    0.0275
25,     4.667,   0.02802
26,     4.833,     0.028
27,         5,   0.02967
28,     5.167,   0.03056
29,     5.333,   0.03149
30,       5.5,   0.03357
31,     5.667,   0.03423
32,     5.833,   0.03418
33,         6,   0.03515
34,     6.167,   0.03763
35,     6.333,   0.03932
36,       6.5,   0.03928
37,     6.667,   0.04135
38,     6.833,   0.03952
39,         7,   0.04218
40,     7.167,   0.04465
41,     7.333,   0.04405
42,       7.5,   0.04775
43,     7.667,   0.04495
44,     7.833,   0.04764
45,         8,   0.04858
46,     8.167,   0.04863
47,     8.333,   0.05008
48,       8.5,   0.05024
49,     8.667,   0.05227
50,     8.833,   0.05149
51,         9,   0.05214
52,     9.167,   0.05579
53,     9.333,   0.05517
54,       9.5,   0.05852
55,     9.667,   0.05764
56,     9.833,   0.05865
57,        10,   0.06165
58,     10.17,   0.05933
59,     10.33,   0.06284
60,      10.5,   0.06473
61,     10.67,   0.06586
62,     10.83,   0.06396
63,        11,   0.06521
64,     11.17,    0.0679
65,     11.33,    0.0668
66,      11.5,   0.06903
67,     11.67,   0.07081
68,     11.83,   0.07237
69,        12,   0.06994
70,     12.17,   0.07348
71,     12.33,   0.07393
72,      12.5,   0.07649
73,     12.67,   0.07624
74,     12.83,   0.07721
75,        13,    0.0778
76,     13.17,   0.07715
77,     13.33,   0.08237
78,      13.5,   0.08268
79,     13.67,   0.08151
80,     13.83,    0.0839
81,        14,   0.08379
82,     14.17,   0.08294
83,     14.33,   0.08438
84,      14.5,   0.08687
85,     14.67,   0.08791
86,     14.83,   0.08904
87,        15,    0.0901
88,     15.17,   0.09059
89,     15.33,   0.09229
90,      15.5,   0.09234
91,     15.67,   0.09317
92,     15.83,   0.09628
93,        16,   0.09769
94,     16.17,   0.09625
95,     16.33,   0.09824
96,      16.5,   0.09698
97,     16.67,    0.1013
98,     16.83,   0.09891
99,        17,    0.1035
100,     17.17,    0.1042
101,     17.33,    0.1013
102,      17.5,    0.1035
103,     17.67,    0.1069
104,     17.83,    0.1059
105,        18,    0.1072
106,     18.17,    0.1078
107,     18.33,    0.1109
108,      18.5,    0.1112
109,     18.67,    0.1125
110,     18.83,    0.1135
111,        19,    0.1148
112,     19.17,    0.1143
113,     19.33,    0.1159
114,      19.5,    0.1153
115,     19.67,    0.1173
116,     19.83,     0.116
117,        20,    0.1176
118,     20.17,    0.1187
119,     20.33,     0.122
120,      20.5,    0.1223
121,     20.67,    0.1225
122,     20.83,    0.1213
123,        21,    0.1243
124,     21.17,    0.1246
125,     21.33,    0.1274
126,      21.5,    0.1272
127,     21.67,    0.1274
128,     21.83,    0.1296
129,        22,    0.1305
130,     22.17,    0.1317
131,     22.33,    0.1304
132,      22.5,    0.1332
133,     22.67,    0.1334
134,     22.83,    0.1349
135,        23,    0.1377
136,     23.17,    0.1366
137,     23.33,    0.1399
138,      23.5,    0.1411
139,     23.67,    0.1401
140,     23.83,    0.1397
141,        24,    0.1427
142,     24.17,    0.1428
143,     24.33,     0.145
144,      24.5,     0.145
145,     24.67,    0.1451
146,     24.83,    0.1464
147,        25,    0.1486
148,     25.17,    0.1479
149,     25.33,    0.1508
150,      25.5,    0.1524
151,     25.67,    0.1522
152,     25.83,     0.155
153,        26,    0.1546
154,     26.17,    0.1534
155,     26.33,    0.1542
156,      26.5,    0.1563
157,     26.67,    0.1585
158,     26.83,    0.1589
159,        27,    0.1597
160,     27.17,    0.1602
161,     27.33,    0.1604
162,      27.5,    0.1622
163,     27.67,    0.1634
164,     27.83,    0.1659
165,        28,    0.1661
166,     28.17,    0.1668
167,     28.33,    0.1674
168,      28.5,    0.1675
169,     28.67,    0.1681
170,     28.83,    0.1686
171,        29,    0.1708
172,     29.17,    0.1732
173,     29.33,    0.1719
174,      29.5,    0.1721
175,     29.67,    0.1743
176,     29.83,    0.1748
177,        30,    0.1785
178,     30.17,    0.1771
179,     30.33,    0.1781
180,      30.5,     0.181
181,     30.67,    0.1806
182,     30.83,    0.1828
183,        31,    0.1813
184,     31.17,    0.1831
185,     31.33,    0.1846
186,      31.5,     0.183
187,     31.67,    0.1862
188,     31.83,    0.1867
189,        32,    0.1879
190,     32.17,     0.189
191,     32.33,    0.1895
192,      32.5,    0.1915
193,     32.67,    0.1924
194,     32.83,    0.1934
195,        33,    0.1945
196,     33.17,    0.1956
197,     33.33,     0.193
198,      33.5,    0.1971
199,     33.67,    0.1984
200,     33.83,    0.1993
201,        34,    0.1992
202,     34.17,    0.2008
203,     34.33,    0.1995
204,      34.5,    0.2031
205,     34.67,    0.2036
206,     34.83,    0.2058
207,        35,    0.2065
208,     35.17,    0.2081
209,     35.33,    0.2073
210,      35.5,    0.2063
211,     35.67,    0.2093
212,     35.83,    0.2087
213,        36,    0.2127
214,     36.17,    0.2115
215,     36.33,    0.2145
216,      36.5,    0.2144
217,     36.67,    0.2145
218,     36.83,    0.2162
219,        37,    0.2171
220,     37.17,    0.2172
221,     37.33,    0.2191
222,      37.5,    0.2206
223,     37.67,    0.2213
224,     37.83,    0.2236
225,        38,    0.2232
226,     38.17,    0.2233
227,     38.33,    0.2226
228,      38.5,    0.2262
229,     38.67,    0.2289
230,     38.83,    0.2262
231,        39,    0.2263
232,     39.17,    0.2282
233,     39.33,    0.2295
234,      39.5,    0.2309
235,     39.67,    0.2324
236,     39.83,    0.2314
237,        40,    0.2337
238,     40.17,    0.2338
239,     40.33,    0.2353
240,      40.5,    0.2364
241,     40.67,    0.2368
242,     40.83,    0.2383
243,        41,    0.2387
244,     41.17,    0.2408
245,     41.33,    0.2422
246,      41.5,    0.2418
247,     41.67,    0.2439
248,     41.83,    0.2438
249,        42,    0.2446
250,     42.17,    0.2459
251,     42.33,    0.2469
252,      42.5,    0.2493
253,     42.67,    0.2494
254,     42.83,    0.2493
255,        43,    0.2501
256,     43.17,    0.2515
257,     43.33,    0.2526
258,      43.5,    0.2533
259,     43.67,    0.2534
260,     43.83,    0.2571
261,        44,    0.2576
262,     44.17,    0.2566
263,     44.33,    0.2561
264,      44.5,    0.2568
265,     44.67,    0.2592
266,     44.83,      0.26
267,        45,    0.2607
268,     45.17,    0.2614
269,     45.33,    0.2631
270,      45.5,    0.2661
271,     45.67,    0.2663
272,     45.83,     0.265
273,        46,    0.2686
274,     46.17,     0.268
275,     46.33,    0.2704
276,      46.5,    0.2691
277,     46.67,    0.2706
278,     46.83,    0.2721
279,        47,     0.271
280,     47.17,    0.2754
281,     47.33,    0.2752
282,      47.5,    0.2753
283,     47.67,    0.2744
284,     47.83,    0.2781
285,        48,    0.2778
286,     48.17,    0.2777
287,     48.33,    0.2819
288,      48.5,    0.2811
289,     48.67,    0.2811
290,     48.83,    0.2803
291,        49,    0.2834
292,     49.17,    0.2843
293,     49.33,    0.2863
294,      49.5,    0.2871
295,     49.67,    0.2888
296,     49.83,    0.2883
297,        50,    0.2868
298,     50.17,    0.2891
299,     50.33,     0.289
300,      50.5,    0.2933
301,     50.67,    0.2923
302,     50.83,     0.296
303,        51,    0.2941
304,     51.17,     0.294
305,     51.33,    0.2958
306,      51.5,     0.299
307,     51.67,    0.2974
308,     51.83,    0.3007
309,        52,    0.2982
310,     52.17,    0.2997
311,     52.33,    0.3024
312,      52.5,    0.3029
313,     52.67,    0.3026
314,     52.83,    0.3061
315,        53,     0.307
316,     53.17,    0.3066
317,     53.33,    0.3059
318,      53.5,    0.3064
319,     53.67,    0.3077
320,     53.83,    0.3079
321,        54,    0.3111
322,     54.17,    0.3097
323,     54.33,    0.3136
324,      54.5,    0.3121
325,     54.67,    0.3147
326,     54.83,    0.3169
327,        55,    0.3202
328,     55.17,    0.3166
329,     55.33,    0.3186
330,      55.5,    0.3195
331,     55.67,    0.3212
332,     55.83,    0.3206
333,        56,    0.3232
334,     56.17,     0.324
335,     56.33,    0.3212
336,      56.5,    0.3237
337,     56.67,    0.3252
338,     56.83,    0.3245
339,        57,    0.3274
340,     57.17,    0.3291
341,     57.33,    0.3278
342,      57.5,    0.3297
343,     57.67,     0.333
344,     57.83,    0.3313
345,        58,    0.3305
346,     58.17,    0.3335
347,     58.33,    0.3329
348,      58.5,    0.3352
349,     58.67,    0.3365
350,     58.83,    0.3379
351,        59,    0.3371
352,     59.17,    0.3394
353,     59.33,    0.3387
354,      59.5,    0.3401
355,     59.67,    0.3406
356,     59.83,    0.3419
357,        60,    0.3449
