,time,abs
0,       0.5,  0.005601
1,    0.6667,  0.008748
2,    0.8333,    0.0125
3,         1,   0.01243
4,     1.167,   0.01456
5,     1.333,   0.01828
6,       1.5,   0.01797
7,     1.667,   0.02316
8,     1.833,   0.02302
9,         2,   0.02654
10,     2.167,   0.02703
11,     2.333,   0.02996
12,       2.5,     0.032
13,     2.667,   0.03424
14,     2.833,   0.03552
15,         3,   0.03814
16,     3.167,   0.03914
17,     3.333,   0.04282
18,       3.5,   0.04499
19,     3.667,   0.04604
20,     3.833,   0.04876
21,         4,   0.05078
22,     4.167,   0.05293
23,     4.333,   0.05493
24,       4.5,   0.05633
25,     4.667,   0.05774
26,     4.833,   0.06315
27,         5,   0.06349
28,     5.167,   0.06341
29,     5.333,   0.06351
30,       5.5,    0.0668
31,     5.667,   0.07065
32,     5.833,   0.07039
33,         6,   0.07522
34,     6.167,    0.0772
35,     6.333,   0.07838
36,       6.5,   0.07977
37,     6.667,   0.08275
38,     6.833,   0.08581
39,         7,   0.08534
40,     7.167,   0.08859
41,     7.333,   0.09093
42,       7.5,   0.09227
43,     7.667,   0.09346
44,     7.833,   0.09712
45,         8,   0.09651
46,     8.167,    0.0993
47,     8.333,    0.1017
48,       8.5,    0.1036
49,     8.667,    0.1077
50,     8.833,    0.1083
51,         9,    0.1095
52,     9.167,    0.1101
53,     9.333,    0.1127
54,       9.5,    0.1171
55,     9.667,    0.1171
56,     9.833,     0.117
57,        10,    0.1181
58,     10.17,    0.1219
59,     10.33,    0.1249
60,      10.5,    0.1278
61,     10.67,    0.1275
62,     10.83,    0.1292
63,        11,    0.1286
64,     11.17,    0.1333
65,     11.33,    0.1345
66,      11.5,    0.1374
67,     11.67,    0.1406
68,     11.83,    0.1423
69,        12,    0.1412
70,     12.17,    0.1439
71,     12.33,    0.1451
72,      12.5,    0.1478
73,     12.67,    0.1496
74,     12.83,    0.1523
75,        13,    0.1521
76,     13.17,    0.1553
77,     13.33,    0.1569
78,      13.5,    0.1602
79,     13.67,    0.1602
80,     13.83,    0.1625
81,        14,    0.1648
82,     14.17,    0.1671
83,     14.33,    0.1685
84,      14.5,    0.1696
85,     14.67,    0.1716
86,     14.83,    0.1715
87,        15,    0.1758
88,     15.17,    0.1772
89,     15.33,    0.1793
90,      15.5,    0.1789
91,     15.67,    0.1832
92,     15.83,    0.1819
93,        16,    0.1851
94,     16.17,    0.1868
95,     16.33,    0.1891
96,      16.5,    0.1891
97,     16.67,      0.19
98,     16.83,    0.1923
99,        17,     0.195
100,     17.17,    0.1946
101,     17.33,    0.1972
102,      17.5,    0.2005
103,     17.67,    0.1989
104,     17.83,    0.2014
105,        18,    0.2038
106,     18.17,     0.207
107,     18.33,    0.2084
108,      18.5,    0.2083
109,     18.67,    0.2113
110,     18.83,    0.2138
111,        19,    0.2157
112,     19.17,    0.2165
113,     19.33,    0.2164
114,      19.5,    0.2182
115,     19.67,    0.2219
116,     19.83,    0.2203
117,        20,     0.223
118,     20.17,    0.2237
119,     20.33,    0.2262
120,      20.5,    0.2293
121,     20.67,    0.2284
122,     20.83,    0.2298
123,        21,    0.2332
124,     21.17,    0.2336
125,     21.33,    0.2376
126,      21.5,    0.2355
127,     21.67,     0.238
128,     21.83,    0.2386
129,        22,    0.2397
130,     22.17,    0.2425
131,     22.33,    0.2447
132,      22.5,    0.2464
133,     22.67,    0.2471
134,     22.83,    0.2487
135,        23,    0.2501
136,     23.17,    0.2527
137,     23.33,    0.2536
138,      23.5,    0.2555
139,     23.67,     0.255
140,     23.83,     0.258
141,        24,    0.2581
142,     24.17,    0.2619
143,     24.33,    0.2623
144,      24.5,     0.263
145,     24.67,    0.2654
146,     24.83,    0.2657
147,        25,    0.2675
148,     25.17,    0.2679
149,     25.33,    0.2701
150,      25.5,     0.272
151,     25.67,    0.2713
152,     25.83,    0.2737
153,        26,    0.2778
154,     26.17,    0.2761
155,     26.33,    0.2776
156,      26.5,      0.28
157,     26.67,    0.2822
158,     26.83,    0.2793
159,        27,    0.2847
160,     27.17,    0.2857
161,     27.33,    0.2873
162,      27.5,    0.2883
163,     27.67,    0.2883
164,     27.83,    0.2891
165,        28,    0.2914
166,     28.17,     0.292
167,     28.33,    0.2961
168,      28.5,    0.2946
169,     28.67,    0.2982
170,     28.83,     0.297
171,        29,    0.2981
172,     29.17,    0.3007
173,     29.33,    0.2983
174,      29.5,    0.3032
175,     29.67,    0.3048
176,     29.83,    0.3042
177,        30,    0.3052
178,     30.17,    0.3064
179,     30.33,    0.3089
180,      30.5,    0.3108
181,     30.67,    0.3095
182,     30.83,    0.3103
183,        31,    0.3129
184,     31.17,    0.3152
185,     31.33,    0.3155
186,      31.5,    0.3177
187,     31.67,    0.3175
188,     31.83,      0.32
189,        32,    0.3194
190,     32.17,    0.3198
191,     32.33,    0.3238
192,      32.5,    0.3235
193,     32.67,    0.3238
194,     32.83,    0.3273
