,time,abs
0,       0.5,  0.001888
1,    0.6667,  0.005393
2,    0.8333,  0.005356
3,         1,  0.006712
4,     1.167,  0.008564
5,     1.333,   0.01017
6,       1.5,   0.01059
7,     1.667,   0.01018
8,     1.833,   0.01121
9,         2,   0.01523
10,     2.167,   0.01607
11,     2.333,   0.01527
12,       2.5,    0.0157
13,     2.667,    0.0181
14,     2.833,   0.01885
15,         3,    0.0201
16,     3.167,   0.02107
17,     3.333,   0.02213
18,       3.5,   0.02312
19,     3.667,   0.02395
20,     3.833,   0.02559
21,         4,    0.0273
22,     4.167,    0.0291
23,     4.333,   0.03086
24,       4.5,   0.03003
25,     4.667,   0.03305
26,     4.833,   0.03244
27,         5,   0.03275
28,     5.167,   0.03489
29,     5.333,   0.03698
30,       5.5,   0.03771
31,     5.667,   0.03804
32,     5.833,   0.04044
33,         6,   0.04129
34,     6.167,   0.04235
35,     6.333,   0.04363
36,       6.5,   0.04419
37,     6.667,   0.04616
38,     6.833,   0.04538
39,         7,   0.04914
40,     7.167,   0.04698
41,     7.333,   0.05159
42,       7.5,   0.04942
43,     7.667,   0.05169
44,     7.833,    0.0538
45,         8,   0.05368
46,     8.167,    0.0552
47,     8.333,   0.05678
48,       8.5,   0.05598
49,     8.667,   0.06009
50,     8.833,    0.0605
51,         9,   0.06098
52,     9.167,   0.06177
53,     9.333,   0.06255
54,       9.5,   0.06391
55,     9.667,    0.0646
56,     9.833,   0.06777
57,        10,   0.06773
58,     10.17,   0.06694
59,     10.33,   0.06869
60,      10.5,   0.07114
61,     10.67,    0.0694
62,     10.83,   0.07323
63,        11,   0.07362
64,     11.17,   0.07696
65,     11.33,   0.07443
66,      11.5,   0.07562
67,     11.67,   0.08098
68,     11.83,   0.07886
69,        12,   0.08037
70,     12.17,   0.08249
71,     12.33,   0.08184
72,      12.5,   0.08329
73,     12.67,   0.08517
74,     12.83,   0.08579
75,        13,   0.08797
76,     13.17,   0.08899
77,     13.33,   0.09012
78,      13.5,   0.08946
79,     13.67,    0.0919
80,     13.83,   0.09239
81,        14,   0.09463
82,     14.17,   0.09607
83,     14.33,   0.09789
84,      14.5,   0.09611
85,     14.67,   0.09943
86,     14.83,   0.09812
87,        15,    0.1002
88,     15.17,     0.102
89,     15.33,    0.1005
90,      15.5,    0.1046
91,     15.67,    0.1059
92,     15.83,    0.1052
93,        16,    0.1069
94,     16.17,    0.1067
95,     16.33,    0.1102
96,      16.5,    0.1128
97,     16.67,    0.1092
98,     16.83,    0.1119
99,        17,     0.112
100,     17.17,    0.1145
101,     17.33,    0.1146
102,      17.5,    0.1168
103,     17.67,    0.1169
104,     17.83,    0.1195
105,        18,    0.1204
106,     18.17,    0.1214
107,     18.33,    0.1241
108,      18.5,    0.1229
109,     18.67,    0.1257
110,     18.83,    0.1245
111,        19,    0.1251
112,     19.17,    0.1291
113,     19.33,    0.1276
114,      19.5,    0.1316
115,     19.67,    0.1326
116,     19.83,    0.1324
117,        20,    0.1335
118,     20.17,    0.1348
119,     20.33,    0.1352
120,      20.5,    0.1335
121,     20.67,     0.138
122,     20.83,    0.1384
123,        21,    0.1404
124,     21.17,    0.1409
125,     21.33,    0.1423
126,      21.5,     0.142
127,     21.67,    0.1448
128,     21.83,    0.1448
129,        22,    0.1454
130,     22.17,    0.1471
131,     22.33,    0.1463
132,      22.5,    0.1491
133,     22.67,    0.1506
134,     22.83,    0.1518
135,        23,     0.154
136,     23.17,    0.1547
137,     23.33,    0.1523
138,      23.5,    0.1577
139,     23.67,    0.1566
140,     23.83,    0.1582
141,        24,    0.1599
142,     24.17,     0.163
143,     24.33,    0.1605
144,      24.5,    0.1629
145,     24.67,    0.1628
146,     24.83,    0.1643
147,        25,    0.1662
148,     25.17,    0.1671
149,     25.33,    0.1684
150,      25.5,    0.1692
151,     25.67,    0.1696
152,     25.83,    0.1711
153,        26,    0.1735
154,     26.17,    0.1727
155,     26.33,    0.1741
156,      26.5,    0.1735
157,     26.67,    0.1785
158,     26.83,    0.1774
159,        27,    0.1799
160,     27.17,    0.1793
161,     27.33,    0.1813
162,      27.5,     0.181
163,     27.67,     0.185
164,     27.83,    0.1851
165,        28,     0.183
166,     28.17,    0.1869
167,     28.33,    0.1868
168,      28.5,    0.1884
169,     28.67,    0.1904
170,     28.83,    0.1908
171,        29,    0.1882
172,     29.17,    0.1928
173,     29.33,     0.193
174,      29.5,    0.1934
175,     29.67,    0.1965
176,     29.83,    0.1991
177,        30,    0.1988
178,     30.17,    0.1992
179,     30.33,    0.2005
180,      30.5,    0.2023
181,     30.67,    0.2034
182,     30.83,    0.2044
183,        31,    0.2049
184,     31.17,    0.2049
185,     31.33,    0.2072
186,      31.5,    0.2086
187,     31.67,    0.2089
188,     31.83,    0.2081
189,        32,    0.2081
190,     32.17,    0.2137
191,     32.33,    0.2118
192,      32.5,    0.2125
193,     32.67,    0.2134
194,     32.83,    0.2155
195,        33,    0.2163
196,     33.17,    0.2209
197,     33.33,    0.2177
198,      33.5,    0.2195
199,     33.67,    0.2213
200,     33.83,     0.219
201,        34,    0.2212
202,     34.17,    0.2251
203,     34.33,    0.2258
204,      34.5,    0.2259
205,     34.67,     0.228
206,     34.83,    0.2277
207,        35,    0.2309
208,     35.17,     0.232
209,     35.33,    0.2337
210,      35.5,    0.2325
211,     35.67,    0.2356
212,     35.83,    0.2338
213,        36,    0.2339
214,     36.17,    0.2375
215,     36.33,    0.2383
216,      36.5,    0.2391
217,     36.67,    0.2408
218,     36.83,    0.2408
219,        37,    0.2425
220,     37.17,    0.2427
221,     37.33,     0.241
222,      37.5,    0.2468
223,     37.67,    0.2476
224,     37.83,    0.2469
225,        38,    0.2489
226,     38.17,    0.2512
227,     38.33,    0.2474
228,      38.5,    0.2504
229,     38.67,    0.2523
230,     38.83,    0.2534
231,        39,    0.2553
232,     39.17,    0.2571
233,     39.33,    0.2554
