,time,abs
0,       0.5,  0.008033
1,    0.6667,   0.01121
2,    0.8333,   0.01387
3,         1,   0.01647
4,     1.167,   0.01883
5,     1.333,   0.02127
6,       1.5,   0.02411
7,     1.667,   0.02726
8,     1.833,   0.02837
9,         2,   0.03232
10,     2.167,   0.03327
11,     2.333,   0.03665
12,       2.5,   0.04004
13,     2.667,   0.04249
14,     2.833,   0.04646
15,         3,    0.0483
16,     3.167,   0.05076
17,     3.333,   0.05359
18,       3.5,    0.0537
19,     3.667,   0.05727
20,     3.833,   0.06116
21,         4,    0.0623
22,     4.167,   0.06409
23,     4.333,   0.06635
24,       4.5,   0.06913
25,     4.667,   0.07453
26,     4.833,   0.07694
27,         5,   0.07866
28,     5.167,   0.07956
29,     5.333,   0.08329
30,       5.5,   0.08631
31,     5.667,    0.0863
32,     5.833,   0.09088
33,         6,   0.09291
34,     6.167,   0.09618
35,     6.333,   0.09863
36,       6.5,    0.1021
37,     6.667,    0.1048
38,     6.833,     0.106
39,         7,    0.1082
40,     7.167,    0.1105
41,     7.333,    0.1137
42,       7.5,    0.1164
43,     7.667,    0.1176
44,     7.833,    0.1196
45,         8,    0.1248
46,     8.167,    0.1264
47,     8.333,    0.1291
48,       8.5,    0.1317
49,     8.667,     0.135
50,     8.833,    0.1371
51,         9,    0.1375
52,     9.167,     0.141
53,     9.333,     0.143
54,       9.5,    0.1503
55,     9.667,    0.1499
56,     9.833,    0.1514
57,        10,    0.1558
58,     10.17,    0.1571
59,     10.33,    0.1599
60,      10.5,    0.1632
61,     10.67,    0.1636
62,     10.83,    0.1644
63,        11,    0.1684
64,     11.17,    0.1721
65,     11.33,    0.1735
66,      11.5,    0.1759
67,     11.67,    0.1799
68,     11.83,    0.1817
69,        12,    0.1825
70,     12.17,    0.1862
71,     12.33,    0.1889
72,      12.5,    0.1918
73,     12.67,    0.1928
74,     12.83,    0.1972
75,        13,    0.1996
76,     13.17,    0.2009
77,     13.33,    0.2004
78,      13.5,    0.2072
79,     13.67,     0.208
80,     13.83,    0.2122
81,        14,    0.2128
82,     14.17,    0.2174
83,     14.33,     0.219
84,      14.5,      0.22
85,     14.67,     0.224
86,     14.83,    0.2255
87,        15,    0.2292
88,     15.17,    0.2307
89,     15.33,    0.2315
90,      15.5,    0.2358
91,     15.67,     0.238
92,     15.83,    0.2399
93,        16,    0.2439
94,     16.17,    0.2465
95,     16.33,    0.2456
96,      16.5,     0.249
97,     16.67,    0.2523
98,     16.83,    0.2559
99,        17,    0.2562
100,     17.17,      0.26
101,     17.33,    0.2605
102,      17.5,     0.264
103,     17.67,    0.2676
104,     17.83,    0.2689
105,        18,    0.2715
106,     18.17,    0.2755
107,     18.33,    0.2744
108,      18.5,    0.2791
109,     18.67,    0.2801
110,     18.83,    0.2828
111,        19,    0.2824
112,     19.17,    0.2863
113,     19.33,    0.2918
