,time,abs
0,       0.5,   0.00598
1,    0.6667,   0.01068
2,    0.8333,   0.01384
3,         1,   0.01695
4,     1.167,   0.02044
5,     1.333,   0.02085
6,       1.5,   0.02651
7,     1.667,   0.02587
8,     1.833,   0.02906
9,         2,    0.0315
10,     2.167,   0.03775
11,     2.333,   0.03959
12,       2.5,   0.04156
13,     2.667,   0.04546
14,     2.833,   0.04526
15,         3,   0.04983
16,     3.167,   0.05054
17,     3.333,   0.05411
18,       3.5,   0.05819
19,     3.667,   0.06056
20,     3.833,   0.06166
21,         4,   0.06743
22,     4.167,   0.06954
23,     4.333,   0.07069
24,       4.5,   0.07467
25,     4.667,   0.07719
26,     4.833,   0.08035
27,         5,   0.08334
28,     5.167,   0.08469
29,     5.333,   0.08695
30,       5.5,   0.08921
31,     5.667,   0.09241
32,     5.833,   0.09719
33,         6,    0.0981
34,     6.167,   0.09961
35,     6.333,    0.1044
36,       6.5,    0.1074
37,     6.667,    0.1088
38,     6.833,    0.1122
39,         7,     0.116
40,     7.167,    0.1156
41,     7.333,    0.1171
42,       7.5,    0.1217
43,     7.667,    0.1223
44,     7.833,    0.1286
45,         8,    0.1305
46,     8.167,    0.1323
47,     8.333,    0.1361
48,       8.5,    0.1392
49,     8.667,    0.1399
50,     8.833,    0.1438
51,         9,    0.1467
52,     9.167,    0.1477
53,     9.333,    0.1519
54,       9.5,    0.1562
55,     9.667,    0.1544
56,     9.833,    0.1577
57,        10,    0.1623
58,     10.17,     0.163
59,     10.33,    0.1645
60,      10.5,     0.168
61,     10.67,    0.1706
62,     10.83,    0.1747
63,        11,     0.178
64,     11.17,    0.1771
65,     11.33,    0.1839
66,      11.5,    0.1829
67,     11.67,     0.188
68,     11.83,      0.19
69,        12,    0.1922
70,     12.17,    0.1931
71,     12.33,    0.1976
72,      12.5,    0.2009
73,     12.67,    0.2032
74,     12.83,    0.2057
75,        13,    0.2075
76,     13.17,    0.2088
77,     13.33,    0.2121
78,      13.5,    0.2157
79,     13.67,    0.2165
80,     13.83,    0.2198
81,        14,    0.2213
82,     14.17,    0.2245
