,time,abs
0,       0.5,   0.01054
1,    0.6667,   0.01253
2,    0.8333,   0.01817
3,         1,   0.01888
4,     1.167,   0.01976
5,     1.333,   0.02675
6,       1.5,   0.02679
7,     1.667,   0.03085
8,     1.833,   0.03497
9,         2,   0.03587
10,     2.167,   0.04006
11,     2.333,     0.042
12,       2.5,   0.04521
13,     2.667,   0.04698
14,     2.833,   0.05172
15,         3,   0.05568
16,     3.167,   0.05908
17,     3.333,   0.06079
18,       3.5,   0.06165
19,     3.667,   0.06712
20,     3.833,   0.06781
21,         4,   0.07141
22,     4.167,   0.07556
23,     4.333,   0.07742
24,       4.5,   0.08128
25,     4.667,   0.08313
26,     4.833,   0.08728
27,         5,   0.09193
28,     5.167,    0.0931
29,     5.333,   0.09548
30,       5.5,   0.09643
31,     5.667,    0.1034
32,     5.833,    0.1061
33,         6,     0.107
34,     6.167,    0.1108
35,     6.333,    0.1145
36,       6.5,    0.1163
37,     6.667,    0.1179
38,     6.833,     0.122
39,         7,    0.1246
40,     7.167,     0.128
41,     7.333,    0.1302
42,       7.5,    0.1335
43,     7.667,    0.1378
44,     7.833,     0.141
45,         8,    0.1435
46,     8.167,    0.1469
47,     8.333,    0.1471
48,       8.5,    0.1545
49,     8.667,     0.155
50,     8.833,    0.1565
51,         9,    0.1592
52,     9.167,    0.1646
53,     9.333,    0.1659
54,       9.5,    0.1696
55,     9.667,    0.1704
56,     9.833,    0.1746
57,        10,     0.177
58,     10.17,    0.1823
59,     10.33,    0.1835
60,      10.5,    0.1872
61,     10.67,    0.1882
62,     10.83,    0.1938
63,        11,    0.1982
64,     11.17,    0.1972
65,     11.33,    0.2009
66,      11.5,     0.206
67,     11.67,    0.2075
68,     11.83,    0.2087
69,        12,    0.2112
70,     12.17,    0.2148
71,     12.33,    0.2202
72,      12.5,    0.2211
73,     12.67,     0.224
74,     12.83,    0.2283
75,        13,    0.2301
76,     13.17,    0.2333
77,     13.33,    0.2348
78,      13.5,    0.2371
79,     13.67,    0.2401
80,     13.83,    0.2452
81,        14,    0.2467
82,     14.17,    0.2487
83,     14.33,    0.2529
84,      14.5,    0.2551
85,     14.67,    0.2591
86,     14.83,    0.2626
87,        15,    0.2634
88,     15.17,    0.2662
89,     15.33,    0.2689
90,      15.5,    0.2723
91,     15.67,    0.2753
92,     15.83,    0.2786
93,        16,     0.278
94,     16.17,    0.2822
95,     16.33,    0.2862
96,      16.5,    0.2897
97,     16.67,    0.2922
98,     16.83,     0.294
99,        17,    0.2976
100,     17.17,       0.3
101,     17.33,    0.3053
102,      17.5,    0.3043
103,     17.67,    0.3111
104,     17.83,    0.3122
105,        18,    0.3133
106,     18.17,    0.3174
107,     18.33,    0.3209
108,      18.5,    0.3222
109,     18.67,    0.3242
110,     18.83,    0.3286
111,        19,    0.3329
112,     19.17,    0.3319
113,     19.33,    0.3354
114,      19.5,    0.3365
115,     19.67,    0.3421
116,     19.83,    0.3429
117,        20,    0.3466
118,     20.17,    0.3502
119,     20.33,    0.3536
120,      20.5,    0.3566
121,     20.67,    0.3576
122,     20.83,    0.3586
123,        21,     0.364
124,     21.17,    0.3665
125,     21.33,     0.368
126,      21.5,    0.3706
127,     21.67,    0.3744
128,     21.83,    0.3773
129,        22,    0.3795
130,     22.17,     0.381
131,     22.33,    0.3847
132,      22.5,    0.3869
133,     22.67,    0.3858
134,     22.83,    0.3931
135,        23,    0.3947
136,     23.17,    0.3977
137,     23.33,    0.3984
138,      23.5,    0.4029
139,     23.67,    0.4077
140,     23.83,    0.4084
141,        24,    0.4115
142,     24.17,    0.4135
143,     24.33,    0.4142
144,      24.5,    0.4218
145,     24.67,      0.42
146,     24.83,    0.4257
147,        25,    0.4275
148,     25.17,      0.43
149,     25.33,    0.4325
150,      25.5,    0.4361
151,     25.67,    0.4402
152,     25.83,    0.4416
153,        26,    0.4452
154,     26.17,    0.4459
155,     26.33,     0.447
156,      26.5,    0.4543
157,     26.67,    0.4552
158,     26.83,    0.4552
159,        27,    0.4595
160,     27.17,    0.4638
161,     27.33,    0.4651
162,      27.5,    0.4692
163,     27.67,     0.473
164,     27.83,    0.4724
165,        28,    0.4774
166,     28.17,    0.4765
167,     28.33,    0.4802
168,      28.5,    0.4829
169,     28.67,    0.4847
170,     28.83,    0.4863
171,        29,     0.487
172,     29.17,    0.4936
173,     29.33,    0.4962
174,      29.5,     0.499
175,     29.67,    0.5057
176,     29.83,    0.5013
177,        30,    0.5074
178,     30.17,    0.5079
179,     30.33,    0.5132
180,      30.5,    0.5124
181,     30.67,    0.5163
182,     30.83,     0.516
183,        31,    0.5208
184,     31.17,    0.5198
185,     31.33,    0.5252
186,      31.5,    0.5302
187,     31.67,    0.5337
188,     31.83,     0.532
189,        32,    0.5367
190,     32.17,    0.5345
191,     32.33,    0.5418
192,      32.5,     0.546
193,     32.67,    0.5472
194,     32.83,    0.5516
195,        33,    0.5538
