,time,abs
0,       0.5,  0.005886
1,    0.6667,   0.01008
2,    0.8333,  0.009716
3,         1,   0.01208
4,     1.167,   0.01469
5,     1.333,   0.01599
6,       1.5,   0.01947
7,     1.667,   0.02221
8,     1.833,   0.02136
9,         2,   0.02536
10,     2.167,   0.02808
11,     2.333,   0.02808
12,       2.5,   0.03017
13,     2.667,   0.03293
14,     2.833,   0.03407
15,         3,   0.03745
16,     3.167,   0.04017
17,     3.333,   0.04063
18,       3.5,   0.04363
19,     3.667,   0.04416
20,     3.833,   0.04764
21,         4,   0.04865
22,     4.167,   0.05115
23,     4.333,   0.05402
24,       4.5,   0.05767
25,     4.667,   0.05687
26,     4.833,   0.05946
27,         5,   0.06149
28,     5.167,   0.06273
29,     5.333,   0.06591
30,       5.5,   0.06791
31,     5.667,   0.06804
32,     5.833,    0.0736
33,         6,   0.07369
34,     6.167,    0.0768
35,     6.333,   0.07826
36,       6.5,   0.08027
37,     6.667,     0.082
38,     6.833,   0.08338
39,         7,   0.08568
40,     7.167,   0.08983
41,     7.333,   0.08778
42,       7.5,   0.09058
43,     7.667,   0.09373
44,     7.833,   0.09521
45,         8,   0.09794
46,     8.167,   0.09848
47,     8.333,    0.1009
48,       8.5,    0.1042
49,     8.667,    0.1058
50,     8.833,    0.1093
51,         9,    0.1093
52,     9.167,     0.113
53,     9.333,    0.1135
54,       9.5,     0.118
55,     9.667,    0.1182
56,     9.833,    0.1206
57,        10,    0.1212
58,     10.17,    0.1254
59,     10.33,     0.128
60,      10.5,     0.129
61,     10.67,    0.1288
62,     10.83,    0.1328
63,        11,    0.1331
64,     11.17,    0.1371
65,     11.33,    0.1384
66,      11.5,    0.1405
67,     11.67,    0.1417
68,     11.83,    0.1436
69,        12,    0.1465
70,     12.17,    0.1497
71,     12.33,    0.1502
72,      12.5,    0.1513
73,     12.67,    0.1548
74,     12.83,    0.1563
75,        13,    0.1598
76,     13.17,    0.1617
77,     13.33,    0.1642
78,      13.5,    0.1638
79,     13.67,    0.1694
80,     13.83,    0.1683
81,        14,    0.1733
82,     14.17,    0.1731
83,     14.33,    0.1773
84,      14.5,     0.178
85,     14.67,    0.1816
86,     14.83,    0.1839
87,        15,    0.1821
88,     15.17,    0.1862
89,     15.33,    0.1866
90,      15.5,    0.1904
91,     15.67,    0.1921
92,     15.83,     0.193
93,        16,    0.1933
94,     16.17,     0.196
95,     16.33,    0.1983
96,      16.5,    0.2038
97,     16.67,    0.2038
98,     16.83,    0.2074
99,        17,    0.2076
100,     17.17,    0.2095
101,     17.33,    0.2105
102,      17.5,    0.2135
103,     17.67,    0.2159
104,     17.83,    0.2176
105,        18,    0.2201
106,     18.17,    0.2243
107,     18.33,    0.2219
108,      18.5,    0.2259
109,     18.67,    0.2247
110,     18.83,    0.2308
111,        19,    0.2309
112,     19.17,     0.234
113,     19.33,    0.2337
114,      19.5,    0.2362
115,     19.67,    0.2408
116,     19.83,     0.241
117,        20,     0.243
118,     20.17,    0.2463
119,     20.33,    0.2473
120,      20.5,    0.2486
121,     20.67,    0.2516
122,     20.83,    0.2524
123,        21,    0.2552
124,     21.17,    0.2575
125,     21.33,    0.2597
126,      21.5,    0.2608
127,     21.67,    0.2629
128,     21.83,    0.2644
129,        22,    0.2653
130,     22.17,    0.2699
131,     22.33,    0.2722
132,      22.5,    0.2726
133,     22.67,    0.2745
134,     22.83,    0.2784
135,        23,    0.2778
136,     23.17,    0.2825
137,     23.33,    0.2832
138,      23.5,    0.2885
139,     23.67,    0.2862
140,     23.83,    0.2868
141,        24,    0.2931
142,     24.17,     0.294
143,     24.33,    0.2949
144,      24.5,     0.297
145,     24.67,    0.2985
146,     24.83,     0.303
147,        25,    0.3013
148,     25.17,    0.3036
149,     25.33,    0.3076
150,      25.5,    0.3087
151,     25.67,    0.3102
152,     25.83,    0.3145
153,        26,    0.3158
154,     26.17,    0.3175
155,     26.33,    0.3191
156,      26.5,     0.321
157,     26.67,    0.3245
158,     26.83,    0.3235
159,        27,    0.3269
160,     27.17,    0.3285
161,     27.33,    0.3302
162,      27.5,     0.332
163,     27.67,    0.3351
164,     27.83,    0.3363
165,        28,    0.3393
166,     28.17,    0.3396
167,     28.33,    0.3445
168,      28.5,    0.3456
169,     28.67,    0.3467
170,     28.83,     0.349
171,        29,    0.3534
172,     29.17,    0.3539
173,     29.33,    0.3569
174,      29.5,    0.3566
175,     29.67,    0.3581
176,     29.83,    0.3607
177,        30,    0.3624
178,     30.17,    0.3641
179,     30.33,    0.3662
180,      30.5,     0.368
181,     30.67,      0.37
182,     30.83,    0.3732
183,        31,    0.3722
184,     31.17,    0.3765
185,     31.33,    0.3791
186,      31.5,    0.3789
187,     31.67,    0.3814
188,     31.83,    0.3821
189,        32,    0.3882
190,     32.17,    0.3876
191,     32.33,    0.3891
192,      32.5,    0.3925
193,     32.67,    0.3944
194,     32.83,    0.3965
195,        33,     0.394
196,     33.17,    0.3991
197,     33.33,    0.4024
198,      33.5,    0.4039
199,     33.67,    0.4087
200,     33.83,    0.4078
201,        34,    0.4077
202,     34.17,    0.4132
203,     34.33,    0.4121
204,      34.5,    0.4158
205,     34.67,    0.4177
206,     34.83,    0.4205
207,        35,    0.4217
208,     35.17,    0.4246
209,     35.33,    0.4244
210,      35.5,    0.4271
211,     35.67,    0.4292
212,     35.83,    0.4337
213,        36,    0.4336
214,     36.17,    0.4357
215,     36.33,    0.4402
216,      36.5,    0.4371
217,     36.67,    0.4414
218,     36.83,    0.4437
219,        37,    0.4463
220,     37.17,    0.4454
221,     37.33,    0.4514
222,      37.5,    0.4493
223,     37.67,    0.4526
224,     37.83,    0.4564
225,        38,    0.4598
226,     38.17,    0.4599
227,     38.33,    0.4599
228,      38.5,    0.4619
229,     38.67,    0.4664
230,     38.83,    0.4656
231,        39,    0.4667
232,     39.17,    0.4687
233,     39.33,    0.4719
234,      39.5,    0.4741
235,     39.67,    0.4778
236,     39.83,    0.4765
237,        40,    0.4791
238,     40.17,    0.4839
239,     40.33,    0.4841
240,      40.5,    0.4861
241,     40.67,    0.4873
242,     40.83,    0.4939
243,        41,    0.4911
244,     41.17,    0.4908
245,     41.33,    0.4976
246,      41.5,     0.499
247,     41.67,    0.4997
248,     41.83,    0.5012
249,        42,    0.5028
250,     42.17,    0.5038
251,     42.33,    0.5077
252,      42.5,    0.5073
253,     42.67,    0.5098
254,     42.83,    0.5126
255,        43,    0.5125
256,     43.17,    0.5204
257,     43.33,    0.5199
258,      43.5,    0.5205
259,     43.67,    0.5202
260,     43.83,    0.5225
261,        44,    0.5272
262,     44.17,    0.5288
263,     44.33,    0.5284
264,      44.5,    0.5335
265,     44.67,    0.5333
266,     44.83,    0.5384
267,        45,    0.5392
268,     45.17,    0.5393
269,     45.33,    0.5417
270,      45.5,    0.5431
271,     45.67,    0.5457
272,     45.83,    0.5471
273,        46,    0.5526
274,     46.17,    0.5495
275,     46.33,    0.5503
276,      46.5,    0.5525
277,     46.67,    0.5591
278,     46.83,    0.5578
279,        47,    0.5611
280,     47.17,    0.5653
281,     47.33,    0.5643
282,      47.5,    0.5653
283,     47.67,    0.5684
284,     47.83,    0.5696
285,        48,    0.5735
286,     48.17,    0.5747
287,     48.33,    0.5744
288,      48.5,    0.5779
289,     48.67,    0.5794
290,     48.83,    0.5807
291,        49,    0.5838
292,     49.17,    0.5867
293,     49.33,    0.5876
294,      49.5,    0.5881
295,     49.67,    0.5895
296,     49.83,    0.5927
297,        50,    0.5961
298,     50.17,    0.5957
299,     50.33,    0.5985
300,      50.5,       0.6
301,     50.67,    0.6052
302,     50.83,    0.6064
303,        51,    0.6063
304,     51.17,    0.6054
305,     51.33,    0.6104
306,      51.5,    0.6125
307,     51.67,    0.6146
308,     51.83,    0.6132
309,        52,    0.6176
310,     52.17,    0.6236
311,     52.33,    0.6203
312,      52.5,    0.6265
313,     52.67,    0.6239
314,     52.83,    0.6285
315,        53,    0.6228
316,     53.17,    0.6301
317,     53.33,    0.6312
318,      53.5,    0.6344
319,     53.67,    0.6373
320,     53.83,    0.6395
321,        54,    0.6443
322,     54.17,    0.6429
323,     54.33,    0.6441
324,      54.5,    0.6456
325,     54.67,    0.6457
326,     54.83,    0.6482
327,        55,    0.6515
328,     55.17,    0.6548
329,     55.33,    0.6553
330,      55.5,    0.6562
331,     55.67,    0.6577
332,     55.83,    0.6594
333,        56,    0.6629
334,     56.17,    0.6652
335,     56.33,    0.6683
336,      56.5,    0.6652
337,     56.67,    0.6714
338,     56.83,      0.67
339,        57,    0.6734
340,     57.17,    0.6769
341,     57.33,    0.6794
342,      57.5,    0.6816
343,     57.67,    0.6808
344,     57.83,     0.687
345,        58,    0.6919
346,     58.17,    0.6874
347,     58.33,    0.6865
348,      58.5,    0.6917
349,     58.67,    0.6889
350,     58.83,    0.6955
351,        59,    0.6975
352,     59.17,    0.6966
353,     59.33,     0.699
354,      59.5,    0.7029
355,     59.67,     0.705
356,     59.83,    0.7037
357,        60,    0.7055
