,time,abs
0,       0.5,  0.007077
1,    0.6667,  0.008393
2,    0.8333,   0.00838
3,         1,   0.01221
4,     1.167,   0.01319
5,     1.333,   0.01537
6,       1.5,   0.01639
7,     1.667,    0.0188
8,     1.833,   0.01998
9,         2,   0.02173
10,     2.167,   0.02294
11,     2.333,    0.0252
12,       2.5,   0.02632
13,     2.667,   0.02966
14,     2.833,   0.02754
15,         3,   0.03167
16,     3.167,   0.03492
17,     3.333,   0.03566
18,       3.5,   0.03803
19,     3.667,   0.04014
20,     3.833,   0.04084
21,         4,   0.04506
22,     4.167,   0.04427
23,     4.333,   0.04457
24,       4.5,   0.04782
25,     4.667,      0.05
26,     4.833,   0.05345
27,         5,   0.05449
28,     5.167,   0.05603
29,     5.333,   0.05696
30,       5.5,   0.06089
31,     5.667,   0.05946
32,     5.833,   0.06326
33,         6,   0.06348
34,     6.167,   0.06637
35,     6.333,   0.06869
36,       6.5,   0.07006
37,     6.667,   0.07236
38,     6.833,   0.07503
39,         7,    0.0763
40,     7.167,   0.07888
41,     7.333,   0.08019
42,       7.5,   0.08256
43,     7.667,   0.08243
44,     7.833,   0.08605
45,         8,   0.08769
46,     8.167,   0.08811
47,     8.333,   0.08971
48,       8.5,   0.09315
49,     8.667,   0.09493
50,     8.833,   0.09545
51,         9,    0.0977
52,     9.167,   0.09796
53,     9.333,   0.09949
54,       9.5,    0.1035
55,     9.667,    0.1055
56,     9.833,    0.1054
57,        10,     0.107
58,     10.17,    0.1082
59,     10.33,    0.1116
60,      10.5,    0.1131
61,     10.67,     0.116
62,     10.83,    0.1172
63,        11,    0.1181
64,     11.17,    0.1228
65,     11.33,    0.1236
66,      11.5,    0.1248
67,     11.67,    0.1254
68,     11.83,    0.1273
69,        12,     0.129
70,     12.17,    0.1312
71,     12.33,    0.1327
72,      12.5,    0.1374
73,     12.67,    0.1395
74,     12.83,    0.1386
75,        13,    0.1415
76,     13.17,    0.1446
77,     13.33,    0.1447
78,      13.5,    0.1459
79,     13.67,    0.1459
80,     13.83,    0.1508
81,        14,    0.1509
82,     14.17,    0.1539
83,     14.33,    0.1551
84,      14.5,    0.1596
85,     14.67,    0.1591
86,     14.83,    0.1583
87,        15,    0.1612
88,     15.17,    0.1623
89,     15.33,    0.1645
90,      15.5,    0.1679
91,     15.67,    0.1666
92,     15.83,    0.1689
93,        16,    0.1714
94,     16.17,    0.1744
95,     16.33,    0.1765
96,      16.5,    0.1778
97,     16.67,    0.1807
98,     16.83,    0.1826
99,        17,    0.1844
100,     17.17,    0.1826
101,     17.33,    0.1874
102,      17.5,    0.1873
103,     17.67,    0.1892
104,     17.83,    0.1917
105,        18,    0.1945
106,     18.17,    0.1973
107,     18.33,    0.1975
108,      18.5,    0.1979
109,     18.67,    0.2024
110,     18.83,    0.2032
111,        19,    0.2041
112,     19.17,    0.2074
113,     19.33,    0.2072
114,      19.5,    0.2113
115,     19.67,    0.2123
116,     19.83,    0.2154
117,        20,    0.2171
118,     20.17,     0.217
119,     20.33,    0.2197
120,      20.5,    0.2221
121,     20.67,    0.2231
122,     20.83,    0.2242
123,        21,    0.2239
124,     21.17,     0.231
125,     21.33,    0.2301
126,      21.5,    0.2333
127,     21.67,    0.2339
128,     21.83,    0.2366
129,        22,    0.2376
130,     22.17,    0.2368
131,     22.33,    0.2401
132,      22.5,    0.2442
133,     22.67,    0.2442
134,     22.83,    0.2454
135,        23,    0.2478
136,     23.17,    0.2495
137,     23.33,    0.2526
138,      23.5,     0.252
139,     23.67,    0.2537
140,     23.83,    0.2584
141,        24,    0.2574
142,     24.17,    0.2611
143,     24.33,    0.2621
144,      24.5,    0.2645
145,     24.67,    0.2652
146,     24.83,    0.2684
147,        25,     0.268
148,     25.17,    0.2719
149,     25.33,    0.2719
150,      25.5,    0.2767
151,     25.67,    0.2739
152,     25.83,    0.2773
153,        26,    0.2789
154,     26.17,    0.2828
155,     26.33,    0.2846
156,      26.5,    0.2856
157,     26.67,    0.2862
158,     26.83,    0.2902
159,        27,    0.2922
160,     27.17,    0.2925
161,     27.33,    0.2945
162,      27.5,    0.2958
163,     27.67,    0.2964
164,     27.83,    0.2978
165,        28,    0.3032
166,     28.17,    0.3022
167,     28.33,    0.3058
168,      28.5,    0.3059
169,     28.67,    0.3084
170,     28.83,    0.3105
171,        29,    0.3097
172,     29.17,     0.315
173,     29.33,     0.317
174,      29.5,     0.317
175,     29.67,    0.3214
176,     29.83,    0.3211
177,        30,    0.3242
178,     30.17,     0.325
179,     30.33,    0.3269
180,      30.5,    0.3287
181,     30.67,    0.3309
182,     30.83,    0.3347
183,        31,    0.3342
184,     31.17,    0.3345
185,     31.33,    0.3367
186,      31.5,    0.3374
187,     31.67,    0.3412
188,     31.83,    0.3425
189,        32,    0.3422
190,     32.17,    0.3486
191,     32.33,    0.3506
192,      32.5,    0.3508
193,     32.67,    0.3514
194,     32.83,    0.3559
195,        33,    0.3551
196,     33.17,    0.3582
197,     33.33,    0.3596
198,      33.5,    0.3628
199,     33.67,    0.3628
200,     33.83,    0.3639
201,        34,    0.3667
202,     34.17,    0.3682
203,     34.33,    0.3689
204,      34.5,      0.37
205,     34.67,     0.372
206,     34.83,    0.3727
207,        35,    0.3757
208,     35.17,    0.3802
209,     35.33,    0.3813
210,      35.5,    0.3787
211,     35.67,    0.3815
212,     35.83,    0.3874
213,        36,    0.3881
214,     36.17,    0.3906
215,     36.33,    0.3931
216,      36.5,    0.3953
217,     36.67,    0.3937
218,     36.83,    0.3956
219,        37,    0.3966
220,     37.17,    0.3989
221,     37.33,    0.4004
222,      37.5,    0.4012
223,     37.67,    0.4038
224,     37.83,    0.4034
225,        38,    0.4083
226,     38.17,    0.4092
227,     38.33,    0.4121
228,      38.5,    0.4122
229,     38.67,    0.4132
230,     38.83,    0.4183
231,        39,     0.416
232,     39.17,    0.4195
233,     39.33,    0.4268
234,      39.5,    0.4246
235,     39.67,    0.4242
236,     39.83,    0.4288
237,        40,    0.4304
238,     40.17,    0.4348
