,time,abs
0,       0.5,  0.002664
1,    0.6667,  0.004641
2,    0.8333,  0.005764
3,         1,  0.006174
4,     1.167,  0.009313
5,     1.333,   0.01122
6,       1.5,   0.01036
7,     1.667,   0.01005
8,     1.833,   0.01394
9,         2,   0.01369
10,     2.167,   0.01546
11,     2.333,   0.01682
12,       2.5,   0.01688
13,     2.667,   0.01777
14,     2.833,   0.01924
15,         3,   0.01968
16,     3.167,   0.02315
17,     3.333,   0.02312
18,       3.5,   0.02421
19,     3.667,   0.02439
20,     3.833,   0.02779
21,         4,   0.02772
22,     4.167,   0.02897
23,     4.333,   0.03151
24,       4.5,   0.03061
25,     4.667,   0.03167
26,     4.833,   0.03383
27,         5,   0.03295
28,     5.167,   0.03494
29,     5.333,    0.0363
30,       5.5,   0.03727
31,     5.667,   0.03984
32,     5.833,   0.04061
33,         6,   0.04005
34,     6.167,   0.04322
35,     6.333,   0.04513
36,       6.5,   0.04498
37,     6.667,   0.04577
38,     6.833,   0.04714
39,         7,   0.04968
40,     7.167,   0.04861
41,     7.333,   0.05105
42,       7.5,   0.05442
43,     7.667,   0.05286
44,     7.833,   0.05319
45,         8,    0.0572
46,     8.167,   0.05489
47,     8.333,   0.05684
48,       8.5,   0.05933
49,     8.667,   0.05748
50,     8.833,   0.06113
51,         9,    0.0656
52,     9.167,   0.06397
53,     9.333,   0.06443
54,       9.5,   0.06518
55,     9.667,   0.06772
56,     9.833,   0.06852
57,        10,   0.07017
58,     10.17,   0.07031
59,     10.33,   0.07067
60,      10.5,   0.07393
61,     10.67,   0.07321
62,     10.83,   0.07533
63,        11,   0.07433
64,     11.17,   0.07718
65,     11.33,   0.07859
66,      11.5,   0.08126
67,     11.67,   0.08211
68,     11.83,   0.08199
69,        12,   0.08346
70,     12.17,   0.08596
71,     12.33,   0.08596
72,      12.5,   0.08624
73,     12.67,   0.08788
74,     12.83,    0.0886
75,        13,   0.09157
76,     13.17,    0.0914
77,     13.33,    0.0931
78,      13.5,   0.09205
79,     13.67,   0.09159
80,     13.83,   0.09612
81,        14,   0.09646
82,     14.17,   0.09826
83,     14.33,   0.09995
84,      14.5,   0.09876
85,     14.67,    0.1032
86,     14.83,    0.1031
87,        15,    0.1033
88,     15.17,    0.1032
89,     15.33,    0.1075
90,      15.5,    0.1083
91,     15.67,    0.1098
92,     15.83,    0.1099
93,        16,    0.1121
94,     16.17,    0.1122
95,     16.33,    0.1135
96,      16.5,    0.1161
97,     16.67,    0.1139
98,     16.83,    0.1191
99,        17,    0.1169
100,     17.17,    0.1198
101,     17.33,    0.1211
102,      17.5,    0.1222
103,     17.67,    0.1227
104,     17.83,    0.1233
105,        18,    0.1227
106,     18.17,     0.127
107,     18.33,     0.129
108,      18.5,    0.1296
109,     18.67,    0.1283
110,     18.83,    0.1314
111,        19,    0.1323
112,     19.17,    0.1343
113,     19.33,    0.1342
114,      19.5,    0.1351
115,     19.67,    0.1376
116,     19.83,    0.1364
117,        20,    0.1388
118,     20.17,    0.1382
119,     20.33,    0.1405
120,      20.5,    0.1424
121,     20.67,    0.1429
122,     20.83,    0.1434
123,        21,    0.1464
124,     21.17,    0.1469
125,     21.33,    0.1485
126,      21.5,    0.1475
127,     21.67,    0.1503
128,     21.83,    0.1509
129,        22,    0.1526
130,     22.17,    0.1533
131,     22.33,    0.1556
132,      22.5,    0.1541
133,     22.67,    0.1566
134,     22.83,    0.1568
135,        23,     0.157
136,     23.17,    0.1594
137,     23.33,    0.1623
138,      23.5,     0.162
139,     23.67,    0.1627
140,     23.83,     0.165
141,        24,    0.1684
142,     24.17,    0.1689
143,     24.33,    0.1665
144,      24.5,    0.1693
145,     24.67,    0.1708
146,     24.83,     0.171
147,        25,    0.1748
148,     25.17,    0.1732
149,     25.33,    0.1754
150,      25.5,    0.1758
151,     25.67,    0.1772
152,     25.83,     0.176
153,        26,    0.1796
154,     26.17,     0.181
155,     26.33,    0.1822
156,      26.5,    0.1822
157,     26.67,    0.1857
158,     26.83,    0.1849
159,        27,    0.1868
160,     27.17,    0.1878
161,     27.33,    0.1908
162,      27.5,    0.1923
163,     27.67,    0.1932
164,     27.83,    0.1932
165,        28,    0.1936
166,     28.17,    0.1947
167,     28.33,    0.1989
168,      28.5,    0.1962
169,     28.67,    0.1987
170,     28.83,    0.2005
171,        29,    0.1998
172,     29.17,    0.2018
173,     29.33,    0.2022
174,      29.5,    0.2034
175,     29.67,    0.2037
176,     29.83,    0.2069
177,        30,    0.2065
178,     30.17,    0.2086
179,     30.33,    0.2085
180,      30.5,    0.2112
181,     30.67,    0.2146
182,     30.83,    0.2138
183,        31,    0.2133
184,     31.17,     0.213
185,     31.33,    0.2161
186,      31.5,    0.2168
187,     31.67,    0.2179
188,     31.83,    0.2192
189,        32,    0.2229
190,     32.17,    0.2213
191,     32.33,    0.2243
192,      32.5,    0.2255
193,     32.67,    0.2243
194,     32.83,    0.2235
195,        33,    0.2275
196,     33.17,     0.229
197,     33.33,    0.2291
198,      33.5,    0.2325
199,     33.67,    0.2316
200,     33.83,    0.2316
201,        34,     0.234
202,     34.17,     0.236
203,     34.33,     0.234
204,      34.5,    0.2377
205,     34.67,    0.2388
206,     34.83,    0.2391
207,        35,    0.2402
208,     35.17,    0.2433
209,     35.33,     0.243
210,      35.5,    0.2446
211,     35.67,    0.2442
212,     35.83,    0.2485
213,        36,    0.2448
214,     36.17,    0.2477
215,     36.33,    0.2482
216,      36.5,    0.2508
217,     36.67,    0.2527
218,     36.83,    0.2543
219,        37,    0.2532
220,     37.17,    0.2577
221,     37.33,    0.2566
222,      37.5,    0.2568
223,     37.67,    0.2597
224,     37.83,    0.2613
225,        38,    0.2614
226,     38.17,    0.2626
227,     38.33,    0.2621
228,      38.5,    0.2647
229,     38.67,    0.2655
230,     38.83,    0.2695
231,        39,    0.2683
232,     39.17,    0.2706
233,     39.33,    0.2695
234,      39.5,    0.2723
235,     39.67,    0.2726
236,     39.83,    0.2727
237,        40,    0.2768
238,     40.17,    0.2756
239,     40.33,    0.2771
240,      40.5,    0.2775
241,     40.67,    0.2783
242,     40.83,    0.2786
243,        41,    0.2822
244,     41.17,    0.2812
245,     41.33,    0.2835
246,      41.5,    0.2821
247,     41.67,    0.2852
248,     41.83,    0.2882
249,        42,    0.2878
250,     42.17,    0.2882
251,     42.33,    0.2915
252,      42.5,    0.2934
253,     42.67,    0.2914
254,     42.83,    0.2967
255,        43,    0.2927
256,     43.17,    0.2975
257,     43.33,    0.2953
258,      43.5,    0.2958
259,     43.67,    0.2988
260,     43.83,    0.3001
261,        44,    0.3006
262,     44.17,    0.3033
263,     44.33,    0.3029
264,      44.5,    0.3039
265,     44.67,    0.3053
266,     44.83,    0.3067
267,        45,     0.308
268,     45.17,     0.307
269,     45.33,    0.3094
270,      45.5,    0.3103
271,     45.67,    0.3103
272,     45.83,    0.3146
273,        46,    0.3157
274,     46.17,    0.3177
275,     46.33,    0.3201
276,      46.5,    0.3173
277,     46.67,    0.3203
278,     46.83,    0.3217
279,        47,    0.3215
280,     47.17,    0.3228
281,     47.33,    0.3256
282,      47.5,    0.3261
283,     47.67,     0.323
284,     47.83,    0.3281
285,        48,    0.3252
286,     48.17,    0.3301
287,     48.33,    0.3318
288,      48.5,    0.3302
289,     48.67,    0.3318
290,     48.83,    0.3329
291,        49,    0.3359
292,     49.17,    0.3372
293,     49.33,    0.3365
294,      49.5,    0.3401
295,     49.67,      0.34
296,     49.83,    0.3368
297,        50,    0.3395
298,     50.17,    0.3418
299,     50.33,    0.3454
300,      50.5,    0.3437
301,     50.67,    0.3468
302,     50.83,    0.3478
303,        51,    0.3492
304,     51.17,    0.3477
305,     51.33,    0.3511
306,      51.5,    0.3516
307,     51.67,    0.3536
308,     51.83,    0.3531
309,        52,    0.3557
310,     52.17,    0.3564
311,     52.33,    0.3593
312,      52.5,    0.3569
313,     52.67,    0.3599
314,     52.83,    0.3612
315,        53,    0.3612
316,     53.17,    0.3614
317,     53.33,     0.362
318,      53.5,    0.3642
319,     53.67,    0.3669
320,     53.83,    0.3653
321,        54,    0.3707
322,     54.17,    0.3676
323,     54.33,    0.3693
324,      54.5,    0.3737
325,     54.67,    0.3746
326,     54.83,    0.3715
327,        55,    0.3753
328,     55.17,    0.3777
329,     55.33,    0.3798
330,      55.5,      0.38
331,     55.67,    0.3798
332,     55.83,    0.3808
333,        56,    0.3826
334,     56.17,     0.385
335,     56.33,    0.3849
336,      56.5,    0.3855
337,     56.67,    0.3867
338,     56.83,    0.3866
339,        57,    0.3901
340,     57.17,    0.3892
341,     57.33,    0.3862
342,      57.5,      0.39
343,     57.67,    0.3911
344,     57.83,    0.3963
345,        58,    0.3945
346,     58.17,    0.3972
347,     58.33,    0.3979
348,      58.5,    0.3999
349,     58.67,    0.4044
350,     58.83,    0.4025
351,        59,    0.4005
352,     59.17,    0.4006
353,     59.33,    0.4027
354,      59.5,    0.4057
355,     59.67,     0.406
356,     59.83,    0.4077
357,        60,    0.4078
