,time,abs
0,       0.5,  0.002068
1,    0.6667,   0.00166
2,    0.8333, 0.0007766
3,         1,-0.0006329
4,     1.167,  0.001614
5,     1.333,  0.001942
6,       1.5, 0.0003975
7,     1.667,  0.000439
8,     1.833,  0.003769
9,         2,  0.001167
10,     2.167,   0.00155
11,     2.333,    0.0051
12,       2.5,  0.004411
13,     2.667,  0.002092
14,     2.833,  0.001883
15,         3,  0.003117
16,     3.167,  0.002765
17,     3.333,  0.004734
18,       3.5,  0.002412
19,     3.667,  0.002182
20,     3.833,  0.004788
21,         4,  0.004587
22,     4.167,  0.004588
23,     4.333,  0.004163
24,       4.5,  0.004053
25,     4.667,  0.006475
26,     4.833,  0.004651
27,         5,  0.004027
28,     5.167,  0.005001
29,     5.333,  0.005137
30,       5.5,  0.004655
31,     5.667,  0.006437
32,     5.833,  0.005483
33,         6,  0.005452
34,     6.167,  0.004676
35,     6.333,  0.006337
36,       6.5,  0.006202
37,     6.667,  0.006504
38,     6.833,  0.006009
39,         7,  0.006768
40,     7.167,  0.009025
41,     7.333,    0.0057
42,       7.5,  0.007205
43,     7.667,  0.005985
44,     7.833,  0.005568
45,         8,  0.007039
46,     8.167,  0.008081
47,     8.333,  0.008534
48,       8.5,  0.007102
49,     8.667,  0.007533
50,     8.833,   0.00929
51,         9,  0.007069
52,     9.167,  0.008202
53,     9.333,  0.008678
54,       9.5,  0.006711
55,     9.667,   0.01073
56,     9.833,  0.009507
57,        10,  0.009558
58,     10.17,  0.007442
59,     10.33,  0.009674
60,      10.5,   0.01009
61,     10.67,   0.01152
62,     10.83,   0.01076
63,        11,   0.01033
64,     11.17,   0.01105
65,     11.33,   0.01182
66,      11.5,   0.01046
67,     11.67,   0.01108
68,     11.83,   0.01193
69,        12,   0.01203
70,     12.17,   0.01278
71,     12.33,    0.0129
72,      12.5,   0.01125
73,     12.67,   0.01378
74,     12.83,   0.01203
75,        13,   0.01306
76,     13.17,   0.01173
77,     13.33,    0.0125
78,      13.5,   0.01385
79,     13.67,   0.01349
80,     13.83,   0.01299
81,        14,   0.01165
82,     14.17,   0.01375
83,     14.33,   0.01562
84,      14.5,   0.01394
85,     14.67,   0.01482
86,     14.83,   0.01588
87,        15,    0.0157
88,     15.17,   0.01515
89,     15.33,   0.01739
90,      15.5,   0.01431
91,     15.67,   0.01636
92,     15.83,   0.01801
93,        16,   0.01913
94,     16.17,   0.01637
95,     16.33,   0.01584
96,      16.5,   0.01619
97,     16.67,   0.01681
98,     16.83,   0.01579
99,        17,   0.01621
100,     17.17,   0.01767
101,     17.33,   0.01605
102,      17.5,   0.01755
103,     17.67,   0.01756
104,     17.83,    0.0186
105,        18,   0.01721
106,     18.17,   0.01636
107,     18.33,   0.01916
108,      18.5,   0.01772
109,     18.67,   0.01861
110,     18.83,   0.01805
111,        19,   0.01824
112,     19.17,   0.01905
113,     19.33,   0.01922
114,      19.5,   0.02028
115,     19.67,   0.01942
116,     19.83,   0.02044
117,        20,   0.01758
118,     20.17,   0.01933
119,     20.33,   0.01916
120,      20.5,   0.01984
121,     20.67,   0.01854
122,     20.83,   0.01879
123,        21,   0.02006
124,     21.17,   0.01948
125,     21.33,   0.02044
126,      21.5,   0.01941
127,     21.67,    0.0219
128,     21.83,    0.0221
129,        22,   0.02023
130,     22.17,    0.0223
131,     22.33,   0.02203
132,      22.5,   0.02113
133,     22.67,   0.02262
134,     22.83,   0.02321
135,        23,   0.02088
136,     23.17,   0.02152
137,     23.33,   0.02188
138,      23.5,   0.02348
139,     23.67,   0.02168
140,     23.83,   0.02213
141,        24,   0.02269
142,     24.17,   0.02145
143,     24.33,   0.02319
144,      24.5,    0.0251
145,     24.67,   0.02428
146,     24.83,   0.02255
147,        25,   0.02248
148,     25.17,   0.02346
149,     25.33,   0.02744
150,      25.5,   0.02393
151,     25.67,   0.02427
152,     25.83,   0.02556
153,        26,   0.02524
154,     26.17,   0.02408
155,     26.33,    0.0272
156,      26.5,    0.0241
157,     26.67,   0.02473
158,     26.83,   0.02726
159,        27,     0.026
160,     27.17,   0.02472
161,     27.33,   0.02357
162,      27.5,   0.02666
163,     27.67,   0.02788
164,     27.83,   0.02587
165,        28,   0.02751
166,     28.17,   0.02641
167,     28.33,   0.02615
168,      28.5,   0.02797
169,     28.67,    0.0274
170,     28.83,   0.02673
171,        29,   0.02902
172,     29.17,    0.0281
173,     29.33,   0.02825
174,      29.5,    0.0285
175,     29.67,   0.02801
176,     29.83,   0.02691
177,        30,   0.02714
178,     30.17,   0.02736
179,     30.33,   0.02735
180,      30.5,   0.02969
181,     30.67,    0.0287
182,     30.83,   0.02995
183,        31,   0.02919
184,     31.17,   0.02855
185,     31.33,   0.03007
186,      31.5,   0.02948
187,     31.67,   0.02931
188,     31.83,   0.02874
189,        32,   0.02963
190,     32.17,   0.02993
191,     32.33,   0.02964
192,      32.5,   0.03027
193,     32.67,      0.03
194,     32.83,   0.03017
195,        33,   0.03147
196,     33.17,   0.03192
197,     33.33,   0.03006
198,      33.5,    0.0312
199,     33.67,   0.03145
200,     33.83,   0.03147
201,        34,   0.03306
202,     34.17,   0.03343
203,     34.33,    0.0318
204,      34.5,   0.03082
205,     34.67,   0.03271
206,     34.83,   0.03337
207,        35,   0.03357
208,     35.17,   0.03288
209,     35.33,   0.03126
210,      35.5,   0.03271
211,     35.67,   0.03303
212,     35.83,   0.03248
213,        36,   0.03335
214,     36.17,   0.03574
215,     36.33,   0.03327
216,      36.5,   0.03118
217,     36.67,   0.03516
218,     36.83,   0.03649
219,        37,   0.03513
220,     37.17,   0.03569
221,     37.33,   0.03343
222,      37.5,   0.03607
223,     37.67,   0.03634
224,     37.83,   0.03475
225,        38,   0.03519
226,     38.17,   0.03638
227,     38.33,   0.03597
228,      38.5,   0.03786
229,     38.67,   0.03571
230,     38.83,   0.03597
231,        39,   0.03521
232,     39.17,   0.03625
233,     39.33,   0.04035
234,      39.5,   0.03686
235,     39.67,   0.03553
236,     39.83,   0.03674
237,        40,    0.0361
238,     40.17,   0.03542
239,     40.33,   0.03784
240,      40.5,   0.03741
241,     40.67,   0.03514
242,     40.83,   0.03752
243,        41,   0.03753
244,     41.17,   0.03894
245,     41.33,   0.03747
246,      41.5,   0.03807
247,     41.67,   0.03691
248,     41.83,   0.04029
249,        42,   0.03917
250,     42.17,   0.03788
251,     42.33,   0.04007
252,      42.5,   0.03872
253,     42.67,   0.03938
254,     42.83,   0.04032
255,        43,   0.03802
256,     43.17,     0.039
257,     43.33,   0.03934
258,      43.5,   0.03885
259,     43.67,   0.04009
260,     43.83,   0.03852
261,        44,   0.04196
262,     44.17,   0.04074
263,     44.33,   0.03958
264,      44.5,   0.04183
265,     44.67,   0.04105
266,     44.83,   0.04044
267,        45,   0.04158
268,     45.17,   0.04124
269,     45.33,   0.04298
270,      45.5,   0.04023
271,     45.67,   0.04254
272,     45.83,   0.04083
273,        46,    0.0401
274,     46.17,   0.04322
275,     46.33,   0.04133
276,      46.5,   0.04132
277,     46.67,   0.04333
278,     46.83,   0.04209
279,        47,   0.04248
280,     47.17,   0.04371
281,     47.33,   0.04364
282,      47.5,   0.04391
283,     47.67,   0.04187
284,     47.83,   0.04406
285,        48,   0.04254
286,     48.17,   0.04445
287,     48.33,   0.04652
288,      48.5,   0.04425
289,     48.67,   0.04343
290,     48.83,   0.04558
291,        49,   0.04203
292,     49.17,   0.04498
293,     49.33,   0.04445
294,      49.5,   0.04374
295,     49.67,   0.04442
296,     49.83,   0.04591
297,        50,   0.04531
298,     50.17,   0.04573
299,     50.33,   0.04613
300,      50.5,   0.04651
301,     50.67,   0.04616
302,     50.83,   0.04752
303,        51,   0.04649
304,     51.17,   0.04648
305,     51.33,   0.04654
306,      51.5,   0.04613
307,     51.67,   0.04491
308,     51.83,   0.04795
309,        52,   0.04546
310,     52.17,   0.04809
311,     52.33,   0.04638
312,      52.5,   0.04768
313,     52.67,   0.04707
314,     52.83,    0.0459
315,        53,   0.04859
316,     53.17,   0.05064
317,     53.33,   0.04855
318,      53.5,   0.04684
319,     53.67,   0.04806
320,     53.83,   0.04997
321,        54,   0.04794
322,     54.17,   0.04657
323,     54.33,   0.04848
324,      54.5,   0.04667
325,     54.67,   0.05015
326,     54.83,   0.05025
327,        55,   0.04931
328,     55.17,   0.05022
329,     55.33,   0.04854
330,      55.5,   0.04865
331,     55.67,   0.05012
332,     55.83,   0.04999
333,        56,   0.04923
334,     56.17,   0.05132
335,     56.33,   0.04768
336,      56.5,   0.04952
337,     56.67,   0.04997
338,     56.83,    0.0508
339,        57,    0.0511
340,     57.17,   0.04924
341,     57.33,   0.05062
342,      57.5,   0.05014
343,     57.67,      0.05
344,     57.83,   0.05127
345,        58,    0.0504
346,     58.17,   0.05068
347,     58.33,    0.0523
348,      58.5,   0.05104
349,     58.67,   0.05145
350,     58.83,   0.04965
351,        59,   0.05036
352,     59.17,   0.05171
353,     59.33,   0.05067
354,      59.5,   0.05201
355,     59.67,   0.05284
356,     59.83,   0.05079
357,        60,    0.0521
