,time,abs
0,       0.5,  0.004562
1,    0.6667,  0.008916
2,    0.8333,  0.008958
3,         1,  0.009586
4,     1.167,   0.01075
5,     1.333,   0.01449
6,       1.5,   0.01488
7,     1.667,   0.01752
8,     1.833,   0.01947
9,         2,   0.02163
10,     2.167,   0.02333
11,     2.333,   0.02646
12,       2.5,   0.02714
13,     2.667,   0.02994
14,     2.833,   0.03061
15,         3,    0.0302
16,     3.167,   0.03372
17,     3.333,   0.03692
18,       3.5,   0.03595
19,     3.667,     0.038
20,     3.833,   0.04102
21,         4,   0.04009
22,     4.167,    0.0443
23,     4.333,   0.04541
24,       4.5,   0.04897
25,     4.667,   0.04879
26,     4.833,   0.05256
27,         5,   0.05493
28,     5.167,   0.05466
29,     5.333,   0.05563
30,       5.5,   0.05708
31,     5.667,   0.05851
32,     5.833,   0.06148
33,         6,   0.06351
34,     6.167,   0.06632
35,     6.333,   0.06654
36,       6.5,   0.06897
37,     6.667,   0.07112
38,     6.833,   0.06825
39,         7,   0.07301
40,     7.167,   0.07607
41,     7.333,   0.07584
42,       7.5,    0.0793
43,     7.667,   0.08035
44,     7.833,   0.08135
45,         8,   0.08616
46,     8.167,   0.08588
47,     8.333,   0.08865
48,       8.5,   0.08872
49,     8.667,   0.09028
50,     8.833,   0.09244
51,         9,   0.09439
52,     9.167,   0.09775
53,     9.333,    0.0979
54,       9.5,   0.09809
55,     9.667,     0.101
56,     9.833,    0.1022
57,        10,    0.1054
58,     10.17,    0.1063
59,     10.33,    0.1061
60,      10.5,     0.111
61,     10.67,    0.1117
62,     10.83,    0.1126
63,        11,    0.1157
64,     11.17,    0.1157
65,     11.33,    0.1191
66,      11.5,    0.1185
67,     11.67,    0.1212
68,     11.83,    0.1232
69,        12,     0.123
70,     12.17,    0.1273
71,     12.33,    0.1262
72,      12.5,    0.1299
73,     12.67,    0.1316
74,     12.83,    0.1335
75,        13,    0.1347
76,     13.17,    0.1364
77,     13.33,    0.1383
78,      13.5,    0.1399
79,     13.67,    0.1408
80,     13.83,    0.1435
81,        14,    0.1426
82,     14.17,    0.1455
83,     14.33,    0.1488
84,      14.5,     0.151
85,     14.67,    0.1515
86,     14.83,    0.1538
87,        15,    0.1555
88,     15.17,    0.1562
89,     15.33,    0.1576
90,      15.5,    0.1603
91,     15.67,    0.1625
92,     15.83,    0.1631
93,        16,    0.1659
94,     16.17,    0.1671
95,     16.33,    0.1677
96,      16.5,    0.1691
97,     16.67,    0.1706
98,     16.83,     0.172
99,        17,    0.1759
100,     17.17,     0.177
101,     17.33,    0.1776
102,      17.5,    0.1792
103,     17.67,    0.1803
104,     17.83,    0.1864
105,        18,     0.186
106,     18.17,    0.1874
107,     18.33,    0.1862
108,      18.5,    0.1877
109,     18.67,    0.1932
110,     18.83,    0.1887
111,        19,     0.196
112,     19.17,    0.1959
113,     19.33,    0.1961
114,      19.5,    0.2014
115,     19.67,    0.2036
116,     19.83,    0.2031
117,        20,    0.2064
118,     20.17,    0.2054
119,     20.33,     0.209
120,      20.5,    0.2133
121,     20.67,    0.2106
122,     20.83,    0.2136
123,        21,    0.2137
124,     21.17,    0.2161
125,     21.33,    0.2197
126,      21.5,    0.2202
127,     21.67,    0.2198
128,     21.83,    0.2235
129,        22,    0.2234
130,     22.17,     0.226
131,     22.33,    0.2266
132,      22.5,    0.2301
133,     22.67,    0.2287
134,     22.83,    0.2331
135,        23,    0.2364
136,     23.17,    0.2355
137,     23.33,    0.2362
138,      23.5,    0.2385
139,     23.67,    0.2394
140,     23.83,    0.2434
141,        24,    0.2459
142,     24.17,    0.2464
143,     24.33,    0.2467
144,      24.5,    0.2518
145,     24.67,    0.2519
146,     24.83,    0.2488
147,        25,    0.2521
148,     25.17,    0.2565
149,     25.33,    0.2579
150,      25.5,    0.2586
151,     25.67,    0.2595
152,     25.83,     0.262
153,        26,    0.2628
154,     26.17,    0.2623
155,     26.33,    0.2679
156,      26.5,    0.2707
157,     26.67,    0.2676
158,     26.83,    0.2708
159,        27,    0.2747
160,     27.17,    0.2752
161,     27.33,    0.2768
162,      27.5,    0.2782
163,     27.67,    0.2799
164,     27.83,    0.2832
165,        28,    0.2841
166,     28.17,    0.2841
167,     28.33,    0.2877
168,      28.5,    0.2874
169,     28.67,    0.2891
170,     28.83,    0.2906
171,        29,    0.2914
172,     29.17,    0.2944
173,     29.33,    0.2938
174,      29.5,    0.2979
175,     29.67,    0.2991
176,     29.83,    0.2988
177,        30,    0.3016
178,     30.17,    0.3036
179,     30.33,    0.3051
180,      30.5,    0.3044
181,     30.67,    0.3084
182,     30.83,     0.312
183,        31,    0.3108
184,     31.17,    0.3133
185,     31.33,    0.3146
186,      31.5,    0.3165
187,     31.67,    0.3178
188,     31.83,    0.3176
189,        32,    0.3194
190,     32.17,    0.3201
191,     32.33,    0.3247
192,      32.5,    0.3234
193,     32.67,    0.3268
194,     32.83,    0.3283
195,        33,    0.3305
196,     33.17,    0.3331
197,     33.33,    0.3342
198,      33.5,    0.3339
199,     33.67,     0.335
200,     33.83,    0.3367
201,        34,    0.3396
202,     34.17,    0.3408
203,     34.33,    0.3408
204,      34.5,    0.3419
205,     34.67,    0.3476
206,     34.83,    0.3477
207,        35,    0.3484
208,     35.17,    0.3516
209,     35.33,    0.3522
210,      35.5,    0.3553
211,     35.67,     0.356
212,     35.83,    0.3579
213,        36,    0.3592
214,     36.17,    0.3587
215,     36.33,    0.3609
216,      36.5,    0.3621
217,     36.67,    0.3615
218,     36.83,    0.3656
219,        37,    0.3658
220,     37.17,    0.3688
221,     37.33,    0.3712
222,      37.5,    0.3731
223,     37.67,    0.3752
224,     37.83,    0.3771
225,        38,    0.3756
226,     38.17,    0.3785
227,     38.33,      0.38
228,      38.5,    0.3808
229,     38.67,    0.3822
230,     38.83,    0.3841
231,        39,    0.3862
232,     39.17,    0.3891
233,     39.33,    0.3873
234,      39.5,      0.39
235,     39.67,    0.3917
236,     39.83,    0.3931
237,        40,    0.3957
238,     40.17,    0.3932
239,     40.33,       0.4
240,      40.5,    0.3997
241,     40.67,    0.4034
242,     40.83,     0.401
243,        41,    0.4057
244,     41.17,    0.4047
245,     41.33,    0.4091
246,      41.5,    0.4063
247,     41.67,    0.4156
248,     41.83,    0.4127
249,        42,    0.4149
250,     42.17,    0.4148
251,     42.33,    0.4164
252,      42.5,    0.4195
253,     42.67,    0.4185
254,     42.83,    0.4222
255,        43,    0.4205
256,     43.17,    0.4228
257,     43.33,    0.4234
258,      43.5,    0.4256
259,     43.67,    0.4247
260,     43.83,    0.4281
261,        44,    0.4306
262,     44.17,     0.434
263,     44.33,    0.4338
264,      44.5,    0.4361
265,     44.67,    0.4375
266,     44.83,    0.4383
267,        45,    0.4386
268,     45.17,     0.442
269,     45.33,    0.4392
270,      45.5,    0.4461
271,     45.67,    0.4453
272,     45.83,    0.4467
273,        46,    0.4532
274,     46.17,    0.4514
275,     46.33,    0.4519
276,      46.5,    0.4523
277,     46.67,    0.4543
278,     46.83,    0.4554
279,        47,    0.4536
280,     47.17,    0.4581
281,     47.33,    0.4606
282,      47.5,    0.4609
283,     47.67,    0.4663
284,     47.83,    0.4646
285,        48,    0.4656
286,     48.17,    0.4696
287,     48.33,    0.4698
288,      48.5,    0.4697
289,     48.67,     0.469
290,     48.83,    0.4744
291,        49,    0.4764
292,     49.17,    0.4748
293,     49.33,    0.4769
294,      49.5,    0.4779
295,     49.67,    0.4848
296,     49.83,    0.4832
297,        50,    0.4825
298,     50.17,    0.4848
299,     50.33,    0.4868
300,      50.5,    0.4911
301,     50.67,      0.49
302,     50.83,    0.4954
303,        51,    0.4932
304,     51.17,     0.494
305,     51.33,    0.4981
306,      51.5,    0.4971
307,     51.67,    0.4993
308,     51.83,    0.4981
309,        52,    0.5015
310,     52.17,    0.5002
311,     52.33,    0.5051
312,      52.5,    0.5052
313,     52.67,    0.5075
314,     52.83,    0.5068
315,        53,    0.5108
316,     53.17,    0.5116
317,     53.33,    0.5147
318,      53.5,    0.5171
