,time,abs
0,       0.5,  0.002921
1,    0.6667,  0.006237
2,    0.8333,  0.006548
3,         1,  0.007258
4,     1.167,  0.008846
5,     1.333,   0.01122
6,       1.5,   0.01272
7,     1.667,   0.01323
8,     1.833,   0.01402
9,         2,   0.01559
10,     2.167,   0.01777
11,     2.333,    0.0183
12,       2.5,   0.01975
13,     2.667,   0.02181
14,     2.833,   0.02164
15,         3,   0.02411
16,     3.167,   0.02572
17,     3.333,   0.02653
18,       3.5,   0.02802
19,     3.667,   0.02859
20,     3.833,   0.02985
21,         4,    0.0314
22,     4.167,   0.03332
23,     4.333,   0.03417
24,       4.5,   0.03552
25,     4.667,   0.03744
26,     4.833,   0.03831
27,         5,   0.03957
28,     5.167,   0.04073
29,     5.333,   0.04255
30,       5.5,   0.04306
31,     5.667,   0.04446
32,     5.833,   0.04628
33,         6,   0.04787
34,     6.167,   0.04844
35,     6.333,   0.05057
36,       6.5,   0.05248
37,     6.667,   0.05325
38,     6.833,   0.05391
39,         7,   0.05496
40,     7.167,   0.05718
41,     7.333,   0.05764
42,       7.5,   0.05961
43,     7.667,   0.06113
44,     7.833,   0.06155
45,         8,   0.06261
46,     8.167,   0.06401
47,     8.333,   0.06506
48,       8.5,   0.06775
49,     8.667,    0.0691
50,     8.833,   0.07022
51,         9,   0.07095
52,     9.167,   0.07299
53,     9.333,   0.07421
54,       9.5,   0.07525
55,     9.667,   0.07621
56,     9.833,   0.07799
57,        10,   0.07898
58,     10.17,   0.07974
59,     10.33,   0.08219
60,      10.5,   0.08258
61,     10.67,   0.08507
62,     10.83,    0.0856
63,        11,   0.08791
64,     11.17,    0.0887
65,     11.33,   0.08916
66,      11.5,   0.09077
67,     11.67,   0.09188
68,     11.83,    0.0937
69,        12,   0.09501
70,     12.17,   0.09733
71,     12.33,   0.09721
72,      12.5,    0.0989
73,     12.67,   0.09963
74,     12.83,    0.1018
75,        13,    0.1031
76,     13.17,    0.1036
77,     13.33,    0.1046
78,      13.5,    0.1061
79,     13.67,    0.1078
80,     13.83,    0.1092
81,        14,    0.1102
82,     14.17,    0.1113
83,     14.33,    0.1122
84,      14.5,    0.1147
85,     14.67,    0.1158
86,     14.83,    0.1164
87,        15,    0.1178
88,     15.17,    0.1177
89,     15.33,    0.1213
90,      15.5,    0.1217
91,     15.67,    0.1225
92,     15.83,    0.1241
93,        16,    0.1254
94,     16.17,    0.1255
95,     16.33,    0.1278
96,      16.5,    0.1297
97,     16.67,    0.1312
98,     16.83,    0.1318
99,        17,    0.1319
100,     17.17,    0.1353
101,     17.33,    0.1349
102,      17.5,    0.1368
103,     17.67,    0.1385
104,     17.83,    0.1395
105,        18,    0.1411
106,     18.17,    0.1424
107,     18.33,    0.1429
108,      18.5,    0.1438
109,     18.67,    0.1459
