,time,abs
0,       0.5,  0.006779
1,    0.6667,  0.008553
2,    0.8333,   0.01102
3,         1,   0.01287
4,     1.167,   0.01607
5,     1.333,   0.01734
6,       1.5,   0.01991
7,     1.667,   0.02227
8,     1.833,    0.0243
9,         2,   0.02598
10,     2.167,   0.03016
11,     2.333,   0.03155
12,       2.5,   0.03333
13,     2.667,   0.03595
14,     2.833,   0.03774
15,         3,   0.04093
16,     3.167,   0.04247
17,     3.333,   0.04447
18,       3.5,   0.04652
19,     3.667,   0.04891
20,     3.833,   0.05109
21,         4,   0.05428
22,     4.167,   0.05622
23,     4.333,   0.05833
24,       4.5,   0.06015
25,     4.667,   0.06255
26,     4.833,   0.06493
27,         5,   0.06664
28,     5.167,   0.06889
29,     5.333,   0.07102
30,       5.5,   0.07399
31,     5.667,   0.07586
32,     5.833,   0.07821
33,         6,   0.08019
34,     6.167,   0.08276
35,     6.333,   0.08422
36,       6.5,   0.08778
37,     6.667,   0.08986
38,     6.833,    0.0928
39,         7,   0.09407
40,     7.167,    0.0955
41,     7.333,   0.09757
42,       7.5,       0.1
43,     7.667,    0.1025
44,     7.833,    0.1047
45,         8,    0.1069
46,     8.167,    0.1086
47,     8.333,    0.1118
48,       8.5,    0.1135
49,     8.667,    0.1155
50,     8.833,    0.1182
51,         9,     0.121
52,     9.167,    0.1221
53,     9.333,    0.1251
54,       9.5,    0.1268
55,     9.667,    0.1292
56,     9.833,    0.1305
57,        10,    0.1338
58,     10.17,    0.1359
59,     10.33,     0.138
60,      10.5,    0.1412
61,     10.67,    0.1433
62,     10.83,    0.1451
63,        11,    0.1466
64,     11.17,    0.1492
65,     11.33,    0.1517
66,      11.5,    0.1534
67,     11.67,     0.155
68,     11.83,    0.1589
69,        12,    0.1617
70,     12.17,    0.1627
71,     12.33,    0.1645
72,      12.5,    0.1674
73,     12.67,    0.1697
74,     12.83,    0.1732
75,        13,    0.1734
76,     13.17,     0.175
77,     13.33,    0.1778
78,      13.5,    0.1812
79,     13.67,     0.182
80,     13.83,    0.1849
81,        14,    0.1872
82,     14.17,    0.1893
83,     14.33,    0.1907
84,      14.5,    0.1928
85,     14.67,    0.1965
86,     14.83,    0.1987
87,        15,       0.2
88,     15.17,    0.2029
89,     15.33,    0.2049
90,      15.5,    0.2063
91,     15.67,    0.2085
92,     15.83,    0.2106
93,        16,    0.2138
94,     16.17,    0.2162
95,     16.33,     0.219
96,      16.5,    0.2203
97,     16.67,    0.2222
98,     16.83,    0.2244
99,        17,     0.226
100,     17.17,    0.2285
101,     17.33,     0.232
102,      17.5,    0.2335
103,     17.67,    0.2359
104,     17.83,    0.2371
105,        18,    0.2404
106,     18.17,    0.2409
107,     18.33,     0.245
108,      18.5,    0.2465
109,     18.67,    0.2477
110,     18.83,    0.2528
111,        19,    0.2535
112,     19.17,    0.2567
113,     19.33,    0.2587
114,      19.5,    0.2595
115,     19.67,    0.2631
116,     19.83,     0.265
117,        20,     0.265
118,     20.17,    0.2693
119,     20.33,    0.2718
120,      20.5,    0.2721
121,     20.67,    0.2766
122,     20.83,    0.2771
123,        21,    0.2806
124,     21.17,    0.2813
125,     21.33,    0.2839
126,      21.5,    0.2863
127,     21.67,    0.2893
128,     21.83,    0.2908
129,        22,    0.2919
130,     22.17,    0.2957
131,     22.33,     0.299
132,      22.5,    0.2996
133,     22.67,    0.3031
134,     22.83,    0.3047
135,        23,    0.3073
136,     23.17,    0.3094
137,     23.33,    0.3105
138,      23.5,    0.3137
139,     23.67,    0.3156
140,     23.83,    0.3168
141,        24,    0.3187
142,     24.17,    0.3215
143,     24.33,    0.3251
144,      24.5,    0.3258
145,     24.67,    0.3304
146,     24.83,    0.3314
147,        25,    0.3337
148,     25.17,     0.336
149,     25.33,    0.3376
150,      25.5,    0.3395
151,     25.67,    0.3427
152,     25.83,    0.3441
153,        26,    0.3467
154,     26.17,     0.351
155,     26.33,    0.3517
156,      26.5,    0.3515
157,     26.67,    0.3563
158,     26.83,    0.3571
159,        27,     0.359
160,     27.17,    0.3626
161,     27.33,    0.3636
162,      27.5,     0.367
163,     27.67,    0.3696
164,     27.83,    0.3695
165,        28,    0.3743
166,     28.17,    0.3762
167,     28.33,    0.3776
168,      28.5,    0.3794
169,     28.67,    0.3811
170,     28.83,    0.3827
171,        29,    0.3862
172,     29.17,    0.3874
173,     29.33,    0.3912
174,      29.5,    0.3928
175,     29.67,    0.3955
176,     29.83,    0.3945
177,        30,    0.4014
178,     30.17,     0.403
179,     30.33,    0.4027
180,      30.5,     0.406
181,     30.67,    0.4076
182,     30.83,    0.4105
183,        31,     0.413
184,     31.17,    0.4148
185,     31.33,    0.4183
186,      31.5,    0.4204
187,     31.67,    0.4219
188,     31.83,    0.4249
189,        32,    0.4259
190,     32.17,    0.4291
191,     32.33,     0.429
192,      32.5,    0.4321
193,     32.67,    0.4347
194,     32.83,    0.4375
195,        33,    0.4397
196,     33.17,    0.4408
197,     33.33,    0.4445
198,      33.5,    0.4473
199,     33.67,    0.4488
200,     33.83,    0.4518
201,        34,    0.4518
202,     34.17,    0.4562
203,     34.33,     0.456
204,      34.5,    0.4567
205,     34.67,    0.4594
206,     34.83,    0.4649
207,        35,    0.4631
208,     35.17,     0.468
209,     35.33,    0.4712
210,      35.5,    0.4729
211,     35.67,    0.4745
212,     35.83,    0.4775
213,        36,    0.4794
214,     36.17,    0.4794
215,     36.33,    0.4851
216,      36.5,    0.4835
217,     36.67,    0.4884
218,     36.83,    0.4905
219,        37,    0.4938
220,     37.17,    0.4921
221,     37.33,     0.499
222,      37.5,     0.499
223,     37.67,    0.4999
224,     37.83,    0.5032
225,        38,    0.5064
226,     38.17,    0.5074
227,     38.33,    0.5088
228,      38.5,    0.5113
229,     38.67,    0.5169
230,     38.83,    0.5149
231,        39,     0.517
232,     39.17,    0.5197
233,     39.33,    0.5223
234,      39.5,    0.5262
235,     39.67,    0.5274
236,     39.83,    0.5299
237,        40,    0.5297
238,     40.17,    0.5339
239,     40.33,    0.5359
240,      40.5,    0.5376
241,     40.67,    0.5422
242,     40.83,     0.541
243,        41,    0.5457
244,     41.17,    0.5452
245,     41.33,      0.55
246,      41.5,    0.5512
247,     41.67,    0.5549
248,     41.83,    0.5556
249,        42,    0.5584
250,     42.17,    0.5591
251,     42.33,    0.5655
252,      42.5,    0.5635
253,     42.67,    0.5679
254,     42.83,    0.5687
255,        43,    0.5735
256,     43.17,    0.5734
257,     43.33,    0.5774
258,      43.5,    0.5771
259,     43.67,    0.5814
260,     43.83,    0.5811
261,        44,    0.5854
262,     44.17,    0.5857
263,     44.33,    0.5898
264,      44.5,      0.59
265,     44.67,    0.5906
266,     44.83,    0.5978
267,        45,    0.5991
268,     45.17,    0.6036
269,     45.33,    0.6026
270,      45.5,    0.6028
271,     45.67,    0.6078
272,     45.83,    0.6071
273,        46,    0.6101
274,     46.17,     0.614
275,     46.33,    0.6181
276,      46.5,      0.62
277,     46.67,     0.621
278,     46.83,    0.6201
279,        47,    0.6264
280,     47.17,     0.625
281,     47.33,    0.6298
282,      47.5,     0.629
283,     47.67,    0.6315
284,     47.83,    0.6353
285,        48,    0.6408
286,     48.17,    0.6406
287,     48.33,    0.6437
288,      48.5,    0.6469
289,     48.67,    0.6441
290,     48.83,    0.6481
291,        49,    0.6517
292,     49.17,     0.653
293,     49.33,    0.6582
294,      49.5,    0.6573
295,     49.67,    0.6582
296,     49.83,    0.6617
297,        50,     0.663
298,     50.17,    0.6665
299,     50.33,    0.6695
300,      50.5,     0.672
301,     50.67,    0.6727
302,     50.83,    0.6755
303,        51,    0.6764
304,     51.17,    0.6818
305,     51.33,    0.6831
306,      51.5,    0.6844
307,     51.67,    0.6858
308,     51.83,    0.6894
309,        52,    0.6894
310,     52.17,    0.6911
311,     52.33,    0.6944
312,      52.5,    0.6977
313,     52.67,    0.6994
314,     52.83,    0.6984
315,        53,    0.7065
316,     53.17,    0.7061
317,     53.33,    0.7079
318,      53.5,    0.7062
319,     53.67,    0.7122
320,     53.83,    0.7094
321,        54,    0.7194
322,     54.17,    0.7197
323,     54.33,    0.7238
324,      54.5,    0.7235
325,     54.67,    0.7265
326,     54.83,    0.7298
327,        55,    0.7288
328,     55.17,    0.7318
329,     55.33,    0.7385
330,      55.5,    0.7337
331,     55.67,    0.7327
332,     55.83,    0.7465
333,        56,    0.7385
334,     56.17,    0.7432
335,     56.33,    0.7456
336,      56.5,    0.7529
337,     56.67,    0.7576
338,     56.83,    0.7553
339,        57,    0.7576
340,     57.17,    0.7575
341,     57.33,    0.7609
342,      57.5,    0.7643
343,     57.67,    0.7657
344,     57.83,    0.7715
345,        58,    0.7681
346,     58.17,    0.7732
347,     58.33,    0.7746
348,      58.5,    0.7761
349,     58.67,    0.7774
350,     58.83,    0.7822
351,        59,    0.7843
352,     59.17,    0.7839
353,     59.33,     0.786
354,      59.5,    0.7914
355,     59.67,    0.7882
356,     59.83,    0.7915
357,        60,    0.7962
