,time,abs
0,       0.5,-0.0009251
1,    0.6667,-0.0003663
2,    0.8333,  0.000601
3,         1,-7.871e-05
4,     1.167,  0.000692
5,     1.333,  0.001396
6,       1.5, 0.0001277
7,     1.667, 0.0004905
8,     1.833,  0.001873
9,         2, 0.0003989
10,     2.167, 0.0004879
11,     2.333, 0.0001245
12,       2.5, 6.291e-05
13,     2.667,  0.001367
14,     2.833, 0.0009819
15,         3, 0.0003638
16,     3.167, 0.0009057
17,     3.333,   0.00107
18,       3.5, 0.0009775
19,     3.667,  0.001281
20,     3.833, 0.0007751
21,         4,  0.001036
22,     4.167,  0.001123
23,     4.333,  0.001759
24,       4.5,  0.001044
25,     4.667,  0.001111
26,     4.833, 0.0007719
27,         5,  0.002052
28,     5.167,  0.002061
29,     5.333,  0.001489
30,       5.5,  0.001219
31,     5.667, 0.0007255
32,     5.833,  0.001444
33,         6,  0.002115
34,     6.167,  0.002341
35,     6.333,  0.002219
36,       6.5,  0.001604
37,     6.667,  0.002165
38,     6.833,  0.002453
39,         7,  0.002405
40,     7.167,  0.001777
41,     7.333,  0.002874
42,       7.5,  0.002595
43,     7.667,  0.002679
44,     7.833,  0.003309
45,         8,   0.00188
46,     8.167,  0.003338
47,     8.333,  0.002254
48,       8.5,   0.00322
49,     8.667,  0.002839
50,     8.833,  0.003586
51,         9,  0.002901
52,     9.167,  0.003747
53,     9.333,  0.002456
54,       9.5,  0.003199
55,     9.667,  0.003231
56,     9.833,  0.003161
57,        10,  0.003349
58,     10.17,   0.00277
59,     10.33,  0.003601
60,      10.5,  0.002951
61,     10.67,  0.003419
62,     10.83,  0.003657
63,        11,  0.003084
64,     11.17,  0.003078
65,     11.33,  0.003998
66,      11.5,  0.003385
67,     11.67,  0.004046
68,     11.83,  0.003574
69,        12,  0.004393
70,     12.17,   0.00271
71,     12.33,  0.004453
72,      12.5,  0.003977
73,     12.67,  0.004286
74,     12.83,  0.003976
75,        13,  0.004305
76,     13.17,   0.00345
77,     13.33,  0.004275
78,      13.5,  0.004163
79,     13.67,  0.004444
80,     13.83,  0.004228
81,        14,  0.004542
82,     14.17,  0.004964
83,     14.33,  0.004339
84,      14.5,  0.004383
85,     14.67,   0.00519
86,     14.83,  0.003896
87,        15,  0.005264
88,     15.17,  0.005035
89,     15.33,  0.005017
90,      15.5,  0.004976
91,     15.67,   0.00516
92,     15.83,  0.005506
93,        16,  0.005021
94,     16.17,  0.004508
95,     16.33,  0.005179
96,      16.5,  0.005546
97,     16.67,  0.004642
98,     16.83,  0.004745
99,        17,  0.005207
100,     17.17,  0.004989
101,     17.33,  0.004842
102,      17.5,  0.005734
103,     17.67,  0.005514
104,     17.83,  0.004694
105,        18,   0.00516
106,     18.17,  0.005159
107,     18.33,  0.006086
108,      18.5,  0.005448
109,     18.67,  0.005324
110,     18.83,  0.005549
111,        19,  0.006038
112,     19.17,  0.005904
113,     19.33,  0.004921
114,      19.5,  0.006423
115,     19.67,  0.005352
116,     19.83,  0.005633
117,        20,  0.005328
118,     20.17,  0.005779
119,     20.33,  0.006449
120,      20.5,  0.005841
121,     20.67,  0.006575
122,     20.83,  0.006545
123,        21,  0.006369
124,     21.17,  0.006919
125,     21.33,  0.006953
126,      21.5,  0.006166
127,     21.67,  0.006544
128,     21.83,  0.007152
129,        22,  0.006844
130,     22.17,  0.007758
131,     22.33,  0.007195
132,      22.5,  0.007253
133,     22.67,  0.007285
134,     22.83,  0.007128
135,        23,  0.007474
136,     23.17,  0.007529
137,     23.33,  0.007226
138,      23.5,  0.007522
139,     23.67,  0.007967
140,     23.83,  0.007409
141,        24,  0.007642
142,     24.17,  0.007496
143,     24.33,  0.006914
144,      24.5,  0.007444
145,     24.67,  0.006934
146,     24.83,  0.007514
147,        25,  0.007421
148,     25.17,  0.007543
149,     25.33,  0.008143
150,      25.5,  0.008277
151,     25.67,  0.007243
152,     25.83,  0.008147
153,        26,  0.008242
154,     26.17,  0.008236
155,     26.33,  0.008148
156,      26.5,  0.008572
157,     26.67,  0.009131
158,     26.83,  0.008076
159,        27,  0.007652
160,     27.17,  0.008567
161,     27.33,  0.008493
162,      27.5,  0.007766
163,     27.67,  0.008029
164,     27.83,  0.008241
165,        28,   0.00898
166,     28.17,   0.00866
167,     28.33,  0.009024
168,      28.5,  0.008781
169,     28.67,  0.008706
170,     28.83,  0.008158
171,        29,  0.009204
172,     29.17,   0.01008
173,     29.33,  0.008868
174,      29.5,   0.00953
175,     29.67,  0.008665
176,     29.83,  0.009025
177,        30,  0.009775
178,     30.17,  0.009286
179,     30.33,  0.008561
180,      30.5,  0.008993
181,     30.67,   0.01001
182,     30.83,  0.009508
183,        31,  0.009965
184,     31.17,  0.009355
185,     31.33,  0.009778
186,      31.5,  0.009282
187,     31.67,  0.008924
188,     31.83,   0.00948
189,        32,  0.009877
190,     32.17,   0.01004
191,     32.33,  0.009847
192,      32.5,  0.009595
193,     32.67,   0.01006
194,     32.83,  0.009864
195,        33,  0.009949
196,     33.17,  0.009527
197,     33.33,  0.009952
198,      33.5,   0.01041
199,     33.67,   0.01044
200,     33.83,   0.01058
201,        34,   0.00995
202,     34.17,    0.0108
203,     34.33,   0.01064
204,      34.5,   0.01077
205,     34.67,   0.01078
206,     34.83,   0.01083
207,        35,   0.01098
208,     35.17,   0.01138
209,     35.33,   0.01186
210,      35.5,   0.01018
211,     35.67,    0.0102
212,     35.83,   0.01104
213,        36,   0.01176
214,     36.17,    0.0112
215,     36.33,   0.01144
216,      36.5,    0.0114
217,     36.67,   0.01089
218,     36.83,   0.01126
219,        37,   0.01089
220,     37.17,   0.01128
221,     37.33,   0.01145
222,      37.5,   0.01158
223,     37.67,   0.01229
224,     37.83,   0.01178
225,        38,   0.01153
226,     38.17,   0.01103
227,     38.33,   0.01136
228,      38.5,   0.01183
229,     38.67,   0.01199
230,     38.83,   0.01184
231,        39,   0.01233
232,     39.17,    0.0124
233,     39.33,   0.01216
234,      39.5,   0.01172
235,     39.67,    0.0127
236,     39.83,   0.01162
237,        40,   0.01181
238,     40.17,   0.01218
239,     40.33,   0.01261
240,      40.5,   0.01231
241,     40.67,   0.01233
242,     40.83,   0.01202
243,        41,   0.01263
244,     41.17,   0.01251
245,     41.33,   0.01275
246,      41.5,   0.01235
247,     41.67,   0.01241
248,     41.83,   0.01289
249,        42,   0.01217
250,     42.17,   0.01282
251,     42.33,   0.01276
252,      42.5,     0.013
253,     42.67,   0.01309
254,     42.83,   0.01309
255,        43,   0.01264
256,     43.17,   0.01306
257,     43.33,   0.01276
258,      43.5,   0.01361
259,     43.67,   0.01272
260,     43.83,   0.01349
261,        44,   0.01312
