,time,abs
0,       0.5,-0.0005718
1,    0.6667, 0.0006899
2,    0.8333, -0.000792
3,         1,  0.002168
4,     1.167,-0.0004003
5,     1.333,  0.001503
6,       1.5,  0.001562
7,     1.667,  0.001687
8,     1.833,  0.002063
9,         2,-0.0009788
10,     2.167,  0.002729
11,     2.333, 4.863e-05
12,       2.5,  0.002666
13,     2.667,   0.00247
14,     2.833,  0.001874
15,         3,  0.003158
16,     3.167,  0.001884
17,     3.333,  0.002567
18,       3.5,  0.002141
19,     3.667,  0.004315
20,     3.833,  0.002805
21,         4,  0.002942
22,     4.167,  0.003234
23,     4.333,  0.004777
24,       4.5,  0.001998
25,     4.667,  0.003444
26,     4.833,  0.003976
27,         5,  0.004419
28,     5.167,  0.004849
29,     5.333,  0.003983
30,       5.5,   0.00506
31,     5.667,   0.00428
32,     5.833,  0.004012
33,         6,  0.004919
34,     6.167,  0.003351
35,     6.333,  0.005694
36,       6.5,  0.004454
37,     6.667,  0.007187
38,     6.833,  0.004734
39,         7,  0.006416
40,     7.167,  0.006498
41,     7.333,  0.006236
42,       7.5,  0.006356
43,     7.667,  0.004855
44,     7.833,  0.006434
45,         8,  0.005782
46,     8.167,  0.004654
47,     8.333,  0.005729
48,       8.5,  0.008149
49,     8.667,  0.006561
50,     8.833,  0.005969
51,         9,  0.007947
52,     9.167,  0.006437
53,     9.333,  0.006313
54,       9.5,  0.004545
55,     9.667,  0.005984
56,     9.833,   0.00884
57,        10,  0.006568
58,     10.17,   0.00744
59,     10.33,  0.005901
60,      10.5,  0.007778
61,     10.67,  0.008507
62,     10.83,  0.007514
63,        11,  0.007319
64,     11.17,  0.008696
65,     11.33,  0.008859
66,      11.5,   0.00777
67,     11.67,  0.007713
68,     11.83,  0.007256
69,        12,  0.009654
70,     12.17,   0.01115
71,     12.33,   0.01079
72,      12.5,   0.00819
73,     12.67,   0.01027
74,     12.83,   0.01016
75,        13,   0.01159
76,     13.17,  0.009206
77,     13.33,    0.0101
78,      13.5,   0.01209
79,     13.67,   0.01044
80,     13.83,   0.00909
81,        14,   0.01134
82,     14.17,   0.01129
83,     14.33,  0.009826
84,      14.5,   0.01182
85,     14.67,   0.01351
86,     14.83,   0.01106
87,        15,   0.01341
88,     15.17,   0.01051
89,     15.33,  0.009806
90,      15.5,   0.01167
91,     15.67,   0.01289
92,     15.83,   0.01282
93,        16,   0.01101
94,     16.17,  0.008904
95,     16.33,   0.01332
96,      16.5,   0.01256
97,     16.67,   0.01387
98,     16.83,   0.01408
99,        17,   0.01151
100,     17.17,   0.01192
101,     17.33,   0.01367
102,      17.5,   0.01473
103,     17.67,    0.0126
104,     17.83,   0.01393
105,        18,   0.01511
106,     18.17,   0.01314
107,     18.33,   0.01431
108,      18.5,   0.01431
109,     18.67,   0.01537
110,     18.83,   0.01396
111,        19,   0.01511
112,     19.17,   0.01562
113,     19.33,    0.0151
114,      19.5,   0.01374
115,     19.67,   0.01498
116,     19.83,   0.01496
117,        20,   0.01699
118,     20.17,   0.01541
119,     20.33,    0.0139
120,      20.5,   0.01738
121,     20.67,   0.01658
122,     20.83,   0.01638
123,        21,   0.01617
124,     21.17,   0.01545
125,     21.33,   0.01497
126,      21.5,   0.01612
127,     21.67,   0.01575
128,     21.83,   0.01631
129,        22,   0.01646
130,     22.17,   0.01812
131,     22.33,   0.01641
132,      22.5,   0.01772
133,     22.67,    0.0183
134,     22.83,   0.01698
135,        23,   0.01739
136,     23.17,   0.01671
137,     23.33,   0.01963
138,      23.5,   0.01781
139,     23.67,   0.01721
140,     23.83,   0.01819
141,        24,   0.01752
142,     24.17,   0.01977
143,     24.33,   0.01834
144,      24.5,   0.01738
145,     24.67,   0.01722
146,     24.83,   0.01691
147,        25,   0.01732
148,     25.17,   0.01896
149,     25.33,   0.01734
150,      25.5,   0.01962
151,     25.67,   0.01941
152,     25.83,   0.01992
153,        26,   0.02016
154,     26.17,   0.02123
155,     26.33,   0.02086
156,      26.5,   0.02012
157,     26.67,   0.01867
158,     26.83,   0.02053
159,        27,   0.01999
160,     27.17,   0.01763
161,     27.33,   0.02057
162,      27.5,   0.01841
163,     27.67,   0.02081
164,     27.83,    0.0234
165,        28,   0.02196
166,     28.17,   0.01968
167,     28.33,   0.02259
168,      28.5,   0.02118
169,     28.67,   0.02193
170,     28.83,   0.01846
