,time,abs
0,       0.5,  0.005262
1,    0.6667,  0.007155
2,    0.8333,  0.008193
3,         1,   0.01034
4,     1.167,    0.0116
5,     1.333,   0.01329
6,       1.5,   0.01554
7,     1.667,   0.01654
8,     1.833,    0.0181
9,         2,   0.01976
10,     2.167,   0.02194
11,     2.333,   0.02319
12,       2.5,   0.02557
13,     2.667,   0.02638
14,     2.833,   0.02859
15,         3,   0.02987
16,     3.167,   0.03172
17,     3.333,   0.03247
18,       3.5,   0.03468
19,     3.667,   0.03691
20,     3.833,   0.03787
21,         4,   0.03936
22,     4.167,   0.04232
23,     4.333,   0.04335
24,       4.5,     0.045
25,     4.667,   0.04599
26,     4.833,   0.04856
27,         5,   0.05028
28,     5.167,   0.05165
29,     5.333,   0.05306
30,       5.5,   0.05559
31,     5.667,   0.05632
32,     5.833,   0.05851
33,         6,   0.05949
34,     6.167,   0.06116
35,     6.333,   0.06261
36,       6.5,   0.06445
37,     6.667,   0.06638
38,     6.833,   0.06788
39,         7,    0.0701
40,     7.167,   0.07053
41,     7.333,   0.07323
42,       7.5,   0.07578
43,     7.667,   0.07567
44,     7.833,   0.07819
45,         8,   0.07964
46,     8.167,   0.08096
47,     8.333,   0.08344
48,       8.5,   0.08423
49,     8.667,   0.08655
50,     8.833,   0.08823
51,         9,   0.08888
52,     9.167,   0.09206
53,     9.333,   0.09315
54,       9.5,   0.09412
55,     9.667,   0.09644
56,     9.833,   0.09806
57,        10,   0.09939
58,     10.17,    0.1012
59,     10.33,    0.1021
60,      10.5,    0.1054
61,     10.67,    0.1058
62,     10.83,     0.108
63,        11,    0.1095
64,     11.17,    0.1112
65,     11.33,    0.1126
66,      11.5,    0.1139
67,     11.67,    0.1168
68,     11.83,    0.1171
69,        12,    0.1203
70,     12.17,    0.1209
71,     12.33,    0.1219
72,      12.5,    0.1239
73,     12.67,    0.1265
74,     12.83,    0.1277
75,        13,    0.1302
76,     13.17,    0.1302
77,     13.33,    0.1329
78,      13.5,    0.1337
79,     13.67,    0.1364
80,     13.83,    0.1366
81,        14,    0.1403
82,     14.17,    0.1409
83,     14.33,    0.1428
84,      14.5,     0.144
85,     14.67,    0.1461
86,     14.83,    0.1478
87,        15,    0.1502
88,     15.17,    0.1503
89,     15.33,    0.1531
90,      15.5,    0.1535
91,     15.67,    0.1553
92,     15.83,     0.157
93,        16,    0.1594
94,     16.17,    0.1612
95,     16.33,    0.1614
96,      16.5,    0.1634
97,     16.67,    0.1654
98,     16.83,     0.167
99,        17,    0.1683
100,     17.17,    0.1714
101,     17.33,    0.1715
102,      17.5,    0.1735
103,     17.67,    0.1751
104,     17.83,    0.1777
105,        18,    0.1787
106,     18.17,    0.1812
107,     18.33,    0.1822
108,      18.5,    0.1836
109,     18.67,    0.1854
110,     18.83,    0.1876
111,        19,    0.1895
112,     19.17,    0.1901
113,     19.33,    0.1927
114,      19.5,    0.1938
115,     19.67,    0.1957
116,     19.83,    0.1966
117,        20,    0.1984
118,     20.17,    0.2005
119,     20.33,    0.2027
120,      20.5,    0.2027
121,     20.67,    0.2044
122,     20.83,    0.2068
123,        21,    0.2078
124,     21.17,    0.2103
125,     21.33,     0.212
126,      21.5,    0.2123
127,     21.67,    0.2136
