,Plate,Column,Row,slope,slope stderr,int,int stderr,RSQ
0,plate01,2,A,0.0019004676928721471,0.00013215131935292353,0.00022670137884174237,0.00026522198908183873,0.9323754853796453
1,plate01,2,B,0.003795698822460368,0.00012880105700679816,-0.0002880908895116665,0.00025849816282405916,0.9830210972713852
2,plate01,2,C,0.006212693802752203,0.00012355603662137318,0.00033058659639372147,0.00024797160566025734,0.9941021984303517
3,plate01,2,D,0.008505196328927976,0.00015774655215059085,-4.6732587276340994e-05,0.00031659068204729126,0.9948665756943716
4,plate01,2,E,0.012680172941180769,0.00013474969469489713,-3.761763730397861e-06,0.00027044069821099986,0.9983087615478144
5,plate01,2,F,0.01568676879622669,0.00010337828503077563,0.00022420454378749996,0.0002074757653225321,0.9993489704442764
6,plate01,2,G,0.019833150773592878,0.00014451651311595426,-0.0004301064867922394,0.00029003832592328457,0.9992042132938119
7,plate01,2,H,0.02442134213713781,0.0001590503478968167,-5.882180134180916e-05,0.00031920743377898475,0.9993641603131067
8,plate01,3,A,0.0004158868763843552,0.00010100378192800793,0.0002933560989799158,0.00020271021715507692,0.5305769027881562
9,plate01,3,B,0.0013131429027364956,0.00010741080234023478,-0.00023385440196743829,0.00021556882454087906,0.9087930095071688
10,plate01,3,C,0.0021363754210106637,0.0001522293348667761,0.00038991689591152647,0.00030551767165220634,0.9292289669612401
11,plate01,3,D,0.003042569656741063,0.00018305672733310977,0.00024839010007565417,0.0003673869089731724,0.9484986916222886
12,plate01,3,E,0.005477409156863915,0.00014083674266904888,0.0002927993537049288,0.0002826532477870375,0.9901805481529722
13,plate01,3,F,0.007945378469750457,0.00014750854632392598,0.0001612581864902612,0.0002960431944412642,0.9948565290728183
14,plate01,3,G,0.011941931521478629,0.00012098770187876926,0.00022163647768992013,0.0002428171061940697,0.9984627088078708
15,plate01,3,H,0.0176534429386234,0.0001807444937047527,0.0001330672242485394,0.0003627466636471959,0.9984300648620457
16,plate01,4,A,0.0006892873511652307,0.00011911836208731347,2.939298978496824e-05,0.0002390653723209388,0.690622450335855
17,plate01,4,B,0.0011646248312276908,0.00016952256793363523,9.539634440007324e-05,0.0003402244359244145,0.7588319807503809
18,plate01,4,C,0.002261851409765499,0.00012252782599853627,-0.00027176017092113354,0.0002459080326772672,0.9578376830119735
19,plate01,4,D,0.002806875982535891,0.00015510651849555738,0.00020594683215274592,0.0003112920425928712,0.9562019820866231
20,plate01,4,E,0.00452502989798364,0.00015138971189576715,-0.0002095651076738921,0.00030383258291059824,0.9834876086836808
21,plate01,4,F,0.005556703497855352,0.0001477239909030351,0.00018448362325848414,0.00029647566411571054,0.9895099158433143
22,plate01,4,G,0.007358213218178774,0.0001518328137162228,4.1798121731359214e-05,0.0003047222020588681,0.993653799915526
23,plate01,4,H,0.01023386389078543,0.0001184968131202492,0.0004855390534086552,0.00023781796934469314,0.9979929747884206
24,plate01,5,A,0.0003700622024095582,0.00011412872755421989,0.00026668066772444777,0.00022905141601569637,0.4120827526465074
25,plate01,5,B,0.0010241904684702968,0.00014355102338255767,6.829738328954114e-05,0.00028810067595456945,0.7723950453811594
26,plate01,5,C,0.0018553876338175128,0.00014804981199931588,0.0001741490283351157,0.0002971295542083293,0.9128189255398584
27,plate01,5,D,0.0028339473468039817,0.00014754562109884023,1.9727195843960955e-05,0.00029611784062672305,0.9609291693612252
28,plate01,5,E,0.00533029268524508,0.00016171928427580223,-1.03077512787009e-05,0.00032456414571345183,0.9863805171471268
29,plate01,5,F,0.007997843190434062,0.00010602702771618615,-2.1634088108270408e-05,0.0002127914264203076,0.997370748732433
30,plate01,5,G,0.012545117291333938,0.00010735205358497164,0.0002249017204689047,0.00021545086366512147,0.9989028010272148
31,plate01,5,H,0.02036750475235854,0.00018850025971213914,0.00030976351743765626,0.0003783117869182728,0.9987168382649871
32,plate01,6,A,0.0031700233499523923,0.0001301920787720025,0.0001666401288956354,0.00026128986096240873,0.975323480003908
33,plate01,6,B,0.005330299339752289,0.00013469270946640878,8.515061634943064e-05,0.0002703223954788699,0.9905128374148305
34,plate01,6,C,0.00826441172845741,0.00016398904840064834,0.00016988703877458936,0.0003291189728883459,0.9941286274457548
35,plate01,6,D,0.01013859736226094,0.00011096187673470595,0.00011519624321900392,0.00022269564076207125,0.9982064940287371
36,plate01,6,E,0.013022215546986026,0.00011947766751180035,0.00047856518370356475,0.00023978646489318634,0.9987389079439605
37,plate01,6,F,0.014715373708520604,0.00013723133384844206,0.00031340868797914104,0.00027541730443488585,0.9986971661891672
38,plate01,6,G,0.016853601669574145,0.00015254895617504254,0.0001686351037872184,0.0003061591900437285,0.9987725865006698
39,plate01,6,H,0.02031999006033991,0.00013696750855769746,-2.430202440861784e-05,0.0002748887596642358,0.9993189402867859
40,plate01,7,A,0.00012744281198804632,0.0001617705749395625,0.0002102941149210253,0.0003246665359010136,0.039731338603132715
41,plate01,7,B,0.00042235629527735056,9.691789062106989e-05,0.00026227184439561935,0.00019451000758919303,0.5587079773179895
42,plate01,7,C,0.0011320017329133473,0.00017856116785316603,-0.00029058223586531193,0.00035836453437417535,0.7282126084110221
43,plate01,7,D,0.001763216693413732,0.00020057928028789068,-0.00041011192289869264,0.00040255392682465066,0.8374424992397782
44,plate01,7,E,0.002786426745203767,0.0001603817271728401,0.0005204375117482449,0.0003218791817829773,0.9526583990241265
45,plate01,7,F,0.004638859600562749,0.00015578506116818299,-0.0005064904218081878,0.00031265386809111654,0.9833645344764022
46,plate01,7,G,0.008060664457522959,0.00018505202734693876,-0.00020804288793194962,0.00037139136456592085,0.9921563711338219
47,plate01,7,H,0.015008489523284946,0.0001512787791892353,0.00021690628205279385,0.00030360985438197374,0.9984783609677019
