,time,abs
0,       0.5, -0.000305
1,    0.6667,-0.0001804
2,    0.8333, 0.0001876
3,         1, -0.001176
4,     1.167,-0.0004365
5,     1.333, 0.0003075
6,       1.5,-0.0008416
7,     1.667,-0.0001822
8,     1.833,-2.432e-05
9,         2, 0.0001115
10,     2.167,-0.0002742
11,     2.333,   0.00046
12,       2.5,-0.0001476
13,     2.667,-3.421e-05
14,     2.833,-0.0002183
15,         3, 0.0002368
16,     3.167,-0.0003328
17,     3.333, -0.001081
18,       3.5,-0.0005132
19,     3.667, 0.0001784
20,     3.833,-0.0006427
21,         4, 0.0004561
22,     4.167,-0.0003197
23,     4.333, 0.0001494
24,       4.5, 0.0002399
25,     4.667,-2.121e-05
26,     4.833, -0.001128
27,         5,-6.004e-05
28,     5.167, 0.0004461
29,     5.333, 0.0003764
30,       5.5,-0.0001002
31,     5.667, 0.0001668
32,     5.833,-0.0002264
33,         6, 0.0005285
34,     6.167, 0.0002578
35,     6.333, -0.000504
36,       6.5, 0.0002025
37,     6.667, 0.0006246
38,     6.833, 0.0002549
39,         7, 0.0002165
40,     7.167, 0.0001542
41,     7.333,-1.053e-05
42,       7.5,-0.0002997
43,     7.667, 0.0003573
44,     7.833,-5.629e-05
45,         8, 0.0003936
46,     8.167,-0.0007825
47,     8.333,-0.0003199
48,       8.5,-0.0001636
49,     8.667, 0.0001761
50,     8.833, 0.0006887
51,         9, 0.0001836
52,     9.167,-0.0001369
53,     9.333, 8.685e-05
54,       9.5, 0.0004572
55,     9.667,-0.0004124
56,     9.833, 0.0007445
57,        10,-0.0002953
58,     10.17, 0.0001005
59,     10.33,  0.000103
60,      10.5,-0.0002037
61,     10.67,-0.0002855
62,     10.83,-0.0007555
63,        11,-0.0001725
64,     11.17,-0.0002295
65,     11.33,-0.0008646
66,      11.5,-0.0001442
67,     11.67,-1.302e-05
68,     11.83,-0.0005771
69,        12, 0.0003162
70,     12.17,  0.000178
71,     12.33,-7.713e-05
72,      12.5, -0.000196
73,     12.67,-0.0007656
74,     12.83, 0.0002296
75,        13, 0.0002848
76,     13.17, 7.329e-05
77,     13.33,-0.0008267
78,      13.5, 0.0004492
79,     13.67,  -0.00102
80,     13.83,-3.375e-05
81,        14,-0.0001646
82,     14.17, 0.0004217
83,     14.33,   -0.0004
84,      14.5, 2.694e-05
85,     14.67,-0.0005768
86,     14.83,-0.0003538
87,        15, 0.0003294
88,     15.17, 0.0003941
89,     15.33, 0.0005591
90,      15.5,-0.0004759
91,     15.67,-0.0005049
92,     15.83, 0.0001251
93,        16,   0.00077
94,     16.17,-2.864e-05
95,     16.33, 0.0004927
96,      16.5,  0.000204
97,     16.67,-0.0002883
98,     16.83,-6.853e-05
99,        17, 0.0002993
100,     17.17,-0.0004933
101,     17.33,-0.0001911
102,      17.5,-0.0006413
103,     17.67,-0.0003256
104,     17.83, 0.0004206
105,        18,  0.001404
106,     18.17,-0.0001076
107,     18.33, 8.056e-05
108,      18.5,-0.0004639
109,     18.67, 0.0003995
110,     18.83,-0.0008065
111,        19,-1.942e-05
112,     19.17, 0.0009247
113,     19.33, 1.138e-05
114,      19.5, 2.193e-05
115,     19.67, 0.0003546
116,     19.83,-0.0003009
117,        20, 0.0004853
118,     20.17,-0.0008246
119,     20.33,-0.0001582
120,      20.5, -0.001323
121,     20.67, 7.656e-05
122,     20.83, 0.0006981
123,        21, 9.433e-05
124,     21.17,-3.286e-05
125,     21.33, 0.0004783
126,      21.5,-0.0002258
127,     21.67,-0.0001171
128,     21.83,-0.0005376
129,        22,-0.0002804
130,     22.17,-0.0003155
131,     22.33, 0.0004145
132,      22.5,-0.0004305
133,     22.67, 0.0002267
134,     22.83, 0.0001399
135,        23, 5.047e-05
136,     23.17,-0.0004737
137,     23.33,-0.0002484
138,      23.5,-0.0001343
139,     23.67,   0.00014
140,     23.83, 9.559e-05
141,        24,-0.0004702
142,     24.17, 0.0004631
143,     24.33,-2.469e-05
144,      24.5, 0.0007732
145,     24.67, 0.0006425
146,     24.83,-0.0007444
147,        25,-8.948e-05
148,     25.17, 0.0001094
149,     25.33,-0.0003111
150,      25.5,-0.0001333
151,     25.67,  0.001305
152,     25.83, 0.0006586
153,        26,-0.0007854
154,     26.17, 0.0002603
155,     26.33,-0.0004507
156,      26.5,-0.0003453
157,     26.67,-0.0001851
158,     26.83, 0.0004385
159,        27, -8.72e-05
160,     27.17,-0.0001693
161,     27.33,-0.0003149
162,      27.5,-0.0002736
163,     27.67,-0.0003602
164,     27.83, 0.0002667
165,        28, 0.0008032
166,     28.17,  0.000155
167,     28.33, 3.003e-05
168,      28.5, 0.0005566
169,     28.67,-0.0001155
170,     28.83,-0.0005486
171,        29,  -0.00045
172,     29.17, 0.0005594
173,     29.33, 0.0004056
174,      29.5, 0.0005103
175,     29.67,-0.0005769
176,     29.83,-0.0002574
177,        30, 0.0005323
178,     30.17,-0.0001034
179,     30.33, 0.0006051
180,      30.5, 7.524e-05
181,     30.67,-0.0002086
182,     30.83,-0.0002996
183,        31,-6.975e-05
184,     31.17,-0.0005072
185,     31.33, 0.0004912
186,      31.5, -0.000884
187,     31.67, 0.0001385
188,     31.83, 0.0005439
189,        32, 0.0009938
190,     32.17, 0.0005806
191,     32.33,-0.0003582
192,      32.5,-0.0007929
193,     32.67,-0.0001327
194,     32.83, 0.0005072
195,        33,-0.0006146
196,     33.17, 8.128e-05
197,     33.33,  0.000436
198,      33.5, 0.0002181
199,     33.67,-0.0006065
200,     33.83,-0.0001666
201,        34, 0.0001521
202,     34.17,  -0.00083
203,     34.33,-0.0004089
204,      34.5, 0.0005525
205,     34.67, 0.0004489
206,     34.83, 0.0002375
207,        35,-0.0004092
208,     35.17, 0.0001839
209,     35.33, 0.0002603
210,      35.5,-8.609e-05
211,     35.67,-0.0003861
212,     35.83, 0.0001951
213,        36, 0.0007881
214,     36.17,-0.0003998
215,     36.33,-0.0004855
216,      36.5,-0.0004907
217,     36.67,-4.384e-05
218,     36.83, 0.0008443
219,        37,-3.347e-05
220,     37.17,-0.0006477
221,     37.33,-0.0001537
222,      37.5,-0.0003939
223,     37.67,-0.0003114
224,     37.83,-0.0001691
225,        38,-0.0005205
226,     38.17,-0.0009141
227,     38.33, 0.0004852
228,      38.5,-0.0001244
229,     38.67, -0.001112
230,     38.83, 0.0003279
231,        39,-0.0006318
232,     39.17,-0.0003333
233,     39.33,-0.0006035
234,      39.5, 0.0003113
235,     39.67, 0.0003475
236,     39.83,-0.0002139
237,        40, -0.001425
238,     40.17, -0.001145
239,     40.33, 0.0005891
240,      40.5,-0.0002501
241,     40.67,-2.992e-05
242,     40.83,-0.0002979
243,        41, 0.0001515
244,     41.17, 0.0002677
245,     41.33,-6.959e-05
246,      41.5, 0.0003317
247,     41.67,-9.992e-05
248,     41.83, 0.0002529
249,        42,-0.0007724
250,     42.17, 0.0002764
251,     42.33,-0.0005734
252,      42.5,  -0.00021
253,     42.67, 0.0001485
254,     42.83, 0.0005426
255,        43, 7.493e-05
256,     43.17,-0.0004028
257,     43.33, 0.0004485
258,      43.5, 0.0005616
259,     43.67,  0.000214
260,     43.83, 0.0008856
261,        44, 0.0004575
262,     44.17,-3.675e-05
263,     44.33, 7.143e-05
264,      44.5, 0.0006435
265,     44.67,-0.0004049
266,     44.83,  0.001084
267,        45, -0.000548
268,     45.17, 6.192e-05
269,     45.33,-0.0008178
270,      45.5,-1.233e-05
271,     45.67,-0.0002299
272,     45.83,-2.675e-05
273,        46, 0.0001746
274,     46.17, -0.001157
275,     46.33, 0.0005021
276,      46.5, 0.0001677
277,     46.67, 6.342e-05
278,     46.83, 0.0003654
279,        47,-0.0001643
280,     47.17,  0.001129
281,     47.33,-0.0006924
282,      47.5, 0.0001385
283,     47.67, -0.000889
284,     47.83, 0.0005095
285,        48,-0.0005643
286,     48.17,-0.0003864
287,     48.33,-0.0001548
288,      48.5, 0.0002803
289,     48.67, 0.0004925
290,     48.83,-0.0007813
291,        49,-0.0004878
292,     49.17, 0.0002674
293,     49.33, 0.0004739
294,      49.5, 0.0006167
295,     49.67, 6.377e-05
296,     49.83, 0.0001273
297,        50, 0.0007112
298,     50.17, 0.0003529
299,     50.33, 4.274e-05
300,      50.5, 0.0009317
301,     50.67, -2.19e-06
302,     50.83,-0.0002847
303,        51, 0.0004575
304,     51.17, 0.0003684
305,     51.33, 0.0002231
306,      51.5, 0.0004577
307,     51.67, 0.0001342
308,     51.83,-0.0004924
309,        52, 2.052e-06
310,     52.17,-0.0006316
311,     52.33, 0.0009528
312,      52.5, 0.0005018
313,     52.67,-0.0004116
314,     52.83, 0.0007835
315,        53, 0.0006726
316,     53.17,-7.453e-05
317,     53.33,  0.000374
318,      53.5,-0.0002093
319,     53.67,   -0.0004
320,     53.83, 0.0004158
321,        54,-0.0004787
322,     54.17,-0.0003075
323,     54.33,  0.001229
324,      54.5, 0.0002816
325,     54.67, 0.0003646
326,     54.83,-0.0007606
327,        55,  7.94e-05
328,     55.17, 0.0003119
329,     55.33,  0.000556
330,      55.5,-0.0008003
331,     55.67, 0.0005959
332,     55.83, 0.0002708
333,        56,-0.0001773
334,     56.17,-2.341e-05
335,     56.33,-6.631e-05
336,      56.5,-0.0001747
337,     56.67, 0.0002049
338,     56.83,-0.0001414
339,        57, 0.0002184
340,     57.17, 0.0003504
341,     57.33, 0.0008231
342,      57.5,-0.0004442
343,     57.67,-0.0002484
344,     57.83,-0.0003928
345,        58,-0.0003759
346,     58.17, 5.304e-05
347,     58.33, 0.0004091
348,      58.5, 0.0001308
349,     58.67,-9.964e-05
350,     58.83, 0.0007142
351,        59, 0.0003305
352,     59.17,  0.000343
353,     59.33, 0.0004282
354,      59.5,-0.0004121
355,     59.67,-0.0005599
356,     59.83,  4.96e-06
357,        60, 0.0005417
