,time,abs
0,       0.5,  0.002524
1,    0.6667,  0.002799
2,    0.8333,  0.003986
3,         1,  0.004843
4,     1.167,  0.005766
5,     1.333,  0.006043
6,       1.5,  0.006326
7,     1.667,  0.008187
8,     1.833,  0.008315
9,         2,  0.009063
10,     2.167,   0.01014
11,     2.333,   0.01022
12,       2.5,   0.01156
13,     2.667,   0.01182
14,     2.833,   0.01257
15,         3,   0.01371
16,     3.167,   0.01551
17,     3.333,   0.01606
18,       3.5,   0.01542
19,     3.667,   0.01616
20,     3.833,   0.01706
21,         4,   0.01791
22,     4.167,   0.01879
23,     4.333,   0.01982
24,       4.5,   0.01976
25,     4.667,   0.02102
26,     4.833,   0.02207
27,         5,    0.0226
28,     5.167,   0.02264
29,     5.333,   0.02351
30,       5.5,    0.0248
31,     5.667,   0.02438
32,     5.833,   0.02585
33,         6,   0.02588
34,     6.167,    0.0266
35,     6.333,   0.02876
36,       6.5,   0.02804
37,     6.667,   0.02917
38,     6.833,   0.02974
39,         7,   0.03022
40,     7.167,   0.03201
41,     7.333,   0.03197
42,       7.5,   0.03257
43,     7.667,    0.0329
44,     7.833,   0.03439
45,         8,   0.03374
46,     8.167,    0.0358
47,     8.333,   0.03504
48,       8.5,   0.03692
49,     8.667,   0.03732
50,     8.833,   0.03791
51,         9,    0.0383
52,     9.167,   0.03935
53,     9.333,   0.03999
54,       9.5,   0.04055
55,     9.667,   0.04106
56,     9.833,    0.0422
57,        10,    0.0418
58,     10.17,   0.04389
59,     10.33,    0.0431
60,      10.5,   0.04404
61,     10.67,    0.0443
62,     10.83,   0.04571
63,        11,   0.04589
64,     11.17,    0.0471
65,     11.33,   0.04795
66,      11.5,    0.0472
67,     11.67,   0.04966
68,     11.83,   0.04938
69,        12,   0.05043
70,     12.17,   0.05117
71,     12.33,    0.0512
72,      12.5,   0.05138
73,     12.67,   0.05206
74,     12.83,   0.05278
75,        13,   0.05409
76,     13.17,   0.05418
77,     13.33,   0.05487
78,      13.5,   0.05525
79,     13.67,   0.05532
80,     13.83,   0.05662
81,        14,   0.05679
82,     14.17,   0.05721
83,     14.33,   0.05797
84,      14.5,   0.05944
85,     14.67,   0.05945
86,     14.83,   0.06017
87,        15,   0.05984
88,     15.17,   0.06201
89,     15.33,   0.06205
90,      15.5,   0.06332
91,     15.67,   0.06279
92,     15.83,   0.06287
93,        16,   0.06466
94,     16.17,    0.0653
95,     16.33,   0.06462
96,      16.5,   0.06575
97,     16.67,   0.06612
98,     16.83,   0.06767
99,        17,   0.06718
100,     17.17,   0.06788
101,     17.33,   0.06912
102,      17.5,   0.06931
103,     17.67,   0.07064
104,     17.83,   0.07027
105,        18,   0.07044
106,     18.17,   0.07074
107,     18.33,   0.07177
108,      18.5,   0.07247
109,     18.67,   0.07221
110,     18.83,    0.0738
111,        19,   0.07356
112,     19.17,   0.07415
113,     19.33,   0.07509
114,      19.5,   0.07608
115,     19.67,   0.07595
116,     19.83,   0.07718
117,        20,   0.07815
118,     20.17,   0.07788
119,     20.33,   0.07854
120,      20.5,   0.07901
121,     20.67,   0.07935
122,     20.83,   0.08013
123,        21,   0.07991
124,     21.17,     0.082
125,     21.33,   0.08122
126,      21.5,   0.08229
127,     21.67,   0.08308
128,     21.83,   0.08371
129,        22,   0.08412
130,     22.17,    0.0839
131,     22.33,   0.08405
132,      22.5,   0.08547
133,     22.67,   0.08596
134,     22.83,    0.0855
135,        23,   0.08708
136,     23.17,   0.08735
137,     23.33,    0.0874
138,      23.5,   0.08799
139,     23.67,   0.08809
140,     23.83,   0.08887
141,        24,   0.08981
142,     24.17,   0.09001
143,     24.33,   0.09092
144,      24.5,   0.09102
145,     24.67,   0.09234
146,     24.83,   0.09173
147,        25,   0.09097
148,     25.17,   0.09342
149,     25.33,   0.09277
150,      25.5,   0.09502
151,     25.67,   0.09485
152,     25.83,   0.09523
153,        26,   0.09527
154,     26.17,   0.09594
155,     26.33,   0.09625
156,      26.5,   0.09622
157,     26.67,   0.09788
158,     26.83,    0.0981
159,        27,   0.09892
